time,Solar8000/CVP,Solar8000/ART_MBP,SNUADC/ECG_II,SNUADC/ECG_V5,Solar8000/RR_CO2,Solar8000/HR,Solar8000/ART_SBP,Solar8000/PLETH_HR,SNUADC/CVP,Solar8000/PLETH_SPO2,SNUADC/ART,Solar8000/ART_DBP,Solar8000/ETCO2
7615,4,93,NaN,NaN,18,100,117,100,NaN,100,NaN,80,38
7616,,,NaN,NaN,,,,,NaN,,NaN,,
7617,3,92,NaN,NaN,18,100,116,100,NaN,100,NaN,77,38
7618,,,NaN,NaN,,,,,NaN,,NaN,,
7619,3,94,NaN,NaN,18,99,121,100,NaN,100,NaN,80,38
7620,,,NaN,NaN,,,,,NaN,,NaN,,
7621,3,92,NaN,NaN,18,99,117,100,NaN,100,NaN,78,38
7622,,,NaN,NaN,,,,,NaN,,NaN,,
7623,3,93,NaN,NaN,18,99,119,99,NaN,100,NaN,78,39
7624,,,NaN,NaN,,,,,NaN,,NaN,,
7625,3,92,NaN,NaN,18,99,116,99,NaN,100,NaN,78,39
7626,,,NaN,NaN,,,,,NaN,,NaN,,
7627,3,91,NaN,NaN,18,98,115,98,NaN,100,NaN,76,39
7628,,,NaN,NaN,,,,,NaN,,NaN,,
7629,3,93,NaN,NaN,18,98,119,99,NaN,100,NaN,79,41
7630,,,NaN,NaN,,,,,NaN,,NaN,,
7631,3,92,NaN,NaN,18,98,117,99,NaN,100,NaN,78,41
7632,,,NaN,NaN,,,,,NaN,,NaN,,
7633,3,93,NaN,NaN,18,98,120,99,NaN,100,NaN,79,41
7634,,,NaN,NaN,,,,,NaN,,NaN,,
7635,2,93,NaN,NaN,18,98,119,98,NaN,100,NaN,79,41
7636,,,NaN,NaN,,,,,NaN,,NaN,,
7637,2,94,NaN,NaN,18,98,121,98,NaN,100,NaN,79,40
7638,,,NaN,NaN,,,,,NaN,,NaN,,
7639,3,96,NaN,NaN,18,98,125,99,NaN,100,NaN,81,40
7640,,,NaN,NaN,,,,,NaN,,NaN,,
7641,3,95,NaN,NaN,18,98,122,99,NaN,100,NaN,80,40
7642,,,NaN,NaN,,,,,NaN,,NaN,,
7643,4,96,NaN,NaN,18,98,125,99,NaN,100,NaN,81,38
7644,,,NaN,NaN,,,,,NaN,,NaN,,
7645,4,96,NaN,NaN,18,98,123,99,NaN,100,NaN,81,38
7646,,,NaN,NaN,,,,,NaN,,NaN,,
7647,3,94,NaN,NaN,18,98,118,98,NaN,100,NaN,78,38
7648,,,NaN,NaN,,,,,NaN,,NaN,,
7649,3,94,NaN,NaN,18,97,120,98,NaN,100,NaN,80,38
7650,,,NaN,NaN,,,,,NaN,,NaN,,
7651,3,92,NaN,NaN,18,97,116,98,NaN,100,NaN,78,38
7652,,,NaN,NaN,,,,,NaN,,NaN,,
7653,3,92,NaN,NaN,18,97,116,98,NaN,100,NaN,77,38
7654,,,NaN,NaN,,,,,NaN,,NaN,,
7655,4,91,NaN,NaN,18,98,115,98,NaN,100,NaN,78,38
7656,,,NaN,NaN,,,,,NaN,,NaN,,
7657,4,92,NaN,NaN,18,97,117,98,NaN,100,NaN,78,37
7658,,,NaN,NaN,,,,,NaN,,NaN,,
7659,4,96,NaN,NaN,18,98,126,98,NaN,100,NaN,83,37
7660,,,NaN,NaN,,,,,NaN,,NaN,,
7661,4,95,NaN,NaN,18,98,121,98,NaN,100,NaN,79,37
7662,,,NaN,NaN,,,,,NaN,,NaN,,
7663,4,95,NaN,NaN,18,98,123,98,NaN,100,NaN,80,37
7664,,,NaN,NaN,,,,,NaN,,NaN,,
7665,3,96,NaN,NaN,18,97,122,98,NaN,100,NaN,81,37
7666,,,NaN,NaN,,,,,NaN,,NaN,,
7667,3,95,NaN,NaN,18,97,121,97,NaN,100,NaN,79,37
7668,,,NaN,NaN,,,,,NaN,,NaN,,
7669,4,95,NaN,NaN,18,97,121,97,NaN,100,NaN,80,37
7670,,,NaN,NaN,,,,,NaN,,NaN,,
7671,4,94,NaN,NaN,18,96,119,97,NaN,100,NaN,80,37
7672,,,NaN,NaN,,,,,NaN,,NaN,,
7673,5,96,NaN,NaN,18,96,123,97,NaN,100,NaN,81,37
7674,,,NaN,NaN,,,,,NaN,,NaN,,
7675,5,94,NaN,NaN,18,96,118,97,NaN,100,NaN,80,37
7676,,,NaN,NaN,,,,,NaN,,NaN,,
7677,3,92,NaN,NaN,18,97,114,97,NaN,100,NaN,78,37
7678,,,NaN,NaN,,,,,NaN,,NaN,,
7679,3,93,NaN,NaN,18,96,118,97,NaN,100,NaN,80,38
7680,,,NaN,NaN,,,,,NaN,,NaN,,
7681,3,95,NaN,NaN,18,97,121,98,NaN,100,NaN,82,38
7682,,,NaN,NaN,,,,,NaN,,NaN,,
7683,3,100,NaN,NaN,18,97,132,98,NaN,100,NaN,87,38
7684,,,NaN,NaN,,,,,NaN,,NaN,,
7685,4,102,NaN,NaN,18,98,132,99,NaN,100,NaN,87,39
7686,,,NaN,NaN,,,,,NaN,,NaN,,
7687,4,101,NaN,NaN,18,99,130,99,NaN,100,NaN,84,39
7688,,,NaN,NaN,,,,,NaN,,NaN,,
7689,4,102,NaN,NaN,18,98,132,99,NaN,100,NaN,85,39
7690,,,NaN,NaN,,,,,NaN,,NaN,,
7691,4,100,NaN,NaN,18,98,127,99,NaN,100,NaN,83,39
7692,,,NaN,NaN,,,,,NaN,,NaN,,
7693,3,97,NaN,NaN,18,98,124,98,NaN,100,NaN,80,38
7694,,,NaN,NaN,,,,,NaN,,NaN,,
7695,3,96,NaN,NaN,18,97,122,98,NaN,100,NaN,80,38
7696,,,NaN,NaN,,,,,NaN,,NaN,,
7697,3,95,NaN,NaN,18,97,121,97,NaN,100,NaN,79,38
7698,,,NaN,NaN,,,,,NaN,,NaN,,
7699,3,96,NaN,NaN,18,97,123,97,NaN,100,NaN,80,39
7700,,,NaN,NaN,,,,,NaN,,NaN,,
7701,3,95,NaN,NaN,18,97,121,98,NaN,100,NaN,79,39
7702,,,NaN,NaN,,,,,NaN,,NaN,,
7703,4,98,NaN,NaN,18,97,128,97,NaN,100,NaN,82,39
7704,,,NaN,NaN,,,,,NaN,,NaN,,
7705,4,98,NaN,NaN,18,97,126,98,NaN,100,NaN,82,39
7706,,,NaN,NaN,,,,,NaN,,NaN,,
7707,3,97,NaN,NaN,18,97,125,98,NaN,100,NaN,80,36
7708,,,NaN,NaN,,,,,NaN,,NaN,,
7709,3,97,NaN,NaN,18,97,126,98,NaN,100,NaN,80,36
7710,,,NaN,NaN,,,,,NaN,,NaN,,
7711,3,94,NaN,NaN,18,97,120,98,NaN,100,NaN,78,36
7712,,,NaN,NaN,,,,,NaN,,NaN,,
7713,3,96,NaN,NaN,18,97,124,98,NaN,100,NaN,80,38
7714,,,NaN,NaN,,,,,NaN,,NaN,,
7715,4,95,NaN,NaN,18,97,122,98,NaN,100,NaN,80,38
7716,,,NaN,NaN,,,,,NaN,,NaN,,
7717,4,93,NaN,NaN,18,97,118,97,NaN,100,NaN,77,38
7718,,,NaN,NaN,,,,,NaN,,NaN,,
7719,4,93,NaN,NaN,18,97,120,97,NaN,100,NaN,78,38
7720,,,NaN,NaN,,,,,NaN,,NaN,,
7721,4,90,NaN,NaN,18,97,112,97,NaN,100,NaN,75,39
7722,,,NaN,NaN,,,,,NaN,,NaN,,
7723,3,90,NaN,NaN,18,97,115,97,NaN,100,NaN,76,39
7724,,,NaN,NaN,,,,,NaN,,NaN,,
7725,3,91,NaN,NaN,18,97,117,97,NaN,100,NaN,78,39
7726,,,NaN,NaN,,,,,NaN,,NaN,,
7727,3,93,NaN,NaN,18,97,119,98,NaN,100,NaN,79,36
7728,,,NaN,NaN,,,,,NaN,,NaN,,
7729,3,95,NaN,NaN,18,97,123,98,NaN,100,NaN,81,36
7730,,,NaN,NaN,,,,,NaN,,NaN,,
7731,3,94,NaN,NaN,18,98,120,98,NaN,100,NaN,80,36
7732,,,NaN,NaN,,,,,NaN,,NaN,,
7733,4,95,NaN,NaN,18,98,122,98,NaN,100,NaN,80,36
7734,,,NaN,NaN,,,,,NaN,,NaN,,
7735,4,95,NaN,NaN,18,98,120,98,NaN,100,NaN,81,37
7736,,,NaN,NaN,,,,,NaN,,NaN,,
7737,4,94,NaN,NaN,18,98,120,98,NaN,100,NaN,79,37
7738,,,NaN,NaN,,,,,NaN,,NaN,,
7739,4,96,NaN,NaN,18,98,125,98,NaN,100,NaN,82,37
7740,,,NaN,NaN,,,,,NaN,,NaN,,
7741,3,95,NaN,NaN,18,98,121,99,NaN,100,NaN,81,34
7742,,,NaN,NaN,,,,,NaN,,NaN,,
7743,3,97,NaN,NaN,18,98,125,99,NaN,100,NaN,81,34
7744,,,NaN,NaN,,,,,NaN,,NaN,,
7745,4,97,NaN,NaN,18,98,125,99,NaN,100,NaN,82,34
7746,,,NaN,NaN,,,,,NaN,,NaN,,
7747,4,96,NaN,NaN,18,98,122,98,NaN,100,NaN,80,34
7748,,,NaN,NaN,,,,,NaN,,NaN,,
7749,5,96,NaN,NaN,18,98,124,98,NaN,100,NaN,81,34
7750,,,NaN,NaN,,,,,NaN,,NaN,,
7751,5,95,NaN,NaN,18,98,121,99,NaN,100,NaN,80,34
7752,,,NaN,NaN,,,,,NaN,,NaN,,
7753,3,97,NaN,NaN,18,98,125,98,NaN,100,NaN,80,34
7754,,,NaN,NaN,,,,,NaN,,NaN,,
7755,3,96,NaN,NaN,18,98,123,98,NaN,100,NaN,80,35
7756,,,NaN,NaN,,,,,NaN,,NaN,,
7757,3,95,NaN,NaN,18,97,122,98,NaN,100,NaN,79,35
7758,,,NaN,NaN,,,,,NaN,,NaN,,
7759,3,96,NaN,NaN,18,97,125,97,NaN,100,NaN,81,35
7760,,,NaN,NaN,,,,,NaN,,NaN,,
7761,3,95,NaN,NaN,18,96,120,97,NaN,100,NaN,80,35
7762,,,NaN,NaN,,,,,NaN,,NaN,,
7763,4,96,NaN,NaN,18,96,124,97,NaN,100,NaN,80,35
7764,,,NaN,NaN,,,,,NaN,,NaN,,
7765,4,96,NaN,NaN,18,97,123,97,NaN,100,NaN,81,35
7766,,,NaN,NaN,,,,,NaN,,NaN,,
7767,4,95,NaN,NaN,18,96,122,97,NaN,100,NaN,79,35
7768,,,NaN,NaN,,,,,NaN,,NaN,,
7769,4,96,NaN,NaN,18,96,124,97,NaN,100,NaN,81,36
7770,,,NaN,NaN,,,,,NaN,,NaN,,
7771,3,96,NaN,NaN,18,96,123,97,NaN,100,NaN,80,36
7772,,,NaN,NaN,,,,,NaN,,NaN,,
7773,3,97,NaN,NaN,18,96,126,97,NaN,100,NaN,81,36
7774,,,NaN,NaN,,,,,NaN,,NaN,,
7775,3,98,NaN,NaN,18,96,126,97,NaN,100,NaN,82,36
7776,,,NaN,NaN,,,,,NaN,,NaN,,
7777,3,98,NaN,NaN,18,96,127,96,NaN,100,NaN,81,36
7778,,,NaN,NaN,,,,,NaN,,NaN,,
7779,5,99,NaN,NaN,18,96,129,96,NaN,100,NaN,83,36
7780,,,NaN,NaN,,,,,NaN,,NaN,,
7781,5,97,NaN,NaN,18,95,123,96,NaN,100,NaN,81,33
7782,,,NaN,NaN,,,,,NaN,,NaN,,
7783,4,97,NaN,NaN,18,95,125,96,NaN,100,NaN,80,33
7784,,,NaN,NaN,,,,,NaN,,NaN,,
7785,4,97,NaN,NaN,18,95,124,96,NaN,100,NaN,82,33
7786,,,NaN,NaN,,,,,NaN,,NaN,,
7787,3,97,NaN,NaN,18,96,125,96,NaN,100,NaN,80,33
7788,,,NaN,NaN,,,,,NaN,,NaN,,
7789,3,98,NaN,NaN,18,96,127,96,NaN,100,NaN,82,35
7790,,,NaN,NaN,,,,,NaN,,NaN,,
7791,3,98,NaN,NaN,18,96,125,96,NaN,100,NaN,82,35
7792,,,NaN,NaN,,,,,NaN,,NaN,,
7793,4,99,NaN,NaN,18,96,128,96,NaN,100,NaN,82,35
7794,,,NaN,NaN,,,,,NaN,,NaN,,
7795,4,98,NaN,NaN,18,96,126,96,NaN,100,NaN,83,36
7796,,,NaN,NaN,,,,,NaN,,NaN,,
7797,5,98,NaN,NaN,18,95,126,96,NaN,100,NaN,81,36
7798,,,NaN,NaN,,,,,NaN,,NaN,,
7799,5,99,NaN,NaN,18,95,129,96,NaN,100,NaN,82,36
7800,,,NaN,NaN,,,,,NaN,,NaN,,
7801,3,97,NaN,NaN,18,95,124,96,NaN,100,NaN,80,36
7802,,,NaN,NaN,,,,,NaN,,NaN,,
7803,3,98,NaN,NaN,18,95,126,96,NaN,100,NaN,81,34
7804,,,NaN,NaN,,,,,NaN,,NaN,,
7805,3,97,NaN,NaN,18,96,124,96,NaN,100,NaN,82,34
7806,,,NaN,NaN,,,,,NaN,,NaN,,
7807,3,97,NaN,NaN,18,96,124,96,NaN,100,NaN,80,34
7808,,,NaN,NaN,,,,,NaN,,NaN,,
7809,5,98,NaN,NaN,18,96,127,97,NaN,100,NaN,82,35
7810,,,NaN,NaN,,,,,NaN,,NaN,,
7811,5,97,NaN,NaN,18,97,123,97,NaN,100,NaN,81,35
7812,,,NaN,NaN,,,,,NaN,,NaN,,
7813,4,97,NaN,NaN,18,97,125,97,NaN,100,NaN,80,35
7814,,,NaN,NaN,,,,,NaN,,NaN,,
7815,4,97,NaN,NaN,18,97,125,98,NaN,100,NaN,82,35
7816,,,NaN,NaN,,,,,NaN,,NaN,,
7817,3,98,NaN,NaN,18,97,126,98,NaN,100,NaN,80,36
7818,,,NaN,NaN,,,,,NaN,,NaN,,
7819,3,99,NaN,NaN,18,97,130,98,NaN,100,NaN,82,36
7820,,,NaN,NaN,,,,,NaN,,NaN,,
7821,4,97,NaN,NaN,18,97,125,97,NaN,100,NaN,81,36
7822,,,NaN,NaN,,,,,NaN,,NaN,,
7823,4,98,NaN,NaN,18,96,127,97,NaN,100,NaN,81,36
7824,,,NaN,NaN,,,,,NaN,,NaN,,
7825,4,99,NaN,NaN,18,97,128,97,NaN,100,NaN,82,36
7826,,,NaN,NaN,,,,,NaN,,NaN,,
7827,5,97,NaN,NaN,18,97,124,97,NaN,100,NaN,78,36
7828,,,NaN,NaN,,,,,NaN,,NaN,,
7829,5,96,NaN,NaN,18,97,123,97,NaN,100,NaN,78,36
7830,,,NaN,NaN,,,,,NaN,,NaN,,
7831,4,94,NaN,NaN,18,97,120,98,NaN,100,NaN,76,36
7832,,,NaN,NaN,,,,,NaN,,NaN,,
7833,4,94,NaN,NaN,18,97,122,97,NaN,100,NaN,77,36
7834,,,NaN,NaN,,,,,NaN,,NaN,,
7835,3,95,NaN,NaN,18,97,123,97,NaN,100,NaN,79,36
7836,,,NaN,NaN,,,,,NaN,,NaN,,
7837,3,95,NaN,NaN,18,97,124,97,NaN,100,NaN,78,36
7838,,,NaN,NaN,,,,,NaN,,NaN,,
7839,5,97,NaN,NaN,18,98,128,98,NaN,100,NaN,81,36
7840,,,NaN,NaN,,,,,NaN,,NaN,,
7841,5,97,NaN,NaN,18,99,125,99,NaN,100,NaN,80,36
7842,,,NaN,NaN,,,,,NaN,,NaN,,
7843,4,98,NaN,NaN,18,99,129,100,NaN,100,NaN,80,36
7844,,,NaN,NaN,,,,,NaN,,NaN,,
7845,4,97,NaN,NaN,18,100,126,100,NaN,100,NaN,81,38
7846,,,NaN,NaN,,,,,NaN,,NaN,,
7847,4,97,NaN,NaN,18,100,126,100,NaN,100,NaN,79,38
7848,,,NaN,NaN,,,,,NaN,,NaN,,
7849,4,99,NaN,NaN,18,100,130,100,NaN,100,NaN,81,38
7850,,,NaN,NaN,,,,,NaN,,NaN,,
7851,4,96,NaN,NaN,18,100,124,100,NaN,100,NaN,78,39
7852,,,NaN,NaN,,,,,NaN,,NaN,,
7853,4,96,NaN,NaN,18,100,125,100,NaN,100,NaN,78,39
7854,,,NaN,NaN,,,,,NaN,,NaN,,
7855,4,95,NaN,NaN,18,100,123,100,NaN,100,NaN,78,39
7856,,,NaN,NaN,,,,,NaN,,NaN,,
7857,5,94,NaN,NaN,18,100,122,100,NaN,100,NaN,76,39
7858,,,NaN,NaN,,,,,NaN,,NaN,,
7859,5,94,NaN,NaN,18,99,123,100,NaN,99,NaN,76,39
7860,,,NaN,NaN,,,,,NaN,,NaN,,
7861,4,92,NaN,NaN,18,99,118,100,NaN,99,NaN,74,39
7862,,,NaN,NaN,,,,,NaN,,NaN,,
7863,4,91,NaN,NaN,18,99,119,99,NaN,99,NaN,74,39
7864,,,NaN,NaN,,,,,NaN,,NaN,,
7865,3,92,NaN,NaN,18,99,120,99,NaN,99,NaN,75,39
7866,,,NaN,NaN,,,,,NaN,,NaN,,
7867,3,92,NaN,NaN,18,99,119,99,NaN,99,NaN,74,39
7868,,,NaN,NaN,,,,,NaN,,NaN,,
7869,4,94,NaN,NaN,18,99,126,99,NaN,99,NaN,77,39
7870,,,NaN,NaN,,,,,NaN,,NaN,,
7871,4,95,NaN,NaN,18,99,125,99,NaN,99,NaN,77,39
7872,,,NaN,NaN,,,,,NaN,,NaN,,
7873,5,97,NaN,NaN,18,99,129,99,NaN,99,NaN,77,38
7874,,,NaN,NaN,,,,,NaN,,NaN,,
7875,5,97,NaN,NaN,18,98,128,99,NaN,99,NaN,78,38
7876,,,NaN,NaN,,,,,NaN,,NaN,,
7877,4,95,NaN,NaN,18,97,126,98,NaN,99,NaN,75,38
7878,,,NaN,NaN,,,,,NaN,,NaN,,
7879,4,94,NaN,NaN,18,96,125,97,NaN,99,NaN,75,39
7880,,,NaN,NaN,,,,,NaN,,NaN,,
7881,4,93,NaN,NaN,18,96,121,97,NaN,99,NaN,75,39
7882,,,NaN,NaN,,,,,NaN,,NaN,,
7883,4,94,NaN,NaN,18,96,125,97,NaN,99,NaN,76,39
7884,,,NaN,NaN,,,,,NaN,,NaN,,
7885,5,94,NaN,NaN,18,96,123,97,NaN,99,NaN,76,39
7886,,,NaN,NaN,,,,,NaN,,NaN,,
7887,5,94,NaN,NaN,18,97,125,97,NaN,99,NaN,76,41
7888,,,NaN,NaN,,,,,NaN,,NaN,,
7889,5,95,NaN,NaN,18,97,127,97,NaN,99,NaN,77,41
7890,,,NaN,NaN,,,,,NaN,,NaN,,
7891,4,95,NaN,NaN,18,97,124,98,NaN,99,NaN,77,41
7892,,,NaN,NaN,,,,,NaN,,NaN,,
7893,4,95,NaN,NaN,18,97,127,98,NaN,99,NaN,77,40
7894,,,NaN,NaN,,,,,NaN,,NaN,,
7895,4,94,NaN,NaN,18,97,122,98,NaN,99,NaN,76,40
7896,,,NaN,NaN,,,,,NaN,,NaN,,
7897,4,93,NaN,NaN,18,97,120,98,NaN,99,NaN,75,40
7898,,,NaN,NaN,,,,,NaN,,NaN,,
7899,4,93,NaN,NaN,18,97,123,98,NaN,99,NaN,75,40
7900,,,NaN,NaN,,,,,NaN,,NaN,,
7901,4,92,NaN,NaN,18,97,120,98,NaN,99,NaN,74,39
7902,,,NaN,NaN,,,,,NaN,,NaN,,
7903,4,94,NaN,NaN,18,97,126,98,NaN,99,NaN,75,39
7904,,,NaN,NaN,,,,,NaN,,NaN,,
7905,4,95,NaN,NaN,18,97,128,98,NaN,99,NaN,75,39
7906,,,NaN,NaN,,,,,NaN,,NaN,,
7907,2,96,NaN,NaN,18,97,130,98,NaN,99,NaN,75,38
7908,,,NaN,NaN,,,,,NaN,,NaN,,
7909,2,97,NaN,NaN,18,98,132,98,NaN,99,NaN,76,38
7910,,,NaN,NaN,,,,,NaN,,NaN,,
7911,2,97,NaN,NaN,18,97,131,98,NaN,99,NaN,75,38
7912,,,NaN,NaN,,,,,NaN,,NaN,,
7913,2,97,NaN,NaN,18,97,132,97,NaN,99,NaN,74,38
7914,,,NaN,NaN,,,,,NaN,,NaN,,
7915,2,96,NaN,NaN,18,96,131,97,NaN,99,NaN,73,39
7916,,,NaN,NaN,,,,,NaN,,NaN,,
7917,2,95,NaN,NaN,18,97,129,96,NaN,99,NaN,72,39
7918,,,NaN,NaN,,,,,NaN,,NaN,,
7919,2,95,NaN,NaN,18,95,130,96,NaN,99,NaN,72,39
7920,,,NaN,NaN,,,,,NaN,,NaN,,
7921,2,94,NaN,NaN,18,95,128,95,NaN,99,NaN,71,39
7922,,,NaN,NaN,,,,,NaN,,NaN,,
7923,2,94,NaN,NaN,18,94,128,94,NaN,99,NaN,71,39
7924,,,NaN,NaN,,,,,NaN,,NaN,,
7925,1,93,NaN,NaN,18,93,127,94,NaN,99,NaN,71,39
7926,,,NaN,NaN,,,,,NaN,,NaN,,
7927,1,92,NaN,NaN,18,93,126,93,NaN,99,NaN,69,39
7928,,,NaN,NaN,,,,,NaN,,NaN,,
7929,1,92,NaN,NaN,18,93,126,93,NaN,99,NaN,69,38
7930,,,NaN,NaN,,,,,NaN,,NaN,,
7931,1,91,NaN,NaN,18,93,124,93,NaN,99,NaN,69,38
7932,,,NaN,NaN,,,,,NaN,,NaN,,
7933,2,91,NaN,NaN,18,93,125,93,NaN,99,NaN,69,38
7934,,,NaN,NaN,,,,,NaN,,NaN,,
7935,2,91,NaN,NaN,18,93,125,93,NaN,99,NaN,69,40
7936,,,NaN,NaN,,,,,NaN,,NaN,,
7937,1,91,NaN,NaN,18,93,125,93,NaN,99,NaN,69,40
7938,,,NaN,NaN,,,,,NaN,,NaN,,
7939,1,91,NaN,NaN,18,92,125,93,NaN,99,NaN,69,40
7940,,,NaN,NaN,,,,,NaN,,NaN,,
7941,1,90,NaN,NaN,18,92,123,92,NaN,99,NaN,69,40
7942,,,NaN,NaN,,,,,NaN,,NaN,,
7943,1,91,NaN,NaN,18,91,124,92,NaN,99,NaN,69,39
7944,,,NaN,NaN,,,,,NaN,,NaN,,
7945,3,90,NaN,NaN,18,91,120,92,NaN,99,NaN,69,39
7946,,,NaN,NaN,,,,,NaN,,NaN,,
7947,3,89,NaN,NaN,18,92,119,92,NaN,99,NaN,69,39
7948,,,NaN,NaN,,,,,NaN,,NaN,,
7949,4,89,NaN,NaN,18,92,120,92,NaN,99,NaN,70,41
7950,,,NaN,NaN,,,,,NaN,,NaN,,
7951,4,88,NaN,NaN,18,92,116,93,NaN,99,NaN,69,41
7952,,,NaN,NaN,,,,,NaN,,NaN,,
7953,4,88,NaN,NaN,18,92,117,93,NaN,99,NaN,69,41
7954,,,NaN,NaN,,,,,NaN,,NaN,,
7955,3,88,NaN,NaN,18,92,116,93,NaN,99,NaN,70,41
7956,,,NaN,NaN,,,,,NaN,,NaN,,
7957,3,87,NaN,NaN,18,92,115,93,NaN,99,NaN,70,40
7958,,,NaN,NaN,,,,,NaN,,NaN,,
7959,4,86,NaN,NaN,18,93,115,93,NaN,99,NaN,69,40
7960,,,NaN,NaN,,,,,NaN,,NaN,,
7961,4,86,NaN,NaN,18,93,113,94,NaN,99,NaN,68,40
7962,,,NaN,NaN,,,,,NaN,,NaN,,
7963,4,88,NaN,NaN,18,94,118,94,NaN,99,NaN,71,39
7964,,,NaN,NaN,,,,,NaN,,NaN,,
7965,4,89,NaN,NaN,18,93,120,94,NaN,99,NaN,71,39
7966,,,NaN,NaN,,,,,NaN,,NaN,,
7967,2,90,NaN,NaN,18,94,121,95,NaN,99,NaN,71,39
7968,,,NaN,NaN,,,,,NaN,,NaN,,
7969,2,92,NaN,NaN,18,95,125,95,NaN,99,NaN,72,39
7970,,,NaN,NaN,,,,,NaN,,NaN,,
7971,2,91,NaN,NaN,18,95,123,96,NaN,99,NaN,71,37
7972,,,NaN,NaN,,,,,NaN,,NaN,,
7973,2,92,NaN,NaN,18,95,125,96,NaN,99,NaN,71,37
7974,,,NaN,NaN,,,,,NaN,,NaN,,
7975,2,91,NaN,NaN,18,95,122,96,NaN,99,NaN,70,37
7976,,,NaN,NaN,,,,,NaN,,NaN,,
7977,2,90,NaN,NaN,18,95,121,95,NaN,100,NaN,69,38
7978,,,NaN,NaN,,,,,NaN,,NaN,,
7979,1,90,NaN,NaN,18,94,122,95,NaN,100,NaN,69,38
7980,,,NaN,NaN,,,,,NaN,,NaN,,
7981,1,90,NaN,NaN,18,94,121,94,NaN,99,NaN,70,38
7982,,,NaN,NaN,,,,,NaN,,NaN,,
7983,1,91,NaN,NaN,18,93,124,94,NaN,99,NaN,70,38
7984,,,NaN,NaN,,,,,NaN,,NaN,,
7985,2,91,NaN,NaN,18,93,123,94,NaN,99,NaN,70,37
7986,,,NaN,NaN,,,,,NaN,,NaN,,
7987,2,91,NaN,NaN,18,93,124,94,NaN,99,NaN,70,37
7988,,,NaN,NaN,,,,,NaN,,NaN,,
7989,1,90,NaN,NaN,18,93,123,94,NaN,99,NaN,70,37
7990,,,NaN,NaN,,,,,NaN,,NaN,,
7991,1,89,NaN,NaN,18,94,121,94,NaN,99,NaN,68,39
7992,,,NaN,NaN,,,,,NaN,,NaN,,
7993,1,89,NaN,NaN,18,93,121,94,NaN,99,NaN,68,39
7994,,,NaN,NaN,,,,,NaN,,NaN,,
7995,1,89,NaN,NaN,18,93,122,93,NaN,100,NaN,69,39
7996,,,NaN,NaN,,,,,NaN,,NaN,,
7997,1,90,NaN,NaN,18,92,124,93,NaN,99,NaN,69,39
7998,,,NaN,NaN,,,,,NaN,,NaN,,
7999,1,92,NaN,NaN,18,92,127,93,NaN,99,NaN,70,37
8000,,,NaN,NaN,,,,,NaN,,NaN,,
8001,1,91,NaN,NaN,18,93,125,93,NaN,99,NaN,69,37
8002,,,NaN,NaN,,,,,NaN,,NaN,,
8003,1,91,NaN,NaN,18,93,126,93,NaN,99,NaN,69,37
8004,,,NaN,NaN,,,,,NaN,,NaN,,
8005,1,90,NaN,NaN,18,92,124,93,NaN,99,NaN,69,39
8006,,,NaN,NaN,,,,,NaN,,NaN,,
8007,1,90,NaN,NaN,18,92,124,93,NaN,99,NaN,68,39
8008,,,NaN,NaN,,,,,NaN,,NaN,,
8009,2,90,NaN,NaN,18,91,125,92,NaN,99,NaN,68,39
8010,,,NaN,NaN,,,,,NaN,,NaN,,
8011,2,90,NaN,NaN,18,91,123,92,NaN,100,NaN,68,39
8012,,,NaN,NaN,,,,,NaN,,NaN,,
8013,1,91,NaN,NaN,18,91,126,92,NaN,100,NaN,69,39
8014,,,NaN,NaN,,,,,NaN,,NaN,,
8015,1,91,NaN,NaN,18,91,125,92,NaN,99,NaN,70,39
8016,,,NaN,NaN,,,,,NaN,,NaN,,
8017,1,89,NaN,NaN,18,91,124,92,NaN,99,NaN,67,39
8018,,,NaN,NaN,,,,,NaN,,NaN,,
8019,1,89,NaN,NaN,18,91,124,92,NaN,99,NaN,68,38
8020,,,NaN,NaN,,,,,NaN,,NaN,,
8021,1,90,NaN,NaN,18,91,124,92,NaN,99,NaN,68,38
8022,,,NaN,NaN,,,,,NaN,,NaN,,
8023,1,88,NaN,NaN,18,91,119,91,NaN,99,NaN,65,38
8024,,,NaN,NaN,,,,,NaN,,NaN,,
8025,1,88,NaN,NaN,18,90,122,91,NaN,99,NaN,67,38
8026,,,NaN,NaN,,,,,NaN,,NaN,,
8027,1,88,NaN,NaN,18,90,122,91,NaN,99,NaN,67,38
8028,,,NaN,NaN,,,,,NaN,,NaN,,
8029,1,89,NaN,NaN,18,90,123,90,NaN,99,NaN,67,38
8030,,,NaN,NaN,,,,,NaN,,NaN,,
8031,1,88,NaN,NaN,18,90,121,90,NaN,99,NaN,67,39
8032,,,NaN,NaN,,,,,NaN,,NaN,,
8033,1,88,NaN,NaN,18,90,121,90,NaN,99,NaN,67,39
8034,,,NaN,NaN,,,,,NaN,,NaN,,
8035,2,88,NaN,NaN,18,90,118,91,NaN,99,NaN,70,39
8036,,,NaN,NaN,,,,,NaN,,NaN,,
8037,2,85,NaN,NaN,18,90,114,91,NaN,99,NaN,66,39
8038,,,NaN,NaN,,,,,NaN,,NaN,,
8039,3,87,NaN,NaN,18,90,118,91,NaN,99,NaN,68,41
