time,Solar8000/ART_SBP,SNUADC/ECG_II,Solar8000/ART_MBP,SNUADC/CVP,Solar8000/RR_CO2,SNUADC/ART,Solar8000/PLETH_SPO2,Solar8000/ETCO2,Solar8000/CVP,Solar8000/PLETH_HR,Solar8000/HR,Solar8000/ART_DBP
12730,,NaN,,NaN,,NaN,,,,,,
12731,89,NaN,61,NaN,21,NaN,100,38,10,102,101,47
12732,,NaN,,NaN,,NaN,,,,,,
12733,90,NaN,61,NaN,21,NaN,100,38,10,102,101,47
12734,,NaN,,NaN,,NaN,,,,,,
12735,91,NaN,61,NaN,21,NaN,100,38,10,102,101,47
12736,,NaN,,NaN,,NaN,,,,,,
12737,90,NaN,61,NaN,21,NaN,100,38,10,102,101,47
12738,,NaN,,NaN,,NaN,,,,,,
12739,91,NaN,61,NaN,21,NaN,100,38,10,102,101,47
12740,,NaN,,NaN,,NaN,,,,,,
12741,92,NaN,62,NaN,21,NaN,100,38,10,102,101,48
12742,,NaN,,NaN,,NaN,,,,,,
12743,92,NaN,62,NaN,21,NaN,100,38,10,102,101,48
12744,,NaN,,NaN,,NaN,,,,,,
12745,92,NaN,62,NaN,21,NaN,100,38,10,102,101,47
12746,,NaN,,NaN,,NaN,,,,,,
12747,92,NaN,62,NaN,21,NaN,100,38,10,102,101,47
12748,,NaN,,NaN,,NaN,,,,,,
12749,93,NaN,63,NaN,21,NaN,100,38,10,102,101,48
12750,,NaN,,NaN,,NaN,,,,,,
12751,92,NaN,62,NaN,21,NaN,100,38,10,102,102,48
12752,,NaN,,NaN,,NaN,,,,,,
12753,92,NaN,62,NaN,21,NaN,100,38,10,102,102,47
12754,,NaN,,NaN,,NaN,,,,,,
12755,93,NaN,63,NaN,21,NaN,100,38,10,102,101,48
12756,,NaN,,NaN,,NaN,,,,,,
12757,93,NaN,63,NaN,21,NaN,100,38,10,103,102,49
12758,,NaN,,NaN,,NaN,,,,,,
12759,94,NaN,63,NaN,21,NaN,100,38,10,103,102,49
12760,,NaN,,NaN,,NaN,,,,,,
12761,93,NaN,63,NaN,21,NaN,100,38,10,103,102,49
12762,,NaN,,NaN,,NaN,,,,,,
12763,90,NaN,63,NaN,21,NaN,100,38,10,103,102,48
12764,,NaN,,NaN,,NaN,,,,,,
12765,88,NaN,62,NaN,21,NaN,100,38,10,103,103,47
12766,,NaN,,NaN,,NaN,,,,,,
12767,89,NaN,62,NaN,21,NaN,100,38,10,103,102,47
12768,,NaN,,NaN,,NaN,,,,,,
12769,89,NaN,62,NaN,21,NaN,100,38,10,103,102,48
12770,,NaN,,NaN,,NaN,,,,,,
12771,89,NaN,62,NaN,21,NaN,100,38,10,103,102,48
12772,,NaN,,NaN,,NaN,,,,,,
12773,91,NaN,63,NaN,21,NaN,100,38,10,103,102,48
12774,,NaN,,NaN,,NaN,,,,,,
12775,93,NaN,64,NaN,21,NaN,100,38,10,103,102,49
12776,,NaN,,NaN,,NaN,,,,,,
12777,94,NaN,64,NaN,21,NaN,100,38,10,103,102,50
12778,,NaN,,NaN,,NaN,,,,,,
12779,95,NaN,65,NaN,21,NaN,100,38,10,102,102,50
12780,,NaN,,NaN,,NaN,,,,,,
12781,94,NaN,64,NaN,21,NaN,100,38,10,102,102,49
12782,,NaN,,NaN,,NaN,,,,,,
12783,92,NaN,64,NaN,21,NaN,100,38,10,102,101,50
12784,,NaN,,NaN,,NaN,,,,,,
12785,93,NaN,64,NaN,21,NaN,100,38,10,102,101,49
12786,,NaN,,NaN,,NaN,,,,,,
12787,94,NaN,64,NaN,21,NaN,100,38,10,102,101,49
12788,,NaN,,NaN,,NaN,,,,,,
12789,92,NaN,64,NaN,21,NaN,100,38,9,101,101,50
12790,,NaN,,NaN,,NaN,,,,,,
12791,91,NaN,64,NaN,21,NaN,100,38,9,102,101,49
12792,,NaN,,NaN,,NaN,,,,,,
12793,92,NaN,64,NaN,21,NaN,100,38,10,102,101,49
12794,,NaN,,NaN,,NaN,,,,,,
12795,92,NaN,64,NaN,21,NaN,100,38,10,102,101,50
12796,,NaN,,NaN,,NaN,,,,,,
12797,91,NaN,64,NaN,21,NaN,100,38,9,102,102,49
12798,,NaN,,NaN,,NaN,,,,,,
12799,91,NaN,64,NaN,21,NaN,100,38,9,102,102,49
12800,,NaN,,NaN,,NaN,,,,,,
12801,92,NaN,64,NaN,21,NaN,100,38,10,102,102,49
12802,,NaN,,NaN,,NaN,,,,,,
12803,90,NaN,64,NaN,21,NaN,100,38,10,102,102,49
12804,,NaN,,NaN,,NaN,,,,,,
12805,90,NaN,63,NaN,21,NaN,100,38,9,102,101,48
12806,,NaN,,NaN,,NaN,,,,,,
12807,90,NaN,63,NaN,21,NaN,100,38,9,102,101,48
12808,,NaN,,NaN,,NaN,,,,,,
12809,90,NaN,63,NaN,21,NaN,100,38,10,102,101,49
12810,,NaN,,NaN,,NaN,,,,,,
12811,89,NaN,63,NaN,21,NaN,100,38,10,102,101,49
12812,,NaN,,NaN,,NaN,,,,,,
12813,91,NaN,63,NaN,21,NaN,100,38,10,102,101,49
12814,,NaN,,NaN,,NaN,,,,,,
12815,91,NaN,63,NaN,21,NaN,100,38,9,102,101,49
12816,,NaN,,NaN,,NaN,,,,,,
12817,92,NaN,63,NaN,21,NaN,100,38,9,102,101,49
12818,,NaN,,NaN,,NaN,,,,,,
12819,93,NaN,64,NaN,21,NaN,100,38,10,101,101,49
12820,,NaN,,NaN,,NaN,,,,,,
12821,92,NaN,64,NaN,21,NaN,100,38,10,101,101,49
12822,,NaN,,NaN,,NaN,,,,,,
12823,93,NaN,64,NaN,21,NaN,100,38,9,102,101,50
12824,,NaN,,NaN,,NaN,,,,,,
12825,95,NaN,65,NaN,21,NaN,100,38,9,102,101,50
12826,,NaN,,NaN,,NaN,,,,,,
12827,96,NaN,65,NaN,21,NaN,100,38,9,102,101,50
12828,,NaN,,NaN,,NaN,,,,,,
12829,95,NaN,65,NaN,21,NaN,100,38,9,102,101,51
12830,,NaN,,NaN,,NaN,,,,,,
12831,95,NaN,65,NaN,21,NaN,100,38,9,102,101,51
12832,,NaN,,NaN,,NaN,,,,,,
12833,96,NaN,65,NaN,21,NaN,100,38,9,102,101,50
12834,,NaN,,NaN,,NaN,,,,,,
12835,98,NaN,66,NaN,21,NaN,100,38,9,102,101,51
12836,,NaN,,NaN,,NaN,,,,,,
12837,97,NaN,66,NaN,21,NaN,100,38,9,102,101,51
12838,,NaN,,NaN,,NaN,,,,,,
12839,97,NaN,66,NaN,21,NaN,100,38,9,102,101,50
12840,,NaN,,NaN,,NaN,,,,,,
12841,97,NaN,66,NaN,21,NaN,100,38,9,102,101,51
12842,,NaN,,NaN,,NaN,,,,,,
12843,96,NaN,65,NaN,21,NaN,100,38,9,102,101,51
12844,,NaN,,NaN,,NaN,,,,,,
12845,96,NaN,65,NaN,21,NaN,100,38,9,102,101,50
12846,,NaN,,NaN,,NaN,,,,,,
12847,96,NaN,65,NaN,21,NaN,100,38,9,101,101,50
12848,,NaN,,NaN,,NaN,,,,,,
12849,96,NaN,65,NaN,21,NaN,100,38,9,102,101,50
12850,,NaN,,NaN,,NaN,,,,,,
12851,97,NaN,65,NaN,21,NaN,100,38,9,102,101,50
12852,,NaN,,NaN,,NaN,,,,,,
12853,98,NaN,66,NaN,21,NaN,100,38,9,102,101,50
12854,,NaN,,NaN,,NaN,,,,,,
12855,101,NaN,67,NaN,21,NaN,100,38,9,102,101,51
12856,,NaN,,NaN,,NaN,,,,,,
12857,100,NaN,66,NaN,21,NaN,100,38,9,102,101,51
12858,,NaN,,NaN,,NaN,,,,,,
12859,100,NaN,67,NaN,21,NaN,100,38,9,102,101,51
12860,,NaN,,NaN,,NaN,,,,,,
12861,99,NaN,66,NaN,21,NaN,100,38,9,102,101,51
12862,,NaN,,NaN,,NaN,,,,,,
12863,96,NaN,66,NaN,21,NaN,100,38,9,102,101,51
12864,,NaN,,NaN,,NaN,,,,,,
12865,94,NaN,65,NaN,21,NaN,100,38,9,102,102,48
12866,,NaN,,NaN,,NaN,,,,,,
12867,98,NaN,65,NaN,21,NaN,100,38,9,102,102,47
12868,,NaN,,NaN,,NaN,,,,,,
12869,113,NaN,65,NaN,21,NaN,100,38,9,102,102,37
12870,,NaN,,NaN,,NaN,,,,,,
12871,95,NaN,64,NaN,21,NaN,100,38,9,102,102,42
12872,,NaN,,NaN,,NaN,,,,,,
12873,97,NaN,65,NaN,21,NaN,100,38,9,102,102,47
12874,,NaN,,NaN,,NaN,,,,,,
12875,98,NaN,65,NaN,21,NaN,100,38,9,102,102,49
12876,,NaN,,NaN,,NaN,,,,,,
12877,97,NaN,65,NaN,21,NaN,100,38,9,103,102,49
12878,,NaN,,NaN,,NaN,,,,,,
12879,96,NaN,70,NaN,21,NaN,100,38,9,103,102,51
12880,,NaN,,NaN,,NaN,,,,,,
12881,,NaN,70,NaN,21,NaN,100,38,9,103,102,
12882,,NaN,,NaN,,NaN,,,,,,
12883,,NaN,137,NaN,21,NaN,100,38,9,102,102,
12884,,NaN,,NaN,,NaN,,,,,,
12885,,NaN,129,NaN,21,NaN,100,38,9,103,102,
12886,,NaN,,NaN,,NaN,,,,,,
12887,,NaN,87,NaN,21,NaN,100,38,9,103,102,
12888,,NaN,,NaN,,NaN,,,,,,
12889,,NaN,77,NaN,21,NaN,100,38,9,103,102,
12890,,NaN,,NaN,,NaN,,,,,,
12891,,NaN,73,NaN,21,NaN,100,38,9,103,102,
12892,,NaN,,NaN,,NaN,,,,,,
12893,,NaN,73,NaN,21,NaN,100,38,9,102,102,
12894,,NaN,,NaN,,NaN,,,,,,
12895,,NaN,78,NaN,21,NaN,100,38,9,102,102,
12896,,NaN,,NaN,,NaN,,,,,,
12897,94,NaN,71,NaN,21,NaN,100,38,9,102,102,53
12898,,NaN,,NaN,,NaN,,,,,,
12899,94,NaN,69,NaN,21,NaN,100,38,9,103,102,52
12900,,NaN,,NaN,,NaN,,,,,,
12901,,NaN,71,NaN,21,NaN,100,38,9,103,102,
12902,,NaN,,NaN,,NaN,,,,,,
12903,,NaN,213,NaN,21,NaN,100,38,9,103,102,
12904,,NaN,,NaN,,NaN,,,,,,
12905,,NaN,212,NaN,21,NaN,100,38,9,103,103,
12906,,NaN,,NaN,,NaN,,,,,,
12907,,NaN,161,NaN,21,NaN,100,38,9,103,102,
12908,,NaN,,NaN,,NaN,,,,,,
12909,,NaN,153,NaN,21,NaN,100,38,9,103,102,
12910,,NaN,,NaN,,NaN,,,,,,
12911,,NaN,153,NaN,21,NaN,100,38,9,103,102,
12912,,NaN,,NaN,,NaN,,,,,,
12913,,NaN,115,NaN,21,NaN,100,38,10,103,102,
12914,,NaN,,NaN,,NaN,,,,,,
12915,,NaN,87,NaN,21,NaN,100,38,10,102,102,
12916,,NaN,,NaN,,NaN,,,,,,
12917,,NaN,73,NaN,21,NaN,100,38,9,102,102,
12918,,NaN,,NaN,,NaN,,,,,,
12919,,NaN,69,NaN,21,NaN,100,38,9,102,102,
12920,,NaN,,NaN,,NaN,,,,,,
12921,95,NaN,68,NaN,21,NaN,100,38,9,103,102,52
12922,,NaN,,NaN,,NaN,,,,,,
12923,94,NaN,68,NaN,21,NaN,100,38,9,103,102,52
12924,,NaN,,NaN,,NaN,,,,,,
12925,93,NaN,67,NaN,21,NaN,100,38,9,103,102,52
12926,,NaN,,NaN,,NaN,,,,,,
12927,93,NaN,67,NaN,21,NaN,100,38,9,103,102,51
12928,,NaN,,NaN,,NaN,,,,,,
12929,92,NaN,67,NaN,21,NaN,100,38,9,103,102,52
12930,,NaN,,NaN,,NaN,,,,,,
12931,91,NaN,66,NaN,21,NaN,100,38,9,103,102,51
12932,,NaN,,NaN,,NaN,,,,,,
12933,94,NaN,67,NaN,21,NaN,100,38,9,103,102,52
12934,,NaN,,NaN,,NaN,,,,,,
12935,96,NaN,68,NaN,21,NaN,100,38,9,103,102,52
12936,,NaN,,NaN,,NaN,,,,,,
12937,93,NaN,67,NaN,21,NaN,100,38,9,103,102,52
12938,,NaN,,NaN,,NaN,,,,,,
12939,94,NaN,67,NaN,21,NaN,100,38,9,103,102,52
12940,,NaN,,NaN,,NaN,,,,,,
12941,93,NaN,67,NaN,21,NaN,100,38,9,103,102,52
12942,,NaN,,NaN,,NaN,,,,,,
12943,91,NaN,66,NaN,21,NaN,100,38,9,103,102,51
12944,,NaN,,NaN,,NaN,,,,,,
12945,89,NaN,66,NaN,21,NaN,100,38,9,103,102,51
12946,,NaN,,NaN,,NaN,,,,,,
12947,91,NaN,66,NaN,21,NaN,100,38,9,103,102,51
12948,,NaN,,NaN,,NaN,,,,,,
12949,89,NaN,66,NaN,21,NaN,100,38,9,103,102,51
12950,,NaN,,NaN,,NaN,,,,,,
12951,89,NaN,65,NaN,21,NaN,100,38,9,103,102,50
12952,,NaN,,NaN,,NaN,,,,,,
12953,91,NaN,66,NaN,21,NaN,100,38,9,103,102,50
12954,,NaN,,NaN,,NaN,,,,,,
12955,91,NaN,66,NaN,21,NaN,100,38,9,102,102,50
12956,,NaN,,NaN,,NaN,,,,,,
12957,89,NaN,65,NaN,21,NaN,100,38,9,102,102,50
12958,,NaN,,NaN,,NaN,,,,,,
12959,90,NaN,65,NaN,21,NaN,100,38,9,102,102,50
12960,,NaN,,NaN,,NaN,,,,,,
12961,90,NaN,65,NaN,21,NaN,100,38,9,102,102,50
12962,,NaN,,NaN,,NaN,,,,,,
12963,88,NaN,65,NaN,21,NaN,100,38,9,102,102,50
12964,,NaN,,NaN,,NaN,,,,,,
12965,88,NaN,65,NaN,21,NaN,100,38,9,102,102,49
12966,,NaN,,NaN,,NaN,,,,,,
12967,90,NaN,65,NaN,21,NaN,100,38,9,103,102,50
12968,,NaN,,NaN,,NaN,,,,,,
12969,90,NaN,65,NaN,21,NaN,100,38,9,103,102,50
12970,,NaN,,NaN,,NaN,,,,,,
12971,88,NaN,64,NaN,21,NaN,100,38,9,102,102,49
12972,,NaN,,NaN,,NaN,,,,,,
12973,89,NaN,65,NaN,21,NaN,100,38,9,102,102,49
12974,,NaN,,NaN,,NaN,,,,,,
12975,89,NaN,64,NaN,21,NaN,100,38,9,102,101,49
12976,,NaN,,NaN,,NaN,,,,,,
12977,87,NaN,64,NaN,21,NaN,100,38,9,102,101,49
12978,,NaN,,NaN,,NaN,,,,,,
12979,87,NaN,64,NaN,21,NaN,100,38,9,102,101,49
12980,,NaN,,NaN,,NaN,,,,,,
12981,88,NaN,64,NaN,21,NaN,100,38,9,102,101,49
12982,,NaN,,NaN,,NaN,,,,,,
12983,86,NaN,64,NaN,21,NaN,100,38,9,102,101,49
12984,,NaN,,NaN,,NaN,,,,,,
12985,86,NaN,63,NaN,21,NaN,100,38,9,102,101,49
12986,,NaN,,NaN,,NaN,,,,,,
12987,88,NaN,64,NaN,21,NaN,100,38,9,102,101,49
12988,,NaN,,NaN,,NaN,,,,,,
12989,88,NaN,64,NaN,21,NaN,100,38,8,102,101,49
12990,,NaN,,NaN,,NaN,,,,,,
12991,86,NaN,63,NaN,21,NaN,100,38,8,102,102,49
12992,,NaN,,NaN,,NaN,,,,,,
12993,87,NaN,64,NaN,21,NaN,100,38,9,102,102,49
12994,,NaN,,NaN,,NaN,,,,,,
12995,88,NaN,64,NaN,21,NaN,100,38,9,103,102,49
12996,,NaN,,NaN,,NaN,,,,,,
12997,86,NaN,63,NaN,21,NaN,100,38,9,103,102,49
12998,,NaN,,NaN,,NaN,,,,,,
12999,86,NaN,64,NaN,21,NaN,100,38,9,103,102,49
13000,,NaN,,NaN,,NaN,,,,,,
13001,88,NaN,64,NaN,21,NaN,100,38,9,102,102,49
13002,,NaN,,NaN,,NaN,,,,,,
13003,86,NaN,64,NaN,21,NaN,100,38,9,102,102,49
13004,,NaN,,NaN,,NaN,,,,,,
13005,86,NaN,63,NaN,21,NaN,100,38,9,102,102,48
13006,,NaN,,NaN,,NaN,,,,,,
13007,88,NaN,63,NaN,21,NaN,100,38,9,102,101,49
13008,,NaN,,NaN,,NaN,,,,,,
13009,87,NaN,63,NaN,21,NaN,100,38,9,102,101,49
13010,,NaN,,NaN,,NaN,,,,,,
13011,85,NaN,63,NaN,21,NaN,100,38,9,102,101,48
13012,,NaN,,NaN,,NaN,,,,,,
13013,87,NaN,63,NaN,21,NaN,100,38,9,102,101,48
13014,,NaN,,NaN,,NaN,,,,,,
13015,87,NaN,63,NaN,21,NaN,100,38,8,102,101,48
13016,,NaN,,NaN,,NaN,,,,,,
13017,85,NaN,62,NaN,21,NaN,100,38,8,102,101,48
13018,,NaN,,NaN,,NaN,,,,,,
13019,85,NaN,62,NaN,21,NaN,100,38,9,102,101,48
13020,,NaN,,NaN,,NaN,,,,,,
13021,86,NaN,63,NaN,21,NaN,100,38,9,102,101,48
13022,,NaN,,NaN,,NaN,,,,,,
13023,84,NaN,62,NaN,21,NaN,100,38,9,102,101,48
13024,,NaN,,NaN,,NaN,,,,,,
13025,84,NaN,62,NaN,21,NaN,100,38,9,102,101,48
13026,,NaN,,NaN,,NaN,,,,,,
13027,86,NaN,62,NaN,21,NaN,100,38,9,102,101,48
13028,,NaN,,NaN,,NaN,,,,,,
13029,86,NaN,62,NaN,21,NaN,100,38,9,102,101,48
13030,,NaN,,NaN,,NaN,,,,,,
13031,84,NaN,62,NaN,21,NaN,100,38,9,102,101,48
13032,,NaN,,NaN,,NaN,,,,,,
13033,86,NaN,62,NaN,21,NaN,100,38,9,102,101,48
13034,,NaN,,NaN,,NaN,,,,,,
13035,87,NaN,62,NaN,21,NaN,100,38,9,101,101,48
13036,,NaN,,NaN,,NaN,,,,,,
13037,85,NaN,62,NaN,21,NaN,100,38,9,101,101,48
13038,,NaN,,NaN,,NaN,,,,,,
13039,86,NaN,62,NaN,21,NaN,100,38,9,101,101,48
13040,,NaN,,NaN,,NaN,,,,,,
13041,87,NaN,63,NaN,21,NaN,100,38,9,101,101,49
13042,,NaN,,NaN,,NaN,,,,,,
13043,85,NaN,63,NaN,21,NaN,100,38,9,101,101,49
13044,,NaN,,NaN,,NaN,,,,,,
13045,85,NaN,63,NaN,21,NaN,100,38,9,101,101,49
13046,,NaN,,NaN,,NaN,,,,,,
13047,87,NaN,63,NaN,21,NaN,100,38,9,101,101,49
13048,,NaN,,NaN,,NaN,,,,,,
13049,86,NaN,63,NaN,21,NaN,100,38,9,101,100,49
13050,,NaN,,NaN,,NaN,,,,,,
13051,85,NaN,63,NaN,21,NaN,100,38,9,101,100,49
13052,,NaN,,NaN,,NaN,,,,,,
13053,86,NaN,63,NaN,21,NaN,100,38,10,101,100,49
13054,,NaN,,NaN,,NaN,,,,,,
13055,87,NaN,64,NaN,21,NaN,100,38,10,100,100,49
13056,,NaN,,NaN,,NaN,,,,,,
13057,86,NaN,64,NaN,21,NaN,100,38,10,100,100,50
13058,,NaN,,NaN,,NaN,,,,,,
13059,86,NaN,64,NaN,21,NaN,100,38,10,100,100,49
13060,,NaN,,NaN,,NaN,,,,,,
13061,88,NaN,64,NaN,21,NaN,100,37,10,100,100,50
13062,,NaN,,NaN,,NaN,,,,,,
13063,88,NaN,65,NaN,21,NaN,100,37,10,100,100,51
13064,,NaN,,NaN,,NaN,,,,,,
13065,88,NaN,65,NaN,21,NaN,100,37,10,100,100,50
13066,,NaN,,NaN,,NaN,,,,,,
13067,89,NaN,65,NaN,21,NaN,100,37,10,100,99,50
13068,,NaN,,NaN,,NaN,,,,,,
13069,87,NaN,64,NaN,21,NaN,100,37,10,100,99,49
13070,,NaN,,NaN,,NaN,,,,,,
13071,86,NaN,64,NaN,21,NaN,100,37,10,100,99,49
13072,,NaN,,NaN,,NaN,,,,,,
13073,88,NaN,64,NaN,21,NaN,100,37,10,100,99,49
13074,,NaN,,NaN,,NaN,,,,,,
13075,88,NaN,64,NaN,21,NaN,100,38,9,100,99,49
13076,,NaN,,NaN,,NaN,,,,,,
13077,86,NaN,64,NaN,21,NaN,100,38,9,100,100,49
13078,,NaN,,NaN,,NaN,,,,,,
13079,87,NaN,64,NaN,21,NaN,100,38,9,100,100,49
13080,,NaN,,NaN,,NaN,,,,,,
13081,88,NaN,64,NaN,21,NaN,100,38,9,100,100,49
13082,,NaN,,NaN,,NaN,,,,,,
13083,86,NaN,64,NaN,21,NaN,100,37,9,100,100,50
13084,,NaN,,NaN,,NaN,,,,,,
13085,87,NaN,64,NaN,21,NaN,100,37,9,100,100,49
13086,,NaN,,NaN,,NaN,,,,,,
13087,87,NaN,64,NaN,21,NaN,100,37,9,100,100,49
13088,,NaN,,NaN,,NaN,,,,,,
13089,87,NaN,64,NaN,21,NaN,100,38,9,100,100,50
13090,,NaN,,NaN,,NaN,,,,,,
13091,87,NaN,64,NaN,21,NaN,100,38,9,100,100,49
13092,,NaN,,NaN,,NaN,,,,,,
13093,87,NaN,64,NaN,21,NaN,100,38,9,100,100,49
13094,,NaN,,NaN,,NaN,,,,,,
13095,89,NaN,64,NaN,21,NaN,100,38,9,100,99,49
13096,,NaN,,NaN,,NaN,,,,,,
13097,87,NaN,64,NaN,21,NaN,100,38,9,100,99,49
13098,,NaN,,NaN,,NaN,,,,,,
13099,88,NaN,64,NaN,21,NaN,100,38,9,100,99,49
13100,,NaN,,NaN,,NaN,,,,,,
13101,90,NaN,64,NaN,21,NaN,100,38,9,100,99,50
13102,,NaN,,NaN,,NaN,,,,,,
13103,88,NaN,64,NaN,21,NaN,100,37,9,100,100,49
13104,,NaN,,NaN,,NaN,,,,,,
13105,87,NaN,64,NaN,21,NaN,100,37,9,100,100,49
13106,,NaN,,NaN,,NaN,,,,,,
13107,88,NaN,64,NaN,21,NaN,100,37,9,100,100,49
13108,,NaN,,NaN,,NaN,,,,,,
13109,87,NaN,63,NaN,21,NaN,100,37,8,101,100,49
13110,,NaN,,NaN,,NaN,,,,,,
13111,86,NaN,63,NaN,21,NaN,100,38,8,101,100,49
13112,,NaN,,NaN,,NaN,,,,,,
13113,87,NaN,63,NaN,21,NaN,100,38,9,101,100,48
13114,,NaN,,NaN,,NaN,,,,,,
13115,86,NaN,63,NaN,21,NaN,100,38,9,101,101,49
13116,,NaN,,NaN,,NaN,,,,,,
13117,85,NaN,63,NaN,21,NaN,100,38,8,101,101,49
13118,,NaN,,NaN,,NaN,,,,,,
13119,86,NaN,63,NaN,21,NaN,100,38,8,101,101,49
13120,,NaN,,NaN,,NaN,,,,,,
13121,87,NaN,64,NaN,21,NaN,100,38,9,101,101,49
13122,,NaN,,NaN,,NaN,,,,,,
13123,86,NaN,63,NaN,21,NaN,100,38,9,101,100,49
13124,,NaN,,NaN,,NaN,,,,,,
13125,86,NaN,63,NaN,21,NaN,100,38,8,101,101,49
13126,,NaN,,NaN,,NaN,,,,,,
13127,86,NaN,63,NaN,21,NaN,100,38,8,101,101,48
13128,,NaN,,NaN,,NaN,,,,,,
13129,85,NaN,63,NaN,21,NaN,100,38,9,101,101,49
13130,,NaN,,NaN,,NaN,,,,,,
13131,85,NaN,63,NaN,21,NaN,100,38,9,101,101,48
13132,,NaN,,NaN,,NaN,,,,,,
13133,86,NaN,63,NaN,21,NaN,100,38,9,101,101,48
13134,,NaN,,NaN,,NaN,,,,,,
13135,86,NaN,63,NaN,21,NaN,100,38,8,101,101,48
13136,,NaN,,NaN,,NaN,,,,,,
13137,85,NaN,62,NaN,21,NaN,100,38,8,101,101,48
13138,,NaN,,NaN,,NaN,,,,,,
13139,86,NaN,62,NaN,21,NaN,100,38,9,101,101,48
13140,,NaN,,NaN,,NaN,,,,,,
13141,87,NaN,63,NaN,21,NaN,100,38,9,101,100,48
13142,,NaN,,NaN,,NaN,,,,,,
13143,85,NaN,63,NaN,21,NaN,100,38,8,101,100,49
13144,,NaN,,NaN,,NaN,,,,,,
13145,85,NaN,62,NaN,21,NaN,100,38,8,101,101,48
13146,,NaN,,NaN,,NaN,,,,,,
13147,86,NaN,63,NaN,21,NaN,100,38,9,101,100,48
13148,,NaN,,NaN,,NaN,,,,,,
13149,85,NaN,63,NaN,21,NaN,100,38,9,101,100,48
13150,,NaN,,NaN,,NaN,,,,,,
13151,84,NaN,62,NaN,21,NaN,100,38,9,101,100,48
13152,,NaN,,NaN,,NaN,,,,,,
13153,86,NaN,63,NaN,21,NaN,100,38,9,101,100,48
13154,,NaN,,NaN,,NaN,,,,,,
13155,86,NaN,63,NaN,21,NaN,100,38,9,101,100,49
13156,,NaN,,NaN,,NaN,,,,,,
13157,84,NaN,62,NaN,21,NaN,100,38,9,101,100,48
13158,,NaN,,NaN,,NaN,,,,,,
13159,85,NaN,62,NaN,21,NaN,100,38,9,101,100,47
13160,,NaN,,NaN,,NaN,,,,,,
13161,85,NaN,62,NaN,21,NaN,100,38,9,101,100,46
13162,,NaN,,NaN,,NaN,,,,,,
13163,83,NaN,62,NaN,21,NaN,100,38,9,101,100,47
13164,,NaN,,NaN,,NaN,,,,,,
13165,84,NaN,62,NaN,21,NaN,100,38,9,101,100,47
13166,,NaN,,NaN,,NaN,,,,,,
13167,85,NaN,62,NaN,21,NaN,100,37,9,101,100,48
13168,,NaN,,NaN,,NaN,,,,,,
13169,84,NaN,62,NaN,21,NaN,100,37,9,101,100,48
13170,,NaN,,NaN,,NaN,,,,,,
13171,83,NaN,62,NaN,21,NaN,100,37,9,101,100,47
13172,,NaN,,NaN,,NaN,,,,,,
13173,84,NaN,62,NaN,21,NaN,100,38,9,101,100,47
13174,,NaN,,NaN,,NaN,,,,,,
13175,83,NaN,61,NaN,21,NaN,100,38,9,101,100,47
13176,,NaN,,NaN,,NaN,,,,,,
13177,82,NaN,61,NaN,21,NaN,100,38,8,101,100,47
13178,,NaN,,NaN,,NaN,,,,,,
13179,83,NaN,61,NaN,21,NaN,100,38,8,101,101,47
13180,,NaN,,NaN,,NaN,,,,,,
13181,84,NaN,61,NaN,21,NaN,100,37,9,101,100,47
13182,,NaN,,NaN,,NaN,,,,,,
13183,83,NaN,61,NaN,21,NaN,100,37,9,101,100,47
13184,,NaN,,NaN,,NaN,,,,,,
13185,83,NaN,61,NaN,21,NaN,100,37,8,101,100,47
13186,,NaN,,NaN,,NaN,,,,,,
13187,84,NaN,61,NaN,21,NaN,100,38,8,101,100,47
13188,,NaN,,NaN,,NaN,,,,,,
13189,83,NaN,61,NaN,21,NaN,100,38,8,101,100,47
13190,,NaN,,NaN,,NaN,,,,,,
13191,82,NaN,61,NaN,21,NaN,100,38,8,101,100,47
13192,,NaN,,NaN,,NaN,,,,,,
13193,83,NaN,61,NaN,21,NaN,100,38,8,101,100,47
13194,,NaN,,NaN,,NaN,,,,,,
13195,84,NaN,61,NaN,21,NaN,100,37,8,101,100,47
13196,,NaN,,NaN,,NaN,,,,,,
13197,82,NaN,61,NaN,21,NaN,100,37,8,101,101,47
13198,,NaN,,NaN,,NaN,,,,,,
13199,83,NaN,61,NaN,21,NaN,100,37,9,101,101,47
13200,,NaN,,NaN,,NaN,,,,,,
13201,85,NaN,61,NaN,21,NaN,100,38,9,101,101,47
13202,,NaN,,NaN,,NaN,,,,,,
13203,82,NaN,61,NaN,21,NaN,100,38,9,101,101,47
13204,,NaN,,NaN,,NaN,,,,,,
13205,82,NaN,60,NaN,21,NaN,100,38,9,101,101,46
13206,,NaN,,NaN,,NaN,,,,,,
13207,84,NaN,61,NaN,21,NaN,100,38,9,101,101,47
13208,,NaN,,NaN,,NaN,,,,,,
13209,82,NaN,60,NaN,21,NaN,100,37,9,101,101,46
13210,,NaN,,NaN,,NaN,,,,,,
13211,82,NaN,60,NaN,21,NaN,100,37,8,101,101,46
13212,,NaN,,NaN,,NaN,,,,,,
13213,83,NaN,61,NaN,21,NaN,100,37,8,101,101,46
13214,,NaN,,NaN,,NaN,,,,,,
13215,84,NaN,61,NaN,21,NaN,100,37,8,101,101,46
13216,,NaN,,NaN,,NaN,,,,,,
