time,SNUADC/ECG_II,SNUADC/ECG_V5,Solar8000/ART_DBP,Solar8000/ART_SBP,SNUADC/ART,Solar8000/PLETH_SPO2,Solar8000/ART_MBP,Solar8000/HR,SNUADC/CVP,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/PLETH_HR,Solar8000/ETCO2
15828,NaN,NaN,,,NaN,,,,NaN,,,,
15829,NaN,NaN,33,67,NaN,100,47,88,NaN,11,4,89,35
15830,NaN,NaN,,,NaN,,,,NaN,,,,
15831,NaN,NaN,32,66,NaN,100,47,88,NaN,11,4,89,35
15832,NaN,NaN,,,NaN,,,,NaN,,,,
15833,NaN,NaN,33,67,NaN,100,47,88,NaN,11,4,88,35
15834,NaN,NaN,,,NaN,,,,NaN,,,,
15835,NaN,NaN,32,66,NaN,100,47,87,NaN,11,4,88,35
15836,NaN,NaN,,,NaN,,,,NaN,,,,
15837,NaN,NaN,32,65,NaN,100,46,87,NaN,11,4,88,35
15838,NaN,NaN,,,NaN,,,,NaN,,,,
15839,NaN,NaN,33,66,NaN,100,47,87,NaN,11,4,88,35
15840,NaN,NaN,,,NaN,,,,NaN,,,,
15841,NaN,NaN,32,65,NaN,100,46,87,NaN,11,5,87,35
15842,NaN,NaN,,,NaN,,,,NaN,,,,
15843,NaN,NaN,32,65,NaN,100,46,86,NaN,11,5,87,35
15844,NaN,NaN,,,NaN,,,,NaN,,,,
15845,NaN,NaN,33,67,NaN,100,47,86,NaN,11,5,87,35
15846,NaN,NaN,,,NaN,,,,NaN,,,,
15847,NaN,NaN,32,64,NaN,100,46,87,NaN,11,5,87,35
15848,NaN,NaN,,,NaN,,,,NaN,,,,
15849,NaN,NaN,32,64,NaN,100,46,87,NaN,11,5,87,35
15850,NaN,NaN,,,NaN,,,,NaN,,,,
15851,NaN,NaN,31,60,NaN,100,45,87,NaN,11,4,87,35
15852,NaN,NaN,,,NaN,,,,NaN,,,,
15853,NaN,NaN,32,64,NaN,100,45,89,NaN,11,4,89,35
15854,NaN,NaN,,,NaN,,,,NaN,,,,
15855,NaN,NaN,34,67,NaN,100,47,87,NaN,11,4,87,35
15856,NaN,NaN,,,NaN,,,,NaN,,,,
15857,NaN,NaN,33,66,NaN,100,47,87,NaN,11,4,88,35
15858,NaN,NaN,,,NaN,,,,NaN,,,,
15859,NaN,NaN,34,65,NaN,100,47,85,NaN,11,5,87,35
15860,NaN,NaN,,,NaN,,,,NaN,,,,
15861,NaN,NaN,34,65,NaN,100,47,85,NaN,11,5,87,35
15862,NaN,NaN,,,NaN,,,,NaN,,,,
15863,NaN,NaN,33,65,NaN,100,46,87,NaN,11,5,87,35
15864,NaN,NaN,,,NaN,,,,NaN,,,,
15865,NaN,NaN,33,65,NaN,100,47,87,NaN,11,5,87,35
15866,NaN,NaN,,,NaN,,,,NaN,,,,
15867,NaN,NaN,32,62,NaN,100,45,84,NaN,11,5,87,35
15868,NaN,NaN,,,NaN,,,,NaN,,,,
15869,NaN,NaN,33,64,NaN,100,46,87,NaN,11,5,87,35
15870,NaN,NaN,,,NaN,,,,NaN,,,,
15871,NaN,NaN,33,66,NaN,100,47,87,NaN,11,4,87,35
15872,NaN,NaN,,,NaN,,,,NaN,,,,
15873,NaN,NaN,33,66,NaN,100,47,87,NaN,11,4,87,35
15874,NaN,NaN,,,NaN,,,,NaN,,,,
15875,NaN,NaN,32,64,NaN,99,46,87,NaN,11,5,86,35
15876,NaN,NaN,,,NaN,,,,NaN,,,,
15877,NaN,NaN,35,66,NaN,100,48,87,NaN,11,5,87,36
15878,NaN,NaN,,,NaN,,,,NaN,,,,
15879,NaN,NaN,31,60,NaN,100,45,87,NaN,11,5,87,36
15880,NaN,NaN,,,NaN,,,,NaN,,,,
15881,NaN,NaN,32,65,NaN,100,46,87,NaN,11,5,86,36
15882,NaN,NaN,,,NaN,,,,NaN,,,,
15883,NaN,NaN,35,66,NaN,99,48,86,NaN,11,5,87,36
15884,NaN,NaN,,,NaN,,,,NaN,,,,
15885,NaN,NaN,32,62,NaN,100,45,86,NaN,11,5,87,35
15886,NaN,NaN,,,NaN,,,,NaN,,,,
15887,NaN,NaN,33,65,NaN,99,47,86,NaN,11,5,86,35
15888,NaN,NaN,,,NaN,,,,NaN,,,,
15889,NaN,NaN,31,61,NaN,99,45,86,NaN,11,5,87,35
15890,NaN,NaN,,,NaN,,,,NaN,,,,
15891,NaN,NaN,32,64,NaN,99,46,84,NaN,11,5,87,35
15892,NaN,NaN,,,NaN,,,,NaN,,,,
15893,NaN,NaN,31,60,NaN,99,45,86,NaN,11,4,87,35
15894,NaN,NaN,,,NaN,,,,NaN,,,,
15895,NaN,NaN,33,63,NaN,99,46,88,NaN,11,4,88,35
15896,NaN,NaN,,,NaN,,,,NaN,,,,
15897,NaN,NaN,34,64,NaN,99,47,86,NaN,11,5,86,35
15898,NaN,NaN,,,NaN,,,,NaN,,,,
15899,NaN,NaN,34,64,NaN,99,47,86,NaN,11,5,86,35
15900,NaN,NaN,,,NaN,,,,NaN,,,,
15901,NaN,NaN,32,64,NaN,99,46,84,NaN,11,5,87,35
15902,NaN,NaN,,,NaN,,,,NaN,,,,
15903,NaN,NaN,31,59,NaN,99,44,86,NaN,11,5,86,35
15904,NaN,NaN,,,NaN,,,,NaN,,,,
15905,NaN,NaN,33,64,NaN,99,47,86,NaN,11,5,86,35
15906,NaN,NaN,,,NaN,,,,NaN,,,,
15907,NaN,NaN,31,58,NaN,100,44,86,NaN,11,5,85,35
15908,NaN,NaN,,,NaN,,,,NaN,,,,
15909,NaN,NaN,33,64,NaN,100,46,86,NaN,11,5,86,35
15910,NaN,NaN,,,NaN,,,,NaN,,,,
15911,NaN,NaN,31,59,NaN,100,45,86,NaN,11,5,85,35
15912,NaN,NaN,,,NaN,,,,NaN,,,,
15913,NaN,NaN,32,62,NaN,100,46,85,NaN,11,5,86,35
15914,NaN,NaN,,,NaN,,,,NaN,,,,
15915,NaN,NaN,31,59,NaN,100,45,85,NaN,11,5,86,36
15916,NaN,NaN,,,NaN,,,,NaN,,,,
15917,NaN,NaN,33,63,NaN,100,46,87,NaN,11,5,87,36
15918,NaN,NaN,,,NaN,,,,NaN,,,,
15919,NaN,NaN,30,58,NaN,100,44,85,NaN,11,5,86,36
15920,NaN,NaN,,,NaN,,,,NaN,,,,
15921,NaN,NaN,33,64,NaN,100,46,87,NaN,11,5,87,35
15922,NaN,NaN,,,NaN,,,,NaN,,,,
15923,NaN,NaN,30,57,NaN,100,44,85,NaN,11,5,86,35
15924,NaN,NaN,,,NaN,,,,NaN,,,,
15925,NaN,NaN,33,63,NaN,100,46,85,NaN,11,5,86,35
15926,NaN,NaN,,,NaN,,,,NaN,,,,
15927,NaN,NaN,31,60,NaN,100,45,85,NaN,11,5,86,35
15928,NaN,NaN,,,NaN,,,,NaN,,,,
15929,NaN,NaN,32,62,NaN,100,45,87,NaN,11,5,87,35
15930,NaN,NaN,,,NaN,,,,NaN,,,,
15931,NaN,NaN,31,59,NaN,100,44,85,NaN,11,5,86,35
15932,NaN,NaN,,,NaN,,,,NaN,,,,
15933,NaN,NaN,34,63,NaN,100,47,85,NaN,11,5,86,35
15934,NaN,NaN,,,NaN,,,,NaN,,,,
15935,NaN,NaN,32,59,NaN,100,45,85,NaN,11,5,86,35
15936,NaN,NaN,,,NaN,,,,NaN,,,,
15937,NaN,NaN,32,59,NaN,99,45,85,NaN,11,5,86,35
15938,NaN,NaN,,,NaN,,,,NaN,,,,
15939,NaN,NaN,32,61,NaN,100,46,87,NaN,11,5,86,35
15940,NaN,NaN,,,NaN,,,,NaN,,,,
15941,NaN,NaN,30,57,NaN,100,44,83,NaN,11,5,86,35
15942,NaN,NaN,,,NaN,,,,NaN,,,,
15943,NaN,NaN,33,64,NaN,100,46,85,NaN,11,5,85,35
15944,NaN,NaN,,,NaN,,,,NaN,,,,
15945,NaN,NaN,32,62,NaN,100,46,83,NaN,11,5,86,35
15946,NaN,NaN,,,NaN,,,,NaN,,,,
15947,NaN,NaN,31,58,NaN,100,44,85,NaN,11,5,86,35
15948,NaN,NaN,,,NaN,,,,NaN,,,,
15949,NaN,NaN,31,58,NaN,100,44,85,NaN,11,5,86,35
15950,NaN,NaN,,,NaN,,,,NaN,,,,
15951,NaN,NaN,33,60,NaN,100,45,87,NaN,11,5,86,35
15952,NaN,NaN,,,NaN,,,,NaN,,,,
15953,NaN,NaN,32,60,NaN,99,44,85,NaN,11,5,85,35
15954,NaN,NaN,,,NaN,,,,NaN,,,,
15955,NaN,NaN,31,57,NaN,100,44,85,NaN,11,5,86,35
15956,NaN,NaN,,,NaN,,,,NaN,,,,
15957,NaN,NaN,33,60,NaN,100,45,85,NaN,11,5,86,35
15958,NaN,NaN,,,NaN,,,,NaN,,,,
15959,NaN,NaN,33,61,NaN,99,45,85,NaN,11,5,86,35
15960,NaN,NaN,,,NaN,,,,NaN,,,,
15961,NaN,NaN,31,58,NaN,99,44,85,NaN,11,5,86,35
15962,NaN,NaN,,,NaN,,,,NaN,,,,
15963,NaN,NaN,30,57,NaN,99,43,85,NaN,11,5,86,35
15964,NaN,NaN,,,NaN,,,,NaN,,,,
15965,NaN,NaN,33,63,NaN,99,46,85,NaN,11,5,85,35
15966,NaN,NaN,,,NaN,,,,NaN,,,,
15967,NaN,NaN,31,60,NaN,98,44,86,NaN,11,5,86,35
15968,NaN,NaN,,,NaN,,,,NaN,,,,
15969,NaN,NaN,30,57,NaN,98,44,86,NaN,11,5,86,35
15970,NaN,NaN,,,NaN,,,,NaN,,,,
15971,NaN,NaN,30,57,NaN,98,44,86,NaN,11,5,86,35
15972,NaN,NaN,,,NaN,,,,NaN,,,,
15973,NaN,NaN,32,62,NaN,100,45,85,NaN,11,5,87,35
15974,NaN,NaN,,,NaN,,,,NaN,,,,
15975,NaN,NaN,33,65,NaN,100,46,86,NaN,11,4,86,35
15976,NaN,NaN,,,NaN,,,,NaN,,,,
15977,NaN,NaN,33,65,NaN,100,47,86,NaN,11,4,87,35
15978,NaN,NaN,,,NaN,,,,NaN,,,,
15979,NaN,NaN,31,62,NaN,100,45,86,NaN,11,5,87,35
15980,NaN,NaN,,,NaN,,,,NaN,,,,
15981,NaN,NaN,33,66,NaN,100,47,87,NaN,11,5,87,35
15982,NaN,NaN,,,NaN,,,,NaN,,,,
15983,NaN,NaN,30,59,NaN,100,44,87,NaN,11,5,87,35
15984,NaN,NaN,,,NaN,,,,NaN,,,,
15985,NaN,NaN,30,59,NaN,100,44,87,NaN,11,5,87,35
15986,NaN,NaN,,,NaN,,,,NaN,,,,
15987,NaN,NaN,34,64,NaN,100,46,87,NaN,11,5,87,35
15988,NaN,NaN,,,NaN,,,,NaN,,,,
15989,NaN,NaN,30,58,NaN,100,43,85,NaN,11,5,86,35
15990,NaN,NaN,,,NaN,,,,NaN,,,,
15991,NaN,NaN,34,63,NaN,100,46,85,NaN,11,4,86,35
15992,NaN,NaN,,,NaN,,,,NaN,,,,
15993,NaN,NaN,31,61,NaN,100,44,84,NaN,11,4,86,35
15994,NaN,NaN,,,NaN,,,,NaN,,,,
15995,NaN,NaN,30,60,NaN,100,44,85,NaN,11,5,86,35
15996,NaN,NaN,,,NaN,,,,NaN,,,,
15997,NaN,NaN,33,64,NaN,100,46,85,NaN,11,5,85,36
15998,NaN,NaN,,,NaN,,,,NaN,,,,
15999,NaN,NaN,33,64,NaN,100,46,85,NaN,11,5,85,36
16000,NaN,NaN,,,NaN,,,,NaN,,,,
16001,NaN,NaN,32,62,NaN,100,45,85,NaN,11,5,86,36
16002,NaN,NaN,,,NaN,,,,NaN,,,,
16003,NaN,NaN,33,63,NaN,100,46,85,NaN,11,5,85,35
16004,NaN,NaN,,,NaN,,,,NaN,,,,
16005,NaN,NaN,31,59,NaN,100,44,87,NaN,11,5,87,35
16006,NaN,NaN,,,NaN,,,,NaN,,,,
16007,NaN,NaN,31,62,NaN,100,45,85,NaN,11,5,86,35
16008,NaN,NaN,,,NaN,,,,NaN,,,,
16009,NaN,NaN,32,62,NaN,100,46,85,NaN,11,4,86,35
16010,NaN,NaN,,,NaN,,,,NaN,,,,
16011,NaN,NaN,32,62,NaN,100,46,85,NaN,11,4,86,35
16012,NaN,NaN,,,NaN,,,,NaN,,,,
16013,NaN,NaN,32,62,NaN,100,45,86,NaN,11,5,86,35
16014,NaN,NaN,,,NaN,,,,NaN,,,,
16015,NaN,NaN,31,61,NaN,100,45,85,NaN,11,5,86,35
16016,NaN,NaN,,,NaN,,,,NaN,,,,
16017,NaN,NaN,31,60,NaN,100,44,85,NaN,11,5,86,35
16018,NaN,NaN,,,NaN,,,,NaN,,,,
16019,NaN,NaN,31,59,NaN,100,44,85,NaN,11,5,86,35
16020,NaN,NaN,,,NaN,,,,NaN,,,,
16021,NaN,NaN,30,57,NaN,100,43,85,NaN,11,5,86,35
16022,NaN,NaN,,,NaN,,,,NaN,,,,
16023,NaN,NaN,33,60,NaN,100,44,86,NaN,11,5,87,35
16024,NaN,NaN,,,NaN,,,,NaN,,,,
16025,NaN,NaN,31,60,NaN,100,44,85,NaN,11,5,86,35
16026,NaN,NaN,,,NaN,,,,NaN,,,,
16027,NaN,NaN,29,55,NaN,100,42,85,NaN,11,5,85,35
16028,NaN,NaN,,,NaN,,,,NaN,,,,
16029,NaN,NaN,30,55,NaN,100,42,86,NaN,11,5,86,35
16030,NaN,NaN,,,NaN,,,,NaN,,,,
16031,NaN,NaN,33,60,NaN,100,44,85,NaN,11,5,87,35
16032,NaN,NaN,,,NaN,,,,NaN,,,,
16033,NaN,NaN,29,54,NaN,100,42,85,NaN,11,5,86,35
16034,NaN,NaN,,,NaN,,,,NaN,,,,
16035,NaN,NaN,30,55,NaN,100,42,85,NaN,11,5,86,35
16036,NaN,NaN,,,NaN,,,,NaN,,,,
16037,NaN,NaN,33,59,NaN,100,44,85,NaN,11,5,87,35
16038,NaN,NaN,,,NaN,,,,NaN,,,,
16039,NaN,NaN,33,59,NaN,100,44,85,NaN,11,5,87,35
16040,NaN,NaN,,,NaN,,,,NaN,,,,
16041,NaN,NaN,31,57,NaN,100,43,85,NaN,11,5,84,35
16042,NaN,NaN,,,NaN,,,,NaN,,,,
16043,NaN,NaN,29,54,NaN,100,42,85,NaN,11,5,86,35
16044,NaN,NaN,,,NaN,,,,NaN,,,,
16045,NaN,NaN,33,59,NaN,100,44,85,NaN,11,5,87,35
16046,NaN,NaN,,,NaN,,,,NaN,,,,
16047,NaN,NaN,31,57,NaN,100,43,85,NaN,11,5,86,35
16048,NaN,NaN,,,NaN,,,,NaN,,,,
16049,NaN,NaN,29,54,NaN,100,42,85,NaN,11,5,86,35
16050,NaN,NaN,,,NaN,,,,NaN,,,,
16051,NaN,NaN,33,60,NaN,99,44,85,NaN,11,5,87,35
16052,NaN,NaN,,,NaN,,,,NaN,,,,
16053,NaN,NaN,31,58,NaN,100,43,85,NaN,11,5,86,35
16054,NaN,NaN,,,NaN,,,,NaN,,,,
16055,NaN,NaN,31,58,NaN,100,43,85,NaN,11,5,86,35
16056,NaN,NaN,,,NaN,,,,NaN,,,,
16057,NaN,NaN,31,56,NaN,100,43,85,NaN,11,5,86,35
16058,NaN,NaN,,,NaN,,,,NaN,,,,
16059,NaN,NaN,33,60,NaN,100,45,85,NaN,11,5,87,35
16060,NaN,NaN,,,NaN,,,,NaN,,,,
16061,NaN,NaN,30,56,NaN,100,43,86,NaN,11,5,86,35
16062,NaN,NaN,,,NaN,,,,NaN,,,,
16063,NaN,NaN,30,56,NaN,100,43,86,NaN,11,5,86,35
16064,NaN,NaN,,,NaN,,,,NaN,,,,
16065,NaN,NaN,31,59,NaN,100,44,86,NaN,11,5,87,35
16066,NaN,NaN,,,NaN,,,,NaN,,,,
16067,NaN,NaN,30,55,NaN,100,42,85,NaN,11,4,85,35
16068,NaN,NaN,,,NaN,,,,NaN,,,,
16069,NaN,NaN,30,55,NaN,100,42,85,NaN,11,4,85,35
16070,NaN,NaN,,,NaN,,,,NaN,,,,
16071,NaN,NaN,32,59,NaN,100,44,87,NaN,11,4,87,35
16072,NaN,NaN,,,NaN,,,,NaN,,,,
16073,NaN,NaN,30,55,NaN,99,43,85,NaN,11,5,86,35
16074,NaN,NaN,,,NaN,,,,NaN,,,,
16075,NaN,NaN,33,61,NaN,99,45,87,NaN,11,5,85,35
16076,NaN,NaN,,,NaN,,,,NaN,,,,
16077,NaN,NaN,31,58,NaN,100,44,83,NaN,11,5,86,35
16078,NaN,NaN,,,NaN,,,,NaN,,,,
16079,NaN,NaN,32,58,NaN,100,44,86,NaN,11,5,84,35
16080,NaN,NaN,,,NaN,,,,NaN,,,,
16081,NaN,NaN,30,56,NaN,100,43,86,NaN,11,5,86,35
16082,NaN,NaN,,,NaN,,,,NaN,,,,
16083,NaN,NaN,34,61,NaN,100,45,86,NaN,11,5,87,35
16084,NaN,NaN,,,NaN,,,,NaN,,,,
16085,NaN,NaN,32,61,NaN,100,44,86,NaN,11,5,87,35
16086,NaN,NaN,,,NaN,,,,NaN,,,,
16087,NaN,NaN,29,54,NaN,100,42,86,NaN,11,5,87,35
16088,NaN,NaN,,,NaN,,,,NaN,,,,
16089,NaN,NaN,34,60,NaN,99,45,87,NaN,11,4,87,35
16090,NaN,NaN,,,NaN,,,,NaN,,,,
16091,NaN,NaN,30,56,NaN,99,42,82,NaN,11,4,86,35
16092,NaN,NaN,,,NaN,,,,NaN,,,,
16093,NaN,NaN,33,59,NaN,100,44,85,NaN,11,5,84,35
16094,NaN,NaN,,,NaN,,,,NaN,,,,
16095,NaN,NaN,31,58,NaN,99,43,82,NaN,11,5,85,35
16096,NaN,NaN,,,NaN,,,,NaN,,,,
16097,NaN,NaN,30,56,NaN,99,43,85,NaN,11,5,85,35
16098,NaN,NaN,,,NaN,,,,NaN,,,,
16099,NaN,NaN,30,55,NaN,99,42,87,NaN,11,5,85,35
16100,NaN,NaN,,,NaN,,,,NaN,,,,
16101,NaN,NaN,35,63,NaN,100,46,85,NaN,11,5,88,35
16102,NaN,NaN,,,NaN,,,,NaN,,,,
16103,NaN,NaN,32,59,NaN,100,44,86,NaN,11,5,86,34
16104,NaN,NaN,,,NaN,,,,NaN,,,,
16105,NaN,NaN,31,56,NaN,99,43,86,NaN,11,5,85,34
16106,NaN,NaN,,,NaN,,,,NaN,,,,
16107,NaN,NaN,35,63,NaN,99,47,86,NaN,11,4,87,34
16108,NaN,NaN,,,NaN,,,,NaN,,,,
16109,NaN,NaN,32,59,NaN,99,45,87,NaN,11,4,86,34
16110,NaN,NaN,,,NaN,,,,NaN,,,,
16111,NaN,NaN,32,57,NaN,99,44,87,NaN,11,5,87,34
16112,NaN,NaN,,,NaN,,,,NaN,,,,
16113,NaN,NaN,32,57,NaN,99,44,87,NaN,11,5,87,34
16114,NaN,NaN,,,NaN,,,,NaN,,,,
16115,NaN,NaN,34,60,NaN,100,45,87,NaN,11,5,89,34
16116,NaN,NaN,,,NaN,,,,NaN,,,,
16117,NaN,NaN,33,60,NaN,99,44,87,NaN,11,5,86,34
16118,NaN,NaN,,,NaN,,,,NaN,,,,
16119,NaN,NaN,29,57,NaN,99,43,87,NaN,11,5,87,34
16120,NaN,NaN,,,NaN,,,,NaN,,,,
16121,NaN,NaN,34,61,NaN,99,45,86,NaN,11,5,87,34
16122,NaN,NaN,,,NaN,,,,NaN,,,,
16123,NaN,NaN,32,59,NaN,99,44,84,NaN,11,5,87,34
16124,NaN,NaN,,,NaN,,,,NaN,,,,
16125,NaN,NaN,29,60,NaN,99,43,86,NaN,11,5,87,34
16126,NaN,NaN,,,NaN,,,,NaN,,,,
16127,NaN,NaN,29,60,NaN,99,43,86,NaN,11,5,87,34
16128,NaN,NaN,,,NaN,,,,NaN,,,,
16129,NaN,NaN,31,57,NaN,98,43,86,NaN,11,4,87,34
16130,NaN,NaN,,,NaN,,,,NaN,,,,
16131,NaN,NaN,28,59,NaN,99,43,86,NaN,11,5,86,34
16132,NaN,NaN,,,NaN,,,,NaN,,,,
16133,NaN,NaN,33,61,NaN,99,45,89,NaN,11,5,88,34
16134,NaN,NaN,,,NaN,,,,NaN,,,,
16135,NaN,NaN,30,58,NaN,99,43,86,NaN,11,5,87,34
16136,NaN,NaN,,,NaN,,,,NaN,,,,
16137,NaN,NaN,28,60,NaN,99,43,86,NaN,11,5,86,34
16138,NaN,NaN,,,NaN,,,,NaN,,,,
16139,NaN,NaN,33,62,NaN,98,45,89,NaN,11,5,88,34
16140,NaN,NaN,,,NaN,,,,NaN,,,,
16141,NaN,NaN,33,62,NaN,98,45,89,NaN,11,5,88,34
16142,NaN,NaN,,,NaN,,,,NaN,,,,
16143,NaN,NaN,31,58,NaN,99,43,89,NaN,11,5,85,34
16144,NaN,NaN,,,NaN,,,,NaN,,,,
16145,NaN,NaN,32,60,NaN,98,44,89,NaN,11,5,88,34
16146,NaN,NaN,,,NaN,,,,NaN,,,,
16147,NaN,NaN,29,57,NaN,99,42,87,NaN,11,5,87,34
16148,NaN,NaN,,,NaN,,,,NaN,,,,
16149,NaN,NaN,34,61,NaN,99,45,87,NaN,11,5,87,34
16150,NaN,NaN,,,NaN,,,,NaN,,,,
16151,NaN,NaN,33,59,NaN,99,44,84,NaN,11,5,87,34
16152,NaN,NaN,,,NaN,,,,NaN,,,,
16153,NaN,NaN,30,58,NaN,99,43,87,NaN,11,4,88,34
16154,NaN,NaN,,,NaN,,,,NaN,,,,
16155,NaN,NaN,33,61,NaN,99,45,87,NaN,11,4,87,34
16156,NaN,NaN,,,NaN,,,,NaN,,,,
16157,NaN,NaN,31,59,NaN,99,44,85,NaN,11,4,88,34
16158,NaN,NaN,,,NaN,,,,NaN,,,,
16159,NaN,NaN,30,58,NaN,99,43,87,NaN,11,4,88,34
16160,NaN,NaN,,,NaN,,,,NaN,,,,
16161,NaN,NaN,33,61,NaN,98,45,87,NaN,11,4,87,34
16162,NaN,NaN,,,NaN,,,,NaN,,,,
16163,NaN,NaN,31,58,NaN,99,43,85,NaN,11,4,88,34
16164,NaN,NaN,,,NaN,,,,NaN,,,,
16165,NaN,NaN,30,58,NaN,98,43,87,NaN,11,4,88,34
16166,NaN,NaN,,,NaN,,,,NaN,,,,
16167,NaN,NaN,33,63,NaN,98,45,87,NaN,11,4,87,34
16168,NaN,NaN,,,NaN,,,,NaN,,,,
16169,NaN,NaN,33,63,NaN,98,45,85,NaN,11,4,87,34
16170,NaN,NaN,,,NaN,,,,NaN,,,,
16171,NaN,NaN,35,62,NaN,98,46,87,NaN,11,4,87,34
16172,NaN,NaN,,,NaN,,,,NaN,,,,
16173,NaN,NaN,32,59,NaN,99,44,87,NaN,11,4,88,34
16174,NaN,NaN,,,NaN,,,,NaN,,,,
16175,NaN,NaN,29,60,NaN,99,43,87,NaN,11,4,88,34
16176,NaN,NaN,,,NaN,,,,NaN,,,,
16177,NaN,NaN,31,59,NaN,98,44,90,NaN,11,4,87,34
16178,NaN,NaN,,,NaN,,,,NaN,,,,
16179,NaN,NaN,31,59,NaN,98,43,85,NaN,11,4,87,34
16180,NaN,NaN,,,NaN,,,,NaN,,,,
16181,NaN,NaN,29,57,NaN,98,42,87,NaN,11,4,87,34
16182,NaN,NaN,,,NaN,,,,NaN,,,,
16183,NaN,NaN,33,61,NaN,98,44,87,NaN,11,4,88,34
16184,NaN,NaN,,,NaN,,,,NaN,,,,
16185,NaN,NaN,30,58,NaN,99,43,84,NaN,11,4,88,34
16186,NaN,NaN,,,NaN,,,,NaN,,,,
16187,NaN,NaN,29,61,NaN,98,43,87,NaN,11,4,87,34
16188,NaN,NaN,,,NaN,,,,NaN,,,,
16189,NaN,NaN,32,61,NaN,98,44,89,NaN,11,4,87,34
16190,NaN,NaN,,,NaN,,,,NaN,,,,
16191,NaN,NaN,29,60,NaN,98,43,84,NaN,11,4,87,34
16192,NaN,NaN,,,NaN,,,,NaN,,,,
16193,NaN,NaN,33,61,NaN,98,45,87,NaN,11,4,87,34
16194,NaN,NaN,,,NaN,,,,NaN,,,,
16195,NaN,NaN,31,59,NaN,98,44,87,NaN,11,4,87,34
16196,NaN,NaN,,,NaN,,,,NaN,,,,
16197,NaN,NaN,32,60,NaN,98,44,87,NaN,11,4,87,34
16198,NaN,NaN,,,NaN,,,,NaN,,,,
16199,NaN,NaN,33,61,NaN,98,45,87,NaN,11,4,87,34
16200,NaN,NaN,,,NaN,,,,NaN,,,,
16201,NaN,NaN,30,59,NaN,98,43,88,NaN,11,4,88,34
16202,NaN,NaN,,,NaN,,,,NaN,,,,
16203,NaN,NaN,32,61,NaN,98,45,88,NaN,11,4,87,34
16204,NaN,NaN,,,NaN,,,,NaN,,,,
16205,NaN,NaN,32,61,NaN,99,45,85,NaN,11,4,88,34
16206,NaN,NaN,,,NaN,,,,NaN,,,,
16207,NaN,NaN,29,58,NaN,99,43,88,NaN,11,4,88,34
16208,NaN,NaN,,,NaN,,,,NaN,,,,
16209,NaN,NaN,35,62,NaN,98,46,88,NaN,11,4,87,34
16210,NaN,NaN,,,NaN,,,,NaN,,,,
16211,NaN,NaN,35,62,NaN,98,46,88,NaN,11,4,87,34
16212,NaN,NaN,,,NaN,,,,NaN,,,,
16213,NaN,NaN,29,60,NaN,99,43,88,NaN,11,4,88,34
16214,NaN,NaN,,,NaN,,,,NaN,,,,
16215,NaN,NaN,33,61,NaN,99,45,90,NaN,11,4,88,34
16216,NaN,NaN,,,NaN,,,,NaN,,,,
16217,NaN,NaN,29,62,NaN,98,44,85,NaN,11,4,88,34
16218,NaN,NaN,,,NaN,,,,NaN,,,,
16219,NaN,NaN,31,59,NaN,98,43,87,NaN,11,4,87,34
16220,NaN,NaN,,,NaN,,,,NaN,,,,
16221,NaN,NaN,31,59,NaN,98,43,87,NaN,11,4,87,34
16222,NaN,NaN,,,NaN,,,,NaN,,,,
16223,NaN,NaN,32,61,NaN,98,44,87,NaN,11,4,86,34
16224,NaN,NaN,,,NaN,,,,NaN,,,,
16225,NaN,NaN,32,61,NaN,98,44,87,NaN,11,4,86,34
16226,NaN,NaN,,,NaN,,,,NaN,,,,
16227,NaN,NaN,30,62,NaN,98,44,87,NaN,11,4,87,34
16228,NaN,NaN,,,NaN,,,,NaN,,,,
16229,NaN,NaN,32,60,NaN,98,44,90,NaN,11,4,89,34
16230,NaN,NaN,,,NaN,,,,NaN,,,,
16231,NaN,NaN,30,58,NaN,98,43,84,NaN,11,4,87,34
16232,NaN,NaN,,,NaN,,,,NaN,,,,
16233,NaN,NaN,33,62,NaN,98,45,87,NaN,11,4,87,34
16234,NaN,NaN,,,NaN,,,,NaN,,,,
16235,NaN,NaN,31,57,NaN,98,43,87,NaN,11,4,88,34
16236,NaN,NaN,,,NaN,,,,NaN,,,,
16237,NaN,NaN,33,61,NaN,98,45,87,NaN,11,4,88,34
16238,NaN,NaN,,,NaN,,,,NaN,,,,
16239,NaN,NaN,33,61,NaN,98,45,87,NaN,11,4,88,34
16240,NaN,NaN,,,NaN,,,,NaN,,,,
16241,NaN,NaN,32,60,NaN,98,44,84,NaN,11,4,87,34
16242,NaN,NaN,,,NaN,,,,NaN,,,,
16243,NaN,NaN,29,61,NaN,98,43,86,NaN,11,4,86,34
16244,NaN,NaN,,,NaN,,,,NaN,,,,
16245,NaN,NaN,31,59,NaN,99,44,83,NaN,11,4,88,34
16246,NaN,NaN,,,NaN,,,,NaN,,,,
16247,NaN,NaN,29,60,NaN,99,43,86,NaN,11,4,85,34
16248,NaN,NaN,,,NaN,,,,NaN,,,,
16249,NaN,NaN,32,62,NaN,99,45,89,NaN,11,4,88,34
16250,NaN,NaN,,,NaN,,,,NaN,,,,
16251,NaN,NaN,29,59,NaN,99,43,86,NaN,11,4,87,34
16252,NaN,NaN,,,NaN,,,,NaN,,,,
