time,Solar8000/CVP,Solar8000/ETCO2,SNUADC/ECG_V5,SNUADC/CVP,Solar8000/RR_CO2,Solar8000/PLETH_HR,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,Solar8000/HR,SNUADC/ECG_II,SNUADC/ART,Solar8000/ART_DBP
18515,,,NaN,NaN,,,,,,,NaN,NaN,
18516,6,38,NaN,NaN,20,85,63,100,105,84,NaN,NaN,49
18517,,,NaN,NaN,,,,,,,NaN,NaN,
18518,6,38,NaN,NaN,20,85,63,100,105,84,NaN,NaN,49
18519,,,NaN,NaN,,,,,,,NaN,NaN,
18520,6,38,NaN,NaN,20,85,63,100,104,84,NaN,NaN,49
18521,,,NaN,NaN,,,,,,,NaN,NaN,
18522,6,38,NaN,NaN,20,85,64,100,107,84,NaN,NaN,49
18523,,,NaN,NaN,,,,,,,NaN,NaN,
18524,6,37,NaN,NaN,20,85,63,99,104,84,NaN,NaN,48
18525,,,NaN,NaN,,,,,,,NaN,NaN,
18526,6,37,NaN,NaN,20,85,62,100,102,84,NaN,NaN,47
18527,,,NaN,NaN,,,,,,,NaN,NaN,
18528,6,37,NaN,NaN,20,85,62,100,103,85,NaN,NaN,47
18529,,,NaN,NaN,,,,,,,NaN,NaN,
18530,6,38,NaN,NaN,20,86,62,100,102,85,NaN,NaN,48
18531,,,NaN,NaN,,,,,,,NaN,NaN,
18532,6,38,NaN,NaN,20,85,62,100,102,85,NaN,NaN,48
18533,,,NaN,NaN,,,,,,,NaN,NaN,
18534,6,38,NaN,NaN,20,86,63,100,106,85,NaN,NaN,49
18535,,,NaN,NaN,,,,,,,NaN,NaN,
18536,6,38,NaN,NaN,20,86,63,100,104,85,NaN,NaN,49
18537,,,NaN,NaN,,,,,,,NaN,NaN,
18538,6,38,NaN,NaN,20,85,63,100,104,85,NaN,NaN,49
18539,,,NaN,NaN,,,,,,,NaN,NaN,
18540,6,38,NaN,NaN,20,85,64,100,106,85,NaN,NaN,49
18541,,,NaN,NaN,,,,,,,NaN,NaN,
18542,6,38,NaN,NaN,20,86,63,99,103,85,NaN,NaN,48
18543,,,NaN,NaN,,,,,,,NaN,NaN,
18544,6,38,NaN,NaN,20,86,62,100,102,85,NaN,NaN,47
18545,,,NaN,NaN,,,,,,,NaN,NaN,
18546,6,38,NaN,NaN,20,86,62,100,103,85,NaN,NaN,47
18547,,,NaN,NaN,,,,,,,NaN,NaN,
18548,6,38,NaN,NaN,20,86,61,100,101,85,NaN,NaN,47
18549,,,NaN,NaN,,,,,,,NaN,NaN,
18550,6,38,NaN,NaN,20,86,62,100,102,85,NaN,NaN,47
18551,,,NaN,NaN,,,,,,,NaN,NaN,
18552,6,38,NaN,NaN,20,85,63,100,105,85,NaN,NaN,48
18553,,,NaN,NaN,,,,,,,NaN,NaN,
18554,6,38,NaN,NaN,20,85,63,100,105,84,NaN,NaN,48
18555,,,NaN,NaN,,,,,,,NaN,NaN,
18556,6,38,NaN,NaN,20,85,63,100,105,85,NaN,NaN,48
18557,,,NaN,NaN,,,,,,,NaN,NaN,
18558,6,38,NaN,NaN,20,85,63,100,106,85,NaN,NaN,48
18559,,,NaN,NaN,,,,,,,NaN,NaN,
18560,6,38,NaN,NaN,20,85,63,100,105,84,NaN,NaN,48
18561,,,NaN,NaN,,,,,,,NaN,NaN,
18562,6,38,NaN,NaN,20,84,63,99,106,83,NaN,NaN,49
18563,,,NaN,NaN,,,,,,,NaN,NaN,
18564,6,38,NaN,NaN,20,83,65,99,110,83,NaN,NaN,50
18565,,,NaN,NaN,,,,,,,NaN,NaN,
18566,6,38,NaN,NaN,20,83,65,100,109,82,NaN,NaN,51
18567,,,NaN,NaN,,,,,,,NaN,NaN,
18568,6,38,NaN,NaN,20,83,66,100,111,82,NaN,NaN,51
18569,,,NaN,NaN,,,,,,,NaN,NaN,
18570,6,38,NaN,NaN,20,83,67,100,113,82,NaN,NaN,51
18571,,,NaN,NaN,,,,,,,NaN,NaN,
18572,6,38,NaN,NaN,20,83,68,100,113,82,NaN,NaN,52
18573,,,NaN,NaN,,,,,,,NaN,NaN,
18574,6,38,NaN,NaN,20,83,68,100,113,82,NaN,NaN,51
18575,,,NaN,NaN,,,,,,,NaN,NaN,
18576,6,38,NaN,NaN,20,83,68,100,114,83,NaN,NaN,52
18577,,,NaN,NaN,,,,,,,NaN,NaN,
18578,6,38,NaN,NaN,20,83,68,100,113,83,NaN,NaN,52
18579,,,NaN,NaN,,,,,,,NaN,NaN,
18580,6,38,NaN,NaN,20,84,68,100,113,83,NaN,NaN,52
18581,,,NaN,NaN,,,,,,,NaN,NaN,
18582,6,38,NaN,NaN,20,84,69,100,115,83,NaN,NaN,53
18583,,,NaN,NaN,,,,,,,NaN,NaN,
18584,6,38,NaN,NaN,20,84,69,100,113,83,NaN,NaN,53
18585,,,NaN,NaN,,,,,,,NaN,NaN,
18586,6,38,NaN,NaN,20,84,69,100,113,83,NaN,NaN,52
18587,,,NaN,NaN,,,,,,,NaN,NaN,
18588,6,37,NaN,NaN,20,84,69,100,115,84,NaN,NaN,53
18589,,,NaN,NaN,,,,,,,NaN,NaN,
18590,6,37,NaN,NaN,20,84,69,100,114,84,NaN,NaN,53
18591,,,NaN,NaN,,,,,,,NaN,NaN,
18592,6,37,NaN,NaN,20,84,69,100,114,84,NaN,NaN,53
18593,,,NaN,NaN,,,,,,,NaN,NaN,
18594,6,38,NaN,NaN,20,84,70,100,117,84,NaN,NaN,53
18595,,,NaN,NaN,,,,,,,NaN,NaN,
18596,6,38,NaN,NaN,20,85,69,100,114,84,NaN,NaN,53
18597,,,NaN,NaN,,,,,,,NaN,NaN,
18598,6,38,NaN,NaN,20,85,69,100,113,84,NaN,NaN,52
18599,,,NaN,NaN,,,,,,,NaN,NaN,
18600,6,38,NaN,NaN,20,85,69,100,115,84,NaN,NaN,52
18601,,,NaN,NaN,,,,,,,NaN,NaN,
18602,6,37,NaN,NaN,20,85,68,100,113,84,NaN,NaN,52
18603,,,NaN,NaN,,,,,,,NaN,NaN,
18604,6,37,NaN,NaN,20,85,68,100,111,85,NaN,NaN,51
18605,,,NaN,NaN,,,,,,,NaN,NaN,
18606,6,37,NaN,NaN,20,85,67,100,111,85,NaN,NaN,51
18607,,,NaN,NaN,,,,,,,NaN,NaN,
18608,6,37,NaN,NaN,20,85,67,100,109,85,NaN,NaN,51
18609,,,NaN,NaN,,,,,,,NaN,NaN,
18610,6,38,NaN,NaN,20,85,67,100,111,85,NaN,NaN,51
18611,,,NaN,NaN,,,,,,,NaN,NaN,
18612,6,38,NaN,NaN,20,85,68,100,113,85,NaN,NaN,52
18613,,,NaN,NaN,,,,,,,NaN,NaN,
18614,6,38,NaN,NaN,20,86,68,100,112,85,NaN,NaN,52
18615,,,NaN,NaN,,,,,,,NaN,NaN,
18616,6,38,NaN,NaN,20,86,67,100,111,85,NaN,NaN,51
18617,,,NaN,NaN,,,,,,,NaN,NaN,
18618,6,38,NaN,NaN,20,86,68,100,113,85,NaN,NaN,52
18619,,,NaN,NaN,,,,,,,NaN,NaN,
18620,6,38,NaN,NaN,20,86,67,100,111,85,NaN,NaN,51
18621,,,NaN,NaN,,,,,,,NaN,NaN,
18622,6,38,NaN,NaN,20,85,67,100,112,85,NaN,NaN,51
18623,,,NaN,NaN,,,,,,,NaN,NaN,
18624,6,37,NaN,NaN,20,85,68,100,115,84,NaN,NaN,53
18625,,,NaN,NaN,,,,,,,NaN,NaN,
18626,6,37,NaN,NaN,20,85,69,100,114,84,NaN,NaN,53
18627,,,NaN,NaN,,,,,,,NaN,NaN,
18628,6,37,NaN,NaN,20,84,69,100,114,84,NaN,NaN,53
18629,,,NaN,NaN,,,,,,,NaN,NaN,
18630,6,38,NaN,NaN,20,85,70,100,118,84,NaN,NaN,54
18631,,,NaN,NaN,,,,,,,NaN,NaN,
18632,6,38,NaN,NaN,20,85,70,100,117,84,NaN,NaN,54
18633,,,NaN,NaN,,,,,,,NaN,NaN,
18634,6,38,NaN,NaN,20,85,70,100,117,84,NaN,NaN,53
18635,,,NaN,NaN,,,,,,,NaN,NaN,
18636,6,38,NaN,NaN,20,85,71,100,118,85,NaN,NaN,54
18637,,,NaN,NaN,,,,,,,NaN,NaN,
18638,6,38,NaN,NaN,20,85,70,100,115,85,NaN,NaN,53
18639,,,NaN,NaN,,,,,,,NaN,NaN,
18640,6,38,NaN,NaN,20,85,69,100,114,85,NaN,NaN,52
18641,,,NaN,NaN,,,,,,,NaN,NaN,
18642,6,38,NaN,NaN,20,85,70,100,116,85,NaN,NaN,53
18643,,,NaN,NaN,,,,,,,NaN,NaN,
18644,6,38,NaN,NaN,20,85,70,100,115,85,NaN,NaN,53
18645,,,NaN,NaN,,,,,,,NaN,NaN,
18646,6,38,NaN,NaN,20,86,70,100,117,85,NaN,NaN,54
18647,,,NaN,NaN,,,,,,,NaN,NaN,
18648,6,38,NaN,NaN,20,86,72,100,120,85,NaN,NaN,55
18649,,,NaN,NaN,,,,,,,NaN,NaN,
18650,6,38,NaN,NaN,20,86,71,100,116,86,NaN,NaN,54
18651,,,NaN,NaN,,,,,,,NaN,NaN,
18652,6,38,NaN,NaN,20,86,69,100,113,86,NaN,NaN,52
18653,,,NaN,NaN,,,,,,,NaN,NaN,
18654,6,38,NaN,NaN,20,86,70,100,116,86,NaN,NaN,53
18655,,,NaN,NaN,,,,,,,NaN,NaN,
18656,6,38,NaN,NaN,20,86,70,100,116,86,NaN,NaN,53
18657,,,NaN,NaN,,,,,,,NaN,NaN,
18658,6,38,NaN,NaN,20,86,70,100,116,86,NaN,NaN,53
18659,,,NaN,NaN,,,,,,,NaN,NaN,
18660,6,37,NaN,NaN,20,86,71,100,118,86,NaN,NaN,54
18661,,,NaN,NaN,,,,,,,NaN,NaN,
18662,6,37,NaN,NaN,20,86,70,100,116,86,NaN,NaN,54
18663,,,NaN,NaN,,,,,,,NaN,NaN,
18664,6,37,NaN,NaN,20,86,71,100,116,86,NaN,NaN,54
18665,,,NaN,NaN,,,,,,,NaN,NaN,
18666,6,38,NaN,NaN,20,86,72,100,119,85,NaN,NaN,55
18667,,,NaN,NaN,,,,,,,NaN,NaN,
18668,6,38,NaN,NaN,20,86,71,100,118,86,NaN,NaN,54
18669,,,NaN,NaN,,,,,,,NaN,NaN,
18670,6,38,NaN,NaN,20,86,71,100,115,86,NaN,NaN,53
18671,,,NaN,NaN,,,,,,,NaN,NaN,
18672,6,38,NaN,NaN,20,86,70,100,116,86,NaN,NaN,52
18673,,,NaN,NaN,,,,,,,NaN,NaN,
18674,6,38,NaN,NaN,20,86,69,100,112,86,NaN,NaN,52
18675,,,NaN,NaN,,,,,,,NaN,NaN,
18676,6,38,NaN,NaN,20,86,68,100,113,86,NaN,NaN,51
18677,,,NaN,NaN,,,,,,,NaN,NaN,
18678,6,38,NaN,NaN,20,86,69,100,115,85,NaN,NaN,52
18679,,,NaN,NaN,,,,,,,NaN,NaN,
18680,6,38,NaN,NaN,20,86,68,100,113,85,NaN,NaN,52
18681,,,NaN,NaN,,,,,,,NaN,NaN,
18682,6,37,NaN,NaN,20,86,68,100,113,85,NaN,NaN,52
18683,,,NaN,NaN,,,,,,,NaN,NaN,
18684,6,37,NaN,NaN,20,86,69,100,115,85,NaN,NaN,53
18685,,,NaN,NaN,,,,,,,NaN,NaN,
18686,6,37,NaN,NaN,20,86,69,100,115,85,NaN,NaN,53
18687,,,NaN,NaN,,,,,,,NaN,NaN,
18688,6,37,NaN,NaN,20,86,69,100,115,85,NaN,NaN,53
18689,,,NaN,NaN,,,,,,,NaN,NaN,
18690,6,37,NaN,NaN,20,86,70,100,118,85,NaN,NaN,54
18691,,,NaN,NaN,,,,,,,NaN,NaN,
18692,6,37,NaN,NaN,20,86,70,100,116,85,NaN,NaN,54
18693,,,NaN,NaN,,,,,,,NaN,NaN,
18694,6,37,NaN,NaN,20,86,71,100,117,85,NaN,NaN,54
18695,,,NaN,NaN,,,,,,,NaN,NaN,
18696,6,38,NaN,NaN,20,86,71,100,118,85,NaN,NaN,54
18697,,,NaN,NaN,,,,,,,NaN,NaN,
18698,6,38,NaN,NaN,20,86,70,100,115,86,NaN,NaN,53
18699,,,NaN,NaN,,,,,,,NaN,NaN,
18700,6,38,NaN,NaN,20,86,69,100,112,86,NaN,NaN,52
18701,,,NaN,NaN,,,,,,,NaN,NaN,
18702,6,38,NaN,NaN,20,86,69,100,113,86,NaN,NaN,52
18703,,,NaN,NaN,,,,,,,NaN,NaN,
18704,6,38,NaN,NaN,20,87,68,100,111,86,NaN,NaN,51
18705,,,NaN,NaN,,,,,,,NaN,NaN,
18706,6,38,NaN,NaN,20,86,68,100,112,86,NaN,NaN,52
18707,,,NaN,NaN,,,,,,,NaN,NaN,
18708,6,38,NaN,NaN,20,86,69,100,114,86,NaN,NaN,53
18709,,,NaN,NaN,,,,,,,NaN,NaN,
18710,6,38,NaN,NaN,20,86,68,100,112,86,NaN,NaN,52
18711,,,NaN,NaN,,,,,,,NaN,NaN,
18712,6,38,NaN,NaN,20,86,69,100,112,86,NaN,NaN,52
18713,,,NaN,NaN,,,,,,,NaN,NaN,
18714,6,38,NaN,NaN,20,86,69,100,115,86,NaN,NaN,53
18715,,,NaN,NaN,,,,,,,NaN,NaN,
18716,6,38,NaN,NaN,20,87,69,100,113,86,NaN,NaN,53
18717,,,NaN,NaN,,,,,,,NaN,NaN,
18718,6,38,NaN,NaN,20,87,69,100,111,86,NaN,NaN,52
18719,,,NaN,NaN,,,,,,,NaN,NaN,
18720,6,38,NaN,NaN,20,87,68,100,112,86,NaN,NaN,52
18721,,,NaN,NaN,,,,,,,NaN,NaN,
18722,6,38,NaN,NaN,20,87,68,100,110,86,NaN,NaN,51
18723,,,NaN,NaN,,,,,,,NaN,NaN,
18724,6,38,NaN,NaN,20,87,68,100,111,86,NaN,NaN,51
18725,,,NaN,NaN,,,,,,,NaN,NaN,
18726,6,38,NaN,NaN,20,87,68,100,113,86,NaN,NaN,52
18727,,,NaN,NaN,,,,,,,NaN,NaN,
18728,6,38,NaN,NaN,20,87,68,100,111,86,NaN,NaN,52
18729,,,NaN,NaN,,,,,,,NaN,NaN,
18730,6,38,NaN,NaN,20,87,68,100,112,86,NaN,NaN,52
18731,,,NaN,NaN,,,,,,,NaN,NaN,
18732,6,38,NaN,NaN,20,86,69,100,115,86,NaN,NaN,53
18733,,,NaN,NaN,,,,,,,NaN,NaN,
18734,6,38,NaN,NaN,20,86,69,100,113,86,NaN,NaN,53
18735,,,NaN,NaN,,,,,,,NaN,NaN,
18736,6,38,NaN,NaN,20,86,69,100,112,86,NaN,NaN,52
18737,,,NaN,NaN,,,,,,,NaN,NaN,
18738,6,38,NaN,NaN,20,86,69,100,115,85,NaN,NaN,53
18739,,,NaN,NaN,,,,,,,NaN,NaN,
18740,6,38,NaN,NaN,20,86,69,100,113,85,NaN,NaN,52
18741,,,NaN,NaN,,,,,,,NaN,NaN,
18742,6,38,NaN,NaN,20,86,69,100,114,85,NaN,NaN,52
18743,,,NaN,NaN,,,,,,,NaN,NaN,
18744,6,38,NaN,NaN,20,86,70,100,116,85,NaN,NaN,53
18745,,,NaN,NaN,,,,,,,NaN,NaN,
18746,6,38,NaN,NaN,20,86,69,100,114,85,NaN,NaN,53
18747,,,NaN,NaN,,,,,,,NaN,NaN,
18748,6,38,NaN,NaN,20,86,69,100,112,85,NaN,NaN,52
18749,,,NaN,NaN,,,,,,,NaN,NaN,
18750,6,38,NaN,NaN,20,86,69,100,115,85,NaN,NaN,52
18751,,,NaN,NaN,,,,,,,NaN,NaN,
18752,6,38,NaN,NaN,20,86,69,100,113,85,NaN,NaN,52
18753,,,NaN,NaN,,,,,,,NaN,NaN,
18754,6,38,NaN,NaN,20,86,69,100,114,85,NaN,NaN,51
18755,,,NaN,NaN,,,,,,,NaN,NaN,
18756,6,38,NaN,NaN,20,86,69,100,116,85,NaN,NaN,52
18757,,,NaN,NaN,,,,,,,NaN,NaN,
18758,6,38,NaN,NaN,20,86,69,100,114,85,NaN,NaN,53
18759,,,NaN,NaN,,,,,,,NaN,NaN,
18760,6,38,NaN,NaN,20,86,69,100,114,85,NaN,NaN,52
18761,,,NaN,NaN,,,,,,,NaN,NaN,
18762,6,38,NaN,NaN,20,86,70,100,116,85,NaN,NaN,53
18763,,,NaN,NaN,,,,,,,NaN,NaN,
18764,6,38,NaN,NaN,20,86,69,100,114,85,NaN,NaN,53
18765,,,NaN,NaN,,,,,,,NaN,NaN,
18766,6,37,NaN,NaN,20,86,69,100,114,86,NaN,NaN,52
18767,,,NaN,NaN,,,,,,,NaN,NaN,
18768,6,37,NaN,NaN,20,86,69,100,115,86,NaN,NaN,52
18769,,,NaN,NaN,,,,,,,NaN,NaN,
18770,6,37,NaN,NaN,20,86,68,100,112,86,NaN,NaN,52
18771,,,NaN,NaN,,,,,,,NaN,NaN,
18772,6,37,NaN,NaN,20,86,68,100,113,86,NaN,NaN,52
18773,,,NaN,NaN,,,,,,,NaN,NaN,
18774,6,38,NaN,NaN,20,86,69,100,115,86,NaN,NaN,52
18775,,,NaN,NaN,,,,,,,NaN,NaN,
18776,6,38,NaN,NaN,20,86,68,100,112,86,NaN,NaN,52
18777,,,NaN,NaN,,,,,,,NaN,NaN,
18778,6,38,NaN,NaN,20,86,66,100,107,85,NaN,NaN,51
18779,,,NaN,NaN,,,,,,,NaN,NaN,
18780,5,38,NaN,NaN,20,86,66,100,109,85,NaN,NaN,51
18781,,,NaN,NaN,,,,,,,NaN,NaN,
18782,5,38,NaN,NaN,20,86,66,100,106,85,NaN,NaN,51
18783,,,NaN,NaN,,,,,,,NaN,NaN,
18784,5,38,NaN,NaN,20,86,66,100,108,85,NaN,NaN,52
18785,,,NaN,NaN,,,,,,,NaN,NaN,
18786,5,38,NaN,NaN,20,86,68,100,113,85,NaN,NaN,54
18787,,,NaN,NaN,,,,,,,NaN,NaN,
18788,5,37,NaN,NaN,20,86,68,100,110,85,NaN,NaN,53
18789,,,NaN,NaN,,,,,,,NaN,NaN,
18790,6,37,NaN,NaN,20,86,68,100,109,86,NaN,NaN,52
18791,,,NaN,NaN,,,,,,,NaN,NaN,
18792,6,37,NaN,NaN,20,86,68,100,111,86,NaN,NaN,52
18793,,,NaN,NaN,,,,,,,NaN,NaN,
18794,6,37,NaN,NaN,20,86,69,100,113,86,NaN,NaN,54
18795,,,NaN,NaN,,,,,,,NaN,NaN,
18796,6,36,NaN,NaN,20,87,70,100,114,86,NaN,NaN,54
18797,,,NaN,NaN,,,,,,,NaN,NaN,
18798,6,36,NaN,NaN,20,87,71,100,117,86,NaN,NaN,54
18799,,,NaN,NaN,,,,,,,NaN,NaN,
18800,6,36,NaN,NaN,20,87,69,100,112,87,NaN,NaN,52
18801,,,NaN,NaN,,,,,,,NaN,NaN,
18802,6,37,NaN,NaN,20,87,67,100,109,87,NaN,NaN,50
18803,,,NaN,NaN,,,,,,,NaN,NaN,
18804,6,37,NaN,NaN,20,87,66,100,107,87,NaN,NaN,49
18805,,,NaN,NaN,,,,,,,NaN,NaN,
18806,6,37,NaN,NaN,20,87,64,100,103,87,NaN,NaN,48
18807,,,NaN,NaN,,,,,,,NaN,NaN,
18808,6,37,NaN,NaN,20,87,63,100,103,87,NaN,NaN,48
18809,,,NaN,NaN,,,,,,,NaN,NaN,
18810,6,38,NaN,NaN,20,87,64,100,105,87,NaN,NaN,49
18811,,,NaN,NaN,,,,,,,NaN,NaN,
18812,6,38,NaN,NaN,20,87,65,100,106,87,NaN,NaN,50
18813,,,NaN,NaN,,,,,,,NaN,NaN,
18814,6,38,NaN,NaN,20,87,65,100,106,87,NaN,NaN,51
18815,,,NaN,NaN,,,,,,,NaN,NaN,
18816,6,38,NaN,NaN,20,87,66,100,109,86,NaN,NaN,51
18817,,,NaN,NaN,,,,,,,NaN,NaN,
18818,6,37,NaN,NaN,20,87,67,100,110,86,NaN,NaN,52
18819,,,NaN,NaN,,,,,,,NaN,NaN,
18820,6,37,NaN,NaN,20,87,67,100,109,86,NaN,NaN,51
18821,,,NaN,NaN,,,,,,,NaN,NaN,
18822,6,37,NaN,NaN,20,87,67,100,111,86,NaN,NaN,51
18823,,,NaN,NaN,,,,,,,NaN,NaN,
18824,6,37,NaN,NaN,20,87,67,100,108,87,NaN,NaN,51
18825,,,NaN,NaN,,,,,,,NaN,NaN,
18826,6,38,NaN,NaN,20,87,66,100,109,87,NaN,NaN,50
18827,,,NaN,NaN,,,,,,,NaN,NaN,
18828,6,38,NaN,NaN,20,87,67,100,111,86,NaN,NaN,51
18829,,,NaN,NaN,,,,,,,NaN,NaN,
18830,6,38,NaN,NaN,20,87,67,100,109,86,NaN,NaN,51
18831,,,NaN,NaN,,,,,,,NaN,NaN,
18832,6,38,NaN,NaN,20,87,66,100,108,86,NaN,NaN,50
18833,,,NaN,NaN,,,,,,,NaN,NaN,
18834,6,38,NaN,NaN,20,87,66,100,110,87,NaN,NaN,50
18835,,,NaN,NaN,,,,,,,NaN,NaN,
18836,6,38,NaN,NaN,20,87,66,100,109,86,NaN,NaN,50
18837,,,NaN,NaN,,,,,,,NaN,NaN,
18838,6,38,NaN,NaN,20,87,66,100,108,86,NaN,NaN,50
18839,,,NaN,NaN,,,,,,,NaN,NaN,
18840,6,38,NaN,NaN,20,87,66,100,110,86,NaN,NaN,51
18841,,,NaN,NaN,,,,,,,NaN,NaN,
18842,6,38,NaN,NaN,20,87,66,100,108,86,NaN,NaN,51
18843,,,NaN,NaN,,,,,,,NaN,NaN,
18844,6,38,NaN,NaN,20,87,67,100,110,86,NaN,NaN,51
18845,,,NaN,NaN,,,,,,,NaN,NaN,
18846,6,38,NaN,NaN,20,87,67,100,111,86,NaN,NaN,51
18847,,,NaN,NaN,,,,,,,NaN,NaN,
18848,6,38,NaN,NaN,20,87,66,100,109,86,NaN,NaN,51
18849,,,NaN,NaN,,,,,,,NaN,NaN,
18850,6,38,NaN,NaN,20,87,66,100,108,86,NaN,NaN,50
18851,,,NaN,NaN,,,,,,,NaN,NaN,
18852,6,38,NaN,NaN,20,87,67,100,110,86,NaN,NaN,51
18853,,,NaN,NaN,,,,,,,NaN,NaN,
18854,6,38,NaN,NaN,20,87,67,100,110,86,NaN,NaN,51
18855,,,NaN,NaN,,,,,,,NaN,NaN,
18856,6,38,NaN,NaN,20,87,67,100,110,86,NaN,NaN,51
18857,,,NaN,NaN,,,,,,,NaN,NaN,
18858,6,38,NaN,NaN,20,86,67,100,111,86,NaN,NaN,51
18859,,,NaN,NaN,,,,,,,NaN,NaN,
18860,6,38,NaN,NaN,20,86,66,99,109,86,NaN,NaN,51
18861,,,NaN,NaN,,,,,,,NaN,NaN,
18862,6,38,NaN,NaN,20,86,66,100,108,86,NaN,NaN,50
18863,,,NaN,NaN,,,,,,,NaN,NaN,
18864,6,38,NaN,NaN,20,86,66,100,110,86,NaN,NaN,50
18865,,,NaN,NaN,,,,,,,NaN,NaN,
18866,6,38,NaN,NaN,20,86,66,100,109,86,NaN,NaN,51
18867,,,NaN,NaN,,,,,,,NaN,NaN,
18868,6,38,NaN,NaN,20,86,66,100,108,85,NaN,NaN,50
18869,,,NaN,NaN,,,,,,,NaN,NaN,
18870,6,38,NaN,NaN,20,86,66,100,111,85,NaN,NaN,51
18871,,,NaN,NaN,,,,,,,NaN,NaN,
18872,6,38,NaN,NaN,20,86,66,100,109,85,NaN,NaN,51
18873,,,NaN,NaN,,,,,,,NaN,NaN,
18874,6,38,NaN,NaN,20,86,66,99,110,85,NaN,NaN,51
18875,,,NaN,NaN,,,,,,,NaN,NaN,
18876,6,38,NaN,NaN,20,86,67,99,113,85,NaN,NaN,51
18877,,,NaN,NaN,,,,,,,NaN,NaN,
18878,7,38,NaN,NaN,20,86,67,100,111,85,NaN,NaN,52
18879,,,NaN,NaN,,,,,,,NaN,NaN,
18880,7,38,NaN,NaN,20,86,67,100,111,85,NaN,NaN,51
18881,,,NaN,NaN,,,,,,,NaN,NaN,
18882,7,38,NaN,NaN,20,86,68,100,113,85,NaN,NaN,51
18883,,,NaN,NaN,,,,,,,NaN,NaN,
18884,6,38,NaN,NaN,20,86,67,100,112,86,NaN,NaN,51
18885,,,NaN,NaN,,,,,,,NaN,NaN,
18886,6,38,NaN,NaN,20,86,67,100,111,86,NaN,NaN,51
18887,,,NaN,NaN,,,,,,,NaN,NaN,
18888,6,38,NaN,NaN,20,86,67,100,112,85,NaN,NaN,51
18889,,,NaN,NaN,,,,,,,NaN,NaN,
18890,6,38,NaN,NaN,20,86,66,100,110,86,NaN,NaN,49
18891,,,NaN,NaN,,,,,,,NaN,NaN,
18892,6,38,NaN,NaN,20,86,66,100,110,86,NaN,NaN,50
18893,,,NaN,NaN,,,,,,,NaN,NaN,
18894,6,38,NaN,NaN,20,86,67,100,112,86,NaN,NaN,51
18895,,,NaN,NaN,,,,,,,NaN,NaN,
18896,6,38,NaN,NaN,20,86,67,100,111,86,NaN,NaN,51
18897,,,NaN,NaN,,,,,,,NaN,NaN,
18898,6,38,NaN,NaN,20,86,66,100,109,86,NaN,NaN,51
18899,,,NaN,NaN,,,,,,,NaN,NaN,
18900,6,38,NaN,NaN,20,86,67,100,112,85,NaN,NaN,52
18901,,,NaN,NaN,,,,,,,NaN,NaN,
18902,6,38,NaN,NaN,20,86,67,100,111,85,NaN,NaN,52
18903,,,NaN,NaN,,,,,,,NaN,NaN,
18904,6,38,NaN,NaN,20,86,68,100,112,85,NaN,NaN,52
18905,,,NaN,NaN,,,,,,,NaN,NaN,
18906,6,38,NaN,NaN,20,86,68,100,113,85,NaN,NaN,52
18907,,,NaN,NaN,,,,,,,NaN,NaN,
18908,6,37,NaN,NaN,20,86,68,100,111,85,NaN,NaN,52
18909,,,NaN,NaN,,,,,,,NaN,NaN,
18910,6,37,NaN,NaN,20,86,67,100,111,85,NaN,NaN,51
18911,,,NaN,NaN,,,,,,,NaN,NaN,
18912,6,37,NaN,NaN,20,86,68,100,112,85,NaN,NaN,51
18913,,,NaN,NaN,,,,,,,NaN,NaN,
18914,6,37,NaN,NaN,20,86,67,100,109,85,NaN,NaN,51
18915,,,NaN,NaN,,,,,,,NaN,NaN,
18916,6,37,NaN,NaN,20,86,67,100,109,85,NaN,NaN,51
18917,,,NaN,NaN,,,,,,,NaN,NaN,
18918,6,37,NaN,NaN,20,86,67,100,111,85,NaN,NaN,51
18919,,,NaN,NaN,,,,,,,NaN,NaN,
18920,6,37,NaN,NaN,20,86,66,100,107,85,NaN,NaN,51
18921,,,NaN,NaN,,,,,,,NaN,NaN,
18922,6,38,NaN,NaN,20,86,66,100,107,85,NaN,NaN,50
18923,,,NaN,NaN,,,,,,,NaN,NaN,
18924,6,38,NaN,NaN,20,86,66,100,110,85,NaN,NaN,50
18925,,,NaN,NaN,,,,,,,NaN,NaN,
18926,6,38,NaN,NaN,20,86,66,100,109,85,NaN,NaN,50
18927,,,NaN,NaN,,,,,,,NaN,NaN,
18928,6,38,NaN,NaN,20,86,66,100,109,85,NaN,NaN,50
18929,,,NaN,NaN,,,,,,,NaN,NaN,
18930,6,37,NaN,NaN,20,86,66,100,110,85,NaN,NaN,51
18931,,,NaN,NaN,,,,,,,NaN,NaN,
18932,6,37,NaN,NaN,20,86,66,100,108,85,NaN,NaN,51
18933,,,NaN,NaN,,,,,,,NaN,NaN,
18934,6,37,NaN,NaN,20,86,66,100,109,85,NaN,NaN,50
18935,,,NaN,NaN,,,,,,,NaN,NaN,
18936,6,37,NaN,NaN,20,86,67,100,111,85,NaN,NaN,51
18937,,,NaN,NaN,,,,,,,NaN,NaN,
18938,6,37,NaN,NaN,20,86,66,100,109,85,NaN,NaN,51
18939,,,NaN,NaN,,,,,,,NaN,NaN,
