time,Solar8000/CVP,SNUADC/ECG_II,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,SNUADC/ART,Solar8000/ETCO2,Solar8000/ART_MBP,Solar8000/ART_DBP,Solar8000/HR,Solar8000/RR_CO2,Solar8000/PLETH_HR,SNUADC/ECG_V5,SNUADC/CVP
455,,NaN,,,NaN,,,,,,,NaN,NaN
456,-11,NaN,99,-14,NaN,,-14,-14,160,,133,NaN,NaN
457,,NaN,,,NaN,,,,,,,NaN,NaN
458,-10,NaN,98,-14,NaN,,-14,-14,165,,132,NaN,NaN
459,,NaN,,,NaN,,,,,,,NaN,NaN
460,-10,NaN,98,-14,NaN,,-14,-14,147,,130,NaN,NaN
461,,NaN,,,NaN,,,,,,,NaN,NaN
462,-10,NaN,98,-14,NaN,,-14,-14,152,,130,NaN,NaN
463,,NaN,,,NaN,,,,,,,NaN,NaN
464,-10,NaN,98,-14,NaN,,-14,-14,161,,130,NaN,NaN
465,,NaN,,,NaN,,,,,,,NaN,NaN
466,-11,NaN,99,-14,NaN,,-14,-14,156,,139,NaN,NaN
467,,NaN,,,NaN,,,,,,,NaN,NaN
468,-11,NaN,99,-14,NaN,,-14,-14,153,,150,NaN,NaN
469,,NaN,,,NaN,,,,,,,NaN,NaN
470,-10,NaN,99,-14,NaN,,-14,-14,151,,148,NaN,NaN
471,,NaN,,,NaN,,,,,,,NaN,NaN
472,-10,NaN,99,-13,NaN,,-13,-13,152,,146,NaN,NaN
473,,NaN,,,NaN,,,,,,,NaN,NaN
474,-10,NaN,98,-13,NaN,,-13,-13,156,,149,NaN,NaN
475,,NaN,,,NaN,,,,,,,NaN,NaN
476,-11,NaN,99,-13,NaN,,-13,-13,166,,150,NaN,NaN
477,,NaN,,,NaN,,,,,,,NaN,NaN
478,-11,NaN,99,-13,NaN,,-13,-13,148,,147,NaN,NaN
479,,NaN,,,NaN,,,,,,,NaN,NaN
480,-11,NaN,99,-13,NaN,,-13,-13,136,,144,NaN,NaN
481,,NaN,,,NaN,,,,,,,NaN,NaN
482,-11,NaN,99,-13,NaN,,-13,-13,147,,146,NaN,NaN
483,,NaN,,,NaN,,,,,,,NaN,NaN
484,-11,NaN,98,-14,NaN,,-14,-14,146,,144,NaN,NaN
485,,NaN,,,NaN,,,,,,,NaN,NaN
486,-11,NaN,98,-14,NaN,,-14,-14,153,,120,NaN,NaN
487,,NaN,,,NaN,,,,,,,NaN,NaN
488,-11,NaN,98,-14,NaN,,-14,-14,163,,121,NaN,NaN
489,,NaN,,,NaN,,,,,,,NaN,NaN
490,-11,NaN,98,-14,NaN,,-14,-14,165,,101,NaN,NaN
491,,NaN,,,NaN,,,,,,,NaN,NaN
492,-11,NaN,98,-14,NaN,,-14,-14,163,,101,NaN,NaN
493,,NaN,,,NaN,,,,,,,NaN,NaN
494,-11,NaN,98,-14,NaN,,-14,-14,151,,99,NaN,NaN
495,,NaN,,,NaN,,,,,,,NaN,NaN
496,-11,NaN,98,-14,NaN,,-14,-14,145,,101,NaN,NaN
497,,NaN,,,NaN,,,,,,,NaN,NaN
498,-11,NaN,98,-14,NaN,,-14,-14,137,,108,NaN,NaN
499,,NaN,,,NaN,,,,,,,NaN,NaN
500,-11,NaN,98,-14,NaN,,-14,-14,149,,116,NaN,NaN
501,,NaN,,,NaN,,,,,,,NaN,NaN
502,-11,NaN,97,-14,NaN,,-14,-14,165,,123,NaN,NaN
503,,NaN,,,NaN,,,,,,,NaN,NaN
504,-11,NaN,97,-14,NaN,,-14,-14,174,,142,NaN,NaN
505,,NaN,,,NaN,,,,,,,NaN,NaN
506,-11,NaN,97,-14,NaN,,-14,-14,164,,144,NaN,NaN
507,,NaN,,,NaN,,,,,,,NaN,NaN
508,-11,NaN,97,-14,NaN,,-14,-14,156,,146,NaN,NaN
509,,NaN,,,NaN,,,,,,,NaN,NaN
510,-11,NaN,97,-14,NaN,,-14,-14,157,,153,NaN,NaN
511,,NaN,,,NaN,,,,,,,NaN,NaN
512,-11,NaN,97,-14,NaN,,-14,-14,156,,137,NaN,NaN
513,,NaN,,,NaN,,,,,,,NaN,NaN
514,-11,NaN,97,-14,NaN,,-14,-14,166,,141,NaN,NaN
515,,NaN,,,NaN,,,,,,,NaN,NaN
516,-11,NaN,97,-14,NaN,,-14,-14,165,,135,NaN,NaN
517,,NaN,,,NaN,,,,,,,NaN,NaN
518,-11,NaN,96,-14,NaN,,-14,-14,157,,129,NaN,NaN
519,,NaN,,,NaN,,,,,,,NaN,NaN
520,-11,NaN,96,-14,NaN,,-14,-14,164,,143,NaN,NaN
521,,NaN,,,NaN,,,,,,,NaN,NaN
522,-11,NaN,96,-14,NaN,,-14,-14,153,,140,NaN,NaN
523,,NaN,,,NaN,,,,,,,NaN,NaN
524,-11,NaN,95,-14,NaN,,-14,-14,164,,128,NaN,NaN
525,,NaN,,,NaN,,,,,,,NaN,NaN
526,-11,NaN,96,-14,NaN,,-14,-14,163,,117,NaN,NaN
527,,NaN,,,NaN,,,,,,,NaN,NaN
528,-11,NaN,95,-14,NaN,,-14,-14,153,,111,NaN,NaN
529,,NaN,,,NaN,,,,,,,NaN,NaN
530,-11,NaN,95,-14,NaN,,-14,-14,155,,111,NaN,NaN
531,,NaN,,,NaN,,,,,,,NaN,NaN
532,-11,NaN,95,-14,NaN,,-14,-14,158,,108,NaN,NaN
533,,NaN,,,NaN,,,,,,,NaN,NaN
534,-11,NaN,95,-14,NaN,,-14,-14,157,,115,NaN,NaN
535,,NaN,,,NaN,,,,,,,NaN,NaN
536,-11,NaN,95,-14,NaN,,-14,-14,160,,107,NaN,NaN
537,,NaN,,,NaN,,,,,,,NaN,NaN
538,-11,NaN,95,-14,NaN,,-14,-14,154,,108,NaN,NaN
539,,NaN,,,NaN,,,,,,,NaN,NaN
540,-11,NaN,94,-14,NaN,,-14,-14,164,,101,NaN,NaN
541,,NaN,,,NaN,,,,,,,NaN,NaN
542,-11,NaN,94,-14,NaN,,-14,-14,151,,101,NaN,NaN
543,,NaN,,,NaN,,,,,,,NaN,NaN
544,-10,NaN,94,-14,NaN,,-14,-14,147,,103,NaN,NaN
545,,NaN,,,NaN,,,,,,,NaN,NaN
546,-10,NaN,93,-14,NaN,,-14,-14,157,,108,NaN,NaN
547,,NaN,,,NaN,,,,,,,NaN,NaN
548,-10,NaN,93,-14,NaN,,-14,-14,153,,104,NaN,NaN
549,,NaN,,,NaN,,,,,,,NaN,NaN
550,-10,NaN,93,-14,NaN,,-14,-14,150,,106,NaN,NaN
551,,NaN,,,NaN,,,,,,,NaN,NaN
552,-11,NaN,93,-14,NaN,,-14,-14,147,,105,NaN,NaN
553,,NaN,,,NaN,,,,,,,NaN,NaN
554,-11,NaN,92,-14,NaN,,-14,-14,154,,103,NaN,NaN
555,,NaN,,,NaN,,,,,,,NaN,NaN
556,-11,NaN,92,-14,NaN,,-14,-14,164,,106,NaN,NaN
557,,NaN,,,NaN,,,,,,,NaN,NaN
558,-11,NaN,91,-14,NaN,,-14,-14,160,,113,NaN,NaN
559,,NaN,,,NaN,,,,,,,NaN,NaN
560,-11,NaN,91,-14,NaN,,-14,-14,146,,111,NaN,NaN
561,,NaN,,,NaN,,,,,,,NaN,NaN
562,-11,NaN,91,-14,NaN,,-14,-14,161,,106,NaN,NaN
563,,NaN,,,NaN,,,,,,,NaN,NaN
564,-11,NaN,91,-14,NaN,,-14,-14,160,,102,NaN,NaN
565,,NaN,,,NaN,,,,,,,NaN,NaN
566,-11,NaN,91,-14,NaN,,-14,-14,155,,92,NaN,NaN
567,,NaN,,,NaN,,,,,,,NaN,NaN
568,-11,NaN,91,-14,NaN,,-14,-14,153,,80,NaN,NaN
569,,NaN,,,NaN,,,,,,,NaN,NaN
570,-11,NaN,91,-14,NaN,,-14,-14,150,,78,NaN,NaN
571,,NaN,,,NaN,,,,,,,NaN,NaN
572,-11,NaN,91,-13,NaN,,-13,-13,155,,83,NaN,NaN
573,,NaN,,,NaN,,,,,,,NaN,NaN
574,-11,NaN,91,-13,NaN,,-13,-13,162,,83,NaN,NaN
575,,NaN,,,NaN,,,,,,,NaN,NaN
576,-11,NaN,90,-13,NaN,,-13,-13,164,,84,NaN,NaN
577,,NaN,,,NaN,,,,,,,NaN,NaN
578,-11,NaN,91,-13,NaN,,-13,-13,169,,86,NaN,NaN
579,,NaN,,,NaN,,,,,,,NaN,NaN
580,-11,NaN,91,-13,NaN,,-13,-13,165,,83,NaN,NaN
581,,NaN,,,NaN,,,,,,,NaN,NaN
582,-11,NaN,91,-13,NaN,,-13,-13,156,,83,NaN,NaN
583,,NaN,,,NaN,,,,,,,NaN,NaN
584,-11,NaN,91,-14,NaN,,-14,-14,145,,82,NaN,NaN
585,,NaN,,,NaN,,,,,,,NaN,NaN
586,-11,NaN,91,-3,NaN,,-14,-23,148,,82,NaN,NaN
587,,NaN,,,NaN,,,,,,,NaN,NaN
588,-11,NaN,94,-11,NaN,,-14,-18,166,,81,NaN,NaN
589,,NaN,,,NaN,,,,,,,NaN,NaN
590,-11,NaN,91,-12,NaN,,-14,-16,150,,82,NaN,NaN
591,,NaN,,,NaN,,,,,,,NaN,NaN
592,-11,NaN,90,-12,NaN,,-14,-16,152,,81,NaN,NaN
593,,NaN,,,NaN,,,,,,,NaN,NaN
594,-11,NaN,90,-14,NaN,,-14,-14,154,,81,NaN,NaN
595,,NaN,,,NaN,,,,,,,NaN,NaN
596,-11,NaN,95,-14,NaN,,-14,-14,150,,81,NaN,NaN
597,,NaN,,,NaN,,,,,,,NaN,NaN
598,-11,NaN,93,-14,NaN,,-14,-14,151,,79,NaN,NaN
599,,NaN,,,NaN,,,,,,,NaN,NaN
600,-11,NaN,93,-14,NaN,,-14,-14,161,,79,NaN,NaN
601,,NaN,,,NaN,,,,,,,NaN,NaN
602,-11,NaN,93,-14,NaN,,-14,-14,161,,79,NaN,NaN
603,,NaN,,,NaN,,,,,,,NaN,NaN
604,-11,NaN,93,-14,NaN,,-14,-14,146,,79,NaN,NaN
605,,NaN,,,NaN,,,,,,,NaN,NaN
606,-11,NaN,93,-14,NaN,,-14,-14,138,,79,NaN,NaN
607,,NaN,,,NaN,,,,,,,NaN,NaN
608,-11,NaN,93,-14,NaN,,-14,-14,155,,79,NaN,NaN
609,,NaN,,,NaN,,,,,,,NaN,NaN
610,-11,NaN,93,-14,NaN,,-14,-14,156,,79,NaN,NaN
611,,NaN,,,NaN,,,,,,,NaN,NaN
612,-11,NaN,,-14,NaN,,-14,-14,154,,,NaN,NaN
613,,NaN,,,NaN,,,,,,,NaN,NaN
614,-11,NaN,,-14,NaN,,-14,-14,,,,NaN,NaN
615,,NaN,,,NaN,,,,,,,NaN,NaN
616,-11,NaN,,-14,NaN,,-14,-14,,,,NaN,NaN
617,,NaN,,,NaN,,,,,,,NaN,NaN
618,-11,NaN,,-14,NaN,,-14,-14,,,,NaN,NaN
619,,NaN,,,NaN,,,,,,,NaN,NaN
620,-11,NaN,91,-14,NaN,,-14,-14,,,73,NaN,NaN
621,,NaN,,,NaN,,,,,,,NaN,NaN
622,0,NaN,91,-14,NaN,,-14,-14,,,73,NaN,NaN
623,,NaN,,,NaN,,,,,,,NaN,NaN
624,0,NaN,91,0,NaN,,0,0,,,72,NaN,NaN
625,,NaN,,,NaN,,,,,,,NaN,NaN
626,0,NaN,89,0,NaN,,0,0,150,,70,NaN,NaN
627,,NaN,,,NaN,,,,,,,NaN,NaN
628,0,NaN,89,0,NaN,,0,0,168,,70,NaN,NaN
629,,NaN,,,NaN,,,,,,,NaN,NaN
630,0,NaN,89,0,NaN,,0,0,153,,70,NaN,NaN
631,,NaN,,,NaN,,,,,,,NaN,NaN
632,0,NaN,88,0,NaN,,0,0,141,,68,NaN,NaN
633,,NaN,,,NaN,,,,,,,NaN,NaN
634,0,NaN,89,0,NaN,,0,0,154,,66,NaN,NaN
635,,NaN,,,NaN,,,,,,,NaN,NaN
636,0,NaN,88,0,NaN,,0,0,165,,64,NaN,NaN
637,,NaN,,,NaN,,,,,,,NaN,NaN
638,0,NaN,88,0,NaN,,0,0,167,,64,NaN,NaN
639,,NaN,,,NaN,,,,,,,NaN,NaN
640,0,NaN,89,0,NaN,,0,0,153,,64,NaN,NaN
641,,NaN,,,NaN,,,,,,,NaN,NaN
642,0,NaN,88,0,NaN,,0,0,166,,64,NaN,NaN
643,,NaN,,,NaN,,,,,,,NaN,NaN
644,0,NaN,87,0,NaN,,0,0,162,,64,NaN,NaN
645,,NaN,,,NaN,,,,,,,NaN,NaN
646,0,NaN,87,0,NaN,,0,0,163,,64,NaN,NaN
647,,NaN,,,NaN,,,,,,,NaN,NaN
648,0,NaN,87,0,NaN,,0,0,160,,61,NaN,NaN
649,,NaN,,,NaN,,,,,,,NaN,NaN
650,0,NaN,86,0,NaN,,0,0,159,,59,NaN,NaN
651,,NaN,,,NaN,,,,,,,NaN,NaN
652,0,NaN,85,0,NaN,,0,0,166,,59,NaN,NaN
653,,NaN,,,NaN,,,,,,,NaN,NaN
654,0,NaN,85,0,NaN,,0,0,173,,59,NaN,NaN
655,,NaN,,,NaN,,,,,,,NaN,NaN
656,0,NaN,85,0,NaN,,0,0,173,,59,NaN,NaN
657,,NaN,,,NaN,,,,,,,NaN,NaN
658,0,NaN,85,0,NaN,,0,0,170,,58,NaN,NaN
659,,NaN,,,NaN,,,,,,,NaN,NaN
660,0,NaN,85,0,NaN,,0,0,159,,57,NaN,NaN
661,,NaN,,,NaN,,,,,,,NaN,NaN
662,0,NaN,85,0,NaN,,0,0,174,,57,NaN,NaN
663,,NaN,,,NaN,,,,,,,NaN,NaN
664,0,NaN,85,2,NaN,,2,2,171,,57,NaN,NaN
665,,NaN,,,NaN,,,,,,,NaN,NaN
666,0,NaN,83,2,NaN,,2,2,154,,56,NaN,NaN
667,,NaN,,,NaN,,,,,,,NaN,NaN
668,0,NaN,83,0,NaN,,0,0,152,,56,NaN,NaN
669,,NaN,,,NaN,,,,,,,NaN,NaN
670,1,NaN,83,0,NaN,,0,0,158,,54,NaN,NaN
671,,NaN,,,NaN,,,,,,,NaN,NaN
672,1,NaN,82,0,NaN,,0,0,160,,51,NaN,NaN
673,,NaN,,,NaN,,,,,,,NaN,NaN
674,0,NaN,81,0,NaN,,0,0,163,,47,NaN,NaN
675,,NaN,,,NaN,,,,,,,NaN,NaN
676,0,NaN,81,0,NaN,,0,0,159,,47,NaN,NaN
677,,NaN,,,NaN,,,,,,,NaN,NaN
678,0,NaN,81,0,NaN,,0,0,155,,47,NaN,NaN
679,,NaN,,,NaN,,,,,,,NaN,NaN
680,0,NaN,81,0,NaN,,0,0,157,,47,NaN,NaN
681,,NaN,,,NaN,,,,,,,NaN,NaN
682,0,NaN,81,0,NaN,,0,0,165,,47,NaN,NaN
683,,NaN,,,NaN,,,,,,,NaN,NaN
684,0,NaN,82,0,NaN,,0,0,155,,45,NaN,NaN
685,,NaN,,,NaN,,,,,,,NaN,NaN
686,0,NaN,,0,NaN,,0,0,161,,,NaN,NaN
687,,NaN,,,NaN,,,,,,,NaN,NaN
688,0,NaN,,0,NaN,,0,0,159,,,NaN,NaN
689,,NaN,,,NaN,,,,,,,NaN,NaN
690,0,NaN,,0,NaN,,0,0,160,,,NaN,NaN
691,,NaN,,,NaN,,,,,,,NaN,NaN
692,0,NaN,,0,NaN,,0,0,156,,,NaN,NaN
693,,NaN,,,NaN,,,,,,,NaN,NaN
694,0,NaN,82,0,NaN,,0,0,170,,41,NaN,NaN
695,,NaN,,,NaN,,,,,,,NaN,NaN
696,0,NaN,82,0,NaN,,0,0,162,,41,NaN,NaN
697,,NaN,,,NaN,,,,,,,NaN,NaN
698,0,NaN,81,0,NaN,,0,0,160,,40,NaN,NaN
699,,NaN,,,NaN,,,,,,,NaN,NaN
700,0,NaN,81,0,NaN,,0,0,154,,40,NaN,NaN
701,,NaN,,,NaN,,,,,,,NaN,NaN
702,0,NaN,81,0,NaN,,0,0,163,,40,NaN,NaN
703,,NaN,,,NaN,,,,,,,NaN,NaN
704,0,NaN,81,0,NaN,,0,0,151,,40,NaN,NaN
705,,NaN,,,NaN,,,,,,,NaN,NaN
706,0,NaN,81,0,NaN,,0,0,153,,40,NaN,NaN
707,,NaN,,,NaN,,,,,,,NaN,NaN
708,0,NaN,87,0,NaN,,0,0,154,,39,NaN,NaN
709,,NaN,,,NaN,,,,,,,NaN,NaN
710,0,NaN,,0,NaN,,0,0,147,,,NaN,NaN
711,,NaN,,,NaN,,,,,,,NaN,NaN
712,0,NaN,,0,NaN,,0,0,151,,,NaN,NaN
713,,NaN,,,NaN,,,,,,,NaN,NaN
714,0,NaN,,0,NaN,,0,0,155,,,NaN,NaN
715,,NaN,,,NaN,,,,,,,NaN,NaN
716,0,NaN,,0,NaN,,0,0,146,,,NaN,NaN
717,,NaN,,,NaN,,,,,,,NaN,NaN
718,0,NaN,,0,NaN,,0,0,148,,,NaN,NaN
719,,NaN,,,NaN,,,,,,,NaN,NaN
720,0,NaN,,0,NaN,,0,0,151,,,NaN,NaN
721,,NaN,,,NaN,,,,,,,NaN,NaN
722,0,NaN,,0,NaN,,0,0,150,,,NaN,NaN
723,,NaN,,,NaN,,,,,,,NaN,NaN
724,0,NaN,,0,NaN,,0,0,140,,,NaN,NaN
725,,NaN,,,NaN,,,,,,,NaN,NaN
726,0,NaN,,0,NaN,,0,0,148,,,NaN,NaN
727,,NaN,,,NaN,,,,,,,NaN,NaN
728,0,NaN,,0,NaN,,0,0,144,,,NaN,NaN
729,,NaN,,,NaN,,,,,,,NaN,NaN
730,0,NaN,,0,NaN,,0,0,133,,,NaN,NaN
731,,NaN,,,NaN,,,,,,,NaN,NaN
732,0,NaN,,0,NaN,,0,0,124,,,NaN,NaN
733,,NaN,,,NaN,,,,,,,NaN,NaN
734,0,NaN,,0,NaN,,0,0,130,,,NaN,NaN
735,,NaN,,,NaN,,,,,,,NaN,NaN
736,0,NaN,,0,NaN,26,0,0,140,39,,NaN,NaN
737,,NaN,,,NaN,,,,,,,NaN,NaN
738,0,NaN,,0,NaN,26,0,0,143,39,,NaN,NaN
739,,NaN,,,NaN,,,,,,,NaN,NaN
740,0,NaN,,0,NaN,26,0,0,132,39,,NaN,NaN
741,,NaN,,,NaN,,,,,,,NaN,NaN
742,0,NaN,,0,NaN,26,0,0,124,39,,NaN,NaN
743,,NaN,,,NaN,,,,,,,NaN,NaN
744,0,NaN,,0,NaN,25,0,0,131,39,,NaN,NaN
745,,NaN,,,NaN,,,,,,,NaN,NaN
746,0,NaN,,0,NaN,25,0,0,136,39,,NaN,NaN
747,,NaN,,,NaN,,,,,,,NaN,NaN
748,0,NaN,,0,NaN,25,0,0,129,39,,NaN,NaN
749,,NaN,,,NaN,,,,,,,NaN,NaN
750,0,NaN,,0,NaN,25,0,0,124,39,,NaN,NaN
751,,NaN,,,NaN,,,,,,,NaN,NaN
752,0,NaN,,0,NaN,25,0,0,123,31,,NaN,NaN
753,,NaN,,,NaN,,,,,,,NaN,NaN
754,0,NaN,,0,NaN,25,0,0,123,31,,NaN,NaN
755,,NaN,,,NaN,,,,,,,NaN,NaN
756,0,NaN,,0,NaN,25,0,0,133,31,,NaN,NaN
757,,NaN,,,NaN,,,,,,,NaN,NaN
758,0,NaN,,0,NaN,25,0,0,138,22,,NaN,NaN
759,,NaN,,,NaN,,,,,,,NaN,NaN
760,0,NaN,,0,NaN,25,0,0,137,22,,NaN,NaN
761,,NaN,,,NaN,,,,,,,NaN,NaN
762,0,NaN,,0,NaN,25,0,0,138,22,,NaN,NaN
763,,NaN,,,NaN,,,,,,,NaN,NaN
764,0,NaN,,0,NaN,25,0,0,118,22,,NaN,NaN
765,,NaN,,,NaN,,,,,,,NaN,NaN
766,0,NaN,,0,NaN,26,0,0,110,16,,NaN,NaN
767,,NaN,,,NaN,,,,,,,NaN,NaN
768,0,NaN,86,0,NaN,26,0,0,132,16,37,NaN,NaN
769,,NaN,,,NaN,,,,,,,NaN,NaN
770,0,NaN,86,0,NaN,26,0,0,147,16,37,NaN,NaN
771,,NaN,,,NaN,,,,,,,NaN,NaN
772,0,NaN,,0,NaN,27,0,0,138,13,,NaN,NaN
773,,NaN,,,NaN,,,,,,,NaN,NaN
774,0,NaN,,0,NaN,27,0,0,139,13,,NaN,NaN
775,,NaN,,,NaN,,,,,,,NaN,NaN
776,0,NaN,,0,NaN,27,0,0,138,13,,NaN,NaN
777,,NaN,,,NaN,,,,,,,NaN,NaN
778,0,NaN,,0,NaN,27,0,0,131,13,,NaN,NaN
779,,NaN,,,NaN,,,,,,,NaN,NaN
780,0,NaN,84,0,NaN,28,0,0,128,12,37,NaN,NaN
781,,NaN,,,NaN,,,,,,,NaN,NaN
782,0,NaN,84,0,NaN,28,0,0,123,12,37,NaN,NaN
783,,NaN,,,NaN,,,,,,,NaN,NaN
784,0,NaN,84,0,NaN,28,0,0,120,12,37,NaN,NaN
785,,NaN,,,NaN,,,,,,,NaN,NaN
786,0,NaN,84,0,NaN,28,0,0,128,11,37,NaN,NaN
787,,NaN,,,NaN,,,,,,,NaN,NaN
788,0,NaN,84,0,NaN,28,0,0,135,11,37,NaN,NaN
789,,NaN,,,NaN,,,,,,,NaN,NaN
790,0,NaN,79,0,NaN,28,0,0,141,11,36,NaN,NaN
791,,NaN,,,NaN,,,,,,,NaN,NaN
792,0,NaN,79,0,NaN,28,0,0,141,11,35,NaN,NaN
793,,NaN,,,NaN,,,,,,,NaN,NaN
794,0,NaN,79,0,NaN,29,0,0,128,10,35,NaN,NaN
795,,NaN,,,NaN,,,,,,,NaN,NaN
796,0,NaN,79,0,NaN,29,0,0,120,10,35,NaN,NaN
797,,NaN,,,NaN,,,,,,,NaN,NaN
798,0,NaN,79,0,NaN,29,0,0,129,10,34,NaN,NaN
799,,NaN,,,NaN,,,,,,,NaN,NaN
800,0,NaN,79,0,NaN,30,0,0,123,10,34,NaN,NaN
801,,NaN,,,NaN,,,,,,,NaN,NaN
802,0,NaN,78,0,NaN,30,0,0,126,10,34,NaN,NaN
803,,NaN,,,NaN,,,,,,,NaN,NaN
804,0,NaN,78,0,NaN,30,0,0,123,10,34,NaN,NaN
805,,NaN,,,NaN,,,,,,,NaN,NaN
806,0,NaN,78,0,NaN,30,0,0,121,10,34,NaN,NaN
807,,NaN,,,NaN,,,,,,,NaN,NaN
808,0,NaN,78,0,NaN,30,0,0,133,9,34,NaN,NaN
809,,NaN,,,NaN,,,,,,,NaN,NaN
810,0,NaN,,0,NaN,30,0,0,142,9,,NaN,NaN
811,,NaN,,,NaN,,,,,,,NaN,NaN
812,0,NaN,,0,NaN,30,0,0,122,9,,NaN,NaN
813,,NaN,,,NaN,,,,,,,NaN,NaN
814,0,NaN,,0,NaN,30,0,0,139,9,,NaN,NaN
815,,NaN,,,NaN,,,,,,,NaN,NaN
816,0,NaN,,0,NaN,31,0,0,134,9,,NaN,NaN
817,,NaN,,,NaN,,,,,,,NaN,NaN
818,0,NaN,,0,NaN,31,0,0,147,9,,NaN,NaN
819,,NaN,,,NaN,,,,,,,NaN,NaN
820,0,NaN,,0,NaN,31,0,0,142,9,,NaN,NaN
821,,NaN,,,NaN,,,,,,,NaN,NaN
822,0,NaN,,0,NaN,32,0,0,142,9,,NaN,NaN
823,,NaN,,,NaN,,,,,,,NaN,NaN
824,0,NaN,76,0,NaN,32,0,0,134,9,35,NaN,NaN
825,,NaN,,,NaN,,,,,,,NaN,NaN
826,0,NaN,76,0,NaN,32,0,0,136,9,34,NaN,NaN
827,,NaN,,,NaN,,,,,,,NaN,NaN
828,0,NaN,76,0,NaN,32,0,0,126,9,34,NaN,NaN
829,,NaN,,,NaN,,,,,,,NaN,NaN
830,0,NaN,76,0,NaN,32,0,0,127,9,34,NaN,NaN
831,,NaN,,,NaN,,,,,,,NaN,NaN
832,0,NaN,76,0,NaN,32,0,0,128,9,34,NaN,NaN
833,,NaN,,,NaN,,,,,,,NaN,NaN
834,0,NaN,76,0,NaN,32,0,0,131,9,34,NaN,NaN
835,,NaN,,,NaN,,,,,,,NaN,NaN
836,0,NaN,79,0,NaN,33,0,0,138,9,34,NaN,NaN
837,,NaN,,,NaN,,,,,,,NaN,NaN
838,0,NaN,79,0,NaN,33,0,0,144,9,34,NaN,NaN
839,,NaN,,,NaN,,,,,,,NaN,NaN
840,0,NaN,79,0,NaN,33,0,0,137,9,34,NaN,NaN
841,,NaN,,,NaN,,,,,,,NaN,NaN
842,0,NaN,,0,NaN,32,0,0,131,9,,NaN,NaN
843,,NaN,,,NaN,,,,,,,NaN,NaN
844,0,NaN,,0,NaN,32,0,0,134,9,,NaN,NaN
845,,NaN,,,NaN,,,,,,,NaN,NaN
846,0,NaN,,0,NaN,32,0,0,131,9,,NaN,NaN
847,,NaN,,,NaN,,,,,,,NaN,NaN
848,0,NaN,,0,NaN,32,0,0,130,9,,NaN,NaN
849,,NaN,,,NaN,,,,,,,NaN,NaN
850,0,NaN,,0,NaN,33,0,0,125,9,,NaN,NaN
851,,NaN,,,NaN,,,,,,,NaN,NaN
852,0,NaN,,0,NaN,33,0,0,114,9,,NaN,NaN
853,,NaN,,,NaN,,,,,,,NaN,NaN
854,0,NaN,,0,NaN,33,0,0,126,9,,NaN,NaN
855,,NaN,,,NaN,,,,,,,NaN,NaN
856,0,NaN,,72,NaN,33,1,-12,128,9,,NaN,NaN
857,,NaN,,,NaN,,,,,,,NaN,NaN
858,0,NaN,,57,NaN,33,7,4,115,9,,NaN,NaN
859,,NaN,,,NaN,,,,,,,NaN,NaN
860,0,NaN,,46,NaN,33,12,15,121,9,,NaN,NaN
861,,NaN,,,NaN,,,,,,,NaN,NaN
862,0,NaN,,39,NaN,33,23,27,136,9,,NaN,NaN
863,,NaN,,,NaN,,,,,,,NaN,NaN
864,0,NaN,,40,NaN,33,25,26,130,9,,NaN,NaN
865,,NaN,,,NaN,,,,,,,NaN,NaN
866,0,NaN,,39,NaN,33,26,25,115,9,,NaN,NaN
867,,NaN,,,NaN,,,,,,,NaN,NaN
868,0,NaN,,37,NaN,33,29,27,121,9,,NaN,NaN
869,,NaN,,,NaN,,,,,,,NaN,NaN
870,0,NaN,,32,NaN,33,28,26,146,9,,NaN,NaN
871,,NaN,,,NaN,,,,,,,NaN,NaN
872,0,NaN,,35,NaN,33,29,25,146,9,,NaN,NaN
873,,NaN,,,NaN,,,,,,,NaN,NaN
874,0,NaN,,33,NaN,33,29,27,150,9,,NaN,NaN
875,,NaN,,,NaN,,,,,,,NaN,NaN
876,0,NaN,,33,NaN,33,29,25,138,9,,NaN,NaN
877,,NaN,,,NaN,,,,,,,NaN,NaN
878,0,NaN,,35,NaN,34,28,26,136,9,,NaN,NaN
879,,NaN,,,NaN,,,,,,,NaN,NaN
880,0,NaN,,35,NaN,34,29,25,126,9,,NaN,NaN
881,,NaN,,,NaN,,,,,,,NaN,NaN
882,0,NaN,,34,NaN,34,28,26,127,9,,NaN,NaN
883,,NaN,,,NaN,,,,,,,NaN,NaN
884,0,NaN,,36,NaN,34,27,22,144,9,,NaN,NaN
885,,NaN,,,NaN,,,,,,,NaN,NaN
886,0,NaN,,36,NaN,33,26,24,143,9,,NaN,NaN
887,,NaN,,,NaN,,,,,,,NaN,NaN
888,0,NaN,,37,NaN,33,27,22,128,9,,NaN,NaN
889,,NaN,,,NaN,,,,,,,NaN,NaN
890,0,NaN,,38,NaN,33,28,25,114,9,,NaN,NaN
891,,NaN,,,NaN,,,,,,,NaN,NaN
892,0,NaN,,34,NaN,35,28,25,102,9,,NaN,NaN
893,,NaN,,,NaN,,,,,,,NaN,NaN
894,0,NaN,,37,NaN,35,29,26,122,9,,NaN,NaN
895,,NaN,,,NaN,,,,,,,NaN,NaN
896,0,NaN,,39,NaN,35,30,24,120,9,,NaN,NaN
