time,Solar8000/ETCO2,SNUADC/ECG_V5,SNUADC/CVP,Solar8000/HR,Solar8000/PLETH_SPO2,Solar8000/ART_DBP,Solar8000/ART_MBP,SNUADC/ART,Solar8000/PLETH_HR,SNUADC/ECG_II,Solar8000/CVP,Solar8000/RR_CO2,Solar8000/ART_SBP
12365,29,NaN,NaN,77,100,46,68,NaN,77,NaN,3,18,104
12366,,NaN,NaN,,,,,NaN,,NaN,,,
12367,30,NaN,NaN,77,100,46,69,NaN,77,NaN,3,18,105
12368,,NaN,NaN,,,,,NaN,,NaN,,,
12369,30,NaN,NaN,77,100,46,69,NaN,78,NaN,3,18,105
12370,,NaN,NaN,,,,,NaN,,NaN,,,
12371,30,NaN,NaN,77,100,47,70,NaN,78,NaN,3,18,105
12372,,NaN,NaN,,,,,NaN,,NaN,,,
12373,30,NaN,NaN,77,100,46,69,NaN,78,NaN,3,18,104
12374,,NaN,NaN,,,,,NaN,,NaN,,,
12375,30,NaN,NaN,77,100,46,69,NaN,78,NaN,3,18,105
12376,,NaN,NaN,,,,,NaN,,NaN,,,
12377,30,NaN,NaN,77,100,46,69,NaN,78,NaN,3,18,104
12378,,NaN,NaN,,,,,NaN,,NaN,,,
12379,30,NaN,NaN,77,100,46,69,NaN,78,NaN,3,18,104
12380,,NaN,NaN,,,,,NaN,,NaN,,,
12381,30,NaN,NaN,77,100,46,69,NaN,78,NaN,3,18,105
12382,,NaN,NaN,,,,,NaN,,NaN,,,
12383,30,NaN,NaN,77,100,46,69,NaN,78,NaN,3,18,104
12384,,NaN,NaN,,,,,NaN,,NaN,,,
12385,30,NaN,NaN,77,100,46,69,NaN,78,NaN,3,18,105
12386,,NaN,NaN,,,,,NaN,,NaN,,,
12387,30,NaN,NaN,77,100,46,69,NaN,78,NaN,3,18,105
12388,,NaN,NaN,,,,,NaN,,NaN,,,
12389,30,NaN,NaN,77,100,46,69,NaN,78,NaN,3,18,105
12390,,NaN,NaN,,,,,NaN,,NaN,,,
12391,30,NaN,NaN,77,100,47,70,NaN,78,NaN,3,18,106
12392,,NaN,NaN,,,,,NaN,,NaN,,,
12393,29,NaN,NaN,77,100,46,69,NaN,78,NaN,3,18,105
12394,,NaN,NaN,,,,,NaN,,NaN,,,
12395,29,NaN,NaN,77,100,46,70,NaN,78,NaN,3,18,106
12396,,NaN,NaN,,,,,NaN,,NaN,,,
12397,29,NaN,NaN,77,100,47,70,NaN,78,NaN,3,18,106
12398,,NaN,NaN,,,,,NaN,,NaN,,,
12399,30,NaN,NaN,77,100,46,70,NaN,78,NaN,3,18,105
12400,,NaN,NaN,,,,,NaN,,NaN,,,
12401,30,NaN,NaN,77,100,47,70,NaN,78,NaN,3,18,107
12402,,NaN,NaN,,,,,NaN,,NaN,,,
12403,30,NaN,NaN,77,100,52,71,NaN,78,NaN,3,18,107
12404,,NaN,NaN,,,,,NaN,,NaN,,,
12405,30,NaN,NaN,77,100,52,71,NaN,78,NaN,3,18,107
12406,,NaN,NaN,,,,,NaN,,NaN,,,
12407,30,NaN,NaN,77,100,3,33,NaN,78,NaN,3,18,41
12408,,NaN,NaN,,,,,NaN,,NaN,,,
12409,30,NaN,NaN,77,100,-69,33,NaN,78,NaN,3,18,157
12410,,NaN,NaN,,,,,NaN,,NaN,,,
12411,30,NaN,NaN,77,100,-86,39,NaN,78,NaN,3,18,149
12412,,NaN,NaN,,,,,NaN,,NaN,,,
12413,29,NaN,NaN,77,100,0,49,NaN,78,NaN,3,18,115
12414,,NaN,NaN,,,,,NaN,,NaN,,,
12415,29,NaN,NaN,77,100,38,57,NaN,78,NaN,3,18,99
12416,,NaN,NaN,,,,,NaN,,NaN,,,
12417,29,NaN,NaN,77,100,47,63,NaN,78,NaN,3,18,99
12418,,NaN,NaN,,,,,NaN,,NaN,,,
12419,30,NaN,NaN,77,100,42,66,NaN,78,NaN,3,18,116
12420,,NaN,NaN,,,,,NaN,,NaN,,,
12421,30,NaN,NaN,77,100,49,71,NaN,78,NaN,3,18,110
12422,,NaN,NaN,,,,,NaN,,NaN,,,
12423,30,NaN,NaN,77,100,,71,NaN,78,NaN,3,18,
12424,,NaN,NaN,,,,,NaN,,NaN,,,
12425,30,NaN,NaN,77,100,,139,NaN,78,NaN,3,18,
12426,,NaN,NaN,,,,,NaN,,NaN,,,
12427,30,NaN,NaN,77,100,,139,NaN,78,NaN,3,18,
12428,,NaN,NaN,,,,,NaN,,NaN,,,
12429,30,NaN,NaN,77,100,,142,NaN,78,NaN,3,18,
12430,,NaN,NaN,,,,,NaN,,NaN,,,
12431,30,NaN,NaN,77,100,,154,NaN,78,NaN,3,18,
12432,,NaN,NaN,,,,,NaN,,NaN,,,
12433,29,NaN,NaN,77,100,,163,NaN,78,NaN,3,18,
12434,,NaN,NaN,,,,,NaN,,NaN,,,
12435,29,NaN,NaN,77,100,,163,NaN,78,NaN,3,18,
12436,,NaN,NaN,,,,,NaN,,NaN,,,
12437,29,NaN,NaN,77,100,,187,NaN,78,NaN,3,18,
12438,,NaN,NaN,,,,,NaN,,NaN,,,
12439,30,NaN,NaN,77,100,,187,NaN,78,NaN,3,18,
12440,,NaN,NaN,,,,,NaN,,NaN,,,
12441,30,NaN,NaN,77,100,,116,NaN,78,NaN,3,18,
12442,,NaN,NaN,,,,,NaN,,NaN,,,
12443,30,NaN,NaN,77,100,,87,NaN,78,NaN,3,18,
12444,,NaN,NaN,,,,,NaN,,NaN,,,
12445,30,NaN,NaN,77,100,,77,NaN,78,NaN,3,18,
12446,,NaN,NaN,,,,,NaN,,NaN,,,
12447,30,NaN,NaN,77,100,,74,NaN,78,NaN,3,18,
12448,,NaN,NaN,,,,,NaN,,NaN,,,
12449,30,NaN,NaN,77,100,,74,NaN,78,NaN,3,18,
12450,,NaN,NaN,,,,,NaN,,NaN,,,
12451,30,NaN,NaN,77,100,,72,NaN,78,NaN,3,18,
12452,,NaN,NaN,,,,,NaN,,NaN,,,
12453,29,NaN,NaN,77,100,10,68,NaN,78,NaN,3,18,123
12454,,NaN,NaN,,,,,NaN,,NaN,,,
12455,29,NaN,NaN,77,100,,69,NaN,78,NaN,3,18,
12456,,NaN,NaN,,,,,NaN,,NaN,,,
12457,29,NaN,NaN,77,100,,197,NaN,78,NaN,3,18,
12458,,NaN,NaN,,,,,NaN,,NaN,,,
12459,29,NaN,NaN,78,100,,195,NaN,78,NaN,3,18,
12460,,NaN,NaN,,,,,NaN,,NaN,,,
12461,30,NaN,NaN,78,100,,193,NaN,78,NaN,3,18,
12462,,NaN,NaN,,,,,NaN,,NaN,,,
12463,30,NaN,NaN,78,100,,164,NaN,78,NaN,3,18,
12464,,NaN,NaN,,,,,NaN,,NaN,,,
12465,30,NaN,NaN,77,100,,164,NaN,78,NaN,3,18,
12466,,NaN,NaN,,,,,NaN,,NaN,,,
12467,30,NaN,NaN,77,100,,141,NaN,78,NaN,3,18,
12468,,NaN,NaN,,,,,NaN,,NaN,,,
12469,30,NaN,NaN,77,100,,100,NaN,78,NaN,3,18,
12470,,NaN,NaN,,,,,NaN,,NaN,,,
12471,30,NaN,NaN,77,100,,87,NaN,78,NaN,3,18,
12472,,NaN,NaN,,,,,NaN,,NaN,,,
12473,30,NaN,NaN,77,100,,77,NaN,78,NaN,3,18,
12474,,NaN,NaN,,,,,NaN,,NaN,,,
12475,29,NaN,NaN,77,100,,73,NaN,78,NaN,3,18,
12476,,NaN,NaN,,,,,NaN,,NaN,,,
12477,29,NaN,NaN,77,100,,71,NaN,78,NaN,3,18,
12478,,NaN,NaN,,,,,NaN,,NaN,,,
12479,29,NaN,NaN,77,100,46,70,NaN,78,NaN,3,18,105
12480,,NaN,NaN,,,,,NaN,,NaN,,,
12481,30,NaN,NaN,77,100,46,70,NaN,78,NaN,3,18,105
12482,,NaN,NaN,,,,,NaN,,NaN,,,
12483,30,NaN,NaN,77,100,46,70,NaN,78,NaN,3,18,105
12484,,NaN,NaN,,,,,NaN,,NaN,,,
12485,30,NaN,NaN,77,100,46,70,NaN,78,NaN,3,18,106
12486,,NaN,NaN,,,,,NaN,,NaN,,,
12487,30,NaN,NaN,77,100,47,70,NaN,78,NaN,3,18,105
12488,,NaN,NaN,,,,,NaN,,NaN,,,
12489,29,NaN,NaN,77,100,46,70,NaN,78,NaN,3,18,105
12490,,NaN,NaN,,,,,NaN,,NaN,,,
12491,29,NaN,NaN,77,100,46,70,NaN,78,NaN,3,18,106
12492,,NaN,NaN,,,,,NaN,,NaN,,,
12493,29,NaN,NaN,77,100,46,70,NaN,78,NaN,3,18,105
12494,,NaN,NaN,,,,,NaN,,NaN,,,
12495,29,NaN,NaN,77,100,46,70,NaN,78,NaN,3,18,106
12496,,NaN,NaN,,,,,NaN,,NaN,,,
12497,29,NaN,NaN,77,100,47,70,NaN,78,NaN,3,18,105
12498,,NaN,NaN,,,,,NaN,,NaN,,,
12499,29,NaN,NaN,77,100,46,70,NaN,78,NaN,3,18,106
12500,,NaN,NaN,,,,,NaN,,NaN,,,
12501,29,NaN,NaN,77,100,47,70,NaN,78,NaN,3,18,106
12502,,NaN,NaN,,,,,NaN,,NaN,,,
12503,30,NaN,NaN,77,100,46,70,NaN,78,NaN,3,18,106
12504,,NaN,NaN,,,,,NaN,,NaN,,,
12505,30,NaN,NaN,77,100,46,70,NaN,78,NaN,3,18,107
12506,,NaN,NaN,,,,,NaN,,NaN,,,
12507,30,NaN,NaN,77,100,46,70,NaN,77,NaN,3,18,106
12508,,NaN,NaN,,,,,NaN,,NaN,,,
12509,30,NaN,NaN,77,100,46,70,NaN,78,NaN,3,18,106
12510,,NaN,NaN,,,,,NaN,,NaN,,,
12511,30,NaN,NaN,77,100,47,70,NaN,77,NaN,3,18,107
12512,,NaN,NaN,,,,,NaN,,NaN,,,
12513,30,NaN,NaN,77,100,46,70,NaN,78,NaN,3,18,106
12514,,NaN,NaN,,,,,NaN,,NaN,,,
12515,30,NaN,NaN,77,100,47,71,NaN,78,NaN,3,18,107
12516,,NaN,NaN,,,,,NaN,,NaN,,,
12517,29,NaN,NaN,77,100,46,70,NaN,77,NaN,3,18,106
12518,,NaN,NaN,,,,,NaN,,NaN,,,
12519,29,NaN,NaN,77,100,46,70,NaN,78,NaN,3,18,106
12520,,NaN,NaN,,,,,NaN,,NaN,,,
12521,29,NaN,NaN,77,100,47,70,NaN,77,NaN,3,18,107
12522,,NaN,NaN,,,,,NaN,,NaN,,,
12523,30,NaN,NaN,77,100,47,71,NaN,77,NaN,3,18,106
12524,,NaN,NaN,,,,,NaN,,NaN,,,
12525,30,NaN,NaN,77,100,47,71,NaN,77,NaN,3,18,108
12526,,NaN,NaN,,,,,NaN,,NaN,,,
12527,30,NaN,NaN,77,100,47,71,NaN,77,NaN,3,18,107
12528,,NaN,NaN,,,,,NaN,,NaN,,,
12529,30,NaN,NaN,77,100,47,71,NaN,77,NaN,3,18,107
12530,,NaN,NaN,,,,,NaN,,NaN,,,
12531,29,NaN,NaN,77,100,47,71,NaN,77,NaN,3,18,107
12532,,NaN,NaN,,,,,NaN,,NaN,,,
12533,29,NaN,NaN,77,100,47,71,NaN,77,NaN,3,18,106
12534,,NaN,NaN,,,,,NaN,,NaN,,,
12535,29,NaN,NaN,77,100,47,71,NaN,77,NaN,3,18,108
12536,,NaN,NaN,,,,,NaN,,NaN,,,
12537,29,NaN,NaN,77,100,47,71,NaN,77,NaN,3,18,107
12538,,NaN,NaN,,,,,NaN,,NaN,,,
12539,29,NaN,NaN,77,100,47,71,NaN,77,NaN,3,18,107
12540,,NaN,NaN,,,,,NaN,,NaN,,,
12541,29,NaN,NaN,77,100,47,71,NaN,77,NaN,3,18,107
12542,,NaN,NaN,,,,,NaN,,NaN,,,
12543,29,NaN,NaN,77,100,47,71,NaN,77,NaN,3,18,106
12544,,NaN,NaN,,,,,NaN,,NaN,,,
12545,30,NaN,NaN,77,100,47,71,NaN,77,NaN,3,18,107
12546,,NaN,NaN,,,,,NaN,,NaN,,,
12547,30,NaN,NaN,77,100,47,71,NaN,78,NaN,3,18,106
12548,,NaN,NaN,,,,,NaN,,NaN,,,
12549,30,NaN,NaN,77,100,47,71,NaN,78,NaN,3,18,107
12550,,NaN,NaN,,,,,NaN,,NaN,,,
12551,29,NaN,NaN,77,100,48,72,NaN,78,NaN,3,18,108
12552,,NaN,NaN,,,,,NaN,,NaN,,,
12553,29,NaN,NaN,77,100,51,72,NaN,78,NaN,3,18,108
12554,,NaN,NaN,,,,,NaN,,NaN,,,
12555,29,NaN,NaN,77,100,57,73,NaN,77,NaN,3,18,109
12556,,NaN,NaN,,,,,NaN,,NaN,,,
12557,29,NaN,NaN,77,100,57,73,NaN,78,NaN,3,18,109
12558,,NaN,NaN,,,,,NaN,,NaN,,,
12559,30,NaN,NaN,77,100,37,37,NaN,78,NaN,3,18,37
12560,,NaN,NaN,,,,,NaN,,NaN,,,
12561,30,NaN,NaN,77,100,37,37,NaN,77,NaN,3,18,37
12562,,NaN,NaN,,,,,NaN,,NaN,,,
12563,30,NaN,NaN,77,100,28,28,NaN,77,NaN,3,18,28
12564,,NaN,NaN,,,,,NaN,,NaN,,,
12565,30,NaN,NaN,77,100,28,28,NaN,77,NaN,3,18,28
12566,,NaN,NaN,,,,,NaN,,NaN,,,
12567,30,NaN,NaN,77,100,24,24,NaN,78,NaN,3,18,24
12568,,NaN,NaN,,,,,NaN,,NaN,,,
12569,30,NaN,NaN,77,100,33,33,NaN,78,NaN,3,18,52
12570,,NaN,NaN,,,,,NaN,,NaN,,,
12571,30,NaN,NaN,77,100,46,48,NaN,78,NaN,3,18,76
12572,,NaN,NaN,,,,,NaN,,NaN,,,
12573,29,NaN,NaN,77,100,54,61,NaN,78,NaN,3,18,92
12574,,NaN,NaN,,,,,NaN,,NaN,,,
12575,29,NaN,NaN,77,100,54,65,NaN,78,NaN,3,18,99
12576,,NaN,NaN,,,,,NaN,,NaN,,,
12577,29,NaN,NaN,77,100,51,68,NaN,78,NaN,3,18,102
12578,,NaN,NaN,,,,,NaN,,NaN,,,
12579,29,NaN,NaN,78,100,50,70,NaN,78,NaN,3,18,106
12580,,NaN,NaN,,,,,NaN,,NaN,,,
12581,29,NaN,NaN,78,100,49,72,NaN,78,NaN,3,18,109
12582,,NaN,NaN,,,,,NaN,,NaN,,,
12583,29,NaN,NaN,78,100,48,72,NaN,78,NaN,3,18,109
12584,,NaN,NaN,,,,,NaN,,NaN,,,
12585,29,NaN,NaN,78,100,48,72,NaN,78,NaN,3,18,109
12586,,NaN,NaN,,,,,NaN,,NaN,,,
12587,30,NaN,NaN,78,100,47,71,NaN,78,NaN,3,18,107
12588,,NaN,NaN,,,,,NaN,,NaN,,,
12589,30,NaN,NaN,78,100,46,70,NaN,78,NaN,3,18,103
12590,,NaN,NaN,,,,,NaN,,NaN,,,
12591,30,NaN,NaN,78,100,47,70,NaN,78,NaN,3,18,104
12592,,NaN,NaN,,,,,NaN,,NaN,,,
12593,29,NaN,NaN,78,100,46,70,NaN,78,NaN,3,18,104
12594,,NaN,NaN,,,,,NaN,,NaN,,,
12595,29,NaN,NaN,78,100,47,70,NaN,78,NaN,3,18,106
12596,,NaN,NaN,,,,,NaN,,NaN,,,
12597,29,NaN,NaN,78,100,47,71,NaN,78,NaN,3,18,107
12598,,NaN,NaN,,,,,NaN,,NaN,,,
12599,29,NaN,NaN,78,100,47,71,NaN,78,NaN,3,18,108
12600,,NaN,NaN,,,,,NaN,,NaN,,,
12601,29,NaN,NaN,78,100,48,72,NaN,78,NaN,3,18,109
12602,,NaN,NaN,,,,,NaN,,NaN,,,
12603,29,NaN,NaN,78,100,47,72,NaN,78,NaN,3,18,109
12604,,NaN,NaN,,,,,NaN,,NaN,,,
12605,29,NaN,NaN,78,100,48,72,NaN,78,NaN,3,18,110
12606,,NaN,NaN,,,,,NaN,,NaN,,,
12607,30,NaN,NaN,78,100,48,72,NaN,78,NaN,3,18,110
12608,,NaN,NaN,,,,,NaN,,NaN,,,
12609,30,NaN,NaN,78,100,47,72,NaN,78,NaN,3,18,110
12610,,NaN,NaN,,,,,NaN,,NaN,,,
12611,30,NaN,NaN,78,100,48,72,NaN,78,NaN,3,18,111
12612,,NaN,NaN,,,,,NaN,,NaN,,,
12613,30,NaN,NaN,78,100,47,72,NaN,78,NaN,3,18,110
12614,,NaN,NaN,,,,,NaN,,NaN,,,
12615,29,NaN,NaN,78,100,48,72,NaN,78,NaN,3,18,110
12616,,NaN,NaN,,,,,NaN,,NaN,,,
12617,29,NaN,NaN,78,100,47,72,NaN,78,NaN,3,18,110
12618,,NaN,NaN,,,,,NaN,,NaN,,,
