time,Solar8000/ART_DBP,Solar8000/ETCO2,Solar8000/RR_CO2,SNUADC/ECG_V5,SNUADC/ART,Solar8000/ART_SBP,Solar8000/CVP,SNUADC/ECG_II,Solar8000/PLETH_SPO2,Solar8000/HR,SNUADC/CVP,Solar8000/ART_MBP,Solar8000/PLETH_HR
9461,62,32,17,NaN,NaN,135,10,NaN,100,66,NaN,87,67
9462,,,,NaN,NaN,,,NaN,,,NaN,,
9463,62,32,17,NaN,NaN,135,10,NaN,100,66,NaN,87,67
9464,,,,NaN,NaN,,,NaN,,,NaN,,
9465,63,32,17,NaN,NaN,136,10,NaN,100,66,NaN,88,67
9466,,,,NaN,NaN,,,NaN,,,NaN,,
9467,62,32,17,NaN,NaN,136,10,NaN,100,66,NaN,89,67
9468,,,,NaN,NaN,,,NaN,,,NaN,,
9469,63,33,17,NaN,NaN,138,10,NaN,100,66,NaN,90,67
9470,,,,NaN,NaN,,,NaN,,,NaN,,
9471,63,33,17,NaN,NaN,137,10,NaN,100,67,NaN,90,67
9472,,,,NaN,NaN,,,NaN,,,NaN,,
9473,63,33,17,NaN,NaN,138,10,NaN,100,67,NaN,90,67
9474,,,,NaN,NaN,,,NaN,,,NaN,,
9475,63,33,17,NaN,NaN,138,10,NaN,100,67,NaN,90,67
9476,,,,NaN,NaN,,,NaN,,,NaN,,
9477,63,33,17,NaN,NaN,138,10,NaN,100,67,NaN,90,68
9478,,,,NaN,NaN,,,NaN,,,NaN,,
9479,64,33,17,NaN,NaN,139,10,NaN,100,67,NaN,91,68
9480,,,,NaN,NaN,,,NaN,,,NaN,,
9481,63,33,17,NaN,NaN,138,10,NaN,100,67,NaN,90,68
9482,,,,NaN,NaN,,,NaN,,,NaN,,
9483,63,33,17,NaN,NaN,139,10,NaN,100,67,NaN,91,68
9484,,,,NaN,NaN,,,NaN,,,NaN,,
9485,63,33,17,NaN,NaN,136,10,NaN,100,67,NaN,90,68
9486,,,,NaN,NaN,,,NaN,,,NaN,,
9487,63,33,17,NaN,NaN,138,10,NaN,100,67,NaN,90,68
9488,,,,NaN,NaN,,,NaN,,,NaN,,
9489,63,33,17,NaN,NaN,137,10,NaN,100,67,NaN,90,68
9490,,,,NaN,NaN,,,NaN,,,NaN,,
9491,63,33,17,NaN,NaN,139,10,NaN,100,68,NaN,91,68
9492,,,,NaN,NaN,,,NaN,,,NaN,,
9493,63,33,17,NaN,NaN,139,10,NaN,100,68,NaN,91,68
9494,,,,NaN,NaN,,,NaN,,,NaN,,
9495,63,33,17,NaN,NaN,138,10,NaN,100,68,NaN,90,68
9496,,,,NaN,NaN,,,NaN,,,NaN,,
9497,63,33,17,NaN,NaN,138,10,NaN,100,68,NaN,90,68
9498,,,,NaN,NaN,,,NaN,,,NaN,,
9499,63,33,17,NaN,NaN,137,10,NaN,100,67,NaN,90,68
9500,,,,NaN,NaN,,,NaN,,,NaN,,
9501,62,33,17,NaN,NaN,138,10,NaN,100,68,NaN,90,68
9502,,,,NaN,NaN,,,NaN,,,NaN,,
9503,62,33,17,NaN,NaN,137,10,NaN,100,68,NaN,90,68
9504,,,,NaN,NaN,,,NaN,,,NaN,,
9505,62,33,17,NaN,NaN,138,10,NaN,100,68,NaN,90,68
9506,,,,NaN,NaN,,,NaN,,,NaN,,
9507,63,34,17,NaN,NaN,137,10,NaN,100,67,NaN,90,68
9508,,,,NaN,NaN,,,NaN,,,NaN,,
9509,62,34,17,NaN,NaN,137,10,NaN,100,67,NaN,90,68
9510,,,,NaN,NaN,,,NaN,,,NaN,,
9511,63,34,17,NaN,NaN,138,10,NaN,100,67,NaN,90,68
9512,,,,NaN,NaN,,,NaN,,,NaN,,
9513,63,34,17,NaN,NaN,138,10,NaN,100,67,NaN,91,68
9514,,,,NaN,NaN,,,NaN,,,NaN,,
9515,64,33,17,NaN,NaN,140,10,NaN,100,68,NaN,92,68
9516,,,,NaN,NaN,,,NaN,,,NaN,,
9517,64,33,17,NaN,NaN,140,10,NaN,100,68,NaN,92,69
9518,,,,NaN,NaN,,,NaN,,,NaN,,
9519,64,33,17,NaN,NaN,140,10,NaN,100,68,NaN,92,69
9520,,,,NaN,NaN,,,NaN,,,NaN,,
9521,64,33,17,NaN,NaN,139,10,NaN,100,68,NaN,92,69
9522,,,,NaN,NaN,,,NaN,,,NaN,,
9523,63,33,17,NaN,NaN,139,10,NaN,100,68,NaN,92,69
9524,,,,NaN,NaN,,,NaN,,,NaN,,
9525,64,33,17,NaN,NaN,139,10,NaN,100,68,NaN,92,68
9526,,,,NaN,NaN,,,NaN,,,NaN,,
9527,63,33,17,NaN,NaN,139,10,NaN,100,68,NaN,92,68
9528,,,,NaN,NaN,,,NaN,,,NaN,,
9529,64,33,17,NaN,NaN,141,10,NaN,100,68,NaN,93,68
9530,,,,NaN,NaN,,,NaN,,,NaN,,
9531,64,33,17,NaN,NaN,141,10,NaN,100,68,NaN,93,68
9532,,,,NaN,NaN,,,NaN,,,NaN,,
9533,64,33,17,NaN,NaN,140,10,NaN,100,68,NaN,92,68
9534,,,,NaN,NaN,,,NaN,,,NaN,,
9535,64,33,17,NaN,NaN,141,10,NaN,100,68,NaN,93,69
9536,,,,NaN,NaN,,,NaN,,,NaN,,
9537,64,33,17,NaN,NaN,140,10,NaN,100,68,NaN,93,69
9538,,,,NaN,NaN,,,NaN,,,NaN,,
9539,64,33,17,NaN,NaN,140,10,NaN,100,68,NaN,93,69
9540,,,,NaN,NaN,,,NaN,,,NaN,,
9541,63,33,17,NaN,NaN,140,10,NaN,100,68,NaN,92,69
9542,,,,NaN,NaN,,,NaN,,,NaN,,
9543,63,33,17,NaN,NaN,139,10,NaN,100,68,NaN,92,69
9544,,,,NaN,NaN,,,NaN,,,NaN,,
9545,63,34,17,NaN,NaN,138,10,NaN,100,68,NaN,92,69
9546,,,,NaN,NaN,,,NaN,,,NaN,,
9547,63,34,17,NaN,NaN,139,10,NaN,100,68,NaN,92,69
9548,,,,NaN,NaN,,,NaN,,,NaN,,
9549,63,34,17,NaN,NaN,138,10,NaN,100,68,NaN,91,69
9550,,,,NaN,NaN,,,NaN,,,NaN,,
9551,62,34,17,NaN,NaN,137,10,NaN,100,68,NaN,91,69
9552,,,,NaN,NaN,,,NaN,,,NaN,,
9553,62,34,17,NaN,NaN,137,10,NaN,99,68,NaN,90,69
9554,,,,NaN,NaN,,,NaN,,,NaN,,
9555,62,34,17,NaN,NaN,137,10,NaN,100,68,NaN,90,69
9556,,,,NaN,NaN,,,NaN,,,NaN,,
9557,63,34,17,NaN,NaN,138,10,NaN,100,68,NaN,91,69
9558,,,,NaN,NaN,,,NaN,,,NaN,,
9559,63,33,17,NaN,NaN,137,10,NaN,100,68,NaN,90,69
9560,,,,NaN,NaN,,,NaN,,,NaN,,
9561,63,33,17,NaN,NaN,139,10,NaN,100,68,NaN,91,69
9562,,,,NaN,NaN,,,NaN,,,NaN,,
9563,63,33,17,NaN,NaN,138,10,NaN,100,68,NaN,91,69
9564,,,,NaN,NaN,,,NaN,,,NaN,,
9565,63,33,17,NaN,NaN,139,10,NaN,100,68,NaN,91,69
9566,,,,NaN,NaN,,,NaN,,,NaN,,
9567,63,33,17,NaN,NaN,139,10,NaN,99,68,NaN,92,69
9568,,,,NaN,NaN,,,NaN,,,NaN,,
9569,63,33,17,NaN,NaN,139,10,NaN,100,68,NaN,91,69
9570,,,,NaN,NaN,,,NaN,,,NaN,,
9571,63,33,17,NaN,NaN,139,10,NaN,100,68,NaN,91,69
9572,,,,NaN,NaN,,,NaN,,,NaN,,
9573,63,33,17,NaN,NaN,137,10,NaN,100,68,NaN,91,68
9574,,,,NaN,NaN,,,NaN,,,NaN,,
9575,63,33,17,NaN,NaN,138,10,NaN,99,68,NaN,91,69
9576,,,,NaN,NaN,,,NaN,,,NaN,,
9577,63,33,17,NaN,NaN,137,10,NaN,99,68,NaN,91,69
9578,,,,NaN,NaN,,,NaN,,,NaN,,
9579,63,33,17,NaN,NaN,138,10,NaN,99,68,NaN,91,69
9580,,,,NaN,NaN,,,NaN,,,NaN,,
9581,63,35,17,NaN,NaN,137,10,NaN,99,68,NaN,91,69
9582,,,,NaN,NaN,,,NaN,,,NaN,,
9583,63,35,17,NaN,NaN,138,10,NaN,99,68,NaN,91,69
9584,,,,NaN,NaN,,,NaN,,,NaN,,
9585,64,35,17,NaN,NaN,139,10,NaN,99,69,NaN,92,70
9586,,,,NaN,NaN,,,NaN,,,NaN,,
9587,63,35,17,NaN,NaN,138,10,NaN,99,69,NaN,91,70
9588,,,,NaN,NaN,,,NaN,,,NaN,,
9589,63,33,17,NaN,NaN,139,10,NaN,99,69,NaN,92,70
9590,,,,NaN,NaN,,,NaN,,,NaN,,
9591,64,33,17,NaN,NaN,138,10,NaN,99,69,NaN,91,70
9592,,,,NaN,NaN,,,NaN,,,NaN,,
9593,64,33,17,NaN,NaN,140,10,NaN,100,69,NaN,92,70
9594,,,,NaN,NaN,,,NaN,,,NaN,,
9595,64,33,17,NaN,NaN,140,10,NaN,99,69,NaN,92,70
9596,,,,NaN,NaN,,,NaN,,,NaN,,
9597,63,33,17,NaN,NaN,139,10,NaN,99,69,NaN,92,70
9598,,,,NaN,NaN,,,NaN,,,NaN,,
9599,64,33,17,NaN,NaN,139,10,NaN,99,69,NaN,92,70
9600,,,,NaN,NaN,,,NaN,,,NaN,,
9601,63,33,17,NaN,NaN,138,10,NaN,99,69,NaN,91,70
9602,,,,NaN,NaN,,,NaN,,,NaN,,
9603,63,33,17,NaN,NaN,139,10,NaN,99,69,NaN,91,70
9604,,,,NaN,NaN,,,NaN,,,NaN,,
9605,63,33,17,NaN,NaN,137,10,NaN,99,69,NaN,91,70
9606,,,,NaN,NaN,,,NaN,,,NaN,,
9607,62,33,17,NaN,NaN,138,10,NaN,99,69,NaN,91,70
9608,,,,NaN,NaN,,,NaN,,,NaN,,
9609,62,33,17,NaN,NaN,138,10,NaN,99,69,NaN,90,70
9610,,,,NaN,NaN,,,NaN,,,NaN,,
9611,62,33,17,NaN,NaN,138,10,NaN,99,69,NaN,90,70
9612,,,,NaN,NaN,,,NaN,,,NaN,,
9613,62,33,17,NaN,NaN,137,10,NaN,99,69,NaN,90,69
9614,,,,NaN,NaN,,,NaN,,,NaN,,
9615,62,33,17,NaN,NaN,136,10,NaN,99,69,NaN,90,69
9616,,,,NaN,NaN,,,NaN,,,NaN,,
9617,63,33,17,NaN,NaN,138,10,NaN,99,69,NaN,90,69
9618,,,,NaN,NaN,,,NaN,,,NaN,,
9619,63,33,17,NaN,NaN,137,10,NaN,99,69,NaN,90,69
9620,,,,NaN,NaN,,,NaN,,,NaN,,
9621,62,33,17,NaN,NaN,138,10,NaN,99,69,NaN,90,69
9622,,,,NaN,NaN,,,NaN,,,NaN,,
9623,62,33,17,NaN,NaN,136,10,NaN,99,69,NaN,90,69
9624,,,,NaN,NaN,,,NaN,,,NaN,,
9625,62,33,17,NaN,NaN,137,10,NaN,100,69,NaN,90,69
9626,,,,NaN,NaN,,,NaN,,,NaN,,
9627,63,33,17,NaN,NaN,139,10,NaN,99,69,NaN,91,69
9628,,,,NaN,NaN,,,NaN,,,NaN,,
9629,63,33,17,NaN,NaN,138,10,NaN,99,69,NaN,90,69
9630,,,,NaN,NaN,,,NaN,,,NaN,,
9631,63,33,17,NaN,NaN,139,10,NaN,100,69,NaN,91,69
9632,,,,NaN,NaN,,,NaN,,,NaN,,
9633,63,33,17,NaN,NaN,138,10,NaN,100,69,NaN,91,70
9634,,,,NaN,NaN,,,NaN,,,NaN,,
9635,63,33,17,NaN,NaN,139,10,NaN,100,69,NaN,91,70
9636,,,,NaN,NaN,,,NaN,,,NaN,,
9637,63,33,17,NaN,NaN,137,10,NaN,100,69,NaN,90,69
9638,,,,NaN,NaN,,,NaN,,,NaN,,
9639,63,33,17,NaN,NaN,138,10,NaN,100,69,NaN,91,70
9640,,,,NaN,NaN,,,NaN,,,NaN,,
9641,64,33,17,NaN,NaN,139,10,NaN,100,69,NaN,91,70
9642,,,,NaN,NaN,,,NaN,,,NaN,,
9643,63,33,17,NaN,NaN,139,10,NaN,100,69,NaN,91,70
9644,,,,NaN,NaN,,,NaN,,,NaN,,
9645,63,33,17,NaN,NaN,139,10,NaN,99,70,NaN,91,70
9646,,,,NaN,NaN,,,NaN,,,NaN,,
9647,63,33,17,NaN,NaN,137,10,NaN,99,70,NaN,90,70
9648,,,,NaN,NaN,,,NaN,,,NaN,,
9649,62,33,17,NaN,NaN,138,10,NaN,99,70,NaN,91,70
9650,,,,NaN,NaN,,,NaN,,,NaN,,
9651,63,33,17,NaN,NaN,137,10,NaN,99,70,NaN,90,70
9652,,,,NaN,NaN,,,NaN,,,NaN,,
9653,62,33,17,NaN,NaN,137,10,NaN,99,70,NaN,90,70
9654,,,,NaN,NaN,,,NaN,,,NaN,,
9655,62,33,17,NaN,NaN,136,10,NaN,99,70,NaN,90,70
9656,,,,NaN,NaN,,,NaN,,,NaN,,
9657,62,33,17,NaN,NaN,137,10,NaN,99,70,NaN,90,70
9658,,,,NaN,NaN,,,NaN,,,NaN,,
9659,62,33,17,NaN,NaN,137,10,NaN,99,70,NaN,90,70
9660,,,,NaN,NaN,,,NaN,,,NaN,,
9661,61,33,17,NaN,NaN,135,10,NaN,99,69,NaN,89,70
9662,,,,NaN,NaN,,,NaN,,,NaN,,
9663,61,33,17,NaN,NaN,136,10,NaN,99,69,NaN,89,70
9664,,,,NaN,NaN,,,NaN,,,NaN,,
9665,62,33,17,NaN,NaN,135,10,NaN,99,69,NaN,88,70
9666,,,,NaN,NaN,,,NaN,,,NaN,,
9667,62,34,17,NaN,NaN,136,10,NaN,99,69,NaN,89,70
9668,,,,NaN,NaN,,,NaN,,,NaN,,
9669,62,34,17,NaN,NaN,135,10,NaN,99,70,NaN,89,70
9670,,,,NaN,NaN,,,NaN,,,NaN,,
9671,60,34,17,NaN,NaN,134,10,NaN,99,70,NaN,88,71
9672,,,,NaN,NaN,,,NaN,,,NaN,,
9673,61,33,17,NaN,NaN,134,10,NaN,99,70,NaN,88,71
9674,,,,NaN,NaN,,,NaN,,,NaN,,
9675,60,33,17,NaN,NaN,133,10,NaN,99,70,NaN,87,71
9676,,,,NaN,NaN,,,NaN,,,NaN,,
9677,61,33,17,NaN,NaN,134,10,NaN,99,70,NaN,87,71
9678,,,,NaN,NaN,,,NaN,,,NaN,,
9679,60,33,17,NaN,NaN,132,10,NaN,99,70,NaN,87,71
9680,,,,NaN,NaN,,,NaN,,,NaN,,
9681,59,33,17,NaN,NaN,133,10,NaN,99,70,NaN,86,71
9682,,,,NaN,NaN,,,NaN,,,NaN,,
9683,60,33,17,NaN,NaN,131,10,NaN,99,70,NaN,86,71
9684,,,,NaN,NaN,,,NaN,,,NaN,,
9685,59,33,17,NaN,NaN,132,10,NaN,99,70,NaN,86,71
9686,,,,NaN,NaN,,,NaN,,,NaN,,
9687,59,33,17,NaN,NaN,132,10,NaN,99,70,NaN,85,70
9688,,,,NaN,NaN,,,NaN,,,NaN,,
9689,59,33,17,NaN,NaN,131,10,NaN,99,70,NaN,85,70
9690,,,,NaN,NaN,,,NaN,,,NaN,,
9691,60,33,17,NaN,NaN,132,10,NaN,99,70,NaN,85,70
9692,,,,NaN,NaN,,,NaN,,,NaN,,
9693,59,33,17,NaN,NaN,131,10,NaN,99,70,NaN,85,70
9694,,,,NaN,NaN,,,NaN,,,NaN,,
9695,59,33,17,NaN,NaN,132,10,NaN,99,70,NaN,85,71
9696,,,,NaN,NaN,,,NaN,,,NaN,,
9697,59,33,17,NaN,NaN,130,10,NaN,99,70,NaN,85,71
9698,,,,NaN,NaN,,,NaN,,,NaN,,
9699,58,33,17,NaN,NaN,130,10,NaN,99,70,NaN,84,71
9700,,,,NaN,NaN,,,NaN,,,NaN,,
9701,58,33,17,NaN,NaN,130,10,NaN,99,70,NaN,84,71
9702,,,,NaN,NaN,,,NaN,,,NaN,,
9703,57,33,17,NaN,NaN,129,10,NaN,99,70,NaN,83,70
9704,,,,NaN,NaN,,,NaN,,,NaN,,
9705,58,33,17,NaN,NaN,130,10,NaN,100,69,NaN,83,69
9706,,,,NaN,NaN,,,NaN,,,NaN,,
9707,58,33,17,NaN,NaN,128,10,NaN,99,68,NaN,83,69
9708,,,,NaN,NaN,,,NaN,,,NaN,,
9709,59,33,17,NaN,NaN,130,10,NaN,99,68,NaN,84,69
9710,,,,NaN,NaN,,,NaN,,,NaN,,
9711,59,33,17,NaN,NaN,130,10,NaN,99,68,NaN,84,69
9712,,,,NaN,NaN,,,NaN,,,NaN,,
9713,59,33,17,NaN,NaN,131,10,NaN,99,69,NaN,85,69
9714,,,,NaN,NaN,,,NaN,,,NaN,,
9715,60,33,17,NaN,NaN,130,10,NaN,99,69,NaN,85,70
9716,,,,NaN,NaN,,,NaN,,,NaN,,
9717,59,33,17,NaN,NaN,131,10,NaN,99,70,NaN,85,70
9718,,,,NaN,NaN,,,NaN,,,NaN,,
9719,60,33,17,NaN,NaN,133,10,NaN,99,70,NaN,86,70
9720,,,,NaN,NaN,,,NaN,,,NaN,,
9721,59,33,17,NaN,NaN,132,10,NaN,99,70,NaN,85,70
9722,,,,NaN,NaN,,,NaN,,,NaN,,
9723,60,33,17,NaN,NaN,133,10,NaN,99,70,NaN,86,70
9724,,,,NaN,NaN,,,NaN,,,NaN,,
9725,60,33,17,NaN,NaN,131,10,NaN,99,70,NaN,85,70
9726,,,,NaN,NaN,,,NaN,,,NaN,,
9727,60,33,17,NaN,NaN,133,10,NaN,99,70,NaN,86,70
9728,,,,NaN,NaN,,,NaN,,,NaN,,
9729,60,34,17,NaN,NaN,131,10,NaN,99,70,NaN,86,70
9730,,,,NaN,NaN,,,NaN,,,NaN,,
9731,59,34,17,NaN,NaN,132,10,NaN,99,70,NaN,86,70
9732,,,,NaN,NaN,,,NaN,,,NaN,,
9733,59,34,17,NaN,NaN,131,10,NaN,99,70,NaN,85,71
9734,,,,NaN,NaN,,,NaN,,,NaN,,
9735,59,34,17,NaN,NaN,130,10,NaN,99,70,NaN,85,71
9736,,,,NaN,NaN,,,NaN,,,NaN,,
9737,59,33,17,NaN,NaN,131,10,NaN,99,70,NaN,85,71
9738,,,,NaN,NaN,,,NaN,,,NaN,,
9739,59,33,17,NaN,NaN,129,10,NaN,99,70,NaN,84,71
9740,,,,NaN,NaN,,,NaN,,,NaN,,
9741,58,33,17,NaN,NaN,130,10,NaN,99,70,NaN,84,71
9742,,,,NaN,NaN,,,NaN,,,NaN,,
9743,58,33,17,NaN,NaN,129,10,NaN,99,70,NaN,84,71
9744,,,,NaN,NaN,,,NaN,,,NaN,,
9745,58,33,17,NaN,NaN,129,10,NaN,99,70,NaN,84,71
9746,,,,NaN,NaN,,,NaN,,,NaN,,
9747,58,33,17,NaN,NaN,129,10,NaN,99,70,NaN,84,71
9748,,,,NaN,NaN,,,NaN,,,NaN,,
9749,58,33,17,NaN,NaN,129,10,NaN,99,70,NaN,83,71
9750,,,,NaN,NaN,,,NaN,,,NaN,,
9751,58,34,17,NaN,NaN,130,9,NaN,99,70,NaN,84,71
9752,,,,NaN,NaN,,,NaN,,,NaN,,
9753,58,34,17,NaN,NaN,128,9,NaN,99,70,NaN,83,71
9754,,,,NaN,NaN,,,NaN,,,NaN,,
9755,58,34,17,NaN,NaN,129,9,NaN,99,70,NaN,83,71
9756,,,,NaN,NaN,,,NaN,,,NaN,,
9757,58,34,17,NaN,NaN,127,9,NaN,99,70,NaN,82,71
9758,,,,NaN,NaN,,,NaN,,,NaN,,
9759,58,33,17,NaN,NaN,128,9,NaN,99,70,NaN,83,71
9760,,,,NaN,NaN,,,NaN,,,NaN,,
9761,58,33,17,NaN,NaN,127,9,NaN,99,70,NaN,83,71
9762,,,,NaN,NaN,,,NaN,,,NaN,,
9763,57,33,17,NaN,NaN,128,9,NaN,99,70,NaN,83,71
9764,,,,NaN,NaN,,,NaN,,,NaN,,
9765,58,33,17,NaN,NaN,129,9,NaN,99,70,NaN,83,71
9766,,,,NaN,NaN,,,NaN,,,NaN,,
9767,57,33,17,NaN,NaN,128,9,NaN,99,70,NaN,83,71
9768,,,,NaN,NaN,,,NaN,,,NaN,,
9769,57,33,17,NaN,NaN,129,10,NaN,99,70,NaN,83,71
9770,,,,NaN,NaN,,,NaN,,,NaN,,
9771,57,33,17,NaN,NaN,127,10,NaN,99,70,NaN,82,71
9772,,,,NaN,NaN,,,NaN,,,NaN,,
9773,58,33,17,NaN,NaN,128,9,NaN,99,70,NaN,83,71
9774,,,,NaN,NaN,,,NaN,,,NaN,,
9775,57,33,17,NaN,NaN,126,9,NaN,99,70,NaN,82,70
9776,,,,NaN,NaN,,,NaN,,,NaN,,
9777,57,33,17,NaN,NaN,127,9,NaN,99,70,NaN,82,70
9778,,,,NaN,NaN,,,NaN,,,NaN,,
9779,58,33,17,NaN,NaN,128,9,NaN,99,70,NaN,83,70
9780,,,,NaN,NaN,,,NaN,,,NaN,,
9781,57,33,17,NaN,NaN,127,9,NaN,99,70,NaN,82,70
9782,,,,NaN,NaN,,,NaN,,,NaN,,
9783,58,33,17,NaN,NaN,128,9,NaN,99,70,NaN,83,70
9784,,,,NaN,NaN,,,NaN,,,NaN,,
9785,57,33,17,NaN,NaN,127,9,NaN,99,70,NaN,82,70
9786,,,,NaN,NaN,,,NaN,,,NaN,,
9787,58,33,17,NaN,NaN,128,9,NaN,99,70,NaN,82,70
9788,,,,NaN,NaN,,,NaN,,,NaN,,
9789,57,33,17,NaN,NaN,125,10,NaN,99,70,NaN,81,70
9790,,,,NaN,NaN,,,NaN,,,NaN,,
9791,56,33,17,NaN,NaN,125,10,NaN,99,70,NaN,81,70
9792,,,,NaN,NaN,,,NaN,,,NaN,,
9793,56,33,17,NaN,NaN,124,10,NaN,99,69,NaN,80,69
9794,,,,NaN,NaN,,,NaN,,,NaN,,
9795,56,33,17,NaN,NaN,123,10,NaN,99,68,NaN,79,68
9796,,,,NaN,NaN,,,NaN,,,NaN,,
9797,57,33,17,NaN,NaN,125,10,NaN,99,67,NaN,80,68
9798,,,,NaN,NaN,,,NaN,,,NaN,,
9799,57,33,17,NaN,NaN,124,10,NaN,99,67,NaN,80,68
9800,,,,NaN,NaN,,,NaN,,,NaN,,
9801,57,33,17,NaN,NaN,126,10,NaN,99,68,NaN,81,69
9802,,,,NaN,NaN,,,NaN,,,NaN,,
9803,57,33,17,NaN,NaN,124,10,NaN,99,69,NaN,80,69
9804,,,,NaN,NaN,,,NaN,,,NaN,,
9805,56,33,17,NaN,NaN,125,10,NaN,99,69,NaN,80,70
9806,,,,NaN,NaN,,,NaN,,,NaN,,
9807,57,33,17,NaN,NaN,125,10,NaN,99,70,NaN,81,70
9808,,,,NaN,NaN,,,NaN,,,NaN,,
9809,56,33,17,NaN,NaN,124,10,NaN,99,70,NaN,80,71
9810,,,,NaN,NaN,,,NaN,,,NaN,,
9811,56,33,17,NaN,NaN,124,10,NaN,99,70,NaN,80,70
9812,,,,NaN,NaN,,,NaN,,,NaN,,
9813,56,34,17,NaN,NaN,123,10,NaN,99,70,NaN,79,70
9814,,,,NaN,NaN,,,NaN,,,NaN,,
9815,55,34,17,NaN,NaN,123,10,NaN,99,70,NaN,79,70
9816,,,,NaN,NaN,,,NaN,,,NaN,,
9817,56,34,17,NaN,NaN,122,10,NaN,99,70,NaN,79,70
9818,,,,NaN,NaN,,,NaN,,,NaN,,
9819,55,34,17,NaN,NaN,122,10,NaN,99,69,NaN,79,70
9820,,,,NaN,NaN,,,NaN,,,NaN,,
9821,55,34,17,NaN,NaN,121,10,NaN,99,69,NaN,78,69
9822,,,,NaN,NaN,,,NaN,,,NaN,,
9823,55,34,17,NaN,NaN,122,10,NaN,99,68,NaN,78,69
9824,,,,NaN,NaN,,,NaN,,,NaN,,
9825,56,34,17,NaN,NaN,122,10,NaN,99,68,NaN,79,69
9826,,,,NaN,NaN,,,NaN,,,NaN,,
9827,55,32,17,NaN,NaN,121,10,NaN,99,69,NaN,78,69
9828,,,,NaN,NaN,,,NaN,,,NaN,,
9829,56,32,17,NaN,NaN,122,10,NaN,99,69,NaN,78,70
9830,,,,NaN,NaN,,,NaN,,,NaN,,
9831,55,32,17,NaN,NaN,120,10,NaN,99,69,NaN,78,70
9832,,,,NaN,NaN,,,NaN,,,NaN,,
9833,55,32,17,NaN,NaN,121,10,NaN,99,70,NaN,78,70
9834,,,,NaN,NaN,,,NaN,,,NaN,,
9835,55,36,17,NaN,NaN,121,10,NaN,99,70,NaN,78,70
9836,,,,NaN,NaN,,,NaN,,,NaN,,
9837,55,36,17,NaN,NaN,121,9,NaN,99,70,NaN,78,71
9838,,,,NaN,NaN,,,NaN,,,NaN,,
9839,55,36,17,NaN,NaN,121,9,NaN,99,70,NaN,78,71
9840,,,,NaN,NaN,,,NaN,,,NaN,,
9841,55,32,17,NaN,NaN,120,9,NaN,99,70,NaN,78,70
9842,,,,NaN,NaN,,,NaN,,,NaN,,
9843,56,32,17,NaN,NaN,122,9,NaN,99,70,NaN,79,70
9844,,,,NaN,NaN,,,NaN,,,NaN,,
9845,56,32,17,NaN,NaN,121,9,NaN,99,70,NaN,78,70
9846,,,,NaN,NaN,,,NaN,,,NaN,,
9847,56,32,17,NaN,NaN,123,9,NaN,99,70,NaN,79,71
9848,,,,NaN,NaN,,,NaN,,,NaN,,
9849,56,34,17,NaN,NaN,121,9,NaN,99,70,NaN,79,71
9850,,,,NaN,NaN,,,NaN,,,NaN,,
9851,55,34,17,NaN,NaN,123,9,NaN,99,70,NaN,79,71
9852,,,,NaN,NaN,,,NaN,,,NaN,,
9853,56,34,17,NaN,NaN,123,9,NaN,99,70,NaN,80,70
9854,,,,NaN,NaN,,,NaN,,,NaN,,
9855,56,33,17,NaN,NaN,122,9,NaN,99,70,NaN,79,70
9856,,,,NaN,NaN,,,NaN,,,NaN,,
9857,56,33,17,NaN,NaN,123,9,NaN,99,70,NaN,80,70
9858,,,,NaN,NaN,,,NaN,,,NaN,,
9859,56,33,17,NaN,NaN,122,9,NaN,99,70,NaN,79,70
9860,,,,NaN,NaN,,,NaN,,,NaN,,
9861,56,33,17,NaN,NaN,123,9,NaN,99,69,NaN,80,70
9862,,,,NaN,NaN,,,NaN,,,NaN,,
9863,55,32,17,NaN,NaN,121,9,NaN,99,70,NaN,79,70
9864,,,,NaN,NaN,,,NaN,,,NaN,,
9865,55,32,17,NaN,NaN,121,9,NaN,99,70,NaN,78,70
9866,,,,NaN,NaN,,,NaN,,,NaN,,
9867,54,32,17,NaN,NaN,121,9,NaN,99,70,NaN,78,70
9868,,,,NaN,NaN,,,NaN,,,NaN,,
9869,54,33,17,NaN,NaN,121,9,NaN,99,69,NaN,78,70
9870,,,,NaN,NaN,,,NaN,,,NaN,,
9871,55,33,17,NaN,NaN,122,9,NaN,99,69,NaN,78,70
9872,,,,NaN,NaN,,,NaN,,,NaN,,
9873,55,33,17,NaN,NaN,120,9,NaN,99,69,NaN,78,70
9874,,,,NaN,NaN,,,NaN,,,NaN,,
9875,55,33,17,NaN,NaN,122,9,NaN,99,69,NaN,78,70
9876,,,,NaN,NaN,,,NaN,,,NaN,,
9877,55,33,17,NaN,NaN,120,9,NaN,99,69,NaN,78,70
9878,,,,NaN,NaN,,,NaN,,,NaN,,
9879,55,33,17,NaN,NaN,121,9,NaN,99,69,NaN,78,70
9880,,,,NaN,NaN,,,NaN,,,NaN,,
9881,55,33,17,NaN,NaN,120,9,NaN,99,69,NaN,78,70
9882,,,,NaN,NaN,,,NaN,,,NaN,,
9883,55,33,17,NaN,NaN,121,9,NaN,99,70,NaN,78,70
9884,,,,NaN,NaN,,,NaN,,,NaN,,
9885,55,33,17,NaN,NaN,122,9,NaN,99,75,NaN,78,70
