time,SNUADC/ECG_II,Solar8000/HR,Solar8000/ART_SBP,Solar8000/CVP,Solar8000/PLETH_SPO2,Solar8000/ART_MBP,Solar8000/RR_CO2,Solar8000/ART_DBP,SNUADC/CVP,SNUADC/ART,Solar8000/ETCO2,Solar8000/PLETH_HR,SNUADC/ECG_V5
441,NaN,99,124,-12,99,87,14,65,NaN,NaN,44,100,NaN
442,NaN,,,,,,,,NaN,NaN,,,NaN
443,NaN,100,125,-12,99,88,14,67,NaN,NaN,44,99,NaN
444,NaN,,,,,,,,NaN,NaN,,,NaN
445,NaN,99,124,-12,99,88,14,66,NaN,NaN,44,99,NaN
446,NaN,,,,,,,,NaN,NaN,,,NaN
447,NaN,99,124,-12,99,88,14,66,NaN,NaN,44,99,NaN
448,NaN,,,,,,,,NaN,NaN,,,NaN
449,NaN,99,124,-12,99,87,14,65,NaN,NaN,44,99,NaN
450,NaN,,,,,,,,NaN,NaN,,,NaN
451,NaN,99,123,-12,99,87,14,65,NaN,NaN,44,99,NaN
452,NaN,,,,,,,,NaN,NaN,,,NaN
453,NaN,99,123,-12,99,87,14,65,NaN,NaN,44,99,NaN
454,NaN,,,,,,,,NaN,NaN,,,NaN
455,NaN,99,122,-12,99,86,14,65,NaN,NaN,44,99,NaN
456,NaN,,,,,,,,NaN,NaN,,,NaN
457,NaN,99,123,-12,,86,14,65,NaN,NaN,44,,NaN
458,NaN,,,,,,,,NaN,NaN,,,NaN
459,NaN,99,122,-12,,86,14,65,NaN,NaN,44,,NaN
460,NaN,,,,,,,,NaN,NaN,,,NaN
461,NaN,99,123,-11,,86,14,66,NaN,NaN,44,,NaN
462,NaN,,,,,,,,NaN,NaN,,,NaN
463,NaN,99,121,-11,,85,14,64,NaN,NaN,44,,NaN
464,NaN,,,,,,,,NaN,NaN,,,NaN
465,NaN,99,122,-10,97,86,14,61,NaN,NaN,44,100,NaN
466,NaN,,,,,,,,NaN,NaN,,,NaN
467,NaN,99,120,-10,96,85,14,63,NaN,NaN,44,101,NaN
468,NaN,,,,,,,,NaN,NaN,,,NaN
469,NaN,99,122,-10,96,85,14,65,NaN,NaN,44,101,NaN
470,NaN,,,,,,,,NaN,NaN,,,NaN
471,NaN,99,120,-10,97,84,14,63,NaN,NaN,44,100,NaN
472,NaN,,,,,,,,NaN,NaN,,,NaN
473,NaN,99,119,-10,98,84,14,63,NaN,NaN,44,100,NaN
474,NaN,,,,,,,,NaN,NaN,,,NaN
475,NaN,99,118,-10,98,83,14,62,NaN,NaN,44,99,NaN
476,NaN,,,,,,,,NaN,NaN,,,NaN
477,NaN,99,118,-9,98,83,14,63,NaN,NaN,44,99,NaN
478,NaN,,,,,,,,NaN,NaN,,,NaN
479,NaN,98,119,-9,98,83,14,63,NaN,NaN,44,99,NaN
480,NaN,,,,,,,,NaN,NaN,,,NaN
481,NaN,98,120,-9,99,83,14,64,NaN,NaN,44,99,NaN
482,NaN,,,,,,,,NaN,NaN,,,NaN
483,NaN,98,124,-9,99,83,14,62,NaN,NaN,44,99,NaN
484,NaN,,,,,,,,NaN,NaN,,,NaN
485,NaN,98,123,-8,99,82,14,57,NaN,NaN,44,98,NaN
486,NaN,,,,,,,,NaN,NaN,,,NaN
487,NaN,98,122,-8,99,83,14,63,NaN,NaN,44,98,NaN
488,NaN,,,,,,,,NaN,NaN,,,NaN
489,NaN,97,119,-8,99,83,14,62,NaN,NaN,44,98,NaN
490,NaN,,,,,,,,NaN,NaN,,,NaN
491,NaN,97,120,-4,99,83,14,63,NaN,NaN,43,98,NaN
492,NaN,,,,,,,,NaN,NaN,,,NaN
493,NaN,97,119,-4,99,82,14,62,NaN,NaN,43,98,NaN
494,NaN,,,,,,,,NaN,NaN,,,NaN
495,NaN,97,120,1,99,83,14,63,NaN,NaN,43,98,NaN
496,NaN,,,,,,,,NaN,NaN,,,NaN
497,NaN,97,118,1,99,82,14,62,NaN,NaN,43,98,NaN
498,NaN,,,,,,,,NaN,NaN,,,NaN
499,NaN,98,119,-8,99,82,14,63,NaN,NaN,43,98,NaN
500,NaN,,,,,,,,NaN,NaN,,,NaN
501,NaN,97,118,-8,99,81,14,62,NaN,NaN,43,98,NaN
502,NaN,,,,,,,,NaN,NaN,,,NaN
503,NaN,97,118,-13,99,81,14,62,NaN,NaN,43,98,NaN
504,NaN,,,,,,,,NaN,NaN,,,NaN
505,NaN,97,117,-13,99,81,14,61,NaN,NaN,43,98,NaN
506,NaN,,,,,,,,NaN,NaN,,,NaN
507,NaN,97,117,-13,99,81,14,62,NaN,NaN,43,98,NaN
508,NaN,,,,,,,,NaN,NaN,,,NaN
509,NaN,97,117,-13,99,81,14,61,NaN,NaN,43,98,NaN
510,NaN,,,,,,,,NaN,NaN,,,NaN
511,NaN,98,132,-13,99,81,14,50,NaN,NaN,43,98,NaN
512,NaN,,,,,,,,NaN,NaN,,,NaN
513,NaN,98,124,-13,99,81,14,58,NaN,NaN,43,98,NaN
514,NaN,,,,,,,,NaN,NaN,,,NaN
515,NaN,98,121,-13,99,80,14,59,NaN,NaN,43,98,NaN
516,NaN,,,,,,,,NaN,NaN,,,NaN
517,NaN,98,117,-13,99,80,14,60,NaN,NaN,43,98,NaN
518,NaN,,,,,,,,NaN,NaN,,,NaN
519,NaN,97,118,-13,99,79,14,60,NaN,NaN,43,98,NaN
520,NaN,,,,,,,,NaN,NaN,,,NaN
521,NaN,98,116,-13,99,80,14,61,NaN,NaN,43,98,NaN
522,NaN,,,,,,,,NaN,NaN,,,NaN
523,NaN,97,115,-13,98,79,14,60,NaN,NaN,43,98,NaN
524,NaN,,,,,,,,NaN,NaN,,,NaN
525,NaN,97,109,-10,98,79,14,58,NaN,NaN,43,98,NaN
526,NaN,,,,,,,,NaN,NaN,,,NaN
527,NaN,97,118,-10,98,78,14,56,NaN,NaN,43,98,NaN
528,NaN,,,,,,,,NaN,NaN,,,NaN
529,NaN,97,116,-10,98,79,14,58,NaN,NaN,43,98,NaN
530,NaN,,,,,,,,NaN,NaN,,,NaN
531,NaN,97,114,-10,98,78,14,59,NaN,NaN,43,98,NaN
532,NaN,,,,,,,,NaN,NaN,,,NaN
533,NaN,97,118,-11,98,78,14,60,NaN,NaN,43,98,NaN
534,NaN,,,,,,,,NaN,NaN,,,NaN
535,NaN,97,114,-11,99,78,14,59,NaN,NaN,43,98,NaN
536,NaN,,,,,,,,NaN,NaN,,,NaN
537,NaN,97,115,-11,98,78,14,59,NaN,NaN,43,98,NaN
538,NaN,,,,,,,,NaN,NaN,,,NaN
539,NaN,97,115,-11,98,77,14,59,NaN,NaN,43,98,NaN
540,NaN,,,,,,,,NaN,NaN,,,NaN
541,NaN,97,114,-10,98,78,14,59,NaN,NaN,43,97,NaN
542,NaN,,,,,,,,NaN,NaN,,,NaN
543,NaN,96,113,-10,98,77,14,59,NaN,NaN,43,97,NaN
544,NaN,,,,,,,,NaN,NaN,,,NaN
545,NaN,97,114,-10,98,77,14,58,NaN,NaN,43,97,NaN
546,NaN,,,,,,,,NaN,NaN,,,NaN
547,NaN,96,111,-10,98,77,14,54,NaN,NaN,43,97,NaN
548,NaN,,,,,,,,NaN,NaN,,,NaN
549,NaN,96,112,-10,98,73,14,48,NaN,NaN,42,97,NaN
550,NaN,,,,,,,,NaN,NaN,,,NaN
551,NaN,96,114,-10,98,76,14,58,NaN,NaN,42,97,NaN
552,NaN,,,,,,,,NaN,NaN,,,NaN
553,NaN,96,112,-10,98,76,14,59,NaN,NaN,42,97,NaN
554,NaN,,,,,,,,NaN,NaN,,,NaN
555,NaN,96,112,-10,98,76,14,58,NaN,NaN,42,97,NaN
556,NaN,,,,,,,,NaN,NaN,,,NaN
557,NaN,96,113,-10,98,76,14,58,NaN,NaN,41,97,NaN
558,NaN,,,,,,,,NaN,NaN,,,NaN
559,NaN,96,111,-10,98,76,14,57,NaN,NaN,41,97,NaN
560,NaN,,,,,,,,NaN,NaN,,,NaN
561,NaN,96,112,-10,98,76,14,58,NaN,NaN,41,97,NaN
562,NaN,,,,,,,,NaN,NaN,,,NaN
563,NaN,96,112,-10,98,76,16,59,NaN,NaN,41,96,NaN
564,NaN,,,,,,,,NaN,NaN,,,NaN
565,NaN,96,112,-10,98,76,16,58,NaN,NaN,41,96,NaN
566,NaN,,,,,,,,NaN,NaN,,,NaN
567,NaN,96,113,-10,98,77,16,59,NaN,NaN,41,96,NaN
568,NaN,,,,,,,,NaN,NaN,,,NaN
569,NaN,96,113,-10,98,77,16,59,NaN,NaN,41,96,NaN
570,NaN,,,,,,,,NaN,NaN,,,NaN
571,NaN,96,114,-9,98,78,17,59,NaN,NaN,41,96,NaN
572,NaN,,,,,,,,NaN,NaN,,,NaN
573,NaN,96,113,-9,98,77,17,59,NaN,NaN,41,96,NaN
574,NaN,,,,,,,,NaN,NaN,,,NaN
575,NaN,96,112,-9,98,77,17,58,NaN,NaN,41,96,NaN
576,NaN,,,,,,,,NaN,NaN,,,NaN
577,NaN,95,112,-9,,76,17,58,NaN,NaN,41,,NaN
578,NaN,,,,,,,,NaN,NaN,,,NaN
579,NaN,95,111,-9,,76,18,58,NaN,NaN,41,,NaN
580,NaN,,,,,,,,NaN,NaN,,,NaN
581,NaN,95,112,-9,97,76,18,58,NaN,NaN,41,96,NaN
582,NaN,,,,,,,,NaN,NaN,,,NaN
583,NaN,95,111,-9,97,75,18,58,NaN,NaN,41,97,NaN
584,NaN,,,,,,,,NaN,NaN,,,NaN
585,NaN,95,111,-9,98,75,18,57,NaN,NaN,41,96,NaN
586,NaN,,,,,,,,NaN,NaN,,,NaN
587,NaN,95,111,-9,98,75,18,57,NaN,NaN,41,96,NaN
588,NaN,,,,,,,,NaN,NaN,,,NaN
589,NaN,95,110,-8,98,74,18,56,NaN,NaN,41,96,NaN
590,NaN,,,,,,,,NaN,NaN,,,NaN
591,NaN,95,110,-8,98,74,18,56,NaN,NaN,41,96,NaN
592,NaN,,,,,,,,NaN,NaN,,,NaN
593,NaN,95,109,-8,98,73,18,56,NaN,NaN,40,96,NaN
594,NaN,,,,,,,,NaN,NaN,,,NaN
595,NaN,95,109,-8,98,73,18,56,NaN,NaN,40,96,NaN
596,NaN,,,,,,,,NaN,NaN,,,NaN
597,NaN,95,110,-8,98,74,18,57,NaN,NaN,40,95,NaN
598,NaN,,,,,,,,NaN,NaN,,,NaN
599,NaN,95,110,-8,98,73,18,56,NaN,NaN,41,96,NaN
600,NaN,,,,,,,,NaN,NaN,,,NaN
601,NaN,95,112,-8,98,74,18,55,NaN,NaN,41,96,NaN
602,NaN,,,,,,,,NaN,NaN,,,NaN
603,NaN,95,110,-8,98,74,18,55,NaN,NaN,41,95,NaN
604,NaN,,,,,,,,NaN,NaN,,,NaN
605,NaN,95,110,-7,98,73,18,55,NaN,NaN,41,95,NaN
606,NaN,,,,,,,,NaN,NaN,,,NaN
607,NaN,95,109,-7,98,74,18,57,NaN,NaN,40,95,NaN
608,NaN,,,,,,,,NaN,NaN,,,NaN
609,NaN,95,109,-7,98,73,18,56,NaN,NaN,40,95,NaN
610,NaN,,,,,,,,NaN,NaN,,,NaN
611,NaN,95,111,-7,98,74,18,56,NaN,NaN,40,95,NaN
612,NaN,,,,,,,,NaN,NaN,,,NaN
613,NaN,94,110,-7,98,73,18,56,NaN,NaN,40,95,NaN
614,NaN,,,,,,,,NaN,NaN,,,NaN
615,NaN,95,110,-7,98,73,18,56,NaN,NaN,40,95,NaN
616,NaN,,,,,,,,NaN,NaN,,,NaN
617,NaN,94,110,-7,98,73,18,56,NaN,NaN,40,95,NaN
618,NaN,,,,,,,,NaN,NaN,,,NaN
619,NaN,95,109,-7,98,73,18,55,NaN,NaN,40,95,NaN
620,NaN,,,,,,,,NaN,NaN,,,NaN
621,NaN,95,109,-7,98,73,18,56,NaN,NaN,40,95,NaN
622,NaN,,,,,,,,NaN,NaN,,,NaN
623,NaN,94,109,-6,98,73,18,46,NaN,NaN,40,95,NaN
624,NaN,,,,,,,,NaN,NaN,,,NaN
625,NaN,94,175,-6,98,76,18,-6,NaN,NaN,40,95,NaN
626,NaN,,,,,,,,NaN,NaN,,,NaN
627,NaN,94,147,-6,98,73,18,2,NaN,NaN,40,95,NaN
628,NaN,,,,,,,,NaN,NaN,,,NaN
629,NaN,94,114,-6,98,73,18,43,NaN,NaN,40,95,NaN
630,NaN,,,,,,,,NaN,NaN,,,NaN
631,NaN,94,110,-6,98,73,18,52,NaN,NaN,40,95,NaN
632,NaN,,,,,,,,NaN,NaN,,,NaN
633,NaN,94,108,-6,98,72,18,55,NaN,NaN,40,94,NaN
634,NaN,,,,,,,,NaN,NaN,,,NaN
635,NaN,94,108,-6,98,72,18,54,NaN,NaN,40,94,NaN
636,NaN,,,,,,,,NaN,NaN,,,NaN
637,NaN,94,109,-6,98,72,18,54,NaN,NaN,40,94,NaN
638,NaN,,,,,,,,NaN,NaN,,,NaN
639,NaN,94,109,-6,98,71,18,52,NaN,NaN,40,94,NaN
640,NaN,,,,,,,,NaN,NaN,,,NaN
641,NaN,94,109,-6,98,72,18,54,NaN,NaN,40,94,NaN
642,NaN,,,,,,,,NaN,NaN,,,NaN
643,NaN,93,108,-5,98,72,18,55,NaN,NaN,40,94,NaN
644,NaN,,,,,,,,NaN,NaN,,,NaN
645,NaN,94,108,-5,98,72,18,55,NaN,NaN,40,94,NaN
646,NaN,,,,,,,,NaN,NaN,,,NaN
647,NaN,94,109,-5,98,72,18,55,NaN,NaN,40,94,NaN
648,NaN,,,,,,,,NaN,NaN,,,NaN
649,NaN,94,107,-5,98,71,18,54,NaN,NaN,39,94,NaN
650,NaN,,,,,,,,NaN,NaN,,,NaN
651,NaN,94,109,-5,98,72,18,56,NaN,NaN,39,94,NaN
652,NaN,,,,,,,,NaN,NaN,,,NaN
653,NaN,93,109,-5,98,72,18,55,NaN,NaN,39,94,NaN
654,NaN,,,,,,,,NaN,NaN,,,NaN
655,NaN,94,115,-5,98,74,18,58,NaN,NaN,39,94,NaN
656,NaN,,,,,,,,NaN,NaN,,,NaN
657,NaN,94,123,-5,98,78,18,61,NaN,NaN,40,94,NaN
658,NaN,,,,,,,,NaN,NaN,,,NaN
659,NaN,94,127,-5,99,79,18,59,NaN,NaN,40,94,NaN
660,NaN,,,,,,,,NaN,NaN,,,NaN
661,NaN,94,130,-5,99,80,18,61,NaN,NaN,40,95,NaN
662,NaN,,,,,,,,NaN,NaN,,,NaN
663,NaN,94,121,-5,99,78,18,58,NaN,NaN,39,94,NaN
664,NaN,,,,,,,,NaN,NaN,,,NaN
665,NaN,93,118,-4,99,77,18,58,NaN,NaN,39,94,NaN
666,NaN,,,,,,,,NaN,NaN,,,NaN
667,NaN,93,116,-4,99,76,18,58,NaN,NaN,39,94,NaN
668,NaN,,,,,,,,NaN,NaN,,,NaN
669,NaN,93,115,-4,99,76,18,57,NaN,NaN,39,93,NaN
670,NaN,,,,,,,,NaN,NaN,,,NaN
671,NaN,93,118,-4,99,77,18,59,NaN,NaN,39,93,NaN
672,NaN,,,,,,,,NaN,NaN,,,NaN
673,NaN,92,120,-4,99,78,18,60,NaN,NaN,39,93,NaN
674,NaN,,,,,,,,NaN,NaN,,,NaN
675,NaN,92,122,-4,99,78,18,60,NaN,NaN,39,93,NaN
676,NaN,,,,,,,,NaN,NaN,,,NaN
677,NaN,92,122,-4,99,78,18,60,NaN,NaN,39,93,NaN
678,NaN,,,,,,,,NaN,NaN,,,NaN
679,NaN,92,119,-4,99,78,18,60,NaN,NaN,39,93,NaN
680,NaN,,,,,,,,NaN,NaN,,,NaN
681,NaN,92,120,-4,99,78,18,60,NaN,NaN,39,93,NaN
682,NaN,,,,,,,,NaN,NaN,,,NaN
683,NaN,92,122,-3,99,78,18,61,NaN,NaN,39,93,NaN
684,NaN,,,,,,,,NaN,NaN,,,NaN
685,NaN,93,127,-3,99,81,18,63,NaN,NaN,39,93,NaN
686,NaN,,,,,,,,NaN,NaN,,,NaN
687,NaN,93,128,-3,99,82,18,64,NaN,NaN,39,93,NaN
688,NaN,,,,,,,,NaN,NaN,,,NaN
689,NaN,94,125,-3,99,82,18,63,NaN,NaN,39,93,NaN
690,NaN,,,,,,,,NaN,NaN,,,NaN
691,NaN,94,123,-3,99,81,18,62,NaN,NaN,39,93,NaN
692,NaN,,,,,,,,NaN,NaN,,,NaN
693,NaN,94,122,-3,99,81,18,62,NaN,NaN,39,93,NaN
694,NaN,,,,,,,,NaN,NaN,,,NaN
695,NaN,95,121,-3,99,80,18,61,NaN,NaN,39,93,NaN
696,NaN,,,,,,,,NaN,NaN,,,NaN
697,NaN,95,121,-3,,80,18,63,NaN,NaN,39,,NaN
698,NaN,,,,,,,,NaN,NaN,,,NaN
699,NaN,95,119,-3,98,79,18,60,NaN,NaN,39,95,NaN
700,NaN,,,,,,,,NaN,NaN,,,NaN
701,NaN,95,119,-3,98,79,18,60,NaN,NaN,39,96,NaN
702,NaN,,,,,,,,NaN,NaN,,,NaN
703,NaN,94,117,-2,98,78,18,60,NaN,NaN,39,97,NaN
704,NaN,,,,,,,,NaN,NaN,,,NaN
705,NaN,96,117,-2,99,78,18,59,NaN,NaN,39,96,NaN
706,NaN,,,,,,,,NaN,NaN,,,NaN
707,NaN,96,118,-2,99,78,18,60,NaN,NaN,39,96,NaN
708,NaN,,,,,,,,NaN,NaN,,,NaN
709,NaN,96,117,-2,99,77,18,59,NaN,NaN,39,97,NaN
710,NaN,,,,,,,,NaN,NaN,,,NaN
711,NaN,96,116,-2,99,78,18,60,NaN,NaN,39,97,NaN
712,NaN,,,,,,,,NaN,NaN,,,NaN
713,NaN,96,117,-2,99,78,18,60,NaN,NaN,39,97,NaN
714,NaN,,,,,,,,NaN,NaN,,,NaN
715,NaN,96,118,-2,99,78,18,60,NaN,NaN,39,97,NaN
716,NaN,,,,,,,,NaN,NaN,,,NaN
717,NaN,96,120,-2,99,79,18,62,NaN,NaN,39,96,NaN
718,NaN,,,,,,,,NaN,NaN,,,NaN
719,NaN,96,118,-2,99,79,18,61,NaN,NaN,39,96,NaN
720,NaN,,,,,,,,NaN,NaN,,,NaN
721,NaN,96,119,-2,99,79,18,60,NaN,NaN,39,96,NaN
722,NaN,,,,,,,,NaN,NaN,,,NaN
723,NaN,96,117,-2,99,78,18,60,NaN,NaN,39,96,NaN
724,NaN,,,,,,,,NaN,NaN,,,NaN
725,NaN,96,117,-2,99,78,18,60,NaN,NaN,39,96,NaN
726,NaN,,,,,,,,NaN,NaN,,,NaN
727,NaN,96,117,-2,99,78,18,60,NaN,NaN,39,96,NaN
728,NaN,,,,,,,,NaN,NaN,,,NaN
729,NaN,96,115,-1,99,77,18,60,NaN,NaN,39,97,NaN
730,NaN,,,,,,,,NaN,NaN,,,NaN
731,NaN,96,117,-1,99,78,18,60,NaN,NaN,39,96,NaN
732,NaN,,,,,,,,NaN,NaN,,,NaN
733,NaN,96,115,-1,99,77,18,59,NaN,NaN,39,96,NaN
734,NaN,,,,,,,,NaN,NaN,,,NaN
735,NaN,96,114,-1,99,77,18,58,NaN,NaN,39,96,NaN
736,NaN,,,,,,,,NaN,NaN,,,NaN
737,NaN,96,115,-1,99,77,18,59,NaN,NaN,39,96,NaN
738,NaN,,,,,,,,NaN,NaN,,,NaN
739,NaN,96,113,-1,99,76,18,58,NaN,NaN,39,96,NaN
740,NaN,,,,,,,,NaN,NaN,,,NaN
741,NaN,96,115,1,98,77,18,58,NaN,NaN,38,96,NaN
742,NaN,,,,,,,,NaN,NaN,,,NaN
743,NaN,96,114,1,98,76,18,59,NaN,NaN,38,96,NaN
744,NaN,,,,,,,,NaN,NaN,,,NaN
745,NaN,96,112,1,98,75,18,58,NaN,NaN,38,96,NaN
746,NaN,,,,,,,,NaN,NaN,,,NaN
747,NaN,95,114,1,98,76,18,59,NaN,NaN,38,95,NaN
748,NaN,,,,,,,,NaN,NaN,,,NaN
749,NaN,94,114,1,98,76,18,59,NaN,NaN,38,95,NaN
750,NaN,,,,,,,,NaN,NaN,,,NaN
751,NaN,94,115,1,98,77,18,60,NaN,NaN,38,95,NaN
752,NaN,,,,,,,,NaN,NaN,,,NaN
753,NaN,94,114,1,98,77,18,59,NaN,NaN,38,95,NaN
754,NaN,,,,,,,,NaN,NaN,,,NaN
755,NaN,94,114,0,98,76,18,57,NaN,NaN,38,95,NaN
756,NaN,,,,,,,,NaN,NaN,,,NaN
757,NaN,94,114,0,98,76,18,59,NaN,NaN,38,95,NaN
758,NaN,,,,,,,,NaN,NaN,,,NaN
759,NaN,94,113,0,98,76,18,58,NaN,NaN,38,95,NaN
760,NaN,,,,,,,,NaN,NaN,,,NaN
761,NaN,94,114,0,98,76,18,58,NaN,NaN,38,95,NaN
762,NaN,,,,,,,,NaN,NaN,,,NaN
763,NaN,94,113,0,98,76,18,58,NaN,NaN,38,95,NaN
764,NaN,,,,,,,,NaN,NaN,,,NaN
765,NaN,94,113,0,98,76,18,58,NaN,NaN,38,95,NaN
766,NaN,,,,,,,,NaN,NaN,,,NaN
767,NaN,94,114,0,98,76,18,59,NaN,NaN,38,95,NaN
768,NaN,,,,,,,,NaN,NaN,,,NaN
769,NaN,94,113,0,98,75,18,57,NaN,NaN,38,95,NaN
770,NaN,,,,,,,,NaN,NaN,,,NaN
771,NaN,94,113,0,98,76,18,58,NaN,NaN,38,95,NaN
772,NaN,,,,,,,,NaN,NaN,,,NaN
773,NaN,94,113,0,98,75,18,55,NaN,NaN,38,94,NaN
774,NaN,,,,,,,,NaN,NaN,,,NaN
775,NaN,94,113,0,98,76,18,57,NaN,NaN,38,94,NaN
776,NaN,,,,,,,,NaN,NaN,,,NaN
777,NaN,93,114,0,98,76,18,59,NaN,NaN,38,94,NaN
778,NaN,,,,,,,,NaN,NaN,,,NaN
779,NaN,93,113,0,98,75,18,58,NaN,NaN,38,94,NaN
780,NaN,,,,,,,,NaN,NaN,,,NaN
781,NaN,93,114,0,98,76,18,58,NaN,NaN,38,94,NaN
782,NaN,,,,,,,,NaN,NaN,,,NaN
783,NaN,93,113,0,98,75,18,58,NaN,NaN,38,93,NaN
784,NaN,,,,,,,,NaN,NaN,,,NaN
785,NaN,93,113,0,98,75,18,57,NaN,NaN,38,93,NaN
786,NaN,,,,,,,,NaN,NaN,,,NaN
787,NaN,93,113,0,98,75,18,58,NaN,NaN,38,93,NaN
788,NaN,,,,,,,,NaN,NaN,,,NaN
789,NaN,92,112,0,98,74,18,56,NaN,NaN,38,93,NaN
790,NaN,,,,,,,,NaN,NaN,,,NaN
791,NaN,92,112,0,98,75,18,51,NaN,NaN,38,93,NaN
792,NaN,,,,,,,,NaN,NaN,,,NaN
793,NaN,92,112,0,98,74,18,56,NaN,NaN,38,93,NaN
794,NaN,,,,,,,,NaN,NaN,,,NaN
795,NaN,92,113,0,98,75,18,59,NaN,NaN,38,93,NaN
796,NaN,,,,,,,,NaN,NaN,,,NaN
797,NaN,92,120,1,98,78,18,61,NaN,NaN,38,93,NaN
798,NaN,,,,,,,,NaN,NaN,,,NaN
799,NaN,93,126,1,98,80,18,64,NaN,NaN,38,93,NaN
800,NaN,,,,,,,,NaN,NaN,,,NaN
801,NaN,93,127,1,98,82,18,63,NaN,NaN,38,93,NaN
802,NaN,,,,,,,,NaN,NaN,,,NaN
803,NaN,93,125,1,99,81,18,63,NaN,NaN,38,93,NaN
804,NaN,,,,,,,,NaN,NaN,,,NaN
805,NaN,93,123,1,99,81,18,62,NaN,NaN,38,93,NaN
806,NaN,,,,,,,,NaN,NaN,,,NaN
807,NaN,92,121,1,99,81,18,62,NaN,NaN,38,93,NaN
808,NaN,,,,,,,,NaN,NaN,,,NaN
809,NaN,92,121,1,99,80,18,62,NaN,NaN,38,93,NaN
810,NaN,,,,,,,,NaN,NaN,,,NaN
811,NaN,92,124,1,99,81,18,62,NaN,NaN,38,93,NaN
812,NaN,,,,,,,,NaN,NaN,,,NaN
813,NaN,91,124,1,99,81,18,63,NaN,NaN,38,93,NaN
814,NaN,,,,,,,,NaN,NaN,,,NaN
815,NaN,91,125,1,99,82,18,61,NaN,NaN,38,93,NaN
816,NaN,,,,,,,,NaN,NaN,,,NaN
817,NaN,91,123,1,,81,18,62,NaN,NaN,38,,NaN
818,NaN,,,,,,,,NaN,NaN,,,NaN
819,NaN,91,121,1,,80,18,61,NaN,NaN,38,,NaN
820,NaN,,,,,,,,NaN,NaN,,,NaN
821,NaN,91,122,1,,80,18,62,NaN,NaN,38,,NaN
822,NaN,,,,,,,,NaN,NaN,,,NaN
823,NaN,91,121,1,98,79,18,60,NaN,NaN,38,94,NaN
824,NaN,,,,,,,,NaN,NaN,,,NaN
825,NaN,91,119,1,98,79,18,59,NaN,NaN,38,94,NaN
826,NaN,,,,,,,,NaN,NaN,,,NaN
827,NaN,91,123,1,98,79,18,60,NaN,NaN,38,92,NaN
828,NaN,,,,,,,,NaN,NaN,,,NaN
829,NaN,91,119,1,98,79,18,60,NaN,NaN,37,92,NaN
830,NaN,,,,,,,,NaN,NaN,,,NaN
831,NaN,91,120,1,98,79,18,59,NaN,NaN,37,92,NaN
832,NaN,,,,,,,,NaN,NaN,,,NaN
833,NaN,91,117,1,99,78,18,59,NaN,NaN,37,92,NaN
834,NaN,,,,,,,,NaN,NaN,,,NaN
835,NaN,91,117,1,99,78,18,59,NaN,NaN,37,92,NaN
836,NaN,,,,,,,,NaN,NaN,,,NaN
837,NaN,91,117,1,99,78,18,60,NaN,NaN,37,92,NaN
838,NaN,,,,,,,,NaN,NaN,,,NaN
839,NaN,91,116,0,99,77,18,59,NaN,NaN,37,92,NaN
840,NaN,,,,,,,,NaN,NaN,,,NaN
841,NaN,92,118,0,99,78,18,60,NaN,NaN,37,92,NaN
842,NaN,,,,,,,,NaN,NaN,,,NaN
843,NaN,91,118,0,99,78,18,60,NaN,NaN,37,92,NaN
844,NaN,,,,,,,,NaN,NaN,,,NaN
845,NaN,92,119,0,99,78,18,61,NaN,NaN,37,92,NaN
846,NaN,,,,,,,,NaN,NaN,,,NaN
847,NaN,92,122,0,99,79,18,62,NaN,NaN,37,92,NaN
848,NaN,,,,,,,,NaN,NaN,,,NaN
849,NaN,92,122,0,99,80,18,61,NaN,NaN,38,92,NaN
850,NaN,,,,,,,,NaN,NaN,,,NaN
851,NaN,92,122,0,99,80,18,62,NaN,NaN,38,93,NaN
852,NaN,,,,,,,,NaN,NaN,,,NaN
853,NaN,92,120,0,99,80,18,62,NaN,NaN,38,93,NaN
854,NaN,,,,,,,,NaN,NaN,,,NaN
855,NaN,93,119,0,99,79,18,59,NaN,NaN,38,93,NaN
856,NaN,,,,,,,,NaN,NaN,,,NaN
857,NaN,93,118,0,99,81,18,66,NaN,NaN,37,94,NaN
858,NaN,,,,,,,,NaN,NaN,,,NaN
859,NaN,108,107,0,98,73,18,55,NaN,NaN,37,96,NaN
860,NaN,,,,,,,,NaN,NaN,,,NaN
861,NaN,121,113,0,99,72,18,52,NaN,NaN,37,93,NaN
862,NaN,,,,,,,,NaN,NaN,,,NaN
863,NaN,103,114,0,99,72,18,58,NaN,NaN,37,91,NaN
864,NaN,,,,,,,,NaN,NaN,,,NaN
865,NaN,104,128,1,99,76,18,60,NaN,NaN,37,90,NaN
866,NaN,,,,,,,,NaN,NaN,,,NaN
867,NaN,106,132,1,99,82,18,68,NaN,NaN,37,85,NaN
868,NaN,,,,,,,,NaN,NaN,,,NaN
869,NaN,117,113,0,99,80,18,63,NaN,NaN,37,88,NaN
870,NaN,,,,,,,,NaN,NaN,,,NaN
871,NaN,105,137,0,99,85,18,64,NaN,NaN,35,85,NaN
872,NaN,,,,,,,,NaN,NaN,,,NaN
873,NaN,100,139,0,99,91,18,74,NaN,NaN,35,89,NaN
874,NaN,,,,,,,,NaN,NaN,,,NaN
875,NaN,98,146,0,99,98,18,78,NaN,NaN,35,91,NaN
