time,SNUADC/ECG_V5,Solar8000/CVP,Solar8000/ART_MBP,Solar8000/ETCO2,SNUADC/CVP,Solar8000/PLETH_HR,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/ART_SBP,Solar8000/PLETH_SPO2,SNUADC/ECG_II,SNUADC/ART,Solar8000/HR
8004,NaN,8,66,32,NaN,74,47,12,93,100,NaN,NaN,74
8005,NaN,,,,NaN,,,,,,NaN,NaN,
8006,NaN,9,67,32,NaN,74,48,12,96,100,NaN,NaN,74
8007,NaN,,,,NaN,,,,,,NaN,NaN,
8008,NaN,9,66,32,NaN,74,46,12,93,100,NaN,NaN,73
8009,NaN,,,,NaN,,,,,,NaN,NaN,
8010,NaN,9,65,32,NaN,75,46,12,93,100,NaN,NaN,73
8011,NaN,,,,NaN,,,,,,NaN,NaN,
8012,NaN,9,65,32,NaN,73,46,12,92,100,NaN,NaN,73
8013,NaN,,,,NaN,,,,,,NaN,NaN,
8014,NaN,8,65,31,NaN,73,46,12,92,100,NaN,NaN,73
8015,NaN,,,,NaN,,,,,,NaN,NaN,
8016,NaN,8,65,31,NaN,73,47,12,94,100,NaN,NaN,73
8017,NaN,,,,NaN,,,,,,NaN,NaN,
8018,NaN,9,64,31,NaN,73,45,12,92,100,NaN,NaN,72
8019,NaN,,,,NaN,,,,,,NaN,NaN,
8020,NaN,,,,NaN,,,,,,NaN,NaN,
8021,NaN,9,64,31,NaN,72,45,12,92,100,NaN,NaN,73
8022,NaN,,,,NaN,,,,,,NaN,NaN,
8023,NaN,9,63,31,NaN,72,44,12,91,100,NaN,NaN,72
8024,NaN,,,,NaN,,,,,,NaN,NaN,
8025,NaN,9,63,31,NaN,72,44,12,90,100,NaN,NaN,72
8026,NaN,,,,NaN,,,,,,NaN,NaN,
8027,NaN,9,64,31,NaN,72,46,12,92,100,NaN,NaN,72
8028,NaN,,,,NaN,,,,,,NaN,NaN,
8029,NaN,9,64,31,NaN,73,46,12,92,100,NaN,NaN,72
8030,NaN,,,,NaN,,,,,,NaN,NaN,
8031,NaN,9,65,31,NaN,73,47,12,94,100,NaN,NaN,73
8032,NaN,,,,NaN,,,,,,NaN,NaN,
8033,NaN,9,65,31,NaN,74,46,12,94,100,NaN,NaN,73
8034,NaN,,,,NaN,,,,,,NaN,NaN,
8035,NaN,9,64,31,NaN,74,46,12,92,100,NaN,NaN,74
8036,NaN,,,,NaN,,,,,,NaN,NaN,
8037,NaN,9,64,31,NaN,73,45,12,93,100,NaN,NaN,73
8038,NaN,,,,NaN,,,,,,NaN,NaN,
8039,NaN,9,63,31,NaN,73,43,12,90,100,NaN,NaN,73
8040,NaN,,,,NaN,,,,,,NaN,NaN,
8041,NaN,9,62,31,NaN,73,43,12,89,100,NaN,NaN,72
8042,NaN,,,,NaN,,,,,,NaN,NaN,
8043,NaN,9,62,31,NaN,72,43,12,90,100,NaN,NaN,72
8044,NaN,,,,NaN,,,,,,NaN,NaN,
8045,NaN,9,61,31,NaN,72,43,12,88,100,NaN,NaN,72
8046,NaN,,,,NaN,,,,,,NaN,NaN,
8047,NaN,9,62,31,NaN,72,44,12,91,100,NaN,NaN,72
8048,NaN,,,,NaN,,,,,,NaN,NaN,
8049,NaN,9,61,31,NaN,72,43,12,89,100,NaN,NaN,71
8050,NaN,,61,,NaN,,,,88,,NaN,NaN,72
8051,NaN,9,,31,NaN,72,43,12,,100,NaN,NaN,
8052,NaN,9,61,31,NaN,72,43,12,89,100,NaN,NaN,71
8053,NaN,,,,NaN,,,,,,NaN,NaN,
8054,NaN,9,60,31,NaN,71,43,12,88,100,NaN,NaN,71
8055,NaN,,,,NaN,,,,,,NaN,NaN,
8056,NaN,,,,NaN,,,,,,NaN,NaN,
8057,NaN,8,61,31,NaN,71,43,12,90,100,NaN,NaN,71
8058,NaN,,,,NaN,,,,,,NaN,NaN,
8059,NaN,8,60,31,NaN,71,43,12,87,100,NaN,NaN,70
8060,NaN,,,,NaN,,,,,,NaN,NaN,
8061,NaN,8,61,31,NaN,71,44,12,88,100,NaN,NaN,71
8062,NaN,,,,NaN,,,,,,NaN,NaN,
8063,NaN,8,61,31,NaN,71,44,12,89,100,NaN,NaN,71
8064,NaN,,,,NaN,,,,,,NaN,NaN,
8065,NaN,9,61,31,NaN,72,42,12,88,100,NaN,NaN,71
8066,NaN,,,,NaN,,,,,,NaN,NaN,
8067,NaN,9,61,31,NaN,71,43,12,89,100,NaN,NaN,71
8068,NaN,,,,NaN,,,,,,NaN,NaN,
8069,NaN,9,60,31,NaN,71,42,12,87,100,NaN,NaN,71
8070,NaN,,,,NaN,,,,,,NaN,NaN,
8071,NaN,9,60,31,NaN,71,43,12,87,100,NaN,NaN,71
8072,NaN,,,,NaN,,,,,,NaN,NaN,
8073,NaN,9,61,31,NaN,71,43,12,88,100,NaN,NaN,71
8074,NaN,,,,NaN,,,,,,NaN,NaN,
8075,NaN,9,60,31,NaN,72,43,12,88,100,NaN,NaN,71
8076,NaN,,,,NaN,,,,,,NaN,NaN,
8077,NaN,9,61,31,NaN,72,44,12,90,100,NaN,NaN,71
8078,NaN,,,,NaN,,,,,,NaN,NaN,
8079,NaN,9,60,31,NaN,72,42,12,88,100,NaN,NaN,71
8080,NaN,,,,NaN,,,,,,NaN,NaN,
8081,NaN,9,60,31,NaN,72,43,12,88,100,NaN,NaN,71
8082,NaN,,,,NaN,,,,,,NaN,NaN,
8083,NaN,8,60,31,NaN,72,43,12,88,100,NaN,NaN,71
8084,NaN,,,,NaN,,,,,,NaN,NaN,
8085,NaN,8,60,31,NaN,72,43,12,87,100,NaN,NaN,71
8086,NaN,,,,NaN,,,,,,NaN,NaN,
8087,NaN,9,61,31,NaN,72,44,12,89,100,NaN,NaN,71
8088,NaN,,,,NaN,,,,,,NaN,NaN,
8089,NaN,9,59,31,NaN,72,41,12,86,100,NaN,NaN,72
8090,NaN,,,,NaN,,,,,,NaN,NaN,
8091,NaN,9,59,31,NaN,72,41,12,86,100,NaN,NaN,72
8092,NaN,,,,NaN,,,,,,NaN,NaN,
8093,NaN,9,59,31,NaN,72,42,12,86,100,NaN,NaN,72
8094,NaN,,,,NaN,,,,,,NaN,NaN,
8095,NaN,8,59,31,NaN,73,42,12,86,100,NaN,NaN,72
8096,NaN,,,,NaN,,,,,,NaN,NaN,
8097,NaN,8,60,31,NaN,73,44,12,88,100,NaN,NaN,72
8098,NaN,,,,NaN,,,,,,NaN,NaN,
8099,NaN,9,60,31,NaN,73,43,12,87,100,NaN,NaN,73
8100,NaN,,,,NaN,,,,,,NaN,NaN,
8101,NaN,9,60,31,NaN,74,43,12,87,100,NaN,NaN,73
8102,NaN,,,,NaN,,,,,,NaN,NaN,
8103,NaN,9,60,31,NaN,74,43,12,87,100,NaN,NaN,73
8104,NaN,,,,NaN,,,,,,NaN,NaN,
8105,NaN,9,60,31,NaN,75,42,12,86,100,NaN,NaN,73
8106,NaN,,,,NaN,,,,,,NaN,NaN,
8107,NaN,9,60,31,NaN,74,42,12,88,100,NaN,NaN,73
8108,NaN,,,,NaN,,,,,,NaN,NaN,
8109,NaN,9,59,31,NaN,74,41,12,85,100,NaN,NaN,73
8110,NaN,,,,NaN,,,,,,NaN,NaN,
8111,NaN,9,58,31,NaN,73,41,12,84,100,NaN,NaN,73
8112,NaN,,,,NaN,,,,,,NaN,NaN,
8113,NaN,8,58,31,NaN,72,41,12,84,100,NaN,NaN,72
8114,NaN,,,,NaN,,,,,,NaN,NaN,
8115,NaN,8,57,31,NaN,72,40,12,83,100,NaN,NaN,72
8116,NaN,,,,NaN,,,,,,NaN,NaN,
8117,NaN,8,58,31,NaN,72,41,12,85,100,NaN,NaN,71
8118,NaN,,,,NaN,,,,,,NaN,NaN,
8119,NaN,8,57,31,NaN,71,41,12,83,100,NaN,NaN,71
8120,NaN,,,,NaN,,,,,,NaN,NaN,
8121,NaN,8,57,31,NaN,71,41,12,83,100,NaN,NaN,71
8122,NaN,,,,NaN,,,,,,NaN,NaN,
8123,NaN,8,58,31,NaN,71,41,12,84,100,NaN,NaN,71
8124,NaN,,,,NaN,,,,,,NaN,NaN,
8125,NaN,9,57,31,NaN,72,41,12,83,100,NaN,NaN,71
8126,NaN,,,,NaN,,,,,,NaN,NaN,
8127,NaN,9,58,31,NaN,72,42,12,85,100,NaN,NaN,71
8128,NaN,,,,NaN,,,,,,NaN,NaN,
8129,NaN,8,58,31,NaN,72,41,12,84,100,NaN,NaN,71
8130,NaN,,,,NaN,,,,,,NaN,NaN,
8131,NaN,8,58,31,NaN,72,41,12,83,100,NaN,NaN,72
8132,NaN,,,,NaN,,,,,,NaN,NaN,
8133,NaN,8,58,31,NaN,72,41,12,84,100,NaN,NaN,72
8134,NaN,,,,NaN,,,,,,NaN,NaN,
8135,NaN,9,57,31,NaN,72,40,12,82,100,NaN,NaN,71
8136,NaN,,,,NaN,,,,,,NaN,NaN,
8137,NaN,9,58,31,NaN,72,41,12,84,100,NaN,NaN,71
8138,NaN,,,,NaN,,,,,,NaN,NaN,
8139,NaN,8,57,31,NaN,72,41,12,83,100,NaN,NaN,71
8140,NaN,,,,NaN,,,,,,NaN,NaN,
8141,NaN,8,59,31,NaN,72,43,12,85,100,NaN,NaN,72
8142,NaN,,,,NaN,,,,,,NaN,NaN,
8143,NaN,8,59,31,NaN,72,42,12,85,100,NaN,NaN,72
8144,NaN,,,,NaN,,,,,,NaN,NaN,
8145,NaN,8,58,31,NaN,73,41,12,84,100,NaN,NaN,72
8146,NaN,,,,NaN,,,,,,NaN,NaN,
8147,NaN,8,58,31,NaN,72,41,12,85,100,NaN,NaN,72
8148,NaN,,,,NaN,,,,,,NaN,NaN,
8149,NaN,8,57,31,NaN,72,39,12,82,100,NaN,NaN,72
8150,NaN,,,,NaN,,,,,,NaN,NaN,
8151,NaN,8,56,31,NaN,71,40,12,83,100,NaN,NaN,71
8152,NaN,,,,NaN,,,,,,NaN,NaN,
8153,NaN,8,56,31,NaN,71,40,12,82,100,NaN,NaN,71
8154,NaN,,,,NaN,,,,,,NaN,NaN,
8155,NaN,8,56,31,NaN,71,39,12,81,100,NaN,NaN,71
8156,NaN,,,,NaN,,,,,,NaN,NaN,
8157,NaN,8,57,31,NaN,71,41,12,84,100,NaN,NaN,71
8158,NaN,,,,NaN,,,,,,NaN,NaN,
8159,NaN,8,57,31,NaN,71,40,12,82,100,NaN,NaN,71
8160,NaN,,,,NaN,,,,,,NaN,NaN,
8161,NaN,8,57,31,NaN,71,41,12,83,100,NaN,NaN,71
8162,NaN,,,,NaN,,,,,,NaN,NaN,
8163,NaN,8,57,31,NaN,71,40,12,83,100,NaN,NaN,71
8164,NaN,,,,NaN,,,,,,NaN,NaN,
8165,NaN,8,56,31,NaN,71,39,12,81,100,NaN,NaN,71
8166,NaN,,,,NaN,,,,,,NaN,NaN,
8167,NaN,8,57,31,NaN,72,41,12,83,100,NaN,NaN,71
8168,NaN,,,,NaN,,,,,,NaN,NaN,
8169,NaN,8,57,31,NaN,72,41,12,82,100,NaN,NaN,71
8170,NaN,,,,NaN,,,,,,NaN,NaN,
8171,NaN,8,57,31,NaN,73,42,12,83,100,NaN,NaN,72
8172,NaN,,,,NaN,,,,,,NaN,NaN,
8173,NaN,8,59,31,NaN,73,42,12,85,100,NaN,NaN,72
8174,NaN,,,,NaN,,,,,,NaN,NaN,
8175,NaN,8,58,31,NaN,74,42,12,84,100,NaN,NaN,74
8176,NaN,,,,NaN,,,,,,NaN,NaN,
8177,NaN,8,60,31,NaN,75,44,12,87,100,NaN,NaN,74
8178,NaN,,,,NaN,,,,,,NaN,NaN,
8179,NaN,8,59,31,NaN,75,43,12,85,100,NaN,NaN,74
8180,NaN,,,,NaN,,,,,,NaN,NaN,
8181,NaN,8,59,31,NaN,75,42,12,85,100,NaN,NaN,75
8182,NaN,,,,NaN,,,,,,NaN,NaN,
8183,NaN,8,58,31,NaN,74,41,12,85,100,NaN,NaN,74
8184,NaN,,,,NaN,,,,,,NaN,NaN,
8185,NaN,8,57,31,NaN,73,40,12,81,100,NaN,NaN,73
8186,NaN,,,,NaN,,,,,,NaN,NaN,
8187,NaN,8,57,31,NaN,73,40,12,83,100,NaN,NaN,73
8188,NaN,,,,NaN,,,,,,NaN,NaN,
8189,NaN,8,55,31,NaN,72,39,12,80,100,NaN,NaN,71
8190,NaN,,,,NaN,,,,,,NaN,NaN,
8191,NaN,8,55,31,NaN,72,40,12,80,100,NaN,NaN,71
8192,NaN,,,,NaN,,,,,,NaN,NaN,
8193,NaN,8,56,31,NaN,72,40,12,82,100,NaN,NaN,71
8194,NaN,,,,NaN,,,,,,NaN,NaN,
8195,NaN,8,56,31,NaN,72,41,12,81,100,NaN,NaN,72
8196,NaN,,,,NaN,,,,,,NaN,NaN,
8197,NaN,8,57,31,NaN,72,41,12,84,100,NaN,NaN,72
8198,NaN,,,,NaN,,,,,,NaN,NaN,
8199,NaN,8,57,31,NaN,72,40,12,82,100,NaN,NaN,72
8200,NaN,,,,NaN,,,,,,NaN,NaN,
8201,NaN,8,56,31,NaN,72,40,12,82,100,NaN,NaN,72
8202,NaN,,,,NaN,,,,,,NaN,NaN,
8203,NaN,8,57,31,NaN,72,40,12,83,100,NaN,NaN,72
8204,NaN,,,,NaN,,,,,,NaN,NaN,
8205,NaN,8,56,31,NaN,72,40,12,82,100,NaN,NaN,71
8206,NaN,,,,NaN,,,,,,NaN,NaN,
8207,NaN,8,57,31,NaN,72,41,12,85,100,NaN,NaN,71
8208,NaN,,,,NaN,,,,,,NaN,NaN,
8209,NaN,8,57,31,NaN,72,40,12,83,100,NaN,NaN,71
8210,NaN,,,,NaN,,,,,,NaN,NaN,
8211,NaN,9,57,31,NaN,72,42,12,84,100,NaN,NaN,72
8212,NaN,,,,NaN,,,,,,NaN,NaN,
8213,NaN,9,58,31,NaN,73,43,12,86,100,NaN,NaN,72
8214,NaN,,,,NaN,,,,,,NaN,NaN,
8215,NaN,9,58,31,NaN,73,42,12,85,100,NaN,NaN,72
8216,NaN,,,,NaN,,,,,,NaN,NaN,
8217,NaN,9,59,31,NaN,74,42,12,87,100,NaN,NaN,73
8218,NaN,,,,NaN,,,,,,NaN,NaN,
8219,NaN,9,58,31,NaN,74,40,12,84,100,NaN,NaN,73
8220,NaN,,,,NaN,,,,,,NaN,NaN,
8221,NaN,9,58,31,NaN,74,41,12,83,100,NaN,NaN,73
8222,NaN,,,,NaN,,,,,,NaN,NaN,
8223,NaN,9,57,31,NaN,73,40,12,83,100,NaN,NaN,73
8224,NaN,,,,NaN,,,,,,NaN,NaN,
8225,NaN,9,56,31,NaN,73,39,12,81,100,NaN,NaN,72
8226,NaN,,,,NaN,,,,,,NaN,NaN,
8227,NaN,9,57,31,NaN,72,40,12,83,100,NaN,NaN,72
8228,NaN,,,,NaN,,,,,,NaN,NaN,
8229,NaN,9,55,31,NaN,72,38,12,81,99,NaN,NaN,71
8230,NaN,,,,NaN,,,,,,NaN,NaN,
8231,NaN,9,54,31,NaN,72,38,12,80,99,NaN,NaN,71
8232,NaN,,,,NaN,,,,,,NaN,NaN,
8233,NaN,9,54,31,NaN,71,38,12,80,98,NaN,NaN,69
8234,NaN,,,,NaN,,,,,,NaN,NaN,
8235,NaN,9,55,31,NaN,71,40,12,81,98,NaN,NaN,69
8236,NaN,,,,NaN,,,,,,NaN,NaN,
8237,NaN,9,57,31,NaN,71,42,12,85,99,NaN,NaN,69
8238,NaN,,,,NaN,,,,,,NaN,NaN,
8239,NaN,9,57,31,NaN,71,41,12,84,99,NaN,NaN,70
8240,NaN,,,,NaN,,,,,,NaN,NaN,
8241,NaN,9,58,31,NaN,71,43,12,87,99,NaN,NaN,71
8242,NaN,,,,NaN,,,,,,NaN,NaN,
8243,NaN,9,59,31,NaN,70,42,12,88,100,NaN,NaN,71
8244,NaN,,,,NaN,,,,,,NaN,NaN,
8245,NaN,9,58,31,NaN,70,42,12,86,99,NaN,NaN,70
8246,NaN,,,,NaN,,,,,,NaN,NaN,
8247,NaN,9,59,31,NaN,70,43,12,86,97,NaN,NaN,69
8248,NaN,,,,NaN,,,,,,NaN,NaN,
8249,NaN,9,59,31,NaN,70,43,12,86,97,NaN,NaN,67
8250,NaN,,,,NaN,,,,,,NaN,NaN,
8251,NaN,9,60,31,NaN,70,45,12,87,97,NaN,NaN,68
8252,NaN,,,,NaN,,,,,,NaN,NaN,
8253,NaN,9,62,31,NaN,70,45,12,90,97,NaN,NaN,68
8254,NaN,,,,NaN,,,,,,NaN,NaN,
8255,NaN,9,62,31,NaN,70,45,12,88,97,NaN,NaN,68
8256,NaN,,,,NaN,,,,,,NaN,NaN,
8257,NaN,9,64,31,NaN,69,48,12,92,95,NaN,NaN,68
8258,NaN,,,,NaN,,,,,,NaN,NaN,
8259,NaN,9,64,31,NaN,70,47,12,92,97,NaN,NaN,69
8260,NaN,,,,NaN,,,,,,NaN,NaN,
8261,NaN,9,66,31,NaN,71,50,12,94,98,NaN,NaN,70
8262,NaN,,,,NaN,,,,,,NaN,NaN,
8263,NaN,8,68,31,NaN,72,50,12,96,99,NaN,NaN,71
8264,NaN,,,,NaN,,,,,,NaN,NaN,
8265,NaN,8,67,31,NaN,73,49,12,94,98,NaN,NaN,72
8266,NaN,,,,NaN,,,,,,NaN,NaN,
8267,NaN,8,67,31,NaN,73,49,12,95,96,NaN,NaN,73
8268,NaN,,,,NaN,,,,,,NaN,NaN,
8269,NaN,8,66,31,NaN,73,47,12,93,96,NaN,NaN,73
8270,NaN,,,,NaN,,,,,,NaN,NaN,
8271,NaN,9,66,31,NaN,73,49,12,93,96,NaN,NaN,72
8272,NaN,,,,NaN,,,,,,NaN,NaN,
8273,NaN,9,67,31,NaN,73,50,12,95,98,NaN,NaN,72
8274,NaN,,,,NaN,,,,,,NaN,NaN,
8275,NaN,9,68,31,NaN,73,50,12,95,98,NaN,NaN,73
8276,NaN,,,,NaN,,,,,,NaN,NaN,
8277,NaN,9,70,31,NaN,73,51,12,98,97,NaN,NaN,74
8278,NaN,,,,NaN,,,,,,NaN,NaN,
8279,NaN,9,69,31,NaN,74,50,12,97,99,NaN,NaN,75
8280,NaN,,,,NaN,,,,,,NaN,NaN,
8281,NaN,9,69,31,NaN,74,50,12,96,99,NaN,NaN,76
8282,NaN,,,,NaN,,,,,,NaN,NaN,
8283,NaN,9,69,31,NaN,75,50,12,96,97,NaN,NaN,75
8284,NaN,,,,NaN,,,,,,NaN,NaN,
8285,NaN,9,67,31,NaN,75,49,12,94,97,NaN,NaN,75
8286,NaN,,,,NaN,,,,,,NaN,NaN,
8287,NaN,10,68,31,NaN,75,48,12,96,97,NaN,NaN,73
8288,NaN,,,,NaN,,,,,,NaN,NaN,
8289,NaN,10,66,31,NaN,75,47,12,93,98,NaN,NaN,73
8290,NaN,,,,NaN,,,,,,NaN,NaN,
8291,NaN,9,68,31,NaN,76,52,12,94,98,NaN,NaN,73
8292,NaN,,,,NaN,,,,,,NaN,NaN,
8293,NaN,9,71,31,NaN,75,54,12,100,96,NaN,NaN,74
8294,NaN,,,,NaN,,,,,,NaN,NaN,
8295,NaN,9,73,31,NaN,75,54,12,101,96,NaN,NaN,75
8296,NaN,,,,NaN,,,,,,NaN,NaN,
8297,NaN,12,73,31,NaN,75,53,12,102,96,NaN,NaN,75
8298,NaN,,,,NaN,,,,,,NaN,NaN,
8299,NaN,12,71,31,NaN,74,51,12,96,97,NaN,NaN,75
8300,NaN,,,,NaN,,,,,,NaN,NaN,
8301,NaN,9,71,31,NaN,76,53,12,97,96,NaN,NaN,78
8302,NaN,,,,NaN,,,,,,NaN,NaN,
8303,NaN,9,74,31,NaN,77,56,12,102,96,NaN,NaN,80
8304,NaN,,,,NaN,,,,,,NaN,NaN,
8305,NaN,9,76,31,NaN,77,57,12,104,95,NaN,NaN,83
8306,NaN,,,,NaN,,,,,,NaN,NaN,
8307,NaN,9,77,31,NaN,79,57,12,106,95,NaN,NaN,85
8308,NaN,,,,NaN,,,,,,NaN,NaN,
8309,NaN,9,76,32,NaN,85,54,12,103,95,NaN,NaN,86
8310,NaN,,,,NaN,,,,,,NaN,NaN,
8311,NaN,9,74,32,NaN,85,54,12,100,95,NaN,NaN,86
8312,NaN,,,,NaN,,,,,,NaN,NaN,
8313,NaN,9,72,32,NaN,87,52,12,96,99,NaN,NaN,84
8314,NaN,,,,NaN,,,,,,NaN,NaN,
8315,NaN,9,72,31,NaN,87,52,12,98,95,NaN,NaN,84
8316,NaN,,,,NaN,,,,,,NaN,NaN,
8317,NaN,9,75,31,NaN,87,56,12,103,95,NaN,NaN,84
8318,NaN,,,,NaN,,,,,,NaN,NaN,
8319,NaN,9,77,31,NaN,87,58,12,105,98,NaN,NaN,86
8320,NaN,,,,NaN,,,,,,NaN,NaN,
8321,NaN,8,80,31,NaN,89,62,12,110,100,NaN,NaN,87
8322,NaN,,,,NaN,,,,,,NaN,NaN,
8323,NaN,8,82,31,NaN,89,62,12,111,100,NaN,NaN,89
8324,NaN,,,,NaN,,,,,,NaN,NaN,
8325,NaN,8,82,31,NaN,90,61,12,112,100,NaN,NaN,90
8326,NaN,,,,NaN,,,,,,NaN,NaN,
8327,NaN,8,83,31,NaN,90,61,12,115,100,NaN,NaN,91
8328,NaN,,,,NaN,,,,,,NaN,NaN,
8329,NaN,8,81,32,NaN,90,59,12,112,100,NaN,NaN,90
8330,NaN,,,,NaN,,,,,,NaN,NaN,
8331,NaN,8,80,32,NaN,90,59,12,112,100,NaN,NaN,88
8332,NaN,,,,NaN,,,,,,NaN,NaN,
8333,NaN,8,78,32,NaN,89,55,12,109,100,NaN,NaN,85
8334,NaN,,,,NaN,,,,,,NaN,NaN,
8335,NaN,9,77,32,NaN,89,55,12,108,100,NaN,NaN,83
8336,NaN,,,,NaN,,,,,,NaN,NaN,
8337,NaN,9,78,31,NaN,89,58,12,111,100,NaN,NaN,81
8338,NaN,,,,NaN,,,,,,NaN,NaN,
8339,NaN,9,79,31,NaN,89,58,12,111,100,NaN,NaN,81
8340,NaN,,,,NaN,,,,,,NaN,NaN,
8341,NaN,9,80,31,NaN,87,59,12,113,100,NaN,NaN,82
8342,NaN,,,,NaN,,,,,,NaN,NaN,
8343,NaN,9,81,33,NaN,86,59,12,114,99,NaN,NaN,83
8344,NaN,,,,NaN,,,,,,NaN,NaN,
8345,NaN,9,81,33,NaN,85,58,12,114,99,NaN,NaN,83
8346,NaN,,,,NaN,,,,,,NaN,NaN,
8347,NaN,9,81,33,NaN,83,59,12,115,99,NaN,NaN,83
8348,NaN,,,,NaN,,,,,,NaN,NaN,
8349,NaN,9,79,33,NaN,83,56,12,111,99,NaN,NaN,82
8350,NaN,,,,NaN,,,,,,NaN,NaN,
8351,NaN,9,79,32,NaN,82,57,12,111,97,NaN,NaN,80
8352,NaN,,,,NaN,,,,,,NaN,NaN,
8353,NaN,9,79,32,NaN,80,58,12,110,94,NaN,NaN,79
8354,NaN,,,,NaN,,,,,,NaN,NaN,
8355,NaN,10,79,32,NaN,77,57,12,112,94,NaN,NaN,78
8356,NaN,,,,NaN,,,,,,NaN,NaN,
8357,NaN,10,79,33,NaN,76,57,12,112,92,NaN,NaN,77
8358,NaN,,,,NaN,,,,,,NaN,NaN,
8359,NaN,10,78,33,NaN,75,56,12,109,91,NaN,NaN,77
8360,NaN,,,,NaN,,,,,,NaN,NaN,
8361,NaN,10,79,33,NaN,75,58,12,111,91,NaN,NaN,76
8362,NaN,,,,NaN,,,,,,NaN,NaN,
8363,NaN,10,81,32,NaN,76,60,12,115,93,NaN,NaN,76
8364,NaN,,,,NaN,,,,,,NaN,NaN,
8365,NaN,9,82,32,NaN,78,61,12,117,95,NaN,NaN,76
8366,NaN,,,,NaN,,,,,,NaN,NaN,
8367,NaN,9,84,32,NaN,78,61,12,119,98,NaN,NaN,77
8368,NaN,,,,NaN,,,,,,NaN,NaN,
8369,NaN,9,83,32,NaN,79,59,12,117,98,NaN,NaN,79
8370,NaN,,,,NaN,,,,,,NaN,NaN,
8371,NaN,9,81,32,NaN,78,58,12,113,98,NaN,NaN,79
8372,NaN,,,,NaN,,,,,,NaN,NaN,
8373,NaN,9,81,32,NaN,78,58,12,113,97,NaN,NaN,76
8374,NaN,,,,NaN,,,,,,NaN,NaN,
8375,NaN,9,81,32,NaN,78,59,12,114,98,NaN,NaN,76
8376,NaN,,,,NaN,,,,,,NaN,NaN,
8377,NaN,9,83,32,NaN,77,63,12,119,99,NaN,NaN,75
8378,NaN,,,,NaN,,,,,,NaN,NaN,
8379,NaN,9,84,32,NaN,76,61,12,121,99,NaN,NaN,76
8380,NaN,,,,NaN,,,,,,NaN,NaN,
8381,NaN,12,85,32,NaN,75,62,12,122,100,NaN,NaN,76
8382,NaN,,,,NaN,,,,,,NaN,NaN,
8383,NaN,12,82,32,NaN,74,57,12,115,100,NaN,NaN,74
8384,NaN,,,,NaN,,,,,,NaN,NaN,
8385,NaN,9,81,32,NaN,74,57,12,113,100,NaN,NaN,72
8386,NaN,,,,NaN,,,,,,NaN,NaN,
8387,NaN,9,82,32,NaN,74,60,12,116,100,NaN,NaN,73
8388,NaN,,,,NaN,,,,,,NaN,NaN,
8389,NaN,9,82,32,NaN,75,59,12,115,99,NaN,NaN,75
8390,NaN,,,,NaN,,,,,,NaN,NaN,
8391,NaN,10,82,32,NaN,76,60,12,116,97,NaN,NaN,78
8392,NaN,,,,NaN,,,,,,NaN,NaN,
8393,NaN,10,83,32,NaN,77,63,12,117,97,NaN,NaN,79
8394,NaN,,,,NaN,,,,,,NaN,NaN,
8395,NaN,11,83,32,NaN,80,60,12,117,96,NaN,NaN,79
8396,NaN,,,,NaN,,,,,,NaN,NaN,
8397,NaN,11,82,32,NaN,78,60,12,115,96,NaN,NaN,78
8398,NaN,,,,NaN,,,,,,NaN,NaN,
8399,NaN,12,83,32,NaN,78,61,12,116,96,NaN,NaN,77
8400,NaN,,,,NaN,,,,,,NaN,NaN,
8401,NaN,12,84,32,NaN,78,63,12,119,97,NaN,NaN,77
8402,NaN,,,,NaN,,,,,,NaN,NaN,
8403,NaN,10,86,32,NaN,78,64,12,122,98,NaN,NaN,78
8404,NaN,,,,NaN,,,,,,NaN,NaN,
8405,NaN,10,85,32,NaN,78,62,12,120,100,NaN,NaN,80
8406,NaN,,,,NaN,,,,,,NaN,NaN,
8407,NaN,11,86,32,NaN,79,63,12,122,100,NaN,NaN,80
8408,NaN,,,,NaN,,,,,,NaN,NaN,
8409,NaN,11,82,32,NaN,79,58,12,111,100,NaN,NaN,78
8410,NaN,,,,NaN,,,,,,NaN,NaN,
8411,NaN,11,80,32,NaN,77,56,12,110,100,NaN,NaN,76
8412,NaN,,,,NaN,,,,,,NaN,NaN,
8413,NaN,11,80,32,NaN,76,58,12,112,100,NaN,NaN,74
8414,NaN,,,,NaN,,,,,,NaN,NaN,
8415,NaN,10,81,32,NaN,76,59,12,114,100,NaN,NaN,73
8416,NaN,,,,NaN,,,,,,NaN,NaN,
8417,NaN,10,84,32,NaN,76,62,12,120,100,NaN,NaN,73
8418,NaN,,,,NaN,,,,,,NaN,NaN,
8419,NaN,10,83,32,NaN,76,59,12,119,100,NaN,NaN,76
8420,NaN,,,,NaN,,,,,,NaN,NaN,
8421,NaN,10,83,31,NaN,75,59,12,117,99,NaN,NaN,80
8422,NaN,,,,NaN,,,,,,NaN,NaN,
8423,NaN,10,82,31,NaN,75,59,12,116,100,NaN,NaN,80
8424,NaN,,,,NaN,,,,,,NaN,NaN,
8425,NaN,10,81,31,NaN,77,58,12,114,96,NaN,NaN,78
8426,NaN,,,,NaN,,,,,,NaN,NaN,
8427,NaN,10,81,31,NaN,75,58,12,114,97,NaN,NaN,76
8428,NaN,,,,NaN,,,,,,NaN,NaN,
