time,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/ART_MBP,SNUADC/ECG_II,SNUADC/ECG_V5,Solar8000/ART_SBP,SNUADC/ART,SNUADC/CVP,Solar8000/HR,Solar8000/ETCO2
8761,100,52,61,16,5,80,NaN,NaN,115,NaN,NaN,53,38
8762,,,,,,,NaN,NaN,,NaN,NaN,,
8763,100,52,60,16,5,82,NaN,NaN,124,NaN,NaN,51,38
8764,,,,,,,NaN,NaN,,NaN,NaN,,
8765,100,52,62,16,5,84,NaN,NaN,128,NaN,NaN,52,38
8766,,,,,,,NaN,NaN,,NaN,NaN,,
8767,100,55,58,16,5,83,NaN,NaN,129,NaN,NaN,50,38
8768,,,,,,,NaN,NaN,,NaN,NaN,,
8769,100,54,60,16,5,84,NaN,NaN,126,NaN,NaN,55,37
8770,,,,,,,NaN,NaN,,NaN,NaN,,
8771,100,53,62,16,5,86,NaN,NaN,127,NaN,NaN,57,37
8772,,,,,,,NaN,NaN,,NaN,NaN,,
8773,100,53,57,16,5,84,NaN,NaN,130,NaN,NaN,58,37
8774,,,,,,,NaN,NaN,,NaN,NaN,,
8775,100,53,60,16,5,85,NaN,NaN,127,NaN,NaN,57,37
8776,,,,,,,NaN,NaN,,NaN,NaN,,
8777,100,57,64,16,5,87,NaN,NaN,128,NaN,NaN,54,37
8778,,,,,,,NaN,NaN,,NaN,NaN,,
8779,100,58,66,16,5,89,NaN,NaN,131,NaN,NaN,56,37
8780,,,,,,,NaN,NaN,,NaN,NaN,,
8781,100,58,60,16,5,87,NaN,NaN,134,NaN,NaN,58,38
8782,,,,,,,NaN,NaN,,NaN,NaN,,
8783,100,58,59,16,5,87,NaN,NaN,133,NaN,NaN,58,38
8784,,,,,,,NaN,NaN,,NaN,NaN,,
8785,100,58,54,16,5,81,NaN,NaN,123,NaN,NaN,56,38
8786,,,,,,,NaN,NaN,,NaN,NaN,,
8787,100,59,57,16,5,81,NaN,NaN,121,NaN,NaN,60,38
8788,,,,,,,NaN,NaN,,NaN,NaN,,
8789,100,59,62,16,5,84,NaN,NaN,124,NaN,NaN,71,38
8790,,,,,,,NaN,NaN,,NaN,NaN,,
8791,100,59,58,16,5,82,NaN,NaN,126,NaN,NaN,85,38
8792,,,,,,,NaN,NaN,,NaN,NaN,,
8793,100,56,60,16,5,84,NaN,NaN,127,NaN,NaN,77,38
8794,,,,,,,NaN,NaN,,NaN,NaN,,
8795,100,57,58,16,5,82,NaN,NaN,122,NaN,NaN,79,38
8796,,,,,,,NaN,NaN,,NaN,NaN,,
8797,100,58,56,16,5,81,NaN,NaN,122,NaN,NaN,60,38
8798,,,,,,,NaN,NaN,,NaN,NaN,,
8799,100,58,56,16,5,80,NaN,NaN,120,NaN,NaN,55,38
8800,,,,,,,NaN,NaN,,NaN,NaN,,
8801,100,56,57,16,5,81,NaN,NaN,124,NaN,NaN,53,37
8802,,,,,,,NaN,NaN,,NaN,NaN,,
8803,100,55,51,16,5,78,NaN,NaN,123,NaN,NaN,54,37
8804,,,,,,,NaN,NaN,,NaN,NaN,,
8805,100,55,58,16,5,79,NaN,NaN,117,NaN,NaN,51,37
8806,,,,,,,NaN,NaN,,NaN,NaN,,
8807,100,54,60,16,5,82,NaN,NaN,123,NaN,NaN,48,37
8808,,,,,,,NaN,NaN,,NaN,NaN,,
8809,100,54,59,16,5,82,NaN,NaN,125,NaN,NaN,47,37
8810,,,,,,,NaN,NaN,,NaN,NaN,,
8811,100,53,59,16,5,83,NaN,NaN,129,NaN,NaN,48,37
8812,,,,,,,NaN,NaN,,NaN,NaN,,
8813,100,50,62,16,5,84,NaN,NaN,126,NaN,NaN,46,36
8814,,,,,,,NaN,NaN,,NaN,NaN,,
8815,100,50,65,16,5,87,NaN,NaN,128,NaN,NaN,50,36
8816,,,,,,,NaN,NaN,,NaN,NaN,,
8817,100,53,61,16,5,86,NaN,NaN,129,NaN,NaN,53,36
8818,,,,,,,NaN,NaN,,NaN,NaN,,
8819,100,52,55,16,5,83,NaN,NaN,130,NaN,NaN,52,36
8820,,,,,,,NaN,NaN,,NaN,NaN,,
8821,100,54,55,16,5,82,NaN,NaN,123,NaN,NaN,53,36
8822,,,,,,,NaN,NaN,,NaN,NaN,,
8823,100,53,54,16,5,80,NaN,NaN,120,NaN,NaN,50,36
8824,,,,,,,NaN,NaN,,NaN,NaN,,
8825,100,51,62,16,5,83,NaN,NaN,120,NaN,NaN,50,36
8826,,,,,,,NaN,NaN,,NaN,NaN,,
8827,100,50,64,16,5,87,NaN,NaN,129,NaN,NaN,47,37
8828,,,,,,,NaN,NaN,,NaN,NaN,,
8829,100,53,64,16,5,88,NaN,NaN,133,NaN,NaN,51,37
8830,,,,,,,NaN,NaN,,NaN,NaN,,
8831,100,53,62,16,4,88,NaN,NaN,131,NaN,NaN,57,37
8832,,,,,,,NaN,NaN,,NaN,NaN,,
8833,100,57,54,16,4,84,NaN,NaN,132,NaN,NaN,66,36
8834,,,,,,,NaN,NaN,,NaN,NaN,,
8835,100,57,53,16,4,82,NaN,NaN,124,NaN,NaN,66,36
8836,,,,,,,NaN,NaN,,NaN,NaN,,
8837,100,57,51,16,4,78,NaN,NaN,119,NaN,NaN,55,36
8838,,,,,,,NaN,NaN,,NaN,NaN,,
8839,100,59,59,16,4,80,NaN,NaN,116,NaN,NaN,53,37
8840,,,,,,,NaN,NaN,,NaN,NaN,,
8841,100,60,53,16,4,77,NaN,NaN,121,NaN,NaN,49,37
8842,,,,,,,NaN,NaN,,NaN,NaN,,
8843,100,60,50,16,5,75,NaN,NaN,118,NaN,NaN,50,37
8844,,,,,,,NaN,NaN,,NaN,NaN,,
8845,100,59,53,16,5,76,NaN,NaN,118,NaN,NaN,44,37
8846,,,,,,,NaN,NaN,,NaN,NaN,,
8847,100,57,57,16,5,78,NaN,NaN,117,NaN,NaN,45,37
8848,,,,,,,NaN,NaN,,NaN,NaN,,
8849,100,54,60,16,5,81,NaN,NaN,124,NaN,NaN,45,37
8850,,,,,,,NaN,NaN,,NaN,NaN,,
8851,100,51,65,16,5,86,NaN,NaN,128,NaN,NaN,46,37
8852,,,,,,,NaN,NaN,,NaN,NaN,,
8853,100,50,63,16,5,88,NaN,NaN,133,NaN,NaN,50,36
8854,,,,,,,NaN,NaN,,NaN,NaN,,
8855,100,53,56,16,5,84,NaN,NaN,127,NaN,NaN,61,36
8856,,,,,,,NaN,NaN,,NaN,NaN,,
8857,100,54,56,16,4,82,NaN,NaN,122,NaN,NaN,77,36
8858,,,,,,,NaN,NaN,,NaN,NaN,,
8859,100,55,61,16,4,84,NaN,NaN,123,NaN,NaN,73,35
8860,,,,,,,NaN,NaN,,NaN,NaN,,
8861,100,55,60,16,3,85,NaN,NaN,128,NaN,NaN,63,35
8862,,,,,,,NaN,NaN,,NaN,NaN,,
8863,100,57,57,16,3,84,NaN,NaN,130,NaN,NaN,63,35
8864,,,,,,,NaN,NaN,,NaN,NaN,,
8865,100,57,62,16,3,85,NaN,NaN,125,NaN,NaN,56,36
8866,,,,,,,NaN,NaN,,NaN,NaN,,
8867,100,55,65,16,3,88,NaN,NaN,129,NaN,NaN,59,36
8868,,,,,,,NaN,NaN,,NaN,NaN,,
8869,100,58,63,16,4,88,NaN,NaN,133,NaN,NaN,62,36
8870,,,,,,,NaN,NaN,,NaN,NaN,,
8871,100,63,58,16,4,86,NaN,NaN,134,NaN,NaN,62,36
8872,,,,,,,NaN,NaN,,NaN,NaN,,
8873,100,63,58,16,4,85,NaN,NaN,129,NaN,NaN,64,36
8874,,,,,,,NaN,NaN,,NaN,NaN,,
8875,100,61,59,16,4,84,NaN,NaN,123,NaN,NaN,61,36
8876,,,,,,,NaN,NaN,,NaN,NaN,,
8877,100,61,57,16,4,81,NaN,NaN,121,NaN,NaN,57,36
8878,,,,,,,NaN,NaN,,NaN,NaN,,
8879,100,62,62,16,4,84,NaN,NaN,126,NaN,NaN,55,38
8880,,,,,,,NaN,NaN,,NaN,NaN,,
8881,100,62,58,16,3,83,NaN,NaN,130,NaN,NaN,59,38
8882,,,,,,,NaN,NaN,,NaN,NaN,,
8883,100,62,63,16,3,86,NaN,NaN,128,NaN,NaN,70,38
8884,,,,,,,NaN,NaN,,NaN,NaN,,
8885,100,61,59,16,3,84,NaN,NaN,130,NaN,NaN,74,36
8886,,,,,,,NaN,NaN,,NaN,NaN,,
8887,100,61,59,16,3,84,NaN,NaN,125,NaN,NaN,68,36
8888,,,,,,,NaN,NaN,,NaN,NaN,,
8889,100,55,59,16,3,83,NaN,NaN,124,NaN,NaN,63,36
8890,,,,,,,NaN,NaN,,NaN,NaN,,
8891,100,54,63,16,2,84,NaN,NaN,123,NaN,NaN,58,36
8892,,,,,,,NaN,NaN,,NaN,NaN,,
8893,100,55,64,16,2,86,NaN,NaN,127,NaN,NaN,58,36
8894,,,,,,,NaN,NaN,,NaN,NaN,,
8895,100,53,60,16,2,84,NaN,NaN,128,NaN,NaN,60,36
8896,,,,,,,NaN,NaN,,NaN,NaN,,
8897,100,54,55,16,2,80,NaN,NaN,124,NaN,NaN,60,36
8898,,,,,,,NaN,NaN,,NaN,NaN,,
8899,100,54,56,16,2,79,NaN,NaN,120,NaN,NaN,56,36
8900,,,,,,,NaN,NaN,,NaN,NaN,,
8901,100,53,57,16,2,80,NaN,NaN,120,NaN,NaN,50,36
8902,,,,,,,NaN,NaN,,NaN,NaN,,
8903,100,54,55,16,2,78,NaN,NaN,120,NaN,NaN,51,36
8904,,,,,,,NaN,NaN,,NaN,NaN,,
8905,100,53,56,16,2,79,NaN,NaN,120,NaN,NaN,52,36
8906,,,,,,,NaN,NaN,,NaN,NaN,,
8907,100,53,54,16,2,78,NaN,NaN,119,NaN,NaN,52,36
8908,,,,,,,NaN,NaN,,NaN,NaN,,
8909,100,53,55,16,2,77,NaN,NaN,116,NaN,NaN,52,36
8910,,,,,,,NaN,NaN,,NaN,NaN,,
8911,100,51,53,16,2,76,NaN,NaN,116,NaN,NaN,52,36
8912,,,,,,,NaN,NaN,,NaN,NaN,,
8913,100,51,56,16,2,75,NaN,NaN,111,NaN,NaN,50,36
8914,,,,,,,NaN,NaN,,NaN,NaN,,
8915,100,50,53,16,2,75,NaN,NaN,117,NaN,NaN,54,36
8916,,,,,,,NaN,NaN,,NaN,NaN,,
8917,100,51,56,16,2,76,NaN,NaN,116,NaN,NaN,58,35
8918,,,,,,,NaN,NaN,,NaN,NaN,,
8919,100,52,52,16,2,75,NaN,NaN,117,NaN,NaN,58,35
8920,,,,,,,NaN,NaN,,NaN,NaN,,
8921,100,52,50,16,2,73,NaN,NaN,115,NaN,NaN,56,35
8922,,,,,,,NaN,NaN,,NaN,NaN,,
8923,99,51,49,16,2,70,NaN,NaN,105,NaN,NaN,54,35
8924,,,,,,,NaN,NaN,,NaN,NaN,,
8925,100,52,59,16,2,76,NaN,NaN,114,NaN,NaN,48,35
8926,,,,,,,NaN,NaN,,NaN,NaN,,
8927,100,54,54,16,2,75,NaN,NaN,118,NaN,NaN,47,35
8928,,,,,,,NaN,NaN,,NaN,NaN,,
8929,100,54,52,16,2,74,NaN,NaN,116,NaN,NaN,47,35
8930,,,,,,,NaN,NaN,,NaN,NaN,,
8931,100,56,56,16,2,76,NaN,NaN,114,NaN,NaN,47,35
8932,,,,,,,NaN,NaN,,NaN,NaN,,
8933,100,57,55,16,2,75,NaN,NaN,115,NaN,NaN,48,35
8934,,,,,,,NaN,NaN,,NaN,NaN,,
8935,100,58,55,16,2,76,NaN,NaN,115,NaN,NaN,54,35
8936,,,,,,,NaN,NaN,,NaN,NaN,,
8937,100,58,49,16,2,71,NaN,NaN,109,NaN,NaN,61,35
8938,,,,,,,NaN,NaN,,NaN,NaN,,
8939,100,58,52,16,2,71,NaN,NaN,107,NaN,NaN,54,35
8940,,,,,,,NaN,NaN,,NaN,NaN,,
8941,100,60,45,16,3,67,NaN,NaN,107,NaN,NaN,54,35
8942,,,,,,,NaN,NaN,,NaN,NaN,,
8943,100,60,53,16,3,69,NaN,NaN,100,NaN,NaN,54,35
8944,,,,,,,NaN,NaN,,NaN,NaN,,
8945,100,60,51,16,3,70,NaN,NaN,111,NaN,NaN,54,35
8946,,,,,,,NaN,NaN,,NaN,NaN,,
8947,100,61,56,16,3,73,NaN,NaN,110,NaN,NaN,78,35
8948,,,,,,,NaN,NaN,,NaN,NaN,,
8949,100,59,59,16,2,76,NaN,NaN,115,NaN,NaN,69,35
8950,,,,,,,NaN,NaN,,NaN,NaN,,
8951,100,60,53,16,2,74,NaN,NaN,117,NaN,NaN,78,35
8952,,,,,,,NaN,NaN,,NaN,NaN,,
8953,100,60,51,16,2,73,NaN,NaN,109,NaN,NaN,78,35
8954,,,,,,,NaN,NaN,,NaN,NaN,,
8955,100,56,49,16,3,71,NaN,NaN,108,NaN,NaN,81,35
8956,,,,,,,NaN,NaN,,NaN,NaN,,
8957,100,56,54,16,3,72,NaN,NaN,106,NaN,NaN,78,35
8958,,,,,,,NaN,NaN,,NaN,NaN,,
8959,100,57,50,16,3,71,NaN,NaN,110,NaN,NaN,62,35
8960,,,,,,,NaN,NaN,,NaN,NaN,,
8961,100,57,54,16,3,73,NaN,NaN,108,NaN,NaN,59,35
8962,,,,,,,NaN,NaN,,NaN,NaN,,
8963,100,56,47,16,3,69,NaN,NaN,108,NaN,NaN,50,35
8964,,,,,,,NaN,NaN,,NaN,NaN,,
8965,100,56,46,16,3,66,NaN,NaN,100,NaN,NaN,55,35
8966,,,,,,,NaN,NaN,,NaN,NaN,,
8967,100,55,50,16,4,68,NaN,NaN,102,NaN,NaN,49,35
8968,,,,,,,NaN,NaN,,NaN,NaN,,
8969,100,55,52,16,4,71,NaN,NaN,109,NaN,NaN,49,36
8970,,,,,,,NaN,NaN,,NaN,NaN,,
8971,100,55,51,16,4,71,NaN,NaN,110,NaN,NaN,51,36
8972,,,,,,,NaN,NaN,,NaN,NaN,,
8973,100,55,53,16,4,73,NaN,NaN,110,NaN,NaN,49,36
8974,,,,,,,NaN,NaN,,NaN,NaN,,
8975,100,57,54,16,3,72,NaN,NaN,108,NaN,NaN,58,36
8976,,,,,,,NaN,NaN,,NaN,NaN,,
8977,100,58,48,16,3,70,NaN,NaN,110,NaN,NaN,66,36
8978,,,,,,,NaN,NaN,,NaN,NaN,,
8979,100,57,53,16,5,71,NaN,NaN,106,NaN,NaN,64,36
8980,,,,,,,NaN,NaN,,NaN,NaN,,
8981,100,56,55,16,5,73,NaN,NaN,108,NaN,NaN,61,36
8982,,,,,,,NaN,NaN,,NaN,NaN,,
8983,100,56,57,16,5,75,NaN,NaN,113,NaN,NaN,59,36
8984,,,,,,,NaN,NaN,,NaN,NaN,,
8985,100,57,54,16,4,74,NaN,NaN,112,NaN,NaN,54,36
8986,,,,,,,NaN,NaN,,NaN,NaN,,
8987,100,57,55,16,4,75,NaN,NaN,113,NaN,NaN,49,38
8988,,,,,,,NaN,NaN,,NaN,NaN,,
8989,100,58,54,16,3,75,NaN,NaN,114,NaN,NaN,55,38
8990,,,,,,,NaN,NaN,,NaN,NaN,,
8991,100,58,55,16,3,75,NaN,NaN,114,NaN,NaN,56,38
8992,,,,,,,NaN,NaN,,NaN,NaN,,
8993,100,59,52,16,3,73,NaN,NaN,112,NaN,NaN,53,38
8994,,,,,,,NaN,NaN,,NaN,NaN,,
8995,100,58,54,16,3,74,NaN,NaN,110,NaN,NaN,52,36
8996,,,,,,,NaN,NaN,,NaN,NaN,,
8997,100,56,52,16,3,73,NaN,NaN,111,NaN,NaN,53,36
8998,,,,,,,NaN,NaN,,NaN,NaN,,
8999,100,56,49,16,3,71,NaN,NaN,111,NaN,NaN,52,36
9000,,,,,,,NaN,NaN,,NaN,NaN,,
9001,100,54,48,16,4,70,NaN,NaN,107,NaN,NaN,53,37
9002,,,,,,,NaN,NaN,,NaN,NaN,,
9003,100,53,57,16,4,73,NaN,NaN,107,NaN,NaN,54,37
9004,,,,,,,NaN,NaN,,NaN,NaN,,
9005,100,52,57,16,4,75,NaN,NaN,113,NaN,NaN,55,37
9006,,,,,,,NaN,NaN,,NaN,NaN,,
9007,100,50,52,16,4,73,NaN,NaN,115,NaN,NaN,53,35
9008,,,,,,,NaN,NaN,,NaN,NaN,,
9009,100,49,55,16,3,74,NaN,NaN,109,NaN,NaN,53,35
9010,,,,,,,NaN,NaN,,NaN,NaN,,
9011,100,50,55,16,3,74,NaN,NaN,112,NaN,NaN,51,35
9012,,,,,,,NaN,NaN,,NaN,NaN,,
9013,100,51,53,16,4,74,NaN,NaN,112,NaN,NaN,51,35
9014,,,,,,,NaN,NaN,,NaN,NaN,,
9015,100,52,53,16,4,73,NaN,NaN,109,NaN,NaN,53,35
9016,,,,,,,NaN,NaN,,NaN,NaN,,
9017,100,52,50,16,4,71,NaN,NaN,108,NaN,NaN,51,35
9018,,,,,,,NaN,NaN,,NaN,NaN,,
9019,100,53,54,16,4,73,NaN,NaN,109,NaN,NaN,52,36
9020,,,,,,,NaN,NaN,,NaN,NaN,,
9021,100,53,57,16,4,75,NaN,NaN,113,NaN,NaN,54,36
9022,,,,,,,NaN,NaN,,NaN,NaN,,
9023,100,53,54,16,4,75,NaN,NaN,113,NaN,NaN,59,36
9024,,,,,,,NaN,NaN,,NaN,NaN,,
9025,100,53,55,16,4,76,NaN,NaN,115,NaN,NaN,58,36
9026,,,,,,,NaN,NaN,,NaN,NaN,,
9027,100,53,51,16,4,74,NaN,NaN,115,NaN,NaN,60,36
9028,,,,,,,NaN,NaN,,NaN,NaN,,
9029,100,54,55,16,4,74,NaN,NaN,109,NaN,NaN,66,36
9030,,,,,,,NaN,NaN,,NaN,NaN,,
9031,100,54,53,16,4,74,NaN,NaN,112,NaN,NaN,59,36
9032,,,,,,,NaN,NaN,,NaN,NaN,,
9033,100,58,56,16,4,76,NaN,NaN,113,NaN,NaN,57,36
9034,,,,,,,NaN,NaN,,NaN,NaN,,
9035,100,57,50,16,5,72,NaN,NaN,107,NaN,NaN,56,36
9036,,,,,,,NaN,NaN,,NaN,NaN,,
9037,100,57,48,16,5,70,NaN,NaN,107,NaN,NaN,51,36
9038,,,,,,,NaN,NaN,,NaN,NaN,,
9039,100,57,47,16,5,68,NaN,NaN,104,NaN,NaN,51,36
9040,,,,,,,NaN,NaN,,NaN,NaN,,
9041,100,56,59,16,5,73,NaN,NaN,105,NaN,NaN,48,36
9042,,,,,,,NaN,NaN,,NaN,NaN,,
9043,100,56,61,16,4,78,NaN,NaN,118,NaN,NaN,46,36
9044,,,,,,,NaN,NaN,,NaN,NaN,,
9045,100,56,54,16,4,76,NaN,NaN,118,NaN,NaN,48,37
9046,,,,,,,NaN,NaN,,NaN,NaN,,
9047,100,56,47,16,4,72,NaN,NaN,114,NaN,NaN,53,37
9048,,,,,,,NaN,NaN,,NaN,NaN,,
9049,100,56,50,16,5,70,NaN,NaN,103,NaN,NaN,55,37
9050,,,,,,,NaN,NaN,,NaN,NaN,,
9051,100,56,49,16,5,70,NaN,NaN,105,NaN,NaN,56,36
9052,,,,,,,NaN,NaN,,NaN,NaN,,
9053,100,56,52,16,4,70,NaN,NaN,104,NaN,NaN,50,36
9054,,,,,,,NaN,NaN,,NaN,NaN,,
9055,100,53,57,16,4,74,NaN,NaN,109,NaN,NaN,48,36
9056,,,,,,,NaN,NaN,,NaN,NaN,,
9057,100,55,51,16,4,72,NaN,NaN,111,NaN,NaN,51,36
9058,,,,,,,NaN,NaN,,NaN,NaN,,
9059,100,58,52,16,4,72,NaN,NaN,109,NaN,NaN,54,36
9060,,,,,,,NaN,NaN,,NaN,NaN,,
9061,100,55,54,16,4,73,NaN,NaN,108,NaN,NaN,55,36
9062,,,,,,,NaN,NaN,,NaN,NaN,,
9063,100,56,52,16,4,72,NaN,NaN,108,NaN,NaN,57,36
9064,,,,,,,NaN,NaN,,NaN,NaN,,
9065,100,57,53,16,4,72,NaN,NaN,108,NaN,NaN,55,36
9066,,,,,,,NaN,NaN,,NaN,NaN,,
9067,100,57,52,16,4,72,NaN,NaN,109,NaN,NaN,56,36
9068,,,,,,,NaN,NaN,,NaN,NaN,,
9069,100,55,52,16,4,72,NaN,NaN,109,NaN,NaN,55,37
9070,,,,,,,NaN,NaN,,NaN,NaN,,
9071,100,57,55,16,4,74,NaN,NaN,109,NaN,NaN,56,37
9072,,,,,,,NaN,NaN,,NaN,NaN,,
9073,100,56,55,16,3,74,NaN,NaN,109,NaN,NaN,54,37
9074,,,,,,,NaN,NaN,,NaN,NaN,,
9075,100,57,47,16,3,69,NaN,NaN,106,NaN,NaN,57,37
9076,,,,,,,NaN,NaN,,NaN,NaN,,
9077,100,56,54,16,4,71,NaN,NaN,101,NaN,NaN,52,37
9078,,,,,,,NaN,NaN,,NaN,NaN,,
9079,100,55,53,16,4,71,NaN,NaN,105,NaN,NaN,48,37
9080,,,,,,,NaN,NaN,,NaN,NaN,,
9081,100,54,52,16,4,72,NaN,NaN,111,NaN,NaN,50,37
9082,,,,,,,NaN,NaN,,NaN,NaN,,
9083,100,54,51,16,4,71,NaN,NaN,110,NaN,NaN,49,37
9084,,,,,,,NaN,NaN,,NaN,NaN,,
9085,100,54,51,16,4,71,NaN,NaN,108,NaN,NaN,47,37
9086,,,,,,,NaN,NaN,,NaN,NaN,,
9087,100,54,49,16,4,70,NaN,NaN,106,NaN,NaN,51,35
9088,,,,,,,NaN,NaN,,NaN,NaN,,
9089,100,52,56,16,4,73,NaN,NaN,107,NaN,NaN,52,35
9090,,,,,,,NaN,NaN,,NaN,NaN,,
9091,100,53,54,16,4,73,NaN,NaN,112,NaN,NaN,52,35
9092,,,,,,,NaN,NaN,,NaN,NaN,,
9093,100,53,51,16,4,72,NaN,NaN,113,NaN,NaN,53,36
9094,,,,,,,NaN,NaN,,NaN,NaN,,
9095,100,53,56,16,4,74,NaN,NaN,108,NaN,NaN,56,36
9096,,,,,,,NaN,NaN,,NaN,NaN,,
9097,100,55,60,16,4,77,NaN,NaN,113,NaN,NaN,55,36
9098,,,,,,,NaN,NaN,,NaN,NaN,,
9099,100,57,53,16,4,75,NaN,NaN,116,NaN,NaN,61,36
9100,,,,,,,NaN,NaN,,NaN,NaN,,
9101,100,58,50,16,4,73,NaN,NaN,111,NaN,NaN,59,36
9102,,,,,,,NaN,NaN,,NaN,NaN,,
9103,100,58,48,16,4,71,NaN,NaN,108,NaN,NaN,58,36
9104,,,,,,,NaN,NaN,,NaN,NaN,,
9105,100,58,41,16,4,66,NaN,NaN,104,NaN,NaN,60,37
9106,,,,,,,NaN,NaN,,NaN,NaN,,
9107,100,58,43,16,4,64,NaN,NaN,93,NaN,NaN,57,37
9108,,,,,,,NaN,NaN,,NaN,NaN,,
9109,100,57,55,16,4,69,NaN,NaN,101,NaN,NaN,44,37
9110,,,,,,,NaN,NaN,,NaN,NaN,,
9111,100,56,54,16,4,72,NaN,NaN,110,NaN,NaN,44,37
9112,,,,,,,NaN,NaN,,NaN,NaN,,
9113,100,56,52,16,4,71,NaN,NaN,110,NaN,NaN,46,37
9114,,,,,,,NaN,NaN,,NaN,NaN,,
9115,100,56,51,16,4,70,NaN,NaN,107,NaN,NaN,48,37
9116,,,,,,,NaN,NaN,,NaN,NaN,,
9117,100,55,50,16,4,70,NaN,NaN,105,NaN,NaN,56,35
9118,,,,,,,NaN,NaN,,NaN,NaN,,
9119,100,56,53,16,4,71,NaN,NaN,105,NaN,NaN,57,35
9120,,,,,,,NaN,NaN,,NaN,NaN,,
9121,100,57,54,16,4,71,NaN,NaN,107,NaN,NaN,54,35
9122,,,,,,,NaN,NaN,,NaN,NaN,,
9123,100,56,46,16,4,67,NaN,NaN,103,NaN,NaN,55,35
9124,,,,,,,NaN,NaN,,NaN,NaN,,
9125,100,56,47,16,4,66,NaN,NaN,100,NaN,NaN,51,37
9126,,,,,,,NaN,NaN,,NaN,NaN,,
9127,100,54,48,16,4,67,NaN,NaN,102,NaN,NaN,50,37
9128,,,,,,,NaN,NaN,,NaN,NaN,,
9129,100,54,52,16,3,69,NaN,NaN,104,NaN,NaN,49,37
9130,,,,,,,NaN,NaN,,NaN,NaN,,
9131,100,54,49,16,3,68,NaN,NaN,106,NaN,NaN,48,37
9132,,,,,,,NaN,NaN,,NaN,NaN,,
9133,100,55,57,16,3,73,NaN,NaN,109,NaN,NaN,45,37
9134,,,,,,,NaN,NaN,,NaN,NaN,,
9135,100,56,56,16,3,74,NaN,NaN,113,NaN,NaN,53,37
9136,,,,,,,NaN,NaN,,NaN,NaN,,
9137,100,57,49,16,3,70,NaN,NaN,110,NaN,NaN,55,36
9138,,,,,,,NaN,NaN,,NaN,NaN,,
9139,100,57,52,16,3,70,NaN,NaN,103,NaN,NaN,54,36
9140,,,,,,,NaN,NaN,,NaN,NaN,,
9141,100,54,48,16,3,68,NaN,NaN,105,NaN,NaN,52,36
9142,,,,,,,NaN,NaN,,NaN,NaN,,
9143,100,54,49,16,3,68,NaN,NaN,102,NaN,NaN,55,36
9144,,,,,,,NaN,NaN,,NaN,NaN,,
9145,100,55,48,16,3,68,NaN,NaN,103,NaN,NaN,49,36
9146,,,,,,,NaN,NaN,,NaN,NaN,,
9147,100,56,50,16,4,67,NaN,NaN,100,NaN,NaN,47,36
9148,,,,,,,NaN,NaN,,NaN,NaN,,
9149,100,52,53,16,4,70,NaN,NaN,104,NaN,NaN,46,36
9150,,,,,,,NaN,NaN,,NaN,NaN,,
9151,100,51,53,16,5,70,NaN,NaN,105,NaN,NaN,47,36
9152,,,,,,,NaN,NaN,,NaN,NaN,,
9153,100,51,51,16,5,70,NaN,NaN,104,NaN,NaN,50,36
9154,,,,,,,NaN,NaN,,NaN,NaN,,
9155,100,52,55,16,5,72,NaN,NaN,106,NaN,NaN,49,36
9156,,,,,,,NaN,NaN,,NaN,NaN,,
9157,100,53,52,16,5,72,NaN,NaN,111,NaN,NaN,50,36
9158,,,,,,,NaN,NaN,,NaN,NaN,,
9159,100,54,48,16,4,70,NaN,NaN,109,NaN,NaN,54,36
9160,,,,,,,NaN,NaN,,NaN,NaN,,
9161,100,54,50,16,4,70,NaN,NaN,105,NaN,NaN,53,36
9162,,,,,,,NaN,NaN,,NaN,NaN,,
9163,100,55,45,16,3,67,NaN,NaN,105,NaN,NaN,50,36
9164,,,,,,,NaN,NaN,,NaN,NaN,,
9165,100,55,49,16,3,68,NaN,NaN,100,NaN,NaN,52,36
9166,,,,,,,NaN,NaN,,NaN,NaN,,
9167,100,55,54,16,3,70,NaN,NaN,103,NaN,NaN,48,36
9168,,,,,,,NaN,NaN,,NaN,NaN,,
9169,100,55,50,16,3,69,NaN,NaN,106,NaN,NaN,45,36
9170,,,,,,,NaN,NaN,,NaN,NaN,,
9171,100,54,51,16,3,70,NaN,NaN,107,NaN,NaN,48,36
9172,,,,,,,NaN,NaN,,NaN,NaN,,
9173,100,53,52,16,3,71,NaN,NaN,106,NaN,NaN,49,36
9174,,,,,,,NaN,NaN,,NaN,NaN,,
9175,100,51,51,16,3,70,NaN,NaN,107,NaN,NaN,52,35
9176,,,,,,,NaN,NaN,,NaN,NaN,,
9177,100,52,50,16,4,70,NaN,NaN,104,NaN,NaN,52,35
9178,,,,,,,NaN,NaN,,NaN,NaN,,
9179,100,53,53,16,4,71,NaN,NaN,105,NaN,NaN,51,35
9180,,,,,,,NaN,NaN,,NaN,NaN,,
9181,100,53,50,16,4,69,NaN,NaN,104,NaN,NaN,52,37
9182,,,,,,,NaN,NaN,,NaN,NaN,,
9183,100,53,51,16,4,70,NaN,NaN,105,NaN,NaN,48,37
9184,,,,,,,NaN,NaN,,NaN,NaN,,
9185,100,52,57,16,3,74,NaN,NaN,109,NaN,NaN,49,37
