time,Solar8000/RR_CO2,SNUADC/ECG_II,Solar8000/CVP,Solar8000/HR,Solar8000/PLETH_HR,Solar8000/ART_SBP,SNUADC/ECG_V5,Solar8000/ETCO2,Solar8000/ART_DBP,SNUADC/CVP,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,SNUADC/ART
12130,,NaN,,,,,NaN,,,NaN,,,NaN
12131,18,NaN,6,88,88,127,NaN,32,57,NaN,82,100,NaN
12132,,NaN,,,,,NaN,,,NaN,,,NaN
12133,18,NaN,6,88,88,127,NaN,32,57,NaN,81,100,NaN
12134,,NaN,,,,,NaN,,,NaN,,,NaN
12135,18,NaN,6,87,88,125,NaN,32,57,NaN,81,100,NaN
12136,,NaN,,,,,NaN,,,NaN,,,NaN
12137,18,NaN,5,87,88,124,NaN,32,56,NaN,80,100,NaN
12138,,NaN,,,,,NaN,,,NaN,,,NaN
12139,18,NaN,5,87,87,125,NaN,32,57,NaN,80,100,NaN
12140,,NaN,,,,,NaN,,,NaN,,,NaN
12141,18,NaN,6,87,88,126,NaN,32,58,NaN,81,100,NaN
12142,,NaN,,,,,NaN,,,NaN,,,NaN
12143,18,NaN,6,87,88,128,NaN,32,58,NaN,82,100,NaN
12144,,NaN,,,,,NaN,,,NaN,,,NaN
12145,18,NaN,6,87,88,127,NaN,32,58,NaN,82,100,NaN
12146,,NaN,,,,,NaN,,,NaN,,,NaN
12147,18,NaN,6,87,88,124,NaN,32,56,NaN,80,100,NaN
12148,,NaN,,,,,NaN,,,NaN,,,NaN
12149,18,NaN,5,87,88,124,NaN,32,57,NaN,80,100,NaN
12150,,NaN,,,,,NaN,,,NaN,,,NaN
12151,18,NaN,5,87,88,123,NaN,32,57,NaN,79,100,NaN
12152,,NaN,,,,,NaN,,,NaN,,,NaN
12153,18,NaN,5,88,88,124,NaN,32,56,NaN,79,100,NaN
12154,,NaN,,,,,NaN,,,NaN,,,NaN
12155,18,NaN,5,87,88,125,NaN,32,57,NaN,80,100,NaN
12156,,NaN,,,,,NaN,,,NaN,,,NaN
12157,18,NaN,6,87,88,125,NaN,32,57,NaN,80,100,NaN
12158,,NaN,,,,,NaN,,,NaN,,,NaN
12159,18,NaN,6,87,88,127,NaN,32,58,NaN,81,100,NaN
12160,,NaN,,,,,NaN,,,NaN,,,NaN
12161,18,NaN,6,87,88,127,NaN,32,58,NaN,82,100,NaN
12162,,NaN,,,,,NaN,,,NaN,,,NaN
12163,18,NaN,6,88,88,128,NaN,32,58,NaN,82,100,NaN
12164,,NaN,,,,,NaN,,,NaN,,,NaN
12165,18,NaN,6,88,88,126,NaN,32,57,NaN,81,100,NaN
12166,,NaN,,,,,NaN,,,NaN,,,NaN
12167,18,NaN,5,87,88,125,NaN,32,57,NaN,81,100,NaN
12168,,NaN,,,,,NaN,,,NaN,,,NaN
12169,18,NaN,5,87,88,125,NaN,32,56,NaN,80,100,NaN
12170,,NaN,,,,,NaN,,,NaN,,,NaN
12171,18,NaN,5,87,88,123,NaN,32,57,NaN,79,100,NaN
12172,,NaN,,,,,NaN,,,NaN,,,NaN
12173,18,NaN,5,87,88,125,NaN,32,57,NaN,80,100,NaN
12174,,NaN,,,,,NaN,,,NaN,,,NaN
12175,18,NaN,6,87,88,128,NaN,32,57,NaN,81,100,NaN
12176,,NaN,,,,,NaN,,,NaN,,,NaN
12177,18,NaN,6,87,88,125,NaN,32,56,NaN,80,100,NaN
12178,,NaN,,,,,NaN,,,NaN,,,NaN
12179,18,NaN,6,88,88,124,NaN,32,56,NaN,80,100,NaN
12180,,NaN,,,,,NaN,,,NaN,,,NaN
12181,18,NaN,6,88,88,123,NaN,32,56,NaN,79,100,NaN
12182,,NaN,,,,,NaN,,,NaN,,,NaN
12183,18,NaN,6,88,89,124,NaN,32,56,NaN,79,100,NaN
12184,,NaN,,,,,NaN,,,NaN,,,NaN
12185,18,NaN,6,88,89,124,NaN,32,57,NaN,79,100,NaN
12186,,NaN,,,,,NaN,,,NaN,,,NaN
12187,18,NaN,5,88,89,123,NaN,32,55,NaN,79,100,NaN
12188,,NaN,,,,,NaN,,,NaN,,,NaN
12189,18,NaN,5,89,89,123,NaN,32,55,NaN,78,100,NaN
12190,,NaN,,,,,NaN,,,NaN,,,NaN
12191,18,NaN,6,88,89,120,NaN,32,54,NaN,77,100,NaN
12192,,NaN,,,,,NaN,,,NaN,,,NaN
12193,18,NaN,6,88,89,122,NaN,32,54,NaN,77,100,NaN
12194,,NaN,,,,,NaN,,,NaN,,,NaN
12195,18,NaN,5,88,89,120,NaN,32,55,NaN,77,100,NaN
12196,,NaN,,,,,NaN,,,NaN,,,NaN
12197,18,NaN,5,88,89,121,NaN,32,55,NaN,77,100,NaN
12198,,NaN,,,,,NaN,,,NaN,,,NaN
12199,18,NaN,5,89,89,124,NaN,32,56,NaN,78,100,NaN
12200,,NaN,,,,,NaN,,,NaN,,,NaN
12201,18,NaN,5,88,89,122,NaN,32,56,NaN,78,100,NaN
12202,,NaN,,,,,NaN,,,NaN,,,NaN
12203,18,NaN,5,88,89,123,NaN,32,55,NaN,78,100,NaN
12204,,NaN,,,,,NaN,,,NaN,,,NaN
12205,18,NaN,6,88,89,123,NaN,32,55,NaN,78,100,NaN
12206,,NaN,,,,,NaN,,,NaN,,,NaN
12207,18,NaN,6,88,89,120,NaN,32,54,NaN,77,100,NaN
12208,,NaN,,,,,NaN,,,NaN,,,NaN
12209,18,NaN,6,88,89,122,NaN,32,54,NaN,77,100,NaN
12210,,NaN,,,,,NaN,,,NaN,,,NaN
12211,18,NaN,6,88,89,119,NaN,32,53,NaN,76,100,NaN
12212,,NaN,,,,,NaN,,,NaN,,,NaN
12213,18,NaN,5,88,89,118,NaN,32,52,NaN,75,100,NaN
12214,,NaN,,,,,NaN,,,NaN,,,NaN
12215,18,NaN,5,88,89,118,NaN,32,52,NaN,74,100,NaN
12216,,NaN,,,,,NaN,,,NaN,,,NaN
12217,18,NaN,6,88,89,118,NaN,32,53,NaN,74,100,NaN
12218,,NaN,,,,,NaN,,,NaN,,,NaN
12219,18,NaN,6,88,89,119,NaN,32,53,NaN,75,100,NaN
12220,,NaN,,,,,NaN,,,NaN,,,NaN
12221,18,NaN,6,88,89,119,NaN,32,54,NaN,75,100,NaN
12222,,NaN,,,,,NaN,,,NaN,,,NaN
12223,18,NaN,6,88,89,117,NaN,32,52,NaN,75,100,NaN
12224,,NaN,,,,,NaN,,,NaN,,,NaN
12225,18,NaN,5,88,89,117,NaN,32,52,NaN,74,100,NaN
12226,,NaN,,,,,NaN,,,NaN,,,NaN
12227,18,NaN,5,88,89,117,NaN,32,52,NaN,74,100,NaN
12228,,NaN,,,,,NaN,,,NaN,,,NaN
12229,18,NaN,5,89,89,118,NaN,32,53,NaN,74,100,NaN
12230,,NaN,,,,,NaN,,,NaN,,,NaN
12231,18,NaN,5,88,89,116,NaN,32,52,NaN,74,100,NaN
12232,,NaN,,,,,NaN,,,NaN,,,NaN
12233,18,NaN,5,89,89,117,NaN,32,53,NaN,74,100,NaN
12234,,NaN,,,,,NaN,,,NaN,,,NaN
12235,18,NaN,6,89,89,118,NaN,32,53,NaN,75,100,NaN
12236,,NaN,,,,,NaN,,,NaN,,,NaN
12237,18,NaN,6,89,90,118,NaN,32,53,NaN,75,100,NaN
12238,,NaN,,,,,NaN,,,NaN,,,NaN
12239,18,NaN,5,89,90,120,NaN,32,54,NaN,75,100,NaN
12240,,NaN,,,,,NaN,,,NaN,,,NaN
12241,18,NaN,5,89,90,118,NaN,32,54,NaN,75,100,NaN
12242,,NaN,,,,,NaN,,,NaN,,,NaN
12243,18,NaN,5,90,90,121,NaN,32,55,NaN,76,100,NaN
12244,,NaN,,,,,NaN,,,NaN,,,NaN
12245,18,NaN,5,90,90,119,NaN,32,55,NaN,76,100,NaN
12246,,NaN,,,,,NaN,,,NaN,,,NaN
12247,18,NaN,5,90,90,120,NaN,32,54,NaN,76,100,NaN
12248,,NaN,,,,,NaN,,,NaN,,,NaN
12249,18,NaN,5,89,90,118,NaN,32,54,NaN,76,100,NaN
12250,,NaN,,,,,NaN,,,NaN,,,NaN
12251,18,NaN,6,89,90,116,NaN,32,53,NaN,74,100,NaN
12252,,NaN,,,,,NaN,,,NaN,,,NaN
12253,18,NaN,6,90,90,118,NaN,32,54,NaN,75,100,NaN
12254,,NaN,,,,,NaN,,,NaN,,,NaN
12255,18,NaN,6,90,90,119,NaN,32,55,NaN,75,100,NaN
12256,,NaN,,,,,NaN,,,NaN,,,NaN
12257,18,NaN,6,90,90,118,NaN,32,54,NaN,75,100,NaN
12258,,NaN,,,,,NaN,,,NaN,,,NaN
12259,18,NaN,5,89,90,119,NaN,32,54,NaN,75,100,NaN
12260,,NaN,,,,,NaN,,,NaN,,,NaN
12261,18,NaN,5,89,89,116,NaN,32,53,NaN,74,100,NaN
12262,,NaN,,,,,NaN,,,NaN,,,NaN
12263,18,NaN,5,89,89,118,NaN,32,53,NaN,75,100,NaN
12264,,NaN,,,,,NaN,,,NaN,,,NaN
12265,18,NaN,5,89,89,118,NaN,32,54,NaN,75,100,NaN
12266,,NaN,,,,,NaN,,,NaN,,,NaN
12267,18,NaN,5,89,89,119,NaN,32,54,NaN,75,100,NaN
12268,,NaN,,,,,NaN,,,NaN,,,NaN
12269,18,NaN,6,89,89,121,NaN,32,55,NaN,76,100,NaN
12270,,NaN,,,,,NaN,,,NaN,,,NaN
12271,18,NaN,6,89,89,119,NaN,32,54,NaN,76,100,NaN
12272,,NaN,,,,,NaN,,,NaN,,,NaN
12273,18,NaN,5,89,89,118,NaN,32,53,NaN,75,100,NaN
12274,,NaN,,,,,NaN,,,NaN,,,NaN
12275,18,NaN,5,89,89,115,NaN,32,53,NaN,74,100,NaN
12276,,NaN,,,,,NaN,,,NaN,,,NaN
12277,18,NaN,5,89,89,114,NaN,32,52,NaN,73,100,NaN
12278,,NaN,,,,,NaN,,,NaN,,,NaN
12279,18,NaN,5,89,90,116,NaN,32,52,NaN,73,100,NaN
12280,,NaN,,,,,NaN,,,NaN,,,NaN
12281,18,NaN,6,89,90,114,NaN,32,53,NaN,73,100,NaN
12282,,NaN,,,,,NaN,,,NaN,,,NaN
12283,18,NaN,6,89,89,116,NaN,32,52,NaN,73,100,NaN
12284,,NaN,,,,,NaN,,,NaN,,,NaN
12285,18,NaN,5,89,89,114,NaN,32,52,NaN,73,100,NaN
12286,,NaN,,,,,NaN,,,NaN,,,NaN
12287,18,NaN,5,89,89,114,NaN,32,52,NaN,72,100,NaN
12288,,NaN,,,,,NaN,,,NaN,,,NaN
12289,18,NaN,5,89,90,117,NaN,32,54,NaN,74,100,NaN
12290,,NaN,,,,,NaN,,,NaN,,,NaN
12291,18,NaN,5,90,90,118,NaN,32,55,NaN,75,100,NaN
12292,,NaN,,,,,NaN,,,NaN,,,NaN
12293,18,NaN,5,90,91,119,NaN,32,54,NaN,76,100,NaN
12294,,NaN,,,,,NaN,,,NaN,,,NaN
12295,18,NaN,5,90,90,118,NaN,32,54,NaN,75,100,NaN
12296,,NaN,,,,,NaN,,,NaN,,,NaN
12297,18,NaN,5,90,90,116,NaN,32,53,NaN,74,100,NaN
12298,,NaN,,,,,NaN,,,NaN,,,NaN
12299,18,NaN,6,90,90,118,NaN,32,54,NaN,75,100,NaN
12300,,NaN,,,,,NaN,,,NaN,,,NaN
12301,18,NaN,6,90,90,117,NaN,32,54,NaN,75,100,NaN
12302,,NaN,,,,,NaN,,,NaN,,,NaN
12303,18,NaN,5,90,90,119,NaN,32,53,NaN,75,100,NaN
12304,,NaN,,,,,NaN,,,NaN,,,NaN
12305,18,NaN,5,90,90,117,NaN,32,54,NaN,75,100,NaN
12306,,NaN,,,,,NaN,,,NaN,,,NaN
12307,18,NaN,5,90,90,117,NaN,32,53,NaN,74,100,NaN
12308,,NaN,,,,,NaN,,,NaN,,,NaN
12309,18,NaN,5,90,91,117,NaN,32,53,NaN,75,100,NaN
12310,,NaN,,,,,NaN,,,NaN,,,NaN
12311,18,NaN,6,90,90,116,NaN,32,53,NaN,74,100,NaN
12312,,NaN,,,,,NaN,,,NaN,,,NaN
12313,18,NaN,6,90,90,117,NaN,32,52,NaN,74,100,NaN
12314,,NaN,,,,,NaN,,,NaN,,,NaN
12315,18,NaN,5,89,90,114,NaN,32,52,NaN,72,100,NaN
12316,,NaN,,,,,NaN,,,NaN,,,NaN
12317,18,NaN,5,89,90,112,NaN,32,51,NaN,71,100,NaN
12318,,NaN,,,,,NaN,,,NaN,,,NaN
12319,18,NaN,5,89,90,114,NaN,32,51,NaN,72,100,NaN
12320,,NaN,,,,,NaN,,,NaN,,,NaN
12321,18,NaN,5,89,90,113,NaN,32,52,NaN,72,100,NaN
12322,,NaN,,,,,NaN,,,NaN,,,NaN
12323,18,NaN,6,90,90,116,NaN,32,52,NaN,73,100,NaN
12324,,NaN,,,,,NaN,,,NaN,,,NaN
12325,18,NaN,6,90,90,116,NaN,32,53,NaN,74,100,NaN
12326,,NaN,,,,,NaN,,,NaN,,,NaN
12327,18,NaN,6,90,90,115,NaN,32,52,NaN,73,100,NaN
12328,,NaN,,,,,NaN,,,NaN,,,NaN
12329,18,NaN,6,90,90,115,NaN,32,52,NaN,73,100,NaN
12330,,NaN,,,,,NaN,,,NaN,,,NaN
12331,18,NaN,6,90,90,113,NaN,32,51,NaN,72,100,NaN
12332,,NaN,,,,,NaN,,,NaN,,,NaN
12333,18,NaN,5,90,90,113,NaN,32,51,NaN,71,100,NaN
12334,,NaN,,,,,NaN,,,NaN,,,NaN
12335,18,NaN,5,90,91,112,NaN,32,51,NaN,71,100,NaN
12336,,NaN,,,,,NaN,,,NaN,,,NaN
12337,18,NaN,5,90,90,111,NaN,32,50,NaN,71,100,NaN
12338,,NaN,,,,,NaN,,,NaN,,,NaN
12339,18,NaN,5,90,90,113,NaN,32,51,NaN,71,100,NaN
12340,,NaN,,,,,NaN,,,NaN,,,NaN
12341,18,NaN,6,90,90,112,NaN,32,51,NaN,71,100,NaN
12342,,NaN,,,,,NaN,,,NaN,,,NaN
12343,18,NaN,6,89,90,115,NaN,32,52,NaN,72,100,NaN
12344,,NaN,,,,,NaN,,,NaN,,,NaN
12345,18,NaN,6,89,90,115,NaN,32,53,NaN,73,100,NaN
12346,,NaN,,,,,NaN,,,NaN,,,NaN
12347,18,NaN,6,90,90,116,NaN,32,53,NaN,73,100,NaN
12348,,NaN,,,,,NaN,,,NaN,,,NaN
12349,18,NaN,5,90,91,117,NaN,32,53,NaN,74,100,NaN
12350,,NaN,,,,,NaN,,,NaN,,,NaN
12351,18,NaN,5,90,91,115,NaN,32,52,NaN,73,100,NaN
12352,,NaN,,,,,NaN,,,NaN,,,NaN
12353,18,NaN,5,90,90,115,NaN,32,51,NaN,73,100,NaN
12354,,NaN,,,,,NaN,,,NaN,,,NaN
12355,18,NaN,5,90,90,113,NaN,32,51,NaN,72,100,NaN
12356,,NaN,,,,,NaN,,,NaN,,,NaN
12357,18,NaN,6,90,90,111,NaN,32,51,NaN,71,100,NaN
12358,,NaN,,,,,NaN,,,NaN,,,NaN
12359,18,NaN,6,90,90,115,NaN,32,52,NaN,72,100,NaN
12360,,NaN,,,,,NaN,,,NaN,,,NaN
12361,18,NaN,6,90,90,113,NaN,32,52,NaN,72,100,NaN
12362,,NaN,,,,,NaN,,,NaN,,,NaN
12363,18,NaN,5,90,90,116,NaN,32,52,NaN,73,100,NaN
12364,,NaN,,,,,NaN,,,NaN,,,NaN
12365,18,NaN,5,90,90,117,NaN,32,54,NaN,74,100,NaN
12366,,NaN,,,,,NaN,,,NaN,,,NaN
12367,18,NaN,5,90,90,117,NaN,32,53,NaN,74,100,NaN
12368,,NaN,,,,,NaN,,,NaN,,,NaN
12369,18,NaN,5,90,90,116,NaN,32,52,NaN,73,100,NaN
12370,,NaN,,,,,NaN,,,NaN,,,NaN
12371,18,NaN,5,89,90,111,NaN,32,50,NaN,71,100,NaN
12372,,NaN,,,,,NaN,,,NaN,,,NaN
12373,18,NaN,5,89,90,111,NaN,32,50,NaN,71,100,NaN
12374,,NaN,,,,,NaN,,,NaN,,,NaN
12375,18,NaN,6,89,90,112,NaN,32,51,NaN,71,100,NaN
12376,,NaN,,,,,NaN,,,NaN,,,NaN
12377,18,NaN,6,89,90,112,NaN,32,51,NaN,71,100,NaN
12378,,NaN,,,,,NaN,,,NaN,,,NaN
12379,18,NaN,5,89,90,114,NaN,32,51,NaN,71,100,NaN
12380,,NaN,,,,,NaN,,,NaN,,,NaN
12381,18,NaN,5,89,90,113,NaN,32,51,NaN,71,100,NaN
12382,,NaN,,,,,NaN,,,NaN,,,NaN
12383,18,NaN,5,89,90,115,NaN,32,51,NaN,72,100,NaN
12384,,NaN,,,,,NaN,,,NaN,,,NaN
12385,18,NaN,5,89,89,112,NaN,32,51,NaN,71,100,NaN
12386,,NaN,,,,,NaN,,,NaN,,,NaN
12387,18,NaN,6,88,89,111,NaN,32,50,NaN,70,100,NaN
12388,,NaN,,,,,NaN,,,NaN,,,NaN
12389,18,NaN,6,89,89,114,NaN,32,52,NaN,71,100,NaN
12390,,NaN,,,,,NaN,,,NaN,,,NaN
12391,18,NaN,6,89,89,113,NaN,32,52,NaN,72,100,NaN
12392,,NaN,,,,,NaN,,,NaN,,,NaN
12393,18,NaN,5,89,89,114,NaN,32,52,NaN,72,100,NaN
12394,,NaN,,,,,NaN,,,NaN,,,NaN
12395,18,NaN,5,89,90,113,NaN,32,52,NaN,72,100,NaN
12396,,NaN,,,,,NaN,,,NaN,,,NaN
12397,18,NaN,5,89,90,112,NaN,32,51,NaN,71,100,NaN
12398,,NaN,,,,,NaN,,,NaN,,,NaN
12399,18,NaN,5,90,90,115,NaN,32,52,NaN,72,100,NaN
12400,,NaN,,,,,NaN,,,NaN,,,NaN
12401,18,NaN,5,89,90,112,NaN,32,52,NaN,71,100,NaN
12402,,NaN,,,,,NaN,,,NaN,,,NaN
12403,18,NaN,5,90,90,114,NaN,32,52,NaN,72,100,NaN
12404,,NaN,,,,,NaN,,,NaN,,,NaN
12405,18,NaN,6,90,90,114,NaN,32,52,NaN,72,100,NaN
12406,,NaN,,,,,NaN,,,NaN,,,NaN
12407,18,NaN,6,90,91,114,NaN,32,52,NaN,72,100,NaN
12408,,NaN,,,,,NaN,,,NaN,,,NaN
12409,18,NaN,5,90,91,115,NaN,32,52,NaN,72,100,NaN
12410,,NaN,,,,,NaN,,,NaN,,,NaN
12411,18,NaN,5,90,90,112,NaN,32,51,NaN,71,100,NaN
12412,,NaN,,,,,NaN,,,NaN,,,NaN
12413,18,NaN,5,90,90,112,NaN,32,50,NaN,71,100,NaN
12414,,NaN,,,,,NaN,,,NaN,,,NaN
12415,18,NaN,5,89,90,112,NaN,32,50,NaN,70,100,NaN
12416,,NaN,,,,,NaN,,,NaN,,,NaN
12417,18,NaN,5,89,89,109,NaN,32,49,NaN,69,100,NaN
12418,,NaN,,,,,NaN,,,NaN,,,NaN
12419,18,NaN,5,89,89,111,NaN,32,50,NaN,69,100,NaN
12420,,NaN,,,,,NaN,,,NaN,,,NaN
12421,18,NaN,5,88,89,111,NaN,32,51,NaN,70,100,NaN
12422,,NaN,,,,,NaN,,,NaN,,,NaN
12423,18,NaN,5,89,89,113,NaN,32,51,NaN,71,100,NaN
12424,,NaN,,,,,NaN,,,NaN,,,NaN
12425,18,NaN,5,89,90,112,NaN,32,51,NaN,71,100,NaN
12426,,NaN,,,,,NaN,,,NaN,,,NaN
12427,18,NaN,5,89,90,110,NaN,32,50,NaN,70,100,NaN
12428,,NaN,,,,,NaN,,,NaN,,,NaN
12429,18,NaN,5,90,90,113,NaN,32,51,NaN,71,100,NaN
12430,,NaN,,,,,NaN,,,NaN,,,NaN
12431,18,NaN,5,90,90,111,NaN,32,51,NaN,70,100,NaN
12432,,NaN,,,,,NaN,,,NaN,,,NaN
12433,18,NaN,5,90,91,114,NaN,32,53,NaN,72,100,NaN
12434,,NaN,,,,,NaN,,,NaN,,,NaN
12435,18,NaN,5,90,91,116,NaN,32,54,NaN,73,100,NaN
12436,,NaN,,,,,NaN,,,NaN,,,NaN
12437,18,NaN,5,90,91,117,NaN,32,54,NaN,74,100,NaN
12438,,NaN,,,,,NaN,,,NaN,,,NaN
12439,18,NaN,5,90,91,119,NaN,32,54,NaN,75,100,NaN
12440,,NaN,,,,,NaN,,,NaN,,,NaN
12441,18,NaN,5,90,91,115,NaN,32,53,NaN,74,100,NaN
12442,,NaN,,,,,NaN,,,NaN,,,NaN
12443,18,NaN,5,90,91,116,NaN,32,53,NaN,74,100,NaN
12444,,NaN,,,,,NaN,,,NaN,,,NaN
12445,18,NaN,5,90,91,115,NaN,32,53,NaN,73,100,NaN
12446,,NaN,,,,,NaN,,,NaN,,,NaN
12447,18,NaN,6,90,91,114,NaN,32,51,NaN,72,100,NaN
12448,,NaN,,,,,NaN,,,NaN,,,NaN
12449,18,NaN,6,90,90,114,NaN,32,51,NaN,72,100,NaN
12450,,NaN,,,,,NaN,,,NaN,,,NaN
12451,18,NaN,6,89,90,111,NaN,32,50,NaN,70,100,NaN
12452,,NaN,,,,,NaN,,,NaN,,,NaN
12453,18,NaN,6,89,89,110,NaN,32,49,NaN,70,100,NaN
12454,,NaN,,,,,NaN,,,NaN,,,NaN
12455,18,NaN,6,88,89,109,NaN,32,49,NaN,69,100,NaN
12456,,NaN,,,,,NaN,,,NaN,,,NaN
12457,18,NaN,5,88,89,108,NaN,32,49,NaN,68,100,NaN
12458,,NaN,,,,,NaN,,,NaN,,,NaN
12459,18,NaN,5,88,89,111,NaN,32,50,NaN,69,100,NaN
12460,,NaN,,,,,NaN,,,NaN,,,NaN
12461,18,NaN,5,88,89,110,NaN,32,50,NaN,69,100,NaN
12462,,NaN,,,,,NaN,,,NaN,,,NaN
12463,18,NaN,5,89,89,113,NaN,32,50,NaN,70,100,NaN
12464,,NaN,,,,,NaN,,,NaN,,,NaN
12465,18,NaN,6,89,89,113,NaN,32,51,NaN,71,100,NaN
12466,,NaN,,,,,NaN,,,NaN,,,NaN
12467,18,NaN,6,89,89,113,NaN,32,50,NaN,70,100,NaN
12468,,NaN,,,,,NaN,,,NaN,,,NaN
12469,18,NaN,5,89,89,112,NaN,32,50,NaN,70,100,NaN
12470,,NaN,,,,,NaN,,,NaN,,,NaN
12471,18,NaN,5,88,89,107,NaN,32,49,NaN,68,100,NaN
12472,,NaN,,,,,NaN,,,NaN,,,NaN
12473,18,NaN,5,88,88,107,NaN,32,48,NaN,67,100,NaN
12474,,NaN,,,,,NaN,,,NaN,,,NaN
12475,18,NaN,5,88,89,109,NaN,32,50,NaN,68,100,NaN
12476,,NaN,,,,,NaN,,,NaN,,,NaN
12477,18,NaN,6,89,89,112,NaN,31,51,NaN,69,100,NaN
12478,,NaN,,,,,NaN,,,NaN,,,NaN
12479,18,NaN,6,89,90,116,NaN,31,52,NaN,72,100,NaN
12480,,NaN,,,,,NaN,,,NaN,,,NaN
12481,18,NaN,6,89,90,114,NaN,31,52,NaN,72,100,NaN
12482,,NaN,,,,,NaN,,,NaN,,,NaN
12483,18,NaN,6,89,90,113,NaN,31,51,NaN,71,100,NaN
12484,,NaN,,,,,NaN,,,NaN,,,NaN
12485,18,NaN,6,89,89,111,NaN,32,51,NaN,71,100,NaN
12486,,NaN,,,,,NaN,,,NaN,,,NaN
12487,18,NaN,5,89,89,109,NaN,32,49,NaN,69,100,NaN
12488,,NaN,,,,,NaN,,,NaN,,,NaN
12489,18,NaN,5,88,89,109,NaN,32,49,NaN,69,100,NaN
12490,,NaN,,,,,NaN,,,NaN,,,NaN
12491,18,NaN,5,88,89,108,NaN,32,49,NaN,68,100,NaN
12492,,NaN,,,,,NaN,,,NaN,,,NaN
12493,18,NaN,5,88,89,112,NaN,32,46,NaN,69,100,NaN
12494,,NaN,,,,,NaN,,,NaN,,,NaN
12495,18,NaN,6,88,89,115,NaN,32,40,NaN,70,100,NaN
12496,,NaN,,,,,NaN,,,NaN,,,NaN
12497,18,NaN,6,88,88,117,NaN,32,50,NaN,72,100,NaN
12498,,NaN,,,,,NaN,,,NaN,,,NaN
12499,18,NaN,5,88,88,,NaN,32,,NaN,72,100,NaN
12500,,NaN,,,,,NaN,,,NaN,,,NaN
12501,18,NaN,5,88,88,,NaN,32,,NaN,173,100,NaN
12502,,NaN,,,,,NaN,,,NaN,,,NaN
12503,18,NaN,5,88,88,,NaN,32,,NaN,114,100,NaN
12504,,NaN,,,,,NaN,,,NaN,,,NaN
12505,18,NaN,5,87,87,,NaN,32,,NaN,85,100,NaN
12506,,NaN,,,,,NaN,,,NaN,,,NaN
12507,18,NaN,5,86,86,,NaN,32,,NaN,76,100,NaN
12508,,NaN,,,,,NaN,,,NaN,,,NaN
12509,18,NaN,5,85,85,,NaN,32,,NaN,72,100,NaN
12510,,NaN,,,,,NaN,,,NaN,,,NaN
12511,18,NaN,6,85,86,,NaN,32,,NaN,72,100,NaN
12512,,NaN,,,,,NaN,,,NaN,,,NaN
12513,18,NaN,6,86,86,,NaN,32,,NaN,153,100,NaN
12514,,NaN,,,,,NaN,,,NaN,,,NaN
12515,18,NaN,5,87,87,,NaN,32,,NaN,153,100,NaN
12516,,NaN,,,,,NaN,,,NaN,,,NaN
12517,18,NaN,5,88,88,,NaN,32,,NaN,193,100,NaN
12518,,NaN,,,,,NaN,,,NaN,,,NaN
12519,18,NaN,5,88,89,,NaN,32,,NaN,193,100,NaN
12520,,NaN,,,,,NaN,,,NaN,,,NaN
12521,18,NaN,5,88,89,,NaN,32,,NaN,69,100,NaN
12522,,NaN,,,,,NaN,,,NaN,,,NaN
12523,18,NaN,5,88,88,,NaN,32,,NaN,68,100,NaN
12524,,NaN,,,,,NaN,,,NaN,,,NaN
12525,18,NaN,5,87,88,,NaN,32,,NaN,67,100,NaN
12526,,NaN,,,,,NaN,,,NaN,,,NaN
12527,18,NaN,5,87,88,,NaN,32,,NaN,68,100,NaN
12528,,NaN,,,,,NaN,,,NaN,,,NaN
12529,18,NaN,5,87,88,,NaN,32,,NaN,68,100,NaN
12530,,NaN,,,,,NaN,,,NaN,,,NaN
12531,18,NaN,5,88,88,,NaN,32,,NaN,161,100,NaN
12532,,NaN,,,,,NaN,,,NaN,,,NaN
12533,18,NaN,5,88,88,,NaN,32,,NaN,161,100,NaN
12534,,NaN,,,,,NaN,,,NaN,,,NaN
12535,18,NaN,5,88,89,,NaN,32,,NaN,198,100,NaN
12536,,NaN,,,,,NaN,,,NaN,,,NaN
12537,18,NaN,5,88,89,,NaN,32,,NaN,198,100,NaN
12538,,NaN,,,,,NaN,,,NaN,,,NaN
12539,18,NaN,5,88,88,,NaN,32,,NaN,82,100,NaN
12540,,NaN,,,,,NaN,,,NaN,,,NaN
12541,18,NaN,5,88,88,,NaN,32,,NaN,73,100,NaN
12542,,NaN,,,,,NaN,,,NaN,,,NaN
12543,18,NaN,5,88,88,,NaN,32,,NaN,71,100,NaN
12544,,NaN,,,,,NaN,,,NaN,,,NaN
12545,18,NaN,5,88,89,,NaN,32,,NaN,68,100,NaN
12546,,NaN,,,,,NaN,,,NaN,,,NaN
12547,18,NaN,5,88,89,,NaN,32,,NaN,71,100,NaN
12548,,NaN,,,,,NaN,,,NaN,,,NaN
12549,18,NaN,5,88,89,113,NaN,32,46,NaN,70,100,NaN
12550,,NaN,,,,,NaN,,,NaN,,,NaN
12551,18,NaN,5,89,89,111,NaN,32,48,NaN,69,100,NaN
12552,,NaN,,,,,NaN,,,NaN,,,NaN
12553,18,NaN,5,89,89,,NaN,32,,NaN,10,100,NaN
12554,,NaN,,,,,NaN,,,NaN,,,NaN
12555,18,NaN,5,89,89,,NaN,32,,NaN,-8,100,NaN
12556,,NaN,,,,,NaN,,,NaN,,,NaN
