time,Solar8000/ART_MBP,SNUADC/ECG_V5,Solar8000/HR,SNUADC/ART,SNUADC/CVP,SNUADC/ECG_II,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/PLETH_SPO2,Solar8000/CVP,Solar8000/ART_SBP,Solar8000/PLETH_HR,Solar8000/ETCO2
892,,NaN,,NaN,NaN,NaN,,,,,,,
893,105,NaN,101,NaN,NaN,NaN,82,15,100,0,135,102,37
894,,NaN,,NaN,NaN,NaN,,,,,,,
895,102,NaN,101,NaN,NaN,NaN,81,15,100,0,136,102,37
896,,NaN,,NaN,NaN,NaN,,,,,,,
897,100,NaN,100,NaN,NaN,NaN,80,15,100,0,134,101,37
898,,NaN,,NaN,NaN,NaN,,,,,,,
899,98,NaN,100,NaN,NaN,NaN,78,15,100,0,130,101,37
900,,NaN,,NaN,NaN,NaN,,,,,,,
901,97,NaN,99,NaN,NaN,NaN,78,15,100,0,129,100,38
902,,NaN,,NaN,NaN,NaN,,,,,,,
903,94,NaN,99,NaN,NaN,NaN,75,15,100,0,126,98,38
904,,NaN,,NaN,NaN,NaN,,,,,,,
905,94,NaN,98,NaN,NaN,NaN,76,15,100,0,126,98,38
906,,NaN,,NaN,NaN,NaN,,,,,,,
907,93,NaN,97,NaN,NaN,NaN,74,15,100,0,124,97,38
908,,NaN,,NaN,NaN,NaN,,,,,,,
909,93,NaN,96,NaN,NaN,NaN,75,15,100,0,123,95,38
910,,NaN,,NaN,NaN,NaN,,,,,,,
911,92,NaN,96,NaN,NaN,NaN,73,15,100,0,121,96,38
912,,NaN,,NaN,NaN,NaN,,,,,,,
913,92,NaN,95,NaN,NaN,NaN,74,15,100,0,121,95,38
914,,NaN,,NaN,NaN,NaN,,,,,,,
915,91,NaN,95,NaN,NaN,NaN,72,15,100,0,120,95,38
916,,NaN,,NaN,NaN,NaN,,,,,,,
917,91,NaN,95,NaN,NaN,NaN,73,15,100,0,121,94,38
918,,NaN,,NaN,NaN,NaN,,,,,,,
919,90,NaN,95,NaN,NaN,NaN,72,15,100,0,121,94,38
920,,NaN,,NaN,NaN,NaN,,,,,,,
921,91,NaN,95,NaN,NaN,NaN,72,15,100,0,122,93,38
922,,NaN,,NaN,NaN,NaN,,,,,,,
923,90,NaN,95,NaN,NaN,NaN,71,15,100,0,121,93,38
924,,NaN,,NaN,NaN,NaN,,,,,,,
925,90,NaN,95,NaN,NaN,NaN,72,15,100,0,121,92,38
926,,NaN,,NaN,NaN,NaN,,,,,,,
927,89,NaN,93,NaN,NaN,NaN,71,15,100,0,120,92,38
928,,NaN,,NaN,NaN,NaN,,,,,,,
929,89,NaN,92,NaN,NaN,NaN,72,15,100,0,121,92,38
930,,NaN,,NaN,NaN,NaN,,,,,,,
931,89,NaN,92,NaN,NaN,NaN,72,15,100,0,120,92,38
932,,NaN,,NaN,NaN,NaN,,,,,,,
933,89,NaN,92,NaN,NaN,NaN,72,15,100,0,120,92,38
934,,NaN,,NaN,NaN,NaN,,,,,,,
935,89,NaN,92,NaN,NaN,NaN,71,15,100,0,119,92,38
936,,NaN,,NaN,NaN,NaN,,,,,,,
937,88,NaN,92,NaN,NaN,NaN,72,15,100,0,119,92,38
938,,NaN,,NaN,NaN,NaN,,,,,,,
939,88,NaN,91,NaN,NaN,NaN,70,15,100,0,119,91,38
940,,NaN,,NaN,NaN,NaN,,,,,,,
941,88,NaN,90,NaN,NaN,NaN,71,15,100,0,118,91,38
942,,NaN,,NaN,NaN,NaN,,,,,,,
943,87,NaN,90,NaN,NaN,NaN,69,15,100,0,118,90,38
944,,NaN,,NaN,NaN,NaN,,,,,,,
945,87,NaN,89,NaN,NaN,NaN,71,15,100,0,118,89,38
946,,NaN,,NaN,NaN,NaN,,,,,,,
947,87,NaN,89,NaN,NaN,NaN,70,15,100,0,117,89,38
948,,NaN,,NaN,NaN,NaN,,,,,,,
949,87,NaN,88,NaN,NaN,NaN,71,15,100,0,118,89,37
950,,NaN,,NaN,NaN,NaN,,,,,,,
951,87,NaN,88,NaN,NaN,NaN,70,15,100,0,116,89,37
952,,NaN,,NaN,NaN,NaN,,,,,,,
953,87,NaN,88,NaN,NaN,NaN,72,15,100,0,117,89,37
954,,NaN,,NaN,NaN,NaN,,,,,,,
955,87,NaN,88,NaN,NaN,NaN,70,15,100,0,117,89,37
956,,NaN,,NaN,NaN,NaN,,,,,,,
957,87,NaN,88,NaN,NaN,NaN,71,15,100,0,117,89,38
958,,NaN,,NaN,NaN,NaN,,,,,,,
959,87,NaN,88,NaN,NaN,NaN,70,15,100,0,116,89,38
960,,NaN,,NaN,NaN,NaN,,,,,,,
961,87,NaN,88,NaN,NaN,NaN,71,15,100,0,117,89,38
962,,NaN,,NaN,NaN,NaN,,,,,,,
963,87,NaN,89,NaN,NaN,NaN,71,15,100,0,116,89,38
964,,NaN,,NaN,NaN,NaN,,,,,,,
965,88,NaN,89,NaN,NaN,NaN,73,15,100,0,116,89,37
966,,NaN,,NaN,NaN,NaN,,,,,,,
967,87,NaN,88,NaN,NaN,NaN,71,15,100,0,116,89,37
968,,NaN,,NaN,NaN,NaN,,,,,,,
969,87,NaN,88,NaN,NaN,NaN,71,15,100,0,116,89,37
970,,NaN,,NaN,NaN,NaN,,,,,,,
971,86,NaN,88,NaN,NaN,NaN,70,15,100,0,115,89,37
972,,NaN,,NaN,NaN,NaN,,,,,,,
973,86,NaN,88,NaN,NaN,NaN,71,15,100,0,115,89,37
974,,NaN,,NaN,NaN,NaN,,,,,,,
975,85,NaN,88,NaN,NaN,NaN,69,15,100,0,113,89,37
976,,NaN,,NaN,NaN,NaN,,,,,,,
977,85,NaN,88,NaN,NaN,NaN,70,15,100,0,114,88,37
978,,NaN,,NaN,NaN,NaN,,,,,,,
979,85,NaN,88,NaN,NaN,NaN,69,15,100,0,114,89,38
980,,NaN,,NaN,NaN,NaN,,,,,,,
981,85,NaN,88,NaN,NaN,NaN,70,15,100,0,115,89,38
982,,NaN,,NaN,NaN,NaN,,,,,,,
983,85,NaN,89,NaN,NaN,NaN,69,15,100,0,115,89,38
984,,NaN,,NaN,NaN,NaN,,,,,,,
985,85,NaN,89,NaN,NaN,NaN,70,15,100,0,116,89,38
986,,NaN,,NaN,NaN,NaN,,,,,,,
987,85,NaN,89,NaN,NaN,NaN,69,15,100,0,116,90,37
988,,NaN,,NaN,NaN,NaN,,,,,,,
989,86,NaN,89,NaN,NaN,NaN,70,15,100,0,116,89,37
990,,NaN,,NaN,NaN,NaN,,,,,,,
991,85,NaN,89,NaN,NaN,NaN,69,15,100,0,115,89,37
992,,NaN,,NaN,NaN,NaN,,,,,,,
993,85,NaN,88,NaN,NaN,NaN,70,15,100,0,114,89,38
994,,NaN,,NaN,NaN,NaN,,,,,,,
995,84,NaN,88,NaN,NaN,NaN,69,15,100,0,114,89,38
996,,NaN,,NaN,NaN,NaN,,,,,,,
997,85,NaN,88,NaN,NaN,NaN,70,15,100,0,114,88,38
998,,NaN,,NaN,NaN,NaN,,,,,,,
999,84,NaN,88,NaN,NaN,NaN,69,15,100,0,113,88,38
1000,,NaN,,NaN,NaN,NaN,,,,,,,
1001,84,NaN,88,NaN,NaN,NaN,69,15,100,0,114,88,37
1002,,NaN,,NaN,NaN,NaN,,,,,,,
1003,83,NaN,88,NaN,NaN,NaN,67,15,100,0,113,89,37
1004,,NaN,,NaN,NaN,NaN,,,,,,,
1005,83,NaN,88,NaN,NaN,NaN,68,15,100,0,113,88,37
1006,,NaN,,NaN,NaN,NaN,,,,,,,
1007,82,NaN,89,NaN,NaN,NaN,67,15,100,0,112,89,37
1008,,NaN,,NaN,NaN,NaN,,,,,,,
1009,82,NaN,89,NaN,NaN,NaN,67,15,100,0,113,89,37
1010,,NaN,,NaN,NaN,NaN,,,,,,,
1011,81,NaN,88,NaN,NaN,NaN,66,15,100,0,112,89,37
1012,,NaN,,NaN,NaN,NaN,,,,,,,
1013,82,NaN,88,NaN,NaN,NaN,67,15,100,0,113,89,37
1014,,NaN,,NaN,NaN,NaN,,,,,,,
1015,81,NaN,88,NaN,NaN,NaN,64,15,100,0,112,88,37
1016,,NaN,,NaN,NaN,NaN,,,,,,,
1017,81,NaN,87,NaN,NaN,NaN,65,15,100,0,112,88,38
1018,,NaN,,NaN,NaN,NaN,,,,,,,
1019,80,NaN,87,NaN,NaN,NaN,64,15,100,0,112,88,38
1020,,NaN,,NaN,NaN,NaN,,,,,,,
1021,80,NaN,87,NaN,NaN,NaN,64,15,100,0,112,87,38
1022,,NaN,,NaN,NaN,NaN,,,,,,,
1023,80,NaN,86,NaN,NaN,NaN,64,15,100,0,112,87,38
1024,,NaN,,NaN,NaN,NaN,,,,,,,
1025,80,NaN,86,NaN,NaN,NaN,65,15,100,0,112,87,38
1026,,NaN,,NaN,NaN,NaN,,,,,,,
1027,80,NaN,87,NaN,NaN,NaN,63,15,100,0,111,87,38
1028,,NaN,,NaN,NaN,NaN,,,,,,,
1029,80,NaN,87,NaN,NaN,NaN,65,15,100,0,112,87,38
1030,,NaN,,NaN,NaN,NaN,,,,,,,
1031,78,NaN,87,NaN,NaN,NaN,16,15,100,0,121,88,38
1032,,NaN,,NaN,NaN,NaN,,,,,,,
1033,81,NaN,87,NaN,NaN,NaN,63,15,100,0,116,88,38
1034,,NaN,,NaN,NaN,NaN,,,,,,,
1035,82,NaN,88,NaN,NaN,NaN,66,15,100,0,115,89,38
1036,,NaN,,NaN,NaN,NaN,,,,,,,
1037,82,NaN,89,NaN,NaN,NaN,62,15,100,1,118,90,38
1038,,NaN,,NaN,NaN,NaN,,,,,,,
1039,82,NaN,91,NaN,NaN,NaN,59,15,100,1,114,91,38
1040,,NaN,,NaN,NaN,NaN,,,,,,,
1041,82,NaN,91,NaN,NaN,NaN,50,15,100,1,108,92,38
1042,,NaN,,NaN,NaN,NaN,,,,,,,
1043,82,NaN,92,NaN,NaN,NaN,63,15,100,1,114,93,38
1044,,NaN,,NaN,NaN,NaN,,,,,,,
1045,82,NaN,92,NaN,NaN,NaN,67,15,100,1,113,93,38
1046,,NaN,,NaN,NaN,NaN,,,,,,,
1047,82,NaN,93,NaN,NaN,NaN,66,15,100,1,111,93,37
1048,,NaN,,NaN,NaN,NaN,,,,,,,
1049,83,NaN,93,NaN,NaN,NaN,68,15,100,0,113,93,37
1050,,NaN,,NaN,NaN,NaN,,,,,,,
1051,82,NaN,93,NaN,NaN,NaN,67,15,100,0,112,94,37
1052,,NaN,,NaN,NaN,NaN,,,,,,,
1053,83,NaN,93,NaN,NaN,NaN,68,15,100,0,113,93,38
1054,,NaN,,NaN,NaN,NaN,,,,,,,
1055,83,NaN,93,NaN,NaN,NaN,67,15,100,0,112,94,38
1056,,NaN,,NaN,NaN,NaN,,,,,,,
1057,83,NaN,93,NaN,NaN,NaN,68,15,100,0,113,93,38
1058,,NaN,,NaN,NaN,NaN,,,,,,,
1059,83,NaN,93,NaN,NaN,NaN,66,15,100,0,112,94,38
1060,,NaN,,NaN,NaN,NaN,,,,,,,
1061,83,NaN,93,NaN,NaN,NaN,67,15,100,0,113,93,38
1062,,NaN,,NaN,NaN,NaN,,,,,,,
1063,82,NaN,93,NaN,NaN,NaN,66,15,100,0,112,93,38
1064,,NaN,,NaN,NaN,NaN,,,,,,,
1065,83,NaN,92,NaN,NaN,NaN,68,15,100,0,113,93,38
1066,,NaN,,NaN,NaN,NaN,,,,,,,
1067,82,NaN,92,NaN,NaN,NaN,66,15,100,0,112,93,38
1068,,NaN,,NaN,NaN,NaN,,,,,,,
1069,83,NaN,92,NaN,NaN,NaN,67,15,100,0,113,92,38
1070,,NaN,,NaN,NaN,NaN,,,,,,,
1071,82,NaN,92,NaN,NaN,NaN,66,15,100,0,112,93,38
1072,,NaN,,NaN,NaN,NaN,,,,,,,
1073,83,NaN,91,NaN,NaN,NaN,67,15,100,0,113,92,38
1074,,NaN,,NaN,NaN,NaN,,,,,,,
1075,82,NaN,91,NaN,NaN,NaN,66,15,100,0,111,92,38
1076,,NaN,,NaN,NaN,NaN,,,,,,,
1077,82,NaN,91,NaN,NaN,NaN,67,15,100,0,112,91,38
1078,,NaN,,NaN,NaN,NaN,,,,,,,
1079,81,NaN,90,NaN,NaN,NaN,66,15,100,0,111,91,38
1080,,NaN,,NaN,NaN,NaN,,,,,,,
1081,82,NaN,90,NaN,NaN,NaN,67,15,100,0,112,91,38
1082,,NaN,,NaN,NaN,NaN,,,,,,,
1083,81,NaN,90,NaN,NaN,NaN,65,15,100,0,110,91,38
1084,,NaN,,NaN,NaN,NaN,,,,,,,
1085,81,NaN,90,NaN,NaN,NaN,66,15,100,0,111,90,38
1086,,NaN,,NaN,NaN,NaN,,,,,,,
1087,81,NaN,90,NaN,NaN,NaN,66,15,100,0,110,90,38
1088,,NaN,,NaN,NaN,NaN,,,,,,,
1089,82,NaN,89,NaN,NaN,NaN,67,15,100,0,112,90,38
1090,,NaN,,NaN,NaN,NaN,,,,,,,
1091,82,NaN,90,NaN,NaN,NaN,66,15,100,0,111,90,38
1092,,NaN,,NaN,NaN,NaN,,,,,,,
1093,82,NaN,90,NaN,NaN,NaN,67,15,100,0,112,90,38
1094,,NaN,,NaN,NaN,NaN,,,,,,,
1095,82,NaN,90,NaN,NaN,NaN,66,15,100,0,111,90,38
1096,,NaN,,NaN,NaN,NaN,,,,,,,
1097,82,NaN,89,NaN,NaN,NaN,67,15,100,0,112,90,38
1098,,NaN,,NaN,NaN,NaN,,,,,,,
1099,82,NaN,89,NaN,NaN,NaN,66,15,100,0,112,90,38
1100,,NaN,,NaN,NaN,NaN,,,,,,,
1101,83,NaN,89,NaN,NaN,NaN,68,15,100,0,113,90,38
1102,,NaN,,NaN,NaN,NaN,,,,,,,
1103,82,NaN,89,NaN,NaN,NaN,67,15,100,0,112,90,38
1104,,NaN,,NaN,NaN,NaN,,,,,,,
1105,83,NaN,89,NaN,NaN,NaN,68,15,100,0,113,89,38
1106,,NaN,,NaN,NaN,NaN,,,,,,,
1107,82,NaN,89,NaN,NaN,NaN,66,15,100,0,112,90,38
1108,,NaN,,NaN,NaN,NaN,,,,,,,
1109,82,NaN,89,NaN,NaN,NaN,67,15,100,0,113,89,38
1110,,NaN,,NaN,NaN,NaN,,,,,,,
1111,81,NaN,89,NaN,NaN,NaN,66,15,100,0,111,89,38
1112,,NaN,,NaN,NaN,NaN,,,,,,,
1113,82,NaN,88,NaN,NaN,NaN,67,15,100,0,112,89,38
1114,,NaN,,NaN,NaN,NaN,,,,,,,
1115,81,NaN,88,NaN,NaN,NaN,65,15,100,0,112,89,38
1116,,NaN,,NaN,NaN,NaN,,,,,,,
1117,81,NaN,88,NaN,NaN,NaN,66,15,100,0,112,88,38
1118,,NaN,,NaN,NaN,NaN,,,,,,,
1119,81,NaN,88,NaN,NaN,NaN,65,15,100,0,111,88,38
1120,,NaN,,NaN,NaN,NaN,,,,,,,
1121,81,NaN,87,NaN,NaN,NaN,66,15,100,0,110,88,38
1122,,NaN,,NaN,NaN,NaN,,,,,,,
1123,80,NaN,87,NaN,NaN,NaN,63,15,100,0,109,88,38
1124,,NaN,,NaN,NaN,NaN,,,,,,,
1125,80,NaN,87,NaN,NaN,NaN,65,15,100,0,110,88,38
1126,,NaN,,NaN,NaN,NaN,,,,,,,
1127,80,NaN,87,NaN,NaN,NaN,64,15,100,0,109,88,38
1128,,NaN,,NaN,NaN,NaN,,,,,,,
1129,80,NaN,87,NaN,NaN,NaN,65,15,100,0,109,88,38
1130,,NaN,,NaN,NaN,NaN,,,,,,,
1131,79,NaN,87,NaN,NaN,NaN,64,15,100,0,108,88,38
1132,,NaN,,NaN,NaN,NaN,,,,,,,
1133,79,NaN,87,NaN,NaN,NaN,65,15,100,0,109,88,38
1134,,NaN,,NaN,NaN,NaN,,,,,,,
1135,79,NaN,87,NaN,NaN,NaN,64,15,100,0,107,88,38
1136,,NaN,,NaN,NaN,NaN,,,,,,,
1137,79,NaN,87,NaN,NaN,NaN,65,15,100,0,108,87,38
1138,,NaN,,NaN,NaN,NaN,,,,,,,
1139,79,NaN,87,NaN,NaN,NaN,64,15,100,0,107,88,38
1140,,NaN,,NaN,NaN,NaN,,,,,,,
1141,79,NaN,87,NaN,NaN,NaN,65,15,100,0,108,88,38
1142,,NaN,,NaN,NaN,NaN,,,,,,,
1143,79,NaN,88,NaN,NaN,NaN,63,15,100,0,108,88,38
1144,,NaN,,NaN,NaN,NaN,,,,,,,
1145,82,NaN,87,NaN,NaN,NaN,66,15,100,0,109,88,38
1146,,NaN,,NaN,NaN,NaN,,,,,,,
1147,79,NaN,87,NaN,NaN,NaN,64,15,100,0,106,88,38
1148,,NaN,,NaN,NaN,NaN,,,,,,,
1149,80,NaN,87,NaN,NaN,NaN,58,15,100,0,110,88,38
1150,,NaN,,NaN,NaN,NaN,,,,,,,
1151,80,NaN,88,NaN,NaN,NaN,62,15,100,0,110,88,38
1152,,NaN,,NaN,NaN,NaN,,,,,,,
1153,80,NaN,88,NaN,NaN,NaN,65,15,100,0,108,88,38
1154,,NaN,,NaN,NaN,NaN,,,,,,,
1155,79,NaN,88,NaN,NaN,NaN,64,15,100,0,108,89,38
1156,,NaN,,NaN,NaN,NaN,,,,,,,
1157,79,NaN,88,NaN,NaN,NaN,65,15,100,0,108,89,38
1158,,NaN,,NaN,NaN,NaN,,,,,,,
1159,79,NaN,89,NaN,NaN,NaN,63,15,100,0,107,89,38
1160,,NaN,,NaN,NaN,NaN,,,,,,,
1161,79,NaN,89,NaN,NaN,NaN,64,15,100,0,107,89,38
1162,,NaN,,NaN,NaN,NaN,,,,,,,
1163,78,NaN,89,NaN,NaN,NaN,63,15,100,0,106,89,38
1164,,NaN,,NaN,NaN,NaN,,,,,,,
1165,78,NaN,89,NaN,NaN,NaN,64,15,100,0,107,89,38
1166,,NaN,,NaN,NaN,NaN,,,,,,,
1167,78,NaN,89,NaN,NaN,NaN,64,15,100,0,107,89,38
1168,,NaN,,NaN,NaN,NaN,,,,,,,
1169,78,NaN,88,NaN,NaN,NaN,64,15,100,0,108,89,38
1170,,NaN,,NaN,NaN,NaN,,,,,,,
1171,78,NaN,88,NaN,NaN,NaN,63,15,100,0,106,89,38
1172,,NaN,,NaN,NaN,NaN,,,,,,,
1173,78,NaN,88,NaN,NaN,NaN,64,15,100,0,107,88,38
1174,,NaN,,NaN,NaN,NaN,,,,,,,
1175,78,NaN,88,NaN,NaN,NaN,62,15,100,0,106,88,38
1176,,NaN,,NaN,NaN,NaN,,,,,,,
1177,77,NaN,87,NaN,NaN,NaN,63,15,100,0,106,88,38
1178,,NaN,,NaN,NaN,NaN,,,,,,,
1179,77,NaN,87,NaN,NaN,NaN,61,15,100,0,105,88,38
1180,,NaN,,NaN,NaN,NaN,,,,,,,
1181,77,NaN,87,NaN,NaN,NaN,62,15,100,0,106,88,38
1182,,NaN,,NaN,NaN,NaN,,,,,,,
1183,77,NaN,87,NaN,NaN,NaN,62,15,100,0,105,88,38
1184,,NaN,,NaN,NaN,NaN,,,,,,,
1185,77,NaN,87,NaN,NaN,NaN,63,15,100,0,105,88,38
1186,,NaN,,NaN,NaN,NaN,,,,,,,
1187,77,NaN,88,NaN,NaN,NaN,62,15,100,0,105,88,38
1188,,NaN,,NaN,NaN,NaN,,,,,,,
1189,77,NaN,88,NaN,NaN,NaN,63,15,100,0,105,88,38
1190,,NaN,,NaN,NaN,NaN,,,,,,,
1191,77,NaN,88,NaN,NaN,NaN,62,15,100,0,105,88,38
1192,,NaN,,NaN,NaN,NaN,,,,,,,
1193,77,NaN,88,NaN,NaN,NaN,64,15,100,0,106,88,38
1194,,NaN,,NaN,NaN,NaN,,,,,,,
1195,77,NaN,88,NaN,NaN,NaN,62,15,100,0,107,89,38
1196,,NaN,,NaN,NaN,NaN,,,,,,,
1197,78,NaN,88,NaN,NaN,NaN,64,15,100,0,107,88,38
1198,,NaN,,NaN,NaN,NaN,,,,,,,
1199,77,NaN,88,NaN,NaN,NaN,63,15,100,0,106,89,38
1200,,NaN,,NaN,NaN,NaN,,,,,,,
1201,78,NaN,88,NaN,NaN,NaN,64,15,100,0,107,89,38
1202,,NaN,,NaN,NaN,NaN,,,,,,,
1203,77,NaN,88,NaN,NaN,NaN,62,15,100,0,105,89,38
1204,,NaN,,NaN,NaN,NaN,,,,,,,
1205,77,NaN,88,NaN,NaN,NaN,63,15,100,0,106,89,38
1206,,NaN,,NaN,NaN,NaN,,,,,,,
1207,76,NaN,88,NaN,NaN,NaN,61,15,100,0,104,89,38
1208,,NaN,,NaN,NaN,NaN,,,,,,,
1209,76,NaN,88,NaN,NaN,NaN,63,15,100,0,105,88,38
1210,,NaN,,NaN,NaN,NaN,,,,,,,
1211,76,NaN,88,NaN,NaN,NaN,61,15,100,0,104,88,38
1212,,NaN,,NaN,NaN,NaN,,,,,,,
1213,76,NaN,88,NaN,NaN,NaN,62,15,100,0,104,88,38
1214,,NaN,,NaN,NaN,NaN,,,,,,,
1215,75,NaN,88,NaN,NaN,NaN,61,15,100,0,103,88,38
1216,,NaN,,NaN,NaN,NaN,,,,,,,
1217,76,NaN,88,NaN,NaN,NaN,62,15,100,0,105,88,39
1218,,NaN,,NaN,NaN,NaN,,,,,,,
1219,76,NaN,88,NaN,NaN,NaN,61,15,100,0,104,88,39
1220,,NaN,,NaN,NaN,NaN,,,,,,,
1221,76,NaN,88,NaN,NaN,NaN,62,15,100,0,104,88,39
