time,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/HR,SNUADC/ECG_II,SNUADC/ECG_V5,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/PLETH_HR,Solar8000/ART_SBP,SNUADC/CVP,Solar8000/CVP,Solar8000/ETCO2,SNUADC/ART
7363,,,,NaN,NaN,,,,,NaN,,,NaN
7364,49,12,,NaN,NaN,62,100,115,82,NaN,0,33,NaN
7365,,,,NaN,NaN,,,,,NaN,,,NaN
7366,49,12,,NaN,NaN,61,100,115,83,NaN,1,33,NaN
7367,,,,NaN,NaN,,,,,NaN,,,NaN
7368,50,12,,NaN,NaN,62,100,116,84,NaN,1,33,NaN
7369,,,,NaN,NaN,,,,,NaN,,,NaN
7370,51,12,,NaN,NaN,62,100,116,84,NaN,1,33,NaN
7371,,,,NaN,NaN,,,,,NaN,,,NaN
7372,55,12,,NaN,NaN,66,100,117,93,NaN,1,33,NaN
7373,,,,NaN,NaN,,,,,NaN,,,NaN
7374,55,12,,NaN,NaN,66,100,118,93,NaN,1,34,NaN
7375,,,,NaN,NaN,,,,,NaN,,,NaN
7376,54,12,,NaN,NaN,66,100,118,89,NaN,1,34,NaN
7377,,,,NaN,NaN,,,,,NaN,,,NaN
7378,57,12,,NaN,NaN,68,100,118,93,NaN,1,34,NaN
7379,,,,NaN,NaN,,,,,NaN,,,NaN
7380,56,12,,NaN,NaN,69,100,118,93,NaN,0,34,NaN
7381,,,,NaN,NaN,,,,,NaN,,,NaN
7382,56,12,,NaN,NaN,69,100,118,93,NaN,0,34,NaN
7383,,,,NaN,NaN,,,,,NaN,,,NaN
7384,57,12,117,NaN,NaN,71,100,118,98,NaN,0,34,NaN
7385,,,,NaN,NaN,,,,,NaN,,,NaN
7386,55,12,116,NaN,NaN,69,100,117,93,NaN,0,34,NaN
7387,,,,NaN,NaN,,,,,NaN,,,NaN
7388,55,12,115,NaN,NaN,69,100,117,95,NaN,0,34,NaN
7389,,,,NaN,NaN,,,,,NaN,,,NaN
7390,56,12,114,NaN,NaN,69,100,116,93,NaN,0,34,NaN
7391,,,,NaN,NaN,,,,,NaN,,,NaN
7392,56,12,113,NaN,NaN,69,100,115,93,NaN,0,34,NaN
7393,,,,NaN,NaN,,,,,NaN,,,NaN
7394,55,12,112,NaN,NaN,70,100,113,92,NaN,0,34,NaN
7395,,,,NaN,NaN,,,,,NaN,,,NaN
7396,57,12,111,NaN,NaN,70,100,113,94,NaN,0,34,NaN
7397,,,,NaN,NaN,,,,,NaN,,,NaN
7398,56,12,110,NaN,NaN,71,100,112,94,NaN,0,34,NaN
7399,,,,NaN,NaN,,,,,NaN,,,NaN
7400,56,12,110,NaN,NaN,71,100,111,94,NaN,0,34,NaN
7401,,,,NaN,NaN,,,,,NaN,,,NaN
7402,60,12,109,NaN,NaN,73,100,110,100,NaN,0,35,NaN
7403,,,,NaN,NaN,,,,,NaN,,,NaN
7404,57,12,109,NaN,NaN,71,100,110,94,NaN,0,35,NaN
7405,,,,NaN,NaN,,,,,NaN,,,NaN
7406,57,12,108,NaN,NaN,71,100,110,94,NaN,0,35,NaN
7407,,,,NaN,NaN,,,,,NaN,,,NaN
7408,56,12,108,NaN,NaN,70,100,109,93,NaN,0,35,NaN
7409,,,,NaN,NaN,,,,,NaN,,,NaN
7410,53,12,107,NaN,NaN,66,100,108,88,NaN,0,35,NaN
7411,,,,NaN,NaN,,,,,NaN,,,NaN
7412,56,12,107,NaN,NaN,68,100,108,93,NaN,0,35,NaN
7413,,,,NaN,NaN,,,,,NaN,,,NaN
7414,55,12,108,NaN,NaN,67,100,108,90,NaN,0,35,NaN
7415,,,,NaN,NaN,,,,,NaN,,,NaN
7416,56,12,108,NaN,NaN,68,100,108,91,NaN,0,34,NaN
7417,,,,NaN,NaN,,,,,NaN,,,NaN
7418,56,12,108,NaN,NaN,68,100,108,91,NaN,0,34,NaN
7419,,,,NaN,NaN,,,,,NaN,,,NaN
7420,55,12,108,NaN,NaN,68,100,109,92,NaN,0,34,NaN
7421,,,,NaN,NaN,,,,,NaN,,,NaN
7422,55,12,109,NaN,NaN,67,100,109,91,NaN,0,34,NaN
7423,,,,NaN,NaN,,,,,NaN,,,NaN
7424,54,12,108,NaN,NaN,68,100,109,90,NaN,0,34,NaN
7425,,,,NaN,NaN,,,,,NaN,,,NaN
7426,54,12,108,NaN,NaN,68,100,109,90,NaN,0,34,NaN
7427,,,,NaN,NaN,,,,,NaN,,,NaN
7428,55,12,109,NaN,NaN,67,100,109,91,NaN,0,34,NaN
7429,,,,NaN,NaN,,,,,NaN,,,NaN
7430,53,12,109,NaN,NaN,66,100,109,89,NaN,0,34,NaN
7431,,,,NaN,NaN,,,,,NaN,,,NaN
7432,53,12,109,NaN,NaN,66,100,110,89,NaN,0,34,NaN
7433,,,,NaN,NaN,,,,,NaN,,,NaN
7434,53,12,110,NaN,NaN,65,100,110,87,NaN,0,34,NaN
7435,,,,NaN,NaN,,,,,NaN,,,NaN
7436,53,12,110,NaN,NaN,65,100,110,87,NaN,0,34,NaN
7437,,,,NaN,NaN,,,,,NaN,,,NaN
7438,54,12,110,NaN,NaN,66,100,111,90,NaN,1,34,NaN
7439,,,,NaN,NaN,,,,,NaN,,,NaN
7440,52,12,110,NaN,NaN,64,100,111,85,NaN,1,34,NaN
7441,,,,NaN,NaN,,,,,NaN,,,NaN
7442,54,12,111,NaN,NaN,65,100,111,88,NaN,1,34,NaN
7443,,,,NaN,NaN,,,,,NaN,,,NaN
7444,54,12,111,NaN,NaN,65,100,111,88,NaN,1,33,NaN
7445,,,,NaN,NaN,,,,,NaN,,,NaN
7446,52,12,112,NaN,NaN,63,100,112,83,NaN,1,33,NaN
7447,,,,NaN,NaN,,,,,NaN,,,NaN
7448,54,12,112,NaN,NaN,66,100,112,87,NaN,0,33,NaN
7449,,,,NaN,NaN,,,,,NaN,,,NaN
7450,54,12,112,NaN,NaN,66,100,113,87,NaN,0,33,NaN
7451,,,,NaN,NaN,,,,,NaN,,,NaN
7452,53,12,112,NaN,NaN,64,100,113,83,NaN,0,33,NaN
7453,,,,NaN,NaN,,,,,NaN,,,NaN
7454,52,12,113,NaN,NaN,64,100,113,81,NaN,0,33,NaN
7455,,,,NaN,NaN,,,,,NaN,,,NaN
7456,51,12,113,NaN,NaN,62,100,113,81,NaN,0,33,NaN
7457,,,,NaN,NaN,,,,,NaN,,,NaN
7458,51,12,113,NaN,NaN,62,100,113,81,NaN,0,33,NaN
7459,,,,NaN,NaN,,,,,NaN,,,NaN
7460,50,12,113,NaN,NaN,61,100,113,79,NaN,0,33,NaN
7461,,,,NaN,NaN,,,,,NaN,,,NaN
7462,50,12,112,NaN,NaN,61,100,113,79,NaN,0,33,NaN
7463,,,,NaN,NaN,,,,,NaN,,,NaN
7464,50,12,113,NaN,NaN,61,100,113,80,NaN,0,33,NaN
7465,,,,NaN,NaN,,,,,NaN,,,NaN
7466,51,12,113,NaN,NaN,61,100,113,83,NaN,0,33,NaN
7467,,,,NaN,NaN,,,,,NaN,,,NaN
7468,52,12,114,NaN,NaN,64,100,113,87,NaN,1,33,NaN
7469,,,,NaN,NaN,,,,,NaN,,,NaN
7470,49,12,114,NaN,NaN,61,100,114,82,NaN,1,33,NaN
7471,,,,NaN,NaN,,,,,NaN,,,NaN
7472,52,12,114,NaN,NaN,62,100,114,88,NaN,1,32,NaN
7473,,,,NaN,NaN,,,,,NaN,,,NaN
7474,50,12,115,NaN,NaN,61,100,115,83,NaN,1,32,NaN
7475,,,,NaN,NaN,,,,,NaN,,,NaN
7476,52,12,116,NaN,NaN,62,100,116,86,NaN,1,32,NaN
7477,,,,NaN,NaN,,,,,NaN,,,NaN
7478,52,12,116,NaN,NaN,62,100,116,86,NaN,0,32,NaN
7479,,,,NaN,NaN,,,,,NaN,,,NaN
7480,52,12,114,NaN,NaN,64,100,117,90,NaN,0,32,NaN
7481,,,,NaN,NaN,,,,,NaN,,,NaN
7482,54,12,111,NaN,NaN,66,100,115,94,NaN,0,32,NaN
7483,,,,NaN,NaN,,,,,NaN,,,NaN
7484,51,12,110,NaN,NaN,64,100,112,87,NaN,0,32,NaN
7485,,,,NaN,NaN,,,,,NaN,,,NaN
7486,49,12,111,NaN,NaN,62,100,111,86,NaN,0,33,NaN
7487,,,,NaN,NaN,,,,,NaN,,,NaN
7488,49,12,111,NaN,NaN,62,100,112,86,NaN,0,33,NaN
7489,,,,NaN,NaN,,,,,NaN,,,NaN
7490,50,12,115,NaN,NaN,62,100,114,89,NaN,0,33,NaN
7491,,,,NaN,NaN,,,,,NaN,,,NaN
7492,50,12,116,NaN,NaN,61,100,116,87,NaN,0,33,NaN
7493,,,,NaN,NaN,,,,,NaN,,,NaN
7494,49,12,119,NaN,NaN,61,100,118,87,NaN,0,32,NaN
7495,,,,NaN,NaN,,,,,NaN,,,NaN
7496,51,12,120,NaN,NaN,61,100,119,89,NaN,0,32,NaN
7497,,,,NaN,NaN,,,,,NaN,,,NaN
7498,48,12,121,NaN,NaN,60,100,121,84,NaN,1,32,NaN
7499,,,,NaN,NaN,,,,,NaN,,,NaN
7500,48,12,121,NaN,NaN,60,100,121,84,NaN,1,33,NaN
7501,,,,NaN,NaN,,,,,NaN,,,NaN
7502,46,12,121,NaN,NaN,58,100,122,81,NaN,1,33,NaN
7503,,,,NaN,NaN,,,,,NaN,,,NaN
7504,46,12,121,NaN,NaN,57,100,122,84,NaN,1,33,NaN
7505,,,,NaN,NaN,,,,,NaN,,,NaN
7506,41,12,121,NaN,NaN,52,100,122,72,NaN,1,33,NaN
7507,,,,NaN,NaN,,,,,NaN,,,NaN
7508,37,12,120,NaN,NaN,48,100,121,66,NaN,0,32,NaN
7509,,,,NaN,NaN,,,,,NaN,,,NaN
7510,36,12,119,NaN,NaN,46,100,120,64,NaN,0,32,NaN
7511,,,,NaN,NaN,,,,,NaN,,,NaN
7512,36,12,119,NaN,NaN,46,100,120,64,NaN,0,32,NaN
7513,,,,NaN,NaN,,,,,NaN,,,NaN
7514,37,12,107,NaN,NaN,46,100,119,67,NaN,0,32,NaN
7515,,,,NaN,NaN,,,,,NaN,,,NaN
7516,35,12,107,NaN,NaN,44,100,116,63,NaN,0,32,NaN
7517,,,,NaN,NaN,,,,,NaN,,,NaN
7518,35,12,105,NaN,NaN,44,100,115,62,NaN,0,32,NaN
7519,,,,NaN,NaN,,,,,NaN,,,NaN
7520,34,12,105,NaN,NaN,43,100,115,61,NaN,0,32,NaN
7521,,,,NaN,NaN,,,,,NaN,,,NaN
7522,35,12,105,NaN,NaN,44,100,112,66,NaN,1,32,NaN
7523,,,,NaN,NaN,,,,,NaN,,,NaN
7524,35,12,105,NaN,NaN,44,100,112,66,NaN,1,32,NaN
7525,,,,NaN,NaN,,,,,NaN,,,NaN
7526,35,12,105,NaN,NaN,44,100,109,64,NaN,-1,32,NaN
7527,,,,NaN,NaN,,,,,NaN,,,NaN
7528,35,12,105,NaN,NaN,44,100,107,64,NaN,-1,32,NaN
7529,,,,NaN,NaN,,,,,NaN,,,NaN
7530,34,12,105,NaN,NaN,44,100,107,63,NaN,1,32,NaN
7531,,,,NaN,NaN,,,,,NaN,,,NaN
7532,36,12,105,NaN,NaN,45,100,106,69,NaN,1,32,NaN
7533,,,,NaN,NaN,,,,,NaN,,,NaN
7534,34,12,105,NaN,NaN,44,100,105,64,NaN,1,32,NaN
7535,,,,NaN,NaN,,,,,NaN,,,NaN
7536,34,12,105,NaN,NaN,44,100,105,64,NaN,1,32,NaN
7537,,,,NaN,NaN,,,,,NaN,,,NaN
7538,36,12,105,NaN,NaN,45,100,105,67,NaN,0,32,NaN
7539,,,,NaN,NaN,,,,,NaN,,,NaN
7540,40,12,,NaN,NaN,48,100,104,70,NaN,1,32,NaN
7541,,,,NaN,NaN,,,,,NaN,,,NaN
7542,47,12,,NaN,NaN,54,100,103,80,NaN,1,32,NaN
7543,,,,NaN,NaN,,,,,NaN,,,NaN
7544,49,12,,NaN,NaN,57,100,103,81,NaN,1,32,NaN
7545,,,,NaN,NaN,,,,,NaN,,,NaN
7546,54,12,,NaN,NaN,62,100,102,88,NaN,1,32,NaN
7547,,,,NaN,NaN,,,,,NaN,,,NaN
7548,57,12,,NaN,NaN,67,100,102,94,NaN,1,32,NaN
7549,,,,NaN,NaN,,,,,NaN,,,NaN
7550,56,12,,NaN,NaN,68,100,100,92,NaN,1,32,NaN
7551,,,,NaN,NaN,,,,,NaN,,,NaN
7552,59,12,,NaN,NaN,70,100,99,99,NaN,1,32,NaN
7553,,,,NaN,NaN,,,,,NaN,,,NaN
7554,55,12,,NaN,NaN,68,100,98,94,NaN,1,32,NaN
7555,,,,NaN,NaN,,,,,NaN,,,NaN
7556,52,12,,NaN,NaN,66,100,98,92,NaN,1,31,NaN
7557,,,,NaN,NaN,,,,,NaN,,,NaN
7558,51,12,,NaN,NaN,65,100,96,92,NaN,1,31,NaN
7559,,,,NaN,NaN,,,,,NaN,,,NaN
7560,48,12,,NaN,NaN,62,100,96,85,NaN,0,31,NaN
7561,,,,NaN,NaN,,,,,NaN,,,NaN
7562,49,12,,NaN,NaN,62,100,94,88,NaN,0,31,NaN
7563,,,,NaN,NaN,,,,,NaN,,,NaN
7564,49,12,,NaN,NaN,62,100,94,88,NaN,0,31,NaN
7565,,,,NaN,NaN,,,,,NaN,,,NaN
7566,47,12,,NaN,NaN,61,100,94,83,NaN,0,31,NaN
7567,,,,NaN,NaN,,,,,NaN,,,NaN
7568,53,12,,NaN,NaN,65,100,94,93,NaN,0,31,NaN
7569,,,,NaN,NaN,,,,,NaN,,,NaN
7570,52,12,,NaN,NaN,65,100,94,90,NaN,0,32,NaN
7571,,,,NaN,NaN,,,,,NaN,,,NaN
7572,52,12,,NaN,NaN,65,100,94,90,NaN,0,32,NaN
7573,,,,NaN,NaN,,,,,NaN,,,NaN
7574,52,12,,NaN,NaN,65,100,94,89,NaN,0,32,NaN
7575,,,,NaN,NaN,,,,,NaN,,,NaN
7576,54,12,,NaN,NaN,66,100,93,93,NaN,0,32,NaN
7577,,,,NaN,NaN,,,,,NaN,,,NaN
7578,54,12,,NaN,NaN,67,100,93,95,NaN,0,32,NaN
7579,,,,NaN,NaN,,,,,NaN,,,NaN
7580,54,12,,NaN,NaN,67,100,94,96,NaN,0,32,NaN
7581,,,,NaN,NaN,,,,,NaN,,,NaN
7582,56,12,,NaN,NaN,69,100,94,99,NaN,0,32,NaN
7583,,,,NaN,NaN,,,,,NaN,,,NaN
7584,58,12,,NaN,NaN,71,100,94,103,NaN,0,32,NaN
7585,,,,NaN,NaN,,,,,NaN,,,NaN
7586,61,12,,NaN,NaN,75,100,94,108,NaN,0,32,NaN
7587,,,,NaN,NaN,,,,,NaN,,,NaN
7588,62,12,,NaN,NaN,77,100,93,112,NaN,0,32,NaN
7589,,,,NaN,NaN,,,,,NaN,,,NaN
7590,61,12,,NaN,NaN,77,100,92,110,NaN,1,32,NaN
7591,,,,NaN,NaN,,,,,NaN,,,NaN
7592,62,12,,NaN,NaN,79,100,91,113,NaN,1,32,NaN
7593,,,,NaN,NaN,,,,,NaN,,,NaN
7594,62,12,,NaN,NaN,78,100,90,110,NaN,1,32,NaN
7595,,,,NaN,NaN,,,,,NaN,,,NaN
7596,62,12,,NaN,NaN,78,100,91,110,NaN,1,32,NaN
7597,,,,NaN,NaN,,,,,NaN,,,NaN
7598,63,12,,NaN,NaN,80,100,91,114,NaN,1,32,NaN
7599,,,,NaN,NaN,,,,,NaN,,,NaN
7600,63,12,,NaN,NaN,80,100,91,114,NaN,1,32,NaN
7601,,,,NaN,NaN,,,,,NaN,,,NaN
7602,64,12,,NaN,NaN,81,100,91,115,NaN,1,32,NaN
7603,,,,NaN,NaN,,,,,NaN,,,NaN
7604,63,12,,NaN,NaN,80,100,91,112,NaN,1,32,NaN
7605,,,,NaN,NaN,,,,,NaN,,,NaN
7606,65,12,,NaN,NaN,81,100,91,114,NaN,1,32,NaN
7607,,,,NaN,NaN,,,,,NaN,,,NaN
7608,65,12,,NaN,NaN,83,100,91,116,NaN,1,32,NaN
7609,,,,NaN,NaN,,,,,NaN,,,NaN
7610,64,12,,NaN,NaN,82,100,92,115,NaN,1,32,NaN
7611,,,,NaN,NaN,,,,,NaN,,,NaN
7612,65,12,,NaN,NaN,83,100,93,117,NaN,1,32,NaN
7613,,,,NaN,NaN,,,,,NaN,,,NaN
7614,65,12,,NaN,NaN,83,100,93,117,NaN,0,32,NaN
7615,,,,NaN,NaN,,,,,NaN,,,NaN
7616,64,12,,NaN,NaN,82,100,94,115,NaN,0,32,NaN
7617,,,,NaN,NaN,,,,,NaN,,,NaN
7618,64,12,,NaN,NaN,82,100,94,115,NaN,1,32,NaN
7619,,,,NaN,NaN,,,,,NaN,,,NaN
7620,63,12,,NaN,NaN,82,100,95,114,NaN,1,32,NaN
7621,,,,NaN,NaN,,,,,NaN,,,NaN
7622,65,12,,NaN,NaN,83,100,95,117,NaN,1,32,NaN
7623,,,,NaN,NaN,,,,,NaN,,,NaN
7624,64,12,,NaN,NaN,83,100,95,115,NaN,1,32,NaN
7625,,,,NaN,NaN,,,,,NaN,,,NaN
7626,63,12,,NaN,NaN,82,100,94,115,NaN,1,32,NaN
7627,,,,NaN,NaN,,,,,NaN,,,NaN
7628,63,12,,NaN,NaN,83,100,94,116,NaN,1,32,NaN
7629,,,,NaN,NaN,,,,,NaN,,,NaN
7630,60,12,,NaN,NaN,79,100,94,110,NaN,2,32,NaN
7631,,,,NaN,NaN,,,,,NaN,,,NaN
7632,61,12,,NaN,NaN,79,100,94,112,NaN,2,32,NaN
7633,,,,NaN,NaN,,,,,NaN,,,NaN
7634,59,12,,NaN,NaN,77,100,94,107,NaN,1,32,NaN
7635,,,,NaN,NaN,,,,,NaN,,,NaN
7636,59,12,,NaN,NaN,76,100,94,106,NaN,1,32,NaN
7637,,,,NaN,NaN,,,,,NaN,,,NaN
7638,59,12,,NaN,NaN,76,100,94,106,NaN,1,32,NaN
7639,,,,NaN,NaN,,,,,NaN,,,NaN
7640,58,12,,NaN,NaN,75,100,94,107,NaN,1,32,NaN
7641,,,,NaN,NaN,,,,,NaN,,,NaN
7642,57,12,,NaN,NaN,73,100,95,104,NaN,1,32,NaN
7643,,,,NaN,NaN,,,,,NaN,,,NaN
7644,56,12,,NaN,NaN,72,100,95,100,NaN,0,32,NaN
7645,,,,NaN,NaN,,,,,NaN,,,NaN
7646,56,12,96,NaN,NaN,72,100,96,100,NaN,0,32,NaN
7647,,,,NaN,NaN,,,,,NaN,,,NaN
7648,57,12,96,NaN,NaN,72,100,96,101,NaN,0,32,NaN
7649,,,,NaN,NaN,,,,,NaN,,,NaN
7650,55,12,96,NaN,NaN,70,100,97,98,NaN,1,32,NaN
7651,,,,NaN,NaN,,,,,NaN,,,NaN
7652,56,12,97,NaN,NaN,71,100,97,100,NaN,1,32,NaN
7653,,,,NaN,NaN,,,,,NaN,,,NaN
7654,56,12,98,NaN,NaN,71,100,98,100,NaN,1,32,NaN
7655,,,,NaN,NaN,,,,,NaN,,,NaN
7656,55,12,98,NaN,NaN,68,100,98,95,NaN,1,32,NaN
7657,,,,NaN,NaN,,,,,NaN,,,NaN
7658,55,12,98,NaN,NaN,68,100,99,95,NaN,1,32,NaN
7659,,,,NaN,NaN,,,,,NaN,,,NaN
7660,54,12,100,NaN,NaN,68,100,100,96,NaN,1,32,NaN
7661,,,,NaN,NaN,,,,,NaN,,,NaN
7662,54,12,101,NaN,NaN,68,100,101,95,NaN,1,32,NaN
7663,,,,NaN,NaN,,,,,NaN,,,NaN
7664,54,12,101,NaN,NaN,68,100,101,94,NaN,1,32,NaN
7665,,,,NaN,NaN,,,,,NaN,,,NaN
7666,54,12,101,NaN,NaN,67,100,102,94,NaN,1,32,NaN
7667,,,,NaN,NaN,,,,,NaN,,,NaN
7668,53,12,101,NaN,NaN,68,100,102,95,NaN,1,32,NaN
7669,,,,NaN,NaN,,,,,NaN,,,NaN
7670,53,12,101,NaN,NaN,68,100,102,95,NaN,0,32,NaN
7671,,,,NaN,NaN,,,,,NaN,,,NaN
7672,54,12,101,NaN,NaN,67,100,102,96,NaN,0,32,NaN
7673,,,,NaN,NaN,,,,,NaN,,,NaN
7674,52,12,101,NaN,NaN,66,100,102,91,NaN,0,32,NaN
7675,,,,NaN,NaN,,,,,NaN,,,NaN
7676,53,12,101,NaN,NaN,66,100,102,94,NaN,0,32,NaN
7677,,,,NaN,NaN,,,,,NaN,,,NaN
7678,53,12,102,NaN,NaN,67,100,102,94,NaN,0,32,NaN
7679,,,,NaN,NaN,,,,,NaN,,,NaN
7680,53,12,102,NaN,NaN,67,100,102,94,NaN,0,32,NaN
7681,,,,NaN,NaN,,,,,NaN,,,NaN
7682,52,12,101,NaN,NaN,66,100,102,94,NaN,0,32,NaN
7683,,,,NaN,NaN,,,,,NaN,,,NaN
7684,50,12,101,NaN,NaN,63,100,102,88,NaN,0,32,NaN
7685,,,,NaN,NaN,,,,,NaN,,,NaN
7686,51,12,102,NaN,NaN,63,100,102,90,NaN,0,31,NaN
7687,,,,NaN,NaN,,,,,NaN,,,NaN
7688,50,12,102,NaN,NaN,63,100,103,88,NaN,0,31,NaN
7689,,,,NaN,NaN,,,,,NaN,,,NaN
7690,49,12,102,NaN,NaN,62,100,103,86,NaN,0,31,NaN
7691,,,,NaN,NaN,,,,,NaN,,,NaN
7692,52,12,102,NaN,NaN,63,100,103,90,NaN,0,32,NaN
7693,,,,NaN,NaN,,,,,NaN,,,NaN
7694,52,12,106,NaN,NaN,63,100,103,90,NaN,0,32,NaN
7695,,,,NaN,NaN,,,,,NaN,,,NaN
7696,49,12,103,NaN,NaN,61,100,103,84,NaN,0,32,NaN
7697,,,,NaN,NaN,,,,,NaN,,,NaN
7698,50,12,104,NaN,NaN,61,100,104,87,NaN,0,32,NaN
7699,,,,NaN,NaN,,,,,NaN,,,NaN
7700,48,12,110,NaN,NaN,60,100,104,84,NaN,0,32,NaN
7701,,,,NaN,NaN,,,,,NaN,,,NaN
7702,50,12,110,NaN,NaN,61,100,104,88,NaN,0,32,NaN
7703,,,,NaN,NaN,,,,,NaN,,,NaN
7704,50,12,104,NaN,NaN,61,100,105,88,NaN,1,32,NaN
7705,,,,NaN,NaN,,,,,NaN,,,NaN
7706,49,12,104,NaN,NaN,60,100,105,86,NaN,1,31,NaN
7707,,,,NaN,NaN,,,,,NaN,,,NaN
7708,48,12,105,NaN,NaN,60,100,105,83,NaN,0,31,NaN
7709,,,,NaN,NaN,,,,,NaN,,,NaN
7710,45,12,104,NaN,NaN,58,100,105,80,NaN,0,31,NaN
7711,,,,NaN,NaN,,,,,NaN,,,NaN
7712,45,12,104,NaN,NaN,58,100,105,80,NaN,0,31,NaN
7713,,,,NaN,NaN,,,,,NaN,,,NaN
7714,45,12,105,NaN,NaN,57,100,105,80,NaN,0,31,NaN
7715,,,,NaN,NaN,,,,,NaN,,,NaN
7716,46,12,106,NaN,NaN,57,100,106,81,NaN,0,31,NaN
7717,,,,NaN,NaN,,,,,NaN,,,NaN
7718,46,12,106,NaN,NaN,58,100,106,82,NaN,0,31,NaN
7719,,,,NaN,NaN,,,,,NaN,,,NaN
7720,45,12,106,NaN,NaN,56,100,106,78,NaN,0,31,NaN
7721,,,,NaN,NaN,,,,,NaN,,,NaN
7722,45,12,106,NaN,NaN,56,100,107,78,NaN,0,31,NaN
7723,,,,NaN,NaN,,,,,NaN,,,NaN
7724,45,12,106,NaN,NaN,56,100,107,77,NaN,0,31,NaN
7725,,,,NaN,NaN,,,,,NaN,,,NaN
7726,45,12,106,NaN,NaN,55,100,107,78,NaN,0,31,NaN
7727,,,,NaN,NaN,,,,,NaN,,,NaN
7728,45,12,106,NaN,NaN,56,100,107,79,NaN,0,30,NaN
7729,,,,NaN,NaN,,,,,NaN,,,NaN
7730,45,12,106,NaN,NaN,56,100,107,79,NaN,1,30,NaN
7731,,,,NaN,NaN,,,,,NaN,,,NaN
7732,45,12,107,NaN,NaN,54,100,107,77,NaN,1,30,NaN
7733,,,,NaN,NaN,,,,,NaN,,,NaN
7734,43,12,107,NaN,NaN,54,100,107,73,NaN,1,31,NaN
7735,,,,NaN,NaN,,,,,NaN,,,NaN
7736,45,12,108,NaN,NaN,54,100,108,76,NaN,1,31,NaN
7737,,,,NaN,NaN,,,,,NaN,,,NaN
7738,45,12,108,NaN,NaN,55,100,108,77,NaN,0,31,NaN
7739,,,,NaN,NaN,,,,,NaN,,,NaN
7740,45,12,108,NaN,NaN,55,100,108,77,NaN,0,31,NaN
7741,,,,NaN,NaN,,,,,NaN,,,NaN
7742,44,12,108,NaN,NaN,54,100,108,76,NaN,0,31,NaN
7743,,,,NaN,NaN,,,,,NaN,,,NaN
7744,43,12,108,NaN,NaN,53,100,108,71,NaN,0,31,NaN
7745,,,,NaN,NaN,,,,,NaN,,,NaN
7746,42,12,108,NaN,NaN,51,100,109,71,NaN,0,31,NaN
7747,,,,NaN,NaN,,,,,NaN,,,NaN
7748,42,12,108,NaN,NaN,51,100,109,71,NaN,0,30,NaN
7749,,,,NaN,NaN,,,,,NaN,,,NaN
7750,40,12,108,NaN,NaN,50,100,109,66,NaN,0,30,NaN
7751,,,,NaN,NaN,,,,,NaN,,,NaN
7752,39,12,108,NaN,NaN,49,100,109,67,NaN,0,30,NaN
7753,,,,NaN,NaN,,,,,NaN,,,NaN
7754,38,12,108,NaN,NaN,46,100,108,61,NaN,0,30,NaN
7755,,,,NaN,NaN,,,,,NaN,,,NaN
7756,38,12,109,NaN,NaN,45,100,109,61,NaN,0,31,NaN
7757,,,,NaN,NaN,,,,,NaN,,,NaN
7758,38,12,109,NaN,NaN,46,100,110,63,NaN,1,31,NaN
7759,,,,NaN,NaN,,,,,NaN,,,NaN
7760,37,12,110,NaN,NaN,45,100,110,60,NaN,1,31,NaN
7761,,,,NaN,NaN,,,,,NaN,,,NaN
7762,41,12,110,NaN,NaN,48,100,111,69,NaN,1,30,NaN
7763,,,,NaN,NaN,,,,,NaN,,,NaN
7764,39,12,111,NaN,NaN,48,100,111,64,NaN,1,30,NaN
7765,,,,NaN,NaN,,,,,NaN,,,NaN
7766,41,12,111,NaN,NaN,48,100,111,67,NaN,1,30,NaN
7767,,,,NaN,NaN,,,,,NaN,,,NaN
7768,40,12,112,NaN,NaN,49,100,112,69,NaN,0,30,NaN
7769,,,,NaN,NaN,,,,,NaN,,,NaN
7770,38,12,112,NaN,NaN,47,100,112,63,NaN,0,29,NaN
7771,,,,NaN,NaN,,,,,NaN,,,NaN
7772,41,12,112,NaN,NaN,49,100,112,70,NaN,0,29,NaN
7773,,,,NaN,NaN,,,,,NaN,,,NaN
7774,41,12,112,NaN,NaN,49,100,113,70,NaN,0,29,NaN
7775,,,,NaN,NaN,,,,,NaN,,,NaN
7776,39,12,111,NaN,NaN,47,100,112,65,NaN,0,29,NaN
7777,,,,NaN,NaN,,,,,NaN,,,NaN
7778,39,12,111,NaN,NaN,47,100,112,65,NaN,0,29,NaN
7779,,,,NaN,NaN,,,,,NaN,,,NaN
7780,40,12,110,NaN,NaN,49,100,111,70,NaN,0,29,NaN
7781,,,,NaN,NaN,,,,,NaN,,,NaN
7782,40,12,109,NaN,NaN,49,100,111,70,NaN,0,29,NaN
7783,,,,NaN,NaN,,,,,NaN,,,NaN
7784,39,12,108,NaN,NaN,50,100,110,70,NaN,0,29,NaN
7785,,,,NaN,NaN,,,,,NaN,,,NaN
7786,39,12,108,NaN,NaN,49,100,109,70,NaN,0,29,NaN
7787,,,,NaN,NaN,,,,,NaN,,,NaN
7788,38,12,108,NaN,NaN,49,100,109,71,NaN,0,29,NaN
7789,,,,NaN,NaN,,,,,NaN,,,NaN
