time,Solar8000/ART_MBP,Solar8000/ART_DBP,Solar8000/HR,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,SNUADC/CVP,SNUADC/ECG_V5,Solar8000/ETCO2,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/PLETH_HR,SNUADC/ART,SNUADC/ECG_II
441,,,,,,NaN,NaN,,,,,NaN,NaN
442,1,1,75,97,1,NaN,NaN,0,,10,76,NaN,NaN
443,,,,,,NaN,NaN,,,,,NaN,NaN
444,1,1,75,97,1,NaN,NaN,0,,10,75,NaN,NaN
445,,,,,,NaN,NaN,,,,,NaN,NaN
446,1,1,74,97,1,NaN,NaN,0,,10,75,NaN,NaN
447,,,,,,NaN,NaN,,,,,NaN,NaN
448,1,1,74,97,1,NaN,NaN,0,,9,74,NaN,NaN
449,,,,,,NaN,NaN,,,,,NaN,NaN
450,1,1,74,97,1,NaN,NaN,0,,9,74,NaN,NaN
451,,,,,,NaN,NaN,,,,,NaN,NaN
452,1,1,73,97,1,NaN,NaN,0,,9,73,NaN,NaN
453,,,,,,NaN,NaN,,,,,NaN,NaN
454,1,1,73,97,1,NaN,NaN,0,,9,73,NaN,NaN
455,,,,,,NaN,NaN,,,,,NaN,NaN
456,1,1,73,97,1,NaN,NaN,0,,9,73,NaN,NaN
457,,,,,,NaN,NaN,,,,,NaN,NaN
458,1,1,72,97,1,NaN,NaN,0,,9,74,NaN,NaN
459,,,,,,NaN,NaN,,,,,NaN,NaN
460,1,1,73,97,1,NaN,NaN,0,,9,73,NaN,NaN
461,,,,,,NaN,NaN,,,,,NaN,NaN
462,1,1,72,97,1,NaN,NaN,0,,9,72,NaN,NaN
463,,,,,,NaN,NaN,,,,,NaN,NaN
464,1,1,72,97,1,NaN,NaN,0,,9,73,NaN,NaN
465,,,,,,NaN,NaN,,,,,NaN,NaN
466,0,0,72,97,0,NaN,NaN,0,,9,72,NaN,NaN
467,,,,,,NaN,NaN,,,,,NaN,NaN
468,0,0,77,97,0,NaN,NaN,0,,9,72,NaN,NaN
469,,,,,,NaN,NaN,,,,,NaN,NaN
470,1,1,75,97,1,NaN,NaN,0,,9,71,NaN,NaN
471,,,,,,NaN,NaN,,,,,NaN,NaN
472,1,1,75,97,1,NaN,NaN,0,,9,72,NaN,NaN
473,,,,,,NaN,NaN,,,,,NaN,NaN
474,1,1,75,97,1,NaN,NaN,0,,9,72,NaN,NaN
475,,,,,,NaN,NaN,,,,,NaN,NaN
476,1,1,73,97,1,NaN,NaN,0,,9,73,NaN,NaN
477,,,,,,NaN,NaN,,,,,NaN,NaN
478,1,1,74,97,1,NaN,NaN,0,,10,75,NaN,NaN
479,,,,,,NaN,NaN,,,,,NaN,NaN
480,1,1,75,97,1,NaN,NaN,0,,10,75,NaN,NaN
481,,,,,,NaN,NaN,,,,,NaN,NaN
482,0,0,75,97,0,NaN,NaN,0,,10,75,NaN,NaN
483,,,,,,NaN,NaN,,,,,NaN,NaN
484,0,0,75,97,0,NaN,NaN,0,,10,75,NaN,NaN
485,,,,,,NaN,NaN,,,,,NaN,NaN
486,1,1,75,97,1,NaN,NaN,0,,9,75,NaN,NaN
487,,,,,,NaN,NaN,,,,,NaN,NaN
488,1,1,74,97,1,NaN,NaN,0,,9,75,NaN,NaN
489,,,,,,NaN,NaN,,,,,NaN,NaN
490,1,1,74,97,1,NaN,NaN,0,,9,75,NaN,NaN
491,,,,,,NaN,NaN,,,,,NaN,NaN
492,1,1,74,97,1,NaN,NaN,0,,9,75,NaN,NaN
493,,,,,,NaN,NaN,,,,,NaN,NaN
494,1,1,74,97,1,NaN,NaN,0,,9,75,NaN,NaN
495,,,,,,NaN,NaN,,,,,NaN,NaN
496,1,1,75,97,1,NaN,NaN,0,,9,75,NaN,NaN
497,,,,,,NaN,NaN,,,,,NaN,NaN
498,1,1,75,97,1,NaN,NaN,0,,9,75,NaN,NaN
499,,,,,,NaN,NaN,,,,,NaN,NaN
500,1,1,76,98,1,NaN,NaN,0,,9,75,NaN,NaN
501,,,,,,NaN,NaN,,,,,NaN,NaN
502,1,1,74,98,1,NaN,NaN,0,,9,75,NaN,NaN
503,,,,,,NaN,NaN,,,,,NaN,NaN
504,1,1,74,97,1,NaN,NaN,0,,9,75,NaN,NaN
505,,,,,,NaN,NaN,,,,,NaN,NaN
506,1,1,73,97,1,NaN,NaN,0,,9,75,NaN,NaN
507,,,,,,NaN,NaN,,,,,NaN,NaN
508,1,1,74,97,1,NaN,NaN,0,,9,74,NaN,NaN
509,,,,,,NaN,NaN,,,,,NaN,NaN
510,1,1,74,97,1,NaN,NaN,0,,9,75,NaN,NaN
511,,,,,,NaN,NaN,,,,,NaN,NaN
512,1,1,74,97,1,NaN,NaN,0,,9,75,NaN,NaN
513,,,,,,NaN,NaN,,,,,NaN,NaN
514,1,1,74,97,1,NaN,NaN,0,,9,75,NaN,NaN
515,,,,,,NaN,NaN,,,,,NaN,NaN
516,1,1,75,97,1,NaN,NaN,0,,9,75,NaN,NaN
517,,,,,,NaN,NaN,,,,,NaN,NaN
518,1,1,75,97,1,NaN,NaN,0,,9,75,NaN,NaN
519,,,,,,NaN,NaN,,,,,NaN,NaN
520,1,1,75,97,1,NaN,NaN,0,,9,75,NaN,NaN
521,,,,,,NaN,NaN,,,,,NaN,NaN
522,0,0,74,97,0,NaN,NaN,0,,9,75,NaN,NaN
523,,,,,,NaN,NaN,,,,,NaN,NaN
524,0,0,74,97,0,NaN,NaN,0,,8,74,NaN,NaN
525,,,,,,NaN,NaN,,,,,NaN,NaN
526,1,1,73,97,1,NaN,NaN,0,,8,74,NaN,NaN
527,,,,,,NaN,NaN,,,,,NaN,NaN
528,1,1,74,97,1,NaN,NaN,0,,8,74,NaN,NaN
529,,,,,,NaN,NaN,,,,,NaN,NaN
530,1,1,74,97,1,NaN,NaN,0,,8,74,NaN,NaN
531,,,,,,NaN,NaN,,,,,NaN,NaN
532,1,1,75,97,1,NaN,NaN,0,,8,76,NaN,NaN
533,,,,,,NaN,NaN,,,,,NaN,NaN
534,1,1,75,97,1,NaN,NaN,0,,8,76,NaN,NaN
535,,,,,,NaN,NaN,,,,,NaN,NaN
536,1,1,76,97,1,NaN,NaN,0,,8,76,NaN,NaN
537,,,,,,NaN,NaN,,,,,NaN,NaN
538,1,1,76,97,1,NaN,NaN,0,,9,76,NaN,NaN
539,,,,,,NaN,NaN,,,,,NaN,NaN
540,1,1,77,96,1,NaN,NaN,0,,9,77,NaN,NaN
541,,,,,,NaN,NaN,,,,,NaN,NaN
542,0,0,77,96,0,NaN,NaN,0,,9,78,NaN,NaN
543,,,,,,NaN,NaN,,,,,NaN,NaN
544,0,0,78,96,0,NaN,NaN,0,,9,79,NaN,NaN
545,,,,,,NaN,NaN,,,,,NaN,NaN
546,0,0,79,95,0,NaN,NaN,0,,9,79,NaN,NaN
547,,,,,,NaN,NaN,,,,,NaN,NaN
548,0,0,79,95,0,NaN,NaN,0,,9,79,NaN,NaN
549,,,,,,NaN,NaN,,,,,NaN,NaN
550,0,-2,77,95,4,NaN,NaN,0,,8,78,NaN,NaN
551,,,,,,NaN,NaN,,,,,NaN,NaN
552,0,-2,77,95,4,NaN,NaN,0,,8,77,NaN,NaN
553,,,,,,NaN,NaN,,,,,NaN,NaN
554,0,0,76,96,0,NaN,NaN,0,,8,77,NaN,NaN
555,,,,,,NaN,NaN,,,,,NaN,NaN
556,0,0,76,96,0,NaN,NaN,0,,8,77,NaN,NaN
557,,,,,,NaN,NaN,,,,,NaN,NaN
558,0,0,76,96,0,NaN,NaN,0,,8,77,NaN,NaN
559,,,,,,NaN,NaN,,,,,NaN,NaN
560,0,0,80,96,0,NaN,NaN,0,,8,74,NaN,NaN
561,,,,,,NaN,NaN,,,,,NaN,NaN
562,0,0,77,97,0,NaN,NaN,0,,8,73,NaN,NaN
563,,,,,,NaN,NaN,,,,,NaN,NaN
564,0,0,75,97,0,NaN,NaN,0,,8,72,NaN,NaN
565,,,,,,NaN,NaN,,,,,NaN,NaN
566,0,0,69,98,0,NaN,NaN,0,,8,71,NaN,NaN
567,,,,,,NaN,NaN,,,,,NaN,NaN
568,0,0,71,98,0,NaN,NaN,0,,8,71,NaN,NaN
569,,,,,,NaN,NaN,,,,,NaN,NaN
570,0,0,73,98,0,NaN,NaN,0,,8,73,NaN,NaN
571,,,,,,NaN,NaN,,,,,NaN,NaN
572,0,0,73,98,0,NaN,NaN,0,,8,73,NaN,NaN
573,,,,,,NaN,NaN,,,,,NaN,NaN
574,0,0,73,98,0,NaN,NaN,0,,8,73,NaN,NaN
575,,,,,,NaN,NaN,,,,,NaN,NaN
576,0,0,73,97,0,NaN,NaN,0,,8,73,NaN,NaN
577,,,,,,NaN,NaN,,,,,NaN,NaN
578,0,0,73,97,0,NaN,NaN,0,,8,73,NaN,NaN
579,,,,,,NaN,NaN,,,,,NaN,NaN
580,0,0,73,97,0,NaN,NaN,0,,8,74,NaN,NaN
581,,,,,,NaN,NaN,,,,,NaN,NaN
582,0,0,74,97,0,NaN,NaN,0,,8,74,NaN,NaN
583,,,,,,NaN,NaN,,,,,NaN,NaN
584,0,0,74,96,0,NaN,NaN,0,,7,74,NaN,NaN
585,,,,,,NaN,NaN,,,,,NaN,NaN
586,0,0,74,96,0,NaN,NaN,0,,7,74,NaN,NaN
587,,,,,,NaN,NaN,,,,,NaN,NaN
588,0,0,74,96,0,NaN,NaN,0,,8,74,NaN,NaN
589,,,,,,NaN,NaN,,,,,NaN,NaN
590,0,0,74,96,0,NaN,NaN,0,,8,74,NaN,NaN
591,,,,,,NaN,NaN,,,,,NaN,NaN
592,0,0,74,96,0,NaN,NaN,0,,8,74,NaN,NaN
593,,,,,,NaN,NaN,,,,,NaN,NaN
594,0,0,74,96,0,NaN,NaN,0,,7,74,NaN,NaN
595,,,,,,NaN,NaN,,,,,NaN,NaN
596,0,0,74,95,0,NaN,NaN,0,,7,74,NaN,NaN
597,,,,,,NaN,NaN,,,,,NaN,NaN
598,0,0,74,95,0,NaN,NaN,0,,8,74,NaN,NaN
599,,,,,,NaN,NaN,,,,,NaN,NaN
600,0,0,74,95,0,NaN,NaN,0,,8,74,NaN,NaN
601,,,,,,NaN,NaN,,,,,NaN,NaN
602,0,0,74,96,0,NaN,NaN,0,,8,74,NaN,NaN
603,,,,,,NaN,NaN,,,,,NaN,NaN
604,0,0,73,96,0,NaN,NaN,0,,8,73,NaN,NaN
605,,,,,,NaN,NaN,,,,,NaN,NaN
606,0,0,73,96,0,NaN,NaN,0,,8,73,NaN,NaN
607,,,,,,NaN,NaN,,,,,NaN,NaN
608,0,0,72,96,0,NaN,NaN,0,,8,73,NaN,NaN
609,,,,,,NaN,NaN,,,,,NaN,NaN
610,0,0,72,96,0,NaN,NaN,0,,7,73,NaN,NaN
611,,,,,,NaN,NaN,,,,,NaN,NaN
612,0,0,74,96,0,NaN,NaN,0,,7,75,NaN,NaN
613,,,,,,NaN,NaN,,,,,NaN,NaN
614,0,0,77,95,0,NaN,NaN,0,,7,78,NaN,NaN
615,,,,,,NaN,NaN,,,,,NaN,NaN
616,0,0,80,95,0,NaN,NaN,0,,7,80,NaN,NaN
617,,,,,,NaN,NaN,,,,,NaN,NaN
618,0,0,82,95,0,NaN,NaN,0,,7,82,NaN,NaN
619,,,,,,NaN,NaN,,,,,NaN,NaN
620,0,0,82,95,0,NaN,NaN,0,,7,84,NaN,NaN
621,,,,,,NaN,NaN,,,,,NaN,NaN
622,0,0,82,95,0,NaN,NaN,0,,7,82,NaN,NaN
623,,,,,,NaN,NaN,,,,,NaN,NaN
624,0,0,78,94,0,NaN,NaN,0,,7,79,NaN,NaN
625,,,,,,NaN,NaN,,,,,NaN,NaN
626,0,0,78,94,0,NaN,NaN,0,,7,78,NaN,NaN
627,,,,,,NaN,NaN,,,,,NaN,NaN
628,0,0,73,94,0,NaN,NaN,0,,7,75,NaN,NaN
629,,,,,,NaN,NaN,,,,,NaN,NaN
630,0,0,75,94,0,NaN,NaN,0,,7,75,NaN,NaN
631,,,,,,NaN,NaN,,,,,NaN,NaN
632,0,0,74,95,0,NaN,NaN,0,,7,75,NaN,NaN
633,,,,,,NaN,NaN,,,,,NaN,NaN
634,0,0,78,95,0,NaN,NaN,0,,7,74,NaN,NaN
635,,,,,,NaN,NaN,,,,,NaN,NaN
636,0,0,75,97,0,NaN,NaN,0,,7,72,NaN,NaN
637,,,,,,NaN,NaN,,,,,NaN,NaN
638,0,0,75,97,0,NaN,NaN,0,,7,71,NaN,NaN
639,,,,,,NaN,NaN,,,,,NaN,NaN
640,0,0,71,98,0,NaN,NaN,0,,7,72,NaN,NaN
641,,,,,,NaN,NaN,,,,,NaN,NaN
642,0,0,72,98,0,NaN,NaN,0,,7,72,NaN,NaN
643,,,,,,NaN,NaN,,,,,NaN,NaN
644,0,0,73,98,0,NaN,NaN,0,,7,74,NaN,NaN
645,,,,,,NaN,NaN,,,,,NaN,NaN
646,0,0,72,98,0,NaN,NaN,0,,7,73,NaN,NaN
647,,,,,,NaN,NaN,,,,,NaN,NaN
648,0,0,72,98,0,NaN,NaN,0,,7,73,NaN,NaN
649,,,,,,NaN,NaN,,,,,NaN,NaN
650,0,0,73,98,0,NaN,NaN,0,,7,73,NaN,NaN
651,,,,,,NaN,NaN,,,,,NaN,NaN
652,0,0,72,98,0,NaN,NaN,0,,7,72,NaN,NaN
653,,,,,,NaN,NaN,,,,,NaN,NaN
654,0,0,74,98,0,NaN,NaN,0,,7,73,NaN,NaN
655,,,,,,NaN,NaN,,,,,NaN,NaN
656,0,0,71,97,0,NaN,NaN,0,,7,73,NaN,NaN
657,,,,,,NaN,NaN,,,,,NaN,NaN
658,0,0,73,97,0,NaN,NaN,0,,7,73,NaN,NaN
659,,,,,,NaN,NaN,,,,,NaN,NaN
660,0,0,73,97,0,NaN,NaN,0,,7,74,NaN,NaN
661,,,,,,NaN,NaN,,,,,NaN,NaN
662,0,0,73,97,0,NaN,NaN,0,,7,73,NaN,NaN
663,,,,,,NaN,NaN,,,,,NaN,NaN
664,0,0,73,97,0,NaN,NaN,0,,7,73,NaN,NaN
665,,,,,,NaN,NaN,,,,,NaN,NaN
666,0,0,73,96,0,NaN,NaN,0,,7,73,NaN,NaN
667,,,,,,NaN,NaN,,,,,NaN,NaN
668,0,0,73,96,0,NaN,NaN,0,,7,73,NaN,NaN
669,,,,,,NaN,NaN,,,,,NaN,NaN
670,0,0,72,96,0,NaN,NaN,0,,7,73,NaN,NaN
671,,,,,,NaN,NaN,,,,,NaN,NaN
672,0,0,72,96,0,NaN,NaN,0,,7,73,NaN,NaN
673,,,,,,NaN,NaN,,,,,NaN,NaN
674,0,0,73,96,0,NaN,NaN,0,,7,73,NaN,NaN
675,,,,,,NaN,NaN,,,,,NaN,NaN
676,0,0,73,96,0,NaN,NaN,0,,7,72,NaN,NaN
677,,,,,,NaN,NaN,,,,,NaN,NaN
678,0,0,73,96,0,NaN,NaN,0,,7,74,NaN,NaN
679,,,,,,NaN,NaN,,,,,NaN,NaN
680,0,0,75,96,0,NaN,NaN,0,,7,77,NaN,NaN
681,,,,,,NaN,NaN,,,,,NaN,NaN
682,0,0,76,95,0,NaN,NaN,0,,7,76,NaN,NaN
683,,,,,,NaN,NaN,,,,,NaN,NaN
684,0,0,76,95,0,NaN,NaN,0,,7,76,NaN,NaN
685,,,,,,NaN,NaN,,,,,NaN,NaN
686,0,0,74,94,0,NaN,NaN,0,,7,75,NaN,NaN
687,,,,,,NaN,NaN,,,,,NaN,NaN
688,0,0,75,93,0,NaN,NaN,0,,7,75,NaN,NaN
689,,,,,,NaN,NaN,,,,,NaN,NaN
690,0,0,81,93,0,NaN,NaN,0,,7,75,NaN,NaN
691,,,,,,NaN,NaN,,,,,NaN,NaN
692,0,0,97,93,0,NaN,NaN,0,,7,76,NaN,NaN
693,,,,,,NaN,NaN,,,,,NaN,NaN
694,0,0,99,93,0,NaN,NaN,0,,7,80,NaN,NaN
695,,,,,,NaN,NaN,,,,,NaN,NaN
696,0,0,87,93,0,NaN,NaN,0,,7,83,NaN,NaN
697,,,,,,NaN,NaN,,,,,NaN,NaN
698,0,0,87,93,0,NaN,NaN,0,,7,86,NaN,NaN
699,,,,,,NaN,NaN,,,,,NaN,NaN
700,0,0,87,93,0,NaN,NaN,0,,7,86,NaN,NaN
701,,,,,,NaN,NaN,,,,,NaN,NaN
702,0,0,84,93,0,NaN,NaN,0,,7,84,NaN,NaN
703,,,,,,NaN,NaN,,,,,NaN,NaN
704,0,0,82,93,0,NaN,NaN,0,,7,82,NaN,NaN
705,,,,,,NaN,NaN,,,,,NaN,NaN
706,0,0,78,93,0,NaN,NaN,0,,7,79,NaN,NaN
707,,,,,,NaN,NaN,,,,,NaN,NaN
708,0,0,77,94,0,NaN,NaN,0,,7,78,NaN,NaN
709,,,,,,NaN,NaN,,,,,NaN,NaN
710,0,0,77,94,0,NaN,NaN,0,,7,77,NaN,NaN
711,,,,,,NaN,NaN,,,,,NaN,NaN
712,0,0,76,95,0,NaN,NaN,0,,7,77,NaN,NaN
713,,,,,,NaN,NaN,,,,,NaN,NaN
714,0,0,76,96,0,NaN,NaN,0,,7,78,NaN,NaN
715,,,,,,NaN,NaN,,,,,NaN,NaN
716,0,0,76,97,0,NaN,NaN,0,,7,77,NaN,NaN
717,,,,,,NaN,NaN,,,,,NaN,NaN
718,0,0,77,97,0,NaN,NaN,0,,7,77,NaN,NaN
719,,,,,,NaN,NaN,,,,,NaN,NaN
720,0,0,76,98,0,NaN,NaN,0,,7,77,NaN,NaN
721,,,,,,NaN,NaN,,,,,NaN,NaN
722,0,0,76,98,0,NaN,NaN,0,,7,76,NaN,NaN
723,,,,,,NaN,NaN,,,,,NaN,NaN
724,0,0,76,98,0,NaN,NaN,0,,7,77,NaN,NaN
725,,,,,,NaN,NaN,,,,,NaN,NaN
726,0,0,77,98,0,NaN,NaN,0,,7,77,NaN,NaN
727,,,,,,NaN,NaN,,,,,NaN,NaN
728,0,0,77,98,0,NaN,NaN,0,,7,77,NaN,NaN
729,,,,,,NaN,NaN,,,,,NaN,NaN
730,0,0,78,98,0,NaN,NaN,0,,7,77,NaN,NaN
731,,,,,,NaN,NaN,,,,,NaN,NaN
732,1,1,76,98,1,NaN,NaN,0,,7,77,NaN,NaN
733,,,,,,NaN,NaN,,,,,NaN,NaN
734,1,1,76,98,1,NaN,NaN,0,,7,76,NaN,NaN
735,,,,,,NaN,NaN,,,,,NaN,NaN
736,1,1,76,98,1,NaN,NaN,0,,7,76,NaN,NaN
737,,,,,,NaN,NaN,,,,,NaN,NaN
738,1,1,76,98,1,NaN,NaN,0,,7,78,NaN,NaN
739,,,,,,NaN,NaN,,,,,NaN,NaN
740,0,0,77,98,0,NaN,NaN,0,,7,79,NaN,NaN
741,,,,,,NaN,NaN,,,,,NaN,NaN
742,0,0,80,98,0,NaN,NaN,0,,7,80,NaN,NaN
743,,,,,,NaN,NaN,,,,,NaN,NaN
744,1,1,80,97,1,NaN,NaN,0,,7,79,NaN,NaN
745,,,,,,NaN,NaN,,,,,NaN,NaN
746,1,-3,81,97,2,NaN,NaN,0,,7,79,NaN,NaN
747,,,,,,NaN,NaN,,,,,NaN,NaN
748,1,-3,81,97,1,NaN,NaN,0,,7,80,NaN,NaN
749,,,,,,NaN,NaN,,,,,NaN,NaN
750,1,-2,83,96,1,NaN,NaN,0,,7,75,NaN,NaN
751,,,,,,NaN,NaN,,,,,NaN,NaN
752,1,-2,85,96,1,NaN,NaN,0,,7,75,NaN,NaN
753,,,,,,NaN,NaN,,,,,NaN,NaN
754,1,-2,84,97,1,NaN,NaN,0,,7,74,NaN,NaN
755,,,,,,NaN,NaN,,,,,NaN,NaN
756,0,0,86,98,0,NaN,NaN,0,,7,75,NaN,NaN
757,,,,,,NaN,NaN,,,,,NaN,NaN
758,0,0,86,98,0,NaN,NaN,0,,7,78,NaN,NaN
759,,,,,,NaN,NaN,,,,,NaN,NaN
760,0,0,86,99,0,NaN,NaN,0,,7,78,NaN,NaN
761,,,,,,NaN,NaN,,,,,NaN,NaN
762,0,0,83,98,0,NaN,NaN,0,,7,84,NaN,NaN
763,,,,,,NaN,NaN,,,,,NaN,NaN
764,1,1,81,99,1,NaN,NaN,0,,7,82,NaN,NaN
765,,,,,,NaN,NaN,,,,,NaN,NaN
766,1,1,80,98,1,NaN,NaN,0,,7,80,NaN,NaN
767,,,,,,NaN,NaN,,,,,NaN,NaN
768,1,1,80,98,1,NaN,NaN,0,,7,79,NaN,NaN
769,,,,,,NaN,NaN,,,,,NaN,NaN
770,1,1,77,98,1,NaN,NaN,0,,7,78,NaN,NaN
771,,,,,,NaN,NaN,,,,,NaN,NaN
772,1,1,77,98,1,NaN,NaN,0,,6,79,NaN,NaN
773,,,,,,NaN,NaN,,,,,NaN,NaN
774,1,1,79,98,1,NaN,NaN,0,,6,79,NaN,NaN
775,,,,,,NaN,NaN,,,,,NaN,NaN
776,1,1,80,98,1,NaN,NaN,0,,7,79,NaN,NaN
777,,,,,,NaN,NaN,,,,,NaN,NaN
778,1,1,80,98,1,NaN,NaN,0,,7,80,NaN,NaN
779,,,,,,NaN,NaN,,,,,NaN,NaN
780,1,1,78,98,1,NaN,NaN,0,,7,79,NaN,NaN
781,,,,,,NaN,NaN,,,,,NaN,NaN
782,1,1,78,98,1,NaN,NaN,0,,7,78,NaN,NaN
783,,,,,,NaN,NaN,,,,,NaN,NaN
784,1,1,77,98,1,NaN,NaN,0,,7,77,NaN,NaN
785,,,,,,NaN,NaN,,,,,NaN,NaN
786,1,1,77,98,1,NaN,NaN,0,,7,77,NaN,NaN
787,,,,,,NaN,NaN,,,,,NaN,NaN
788,1,1,76,98,1,NaN,NaN,0,,7,77,NaN,NaN
789,,,,,,NaN,NaN,,,,,NaN,NaN
790,1,1,76,98,1,NaN,NaN,0,,7,76,NaN,NaN
791,,,,,,NaN,NaN,,,,,NaN,NaN
792,1,1,75,98,1,NaN,NaN,0,,7,76,NaN,NaN
793,,,,,,NaN,NaN,,,,,NaN,NaN
794,1,1,75,97,1,NaN,NaN,0,,7,76,NaN,NaN
795,,,,,,NaN,NaN,,,,,NaN,NaN
796,1,1,75,97,1,NaN,NaN,0,,7,76,NaN,NaN
797,,,,,,NaN,NaN,,,,,NaN,NaN
798,1,1,75,97,1,NaN,NaN,0,,7,76,NaN,NaN
799,,,,,,NaN,NaN,,,,,NaN,NaN
800,1,1,74,97,1,NaN,NaN,0,,7,75,NaN,NaN
801,,,,,,NaN,NaN,,,,,NaN,NaN
802,1,1,74,97,1,NaN,NaN,0,,7,76,NaN,NaN
803,,,,,,NaN,NaN,,,,,NaN,NaN
804,1,1,73,97,1,NaN,NaN,0,,7,74,NaN,NaN
805,,,,,,NaN,NaN,,,,,NaN,NaN
806,1,1,74,97,1,NaN,NaN,0,,7,74,NaN,NaN
807,,,,,,NaN,NaN,,,,,NaN,NaN
808,1,1,74,97,1,NaN,NaN,0,,7,75,NaN,NaN
809,,,,,,NaN,NaN,,,,,NaN,NaN
810,1,1,76,97,1,NaN,NaN,0,,7,73,NaN,NaN
811,,,,,,NaN,NaN,,,,,NaN,NaN
812,-2,-10,75,97,5,NaN,NaN,0,,7,72,NaN,NaN
813,,,,,,NaN,NaN,,,,,NaN,NaN
814,-2,-10,75,97,5,NaN,NaN,0,,6,73,NaN,NaN
815,,,,,,NaN,NaN,,,,,NaN,NaN
816,1,1,72,97,1,NaN,NaN,0,,6,72,NaN,NaN
817,,,,,,NaN,NaN,,,,,NaN,NaN
818,1,1,76,97,1,NaN,NaN,0,,6,72,NaN,NaN
819,,,,,,NaN,NaN,,,,,NaN,NaN
820,1,1,75,97,1,NaN,NaN,0,,6,72,NaN,NaN
821,,,,,,NaN,NaN,,,,,NaN,NaN
822,1,1,75,97,1,NaN,NaN,0,,6,72,NaN,NaN
823,,,,,,NaN,NaN,,,,,NaN,NaN
824,1,1,73,97,1,NaN,NaN,0,,6,73,NaN,NaN
825,,,,,,NaN,NaN,,,,,NaN,NaN
826,1,1,73,97,1,NaN,NaN,0,,6,74,NaN,NaN
827,,,,,,NaN,NaN,,,,,NaN,NaN
828,1,1,74,96,1,NaN,NaN,0,,6,74,NaN,NaN
829,,,,,,NaN,NaN,,,,,NaN,NaN
830,1,1,75,96,1,NaN,NaN,0,,6,72,NaN,NaN
831,,,,,,NaN,NaN,,,,,NaN,NaN
832,1,1,74,96,1,NaN,NaN,0,,6,72,NaN,NaN
833,,,,,,NaN,NaN,,,,,NaN,NaN
834,1,-4,74,96,5,NaN,NaN,0,,6,72,NaN,NaN
835,,,,,,NaN,NaN,,,,,NaN,NaN
836,1,-4,71,97,5,NaN,NaN,0,,7,73,NaN,NaN
837,,,,,,NaN,NaN,,,,,NaN,NaN
838,1,-4,73,97,5,NaN,NaN,0,,7,73,NaN,NaN
839,,,,,,NaN,NaN,,,,,NaN,NaN
840,1,1,73,97,1,NaN,NaN,0,,7,73,NaN,NaN
841,,,,,,NaN,NaN,,,,,NaN,NaN
842,1,1,73,97,1,NaN,NaN,0,,7,74,NaN,NaN
843,,,,,,NaN,NaN,,,,,NaN,NaN
844,1,1,73,97,1,NaN,NaN,0,,7,73,NaN,NaN
845,,,,,,NaN,NaN,,,,,NaN,NaN
846,-1,-4,74,97,1,NaN,NaN,0,,7,74,NaN,NaN
847,,,,,,NaN,NaN,,,,,NaN,NaN
848,-1,-3,73,97,1,NaN,NaN,0,,7,74,NaN,NaN
849,,,,,,NaN,NaN,,,,,NaN,NaN
850,-1,-3,73,97,1,NaN,NaN,0,,6,74,NaN,NaN
851,,,,,,NaN,NaN,,,,,NaN,NaN
852,1,1,73,97,1,NaN,NaN,0,,6,74,NaN,NaN
853,,,,,,NaN,NaN,,,,,NaN,NaN
854,1,1,74,97,1,NaN,NaN,0,,6,74,NaN,NaN
855,,,,,,NaN,NaN,,,,,NaN,NaN
856,-2,-69,74,97,72,NaN,NaN,0,,6,74,NaN,NaN
857,,,,,,NaN,NaN,,,,,NaN,NaN
858,-2,-46,74,97,52,NaN,NaN,0,,6,74,NaN,NaN
859,,,,,,NaN,NaN,,,,,NaN,NaN
860,-2,-30,74,96,34,NaN,NaN,0,,6,74,NaN,NaN
861,,,,,,NaN,NaN,,,,,NaN,NaN
862,-3,-35,74,96,19,NaN,NaN,0,,6,75,NaN,NaN
863,,,,,,NaN,NaN,,,,,NaN,NaN
864,-3,-35,74,96,19,NaN,NaN,0,,6,75,NaN,NaN
865,,,,,,NaN,NaN,,,,,NaN,NaN
866,-2,-8,76,96,7,NaN,NaN,0,,6,75,NaN,NaN
867,,,,,,NaN,NaN,,,,,NaN,NaN
868,-2,-7,75,96,3,NaN,NaN,0,,6,75,NaN,NaN
869,,,,,,NaN,NaN,,,,,NaN,NaN
870,-2,-5,75,97,2,NaN,NaN,0,,6,75,NaN,NaN
871,,,,,,NaN,NaN,,,,,NaN,NaN
872,-2,-5,73,97,2,NaN,NaN,0,,6,74,NaN,NaN
873,,,,,,NaN,NaN,,,,,NaN,NaN
874,-2,-7,74,97,5,NaN,NaN,0,,6,75,NaN,NaN
875,,,,,,NaN,NaN,,,,,NaN,NaN
876,-2,,74,97,,NaN,NaN,0,,6,74,NaN,NaN
877,,,,,,NaN,NaN,,,,,NaN,NaN
878,0,,73,97,,NaN,NaN,0,,6,74,NaN,NaN
879,,,,,,NaN,NaN,,,,,NaN,NaN
880,0,,73,97,,NaN,NaN,0,,6,74,NaN,NaN
881,,,,,,NaN,NaN,,,,,NaN,NaN
882,0,,73,97,,NaN,NaN,0,,6,74,NaN,NaN
883,,,,,,NaN,NaN,,,,,NaN,NaN
884,0,,74,97,,NaN,NaN,0,,6,73,NaN,NaN
885,,,,,,NaN,NaN,,,,,NaN,NaN
