time,Solar8000/ART_MBP,Solar8000/CVP,Solar8000/ETCO2,Solar8000/RR_CO2,Solar8000/HR,SNUADC/ECG_II,SNUADC/CVP,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/PLETH_SPO2,SNUADC/ART,Solar8000/PLETH_HR,Solar8000/ART_SBP
14016,,,,,,NaN,NaN,,NaN,,NaN,,
14017,64,7,40,14,63,NaN,NaN,43,NaN,100,NaN,64,90
14018,,,,,,NaN,NaN,,NaN,,NaN,,
14019,65,7,40,14,63,NaN,NaN,44,NaN,100,NaN,64,91
14020,,,,,,NaN,NaN,,NaN,,NaN,,
14021,65,7,40,14,64,NaN,NaN,44,NaN,100,NaN,64,91
14022,,,,,,NaN,NaN,,NaN,,NaN,,
14023,65,7,40,14,64,NaN,NaN,44,NaN,100,NaN,65,92
14024,,,,,,NaN,NaN,,NaN,,NaN,,
14025,66,7,40,14,64,NaN,NaN,44,NaN,100,NaN,65,92
14026,,,,,,NaN,NaN,,NaN,,NaN,,
14027,66,7,40,14,64,NaN,NaN,44,NaN,100,NaN,65,92
14028,,,,,,NaN,NaN,,NaN,,NaN,,
14029,66,7,40,14,64,NaN,NaN,44,NaN,100,NaN,65,91
14030,,,,,,NaN,NaN,,NaN,,NaN,,
14031,65,7,40,14,65,NaN,NaN,44,NaN,100,NaN,65,91
14032,,,,,,NaN,NaN,,NaN,,NaN,,
14033,65,7,40,14,65,NaN,NaN,44,NaN,100,NaN,65,90
14034,,,,,,NaN,NaN,,NaN,,NaN,,
14035,65,7,40,14,65,NaN,NaN,44,NaN,100,NaN,65,90
14036,,,,,,NaN,NaN,,NaN,,NaN,,
14037,65,8,40,14,65,NaN,NaN,44,NaN,100,NaN,65,91
14038,,,,,,NaN,NaN,,NaN,,NaN,,
14039,65,8,40,14,65,NaN,NaN,43,NaN,100,NaN,66,90
14040,,,,,,NaN,NaN,,NaN,,NaN,,
14041,65,8,40,14,65,NaN,NaN,43,NaN,100,NaN,66,90
14042,,,,,,NaN,NaN,,NaN,,NaN,,
14043,64,8,40,14,65,NaN,NaN,43,NaN,100,NaN,66,89
14044,,,,,,NaN,NaN,,NaN,,NaN,,
14045,64,8,40,14,66,NaN,NaN,43,NaN,100,NaN,66,89
14046,,,,,,NaN,NaN,,NaN,,NaN,,
14047,64,8,40,14,66,NaN,NaN,42,NaN,100,NaN,66,88
14048,,,,,,NaN,NaN,,NaN,,NaN,,
14049,64,8,40,14,66,NaN,NaN,42,NaN,100,NaN,66,88
14050,,,,,,NaN,NaN,,NaN,,NaN,,
14051,63,8,40,14,66,NaN,NaN,42,NaN,100,NaN,66,87
14052,,,,,,NaN,NaN,,NaN,,NaN,,
14053,63,8,40,14,66,NaN,NaN,42,NaN,100,NaN,66,88
14054,,,,,,NaN,NaN,,NaN,,NaN,,
14055,63,8,40,14,66,NaN,NaN,42,NaN,100,NaN,66,87
14056,,,,,,NaN,NaN,,NaN,,NaN,,
14057,63,8,40,14,66,NaN,NaN,42,NaN,100,NaN,66,88
14058,,,,,,NaN,NaN,,NaN,,NaN,,
14059,63,8,40,14,66,NaN,NaN,42,NaN,100,NaN,66,88
14060,,,,,,NaN,NaN,,NaN,,NaN,,
14061,63,8,40,14,66,NaN,NaN,42,NaN,100,NaN,66,86
14062,,,,,,NaN,NaN,,NaN,,NaN,,
14063,63,8,40,14,66,NaN,NaN,42,NaN,100,NaN,66,87
14064,,,,,,NaN,NaN,,NaN,,NaN,,
14065,63,8,40,14,66,NaN,NaN,42,NaN,100,NaN,66,88
14066,,,,,,NaN,NaN,,NaN,,NaN,,
14067,63,8,40,14,66,NaN,NaN,42,NaN,100,NaN,66,88
14068,,,,,,NaN,NaN,,NaN,,NaN,,
14069,63,8,40,14,66,NaN,NaN,43,NaN,100,NaN,66,88
14070,,,,,,NaN,NaN,,NaN,,NaN,,
14071,64,8,40,14,66,NaN,NaN,43,NaN,100,NaN,67,89
14072,,,,,,NaN,NaN,,NaN,,NaN,,
14073,64,8,40,14,66,NaN,NaN,43,NaN,100,NaN,67,89
14074,,,,,,NaN,NaN,,NaN,,NaN,,
14075,64,8,40,14,66,NaN,NaN,43,NaN,100,NaN,67,89
14076,,,,,,NaN,NaN,,NaN,,NaN,,
14077,64,8,40,14,66,NaN,NaN,42,NaN,100,NaN,66,89
14078,,,,,,NaN,NaN,,NaN,,NaN,,
14079,64,8,40,14,66,NaN,NaN,42,NaN,100,NaN,66,89
14080,,,,,,NaN,NaN,,NaN,,NaN,,
14081,64,8,40,14,65,NaN,NaN,42,NaN,100,NaN,66,89
14082,,,,,,NaN,NaN,,NaN,,NaN,,
14083,64,8,40,14,65,NaN,NaN,43,NaN,100,NaN,66,89
14084,,,,,,NaN,NaN,,NaN,,NaN,,
14085,64,8,40,14,65,NaN,NaN,43,NaN,100,NaN,66,89
14086,,,,,,NaN,NaN,,NaN,,NaN,,
14087,64,8,40,14,65,NaN,NaN,43,NaN,100,NaN,66,89
14088,,,,,,NaN,NaN,,NaN,,NaN,,
14089,65,7,40,14,65,NaN,NaN,43,NaN,100,NaN,66,90
14090,,,,,,NaN,NaN,,NaN,,NaN,,
14091,65,7,40,14,65,NaN,NaN,44,NaN,100,NaN,66,90
14092,,,,,,NaN,NaN,,NaN,,NaN,,
14093,65,8,40,14,65,NaN,NaN,44,NaN,100,NaN,66,91
14094,,,,,,NaN,NaN,,NaN,,NaN,,
14095,65,8,40,14,66,NaN,NaN,44,NaN,100,NaN,66,91
14096,,,,,,NaN,NaN,,NaN,,NaN,,
14097,66,7,40,14,66,NaN,NaN,44,NaN,100,NaN,66,91
14098,,,,,,NaN,NaN,,NaN,,NaN,,
14099,66,7,40,14,66,NaN,NaN,44,NaN,100,NaN,66,91
14100,,,,,,NaN,NaN,,NaN,,NaN,,
14101,66,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,92
14102,,,,,,NaN,NaN,,NaN,,NaN,,
14103,66,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,92
14104,,,,,,NaN,NaN,,NaN,,NaN,,
14105,66,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,92
14106,,,,,,NaN,NaN,,NaN,,NaN,,
14107,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,93
14108,,,,,,NaN,NaN,,NaN,,NaN,,
14109,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,93
14110,,,,,,NaN,NaN,,NaN,,NaN,,
14111,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,93
14112,,,,,,NaN,NaN,,NaN,,NaN,,
14113,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,93
14114,,,,,,NaN,NaN,,NaN,,NaN,,
14115,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,93
14116,,,,,,NaN,NaN,,NaN,,NaN,,
14117,67,7,40,14,66,NaN,NaN,45,NaN,100,NaN,66,94
14118,,,,,,NaN,NaN,,NaN,,NaN,,
14119,67,7,40,14,66,NaN,NaN,45,NaN,100,NaN,66,94
14120,,,,,,NaN,NaN,,NaN,,NaN,,
14121,67,7,40,14,66,NaN,NaN,45,NaN,100,NaN,66,93
14122,,,,,,NaN,NaN,,NaN,,NaN,,
14123,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,94
14124,,,,,,NaN,NaN,,NaN,,NaN,,
14125,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,93
14126,,,,,,NaN,NaN,,NaN,,NaN,,
14127,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,94
14128,,,,,,NaN,NaN,,NaN,,NaN,,
14129,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,93
14130,,,,,,NaN,NaN,,NaN,,NaN,,
14131,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,93
14132,,,,,,NaN,NaN,,NaN,,NaN,,
14133,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,92
14134,,,,,,NaN,NaN,,NaN,,NaN,,
14135,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,93
14136,,,,,,NaN,NaN,,NaN,,NaN,,
14137,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,93
14138,,,,,,NaN,NaN,,NaN,,NaN,,
14139,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,93
14140,,,,,,NaN,NaN,,NaN,,NaN,,
14141,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,93
14142,,,,,,NaN,NaN,,NaN,,NaN,,
14143,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,94
14144,,,,,,NaN,NaN,,NaN,,NaN,,
14145,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,94
14146,,,,,,NaN,NaN,,NaN,,NaN,,
14147,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,93
14148,,,,,,NaN,NaN,,NaN,,NaN,,
14149,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,94
14150,,,,,,NaN,NaN,,NaN,,NaN,,
14151,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,93
14152,,,,,,NaN,NaN,,NaN,,NaN,,
14153,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,94
14154,,,,,,NaN,NaN,,NaN,,NaN,,
14155,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,94
14156,,,,,,NaN,NaN,,NaN,,NaN,,
14157,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,94
14158,,,,,,NaN,NaN,,NaN,,NaN,,
14159,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,94
14160,,,,,,NaN,NaN,,NaN,,NaN,,
14161,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,94
14162,,,,,,NaN,NaN,,NaN,,NaN,,
14163,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,94
14164,,,,,,NaN,NaN,,NaN,,NaN,,
14165,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,94
14166,,,,,,NaN,NaN,,NaN,,NaN,,
14167,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,94
14168,,,,,,NaN,NaN,,NaN,,NaN,,
14169,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,94
14170,,,,,,NaN,NaN,,NaN,,NaN,,
14171,67,7,40,14,65,NaN,NaN,44,NaN,100,NaN,66,94
14172,,,,,,NaN,NaN,,NaN,,NaN,,
14173,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,66,93
14174,,,,,,NaN,NaN,,NaN,,NaN,,
14175,67,7,40,14,65,NaN,NaN,44,NaN,100,NaN,65,93
14176,,,,,,NaN,NaN,,NaN,,NaN,,
14177,67,7,40,14,65,NaN,NaN,45,NaN,100,NaN,65,94
14178,,,,,,NaN,NaN,,NaN,,NaN,,
14179,67,7,40,14,65,NaN,NaN,44,NaN,100,NaN,65,93
14180,,,,,,NaN,NaN,,NaN,,NaN,,
14181,67,7,40,14,65,NaN,NaN,44,NaN,100,NaN,65,93
14182,,,,,,NaN,NaN,,NaN,,NaN,,
14183,67,7,40,14,65,NaN,NaN,44,NaN,100,NaN,65,94
14184,,,,,,NaN,NaN,,NaN,,NaN,,
14185,66,7,40,14,65,NaN,NaN,44,NaN,100,NaN,65,93
14186,,,,,,NaN,NaN,,NaN,,NaN,,
14187,66,7,40,14,65,NaN,NaN,44,NaN,100,NaN,65,93
14188,,,,,,NaN,NaN,,NaN,,NaN,,
14189,66,7,40,14,65,NaN,NaN,44,NaN,100,NaN,65,92
14190,,,,,,NaN,NaN,,NaN,,NaN,,
14191,66,7,40,14,65,NaN,NaN,44,NaN,100,NaN,65,92
14192,,,,,,NaN,NaN,,NaN,,NaN,,
14193,66,7,40,14,65,NaN,NaN,43,NaN,100,NaN,65,92
14194,,,,,,NaN,NaN,,NaN,,NaN,,
14195,66,7,40,14,65,NaN,NaN,43,NaN,100,NaN,65,92
14196,,,,,,NaN,NaN,,NaN,,NaN,,
14197,66,7,40,14,64,NaN,NaN,43,NaN,100,NaN,65,92
14198,,,,,,NaN,NaN,,NaN,,NaN,,
14199,66,7,40,14,64,NaN,NaN,43,NaN,100,NaN,65,92
14200,,,,,,NaN,NaN,,NaN,,NaN,,
14201,65,7,40,14,64,NaN,NaN,43,NaN,100,NaN,65,92
14202,,,,,,NaN,NaN,,NaN,,NaN,,
14203,65,7,40,14,64,NaN,NaN,43,NaN,100,NaN,65,93
14204,,,,,,NaN,NaN,,NaN,,NaN,,
14205,65,7,40,14,64,NaN,NaN,43,NaN,100,NaN,65,92
14206,,,,,,NaN,NaN,,NaN,,NaN,,
14207,65,7,40,14,64,NaN,NaN,43,NaN,100,NaN,65,91
14208,,,,,,NaN,NaN,,NaN,,NaN,,
14209,65,7,40,14,64,NaN,NaN,43,NaN,100,NaN,65,92
14210,,,,,,NaN,NaN,,NaN,,NaN,,
14211,65,7,40,14,64,NaN,NaN,43,NaN,100,NaN,65,92
14212,,,,,,NaN,NaN,,NaN,,NaN,,
14213,65,7,40,14,64,NaN,NaN,43,NaN,100,NaN,65,92
14214,,,,,,NaN,NaN,,NaN,,NaN,,
14215,65,7,40,14,64,NaN,NaN,43,NaN,100,NaN,65,92
14216,,,,,,NaN,NaN,,NaN,,NaN,,
14217,65,7,40,14,64,NaN,NaN,43,NaN,100,NaN,65,92
14218,,,,,,NaN,NaN,,NaN,,NaN,,
14219,65,7,40,14,64,NaN,NaN,42,NaN,100,NaN,65,92
14220,,,,,,NaN,NaN,,NaN,,NaN,,
14221,65,7,40,14,64,NaN,NaN,42,NaN,100,NaN,64,92
14222,,,,,,NaN,NaN,,NaN,,NaN,,
14223,64,7,40,14,64,NaN,NaN,42,NaN,100,NaN,64,91
14224,,,,,,NaN,NaN,,NaN,,NaN,,
14225,65,7,40,14,64,NaN,NaN,43,NaN,100,NaN,64,92
14226,,,,,,NaN,NaN,,NaN,,NaN,,
14227,64,7,40,14,64,NaN,NaN,42,NaN,100,NaN,64,91
14228,,,,,,NaN,NaN,,NaN,,NaN,,
14229,64,7,40,14,64,NaN,NaN,42,NaN,100,NaN,64,91
14230,,,,,,NaN,NaN,,NaN,,NaN,,
14231,64,7,40,14,64,NaN,NaN,42,NaN,100,NaN,64,91
14232,,,,,,NaN,NaN,,NaN,,NaN,,
14233,64,7,40,14,64,NaN,NaN,42,NaN,100,NaN,64,90
14234,,,,,,NaN,NaN,,NaN,,NaN,,
14235,64,7,40,14,64,NaN,NaN,42,NaN,100,NaN,64,91
14236,,,,,,NaN,NaN,,NaN,,NaN,,
14237,64,7,40,14,64,NaN,NaN,42,NaN,100,NaN,64,91
14238,,,,,,NaN,NaN,,NaN,,NaN,,
14239,64,7,40,14,64,NaN,NaN,42,NaN,100,NaN,64,91
14240,,,,,,NaN,NaN,,NaN,,NaN,,
14241,63,7,40,14,64,NaN,NaN,42,NaN,100,NaN,64,91
14242,,,,,,NaN,NaN,,NaN,,NaN,,
14243,63,7,40,14,64,NaN,NaN,41,NaN,100,NaN,64,90
14244,,,,,,NaN,NaN,,NaN,,NaN,,
14245,63,7,40,14,64,NaN,NaN,41,NaN,100,NaN,64,90
14246,,,,,,NaN,NaN,,NaN,,NaN,,
14247,63,7,40,14,64,NaN,NaN,41,NaN,100,NaN,64,90
14248,,,,,,NaN,NaN,,NaN,,NaN,,
14249,63,7,40,14,64,NaN,NaN,41,NaN,100,NaN,64,89
14250,,,,,,NaN,NaN,,NaN,,NaN,,
14251,63,7,40,14,64,NaN,NaN,41,NaN,100,NaN,64,90
14252,,,,,,NaN,NaN,,NaN,,NaN,,
14253,63,7,40,14,64,NaN,NaN,41,NaN,100,NaN,64,89
14254,,,,,,NaN,NaN,,NaN,,NaN,,
14255,63,7,40,14,64,NaN,NaN,41,NaN,100,NaN,64,89
14256,,,,,,NaN,NaN,,NaN,,NaN,,
14257,63,7,40,14,64,NaN,NaN,41,NaN,100,NaN,64,88
14258,,,,,,NaN,NaN,,NaN,,NaN,,
14259,63,7,40,14,64,NaN,NaN,41,NaN,100,NaN,64,89
14260,,,,,,NaN,NaN,,NaN,,NaN,,
14261,63,7,40,14,64,NaN,NaN,41,NaN,100,NaN,65,89
14262,,,,,,NaN,NaN,,NaN,,NaN,,
14263,62,7,40,14,64,NaN,NaN,41,NaN,100,NaN,65,89
14264,,,,,,NaN,NaN,,NaN,,NaN,,
14265,62,7,40,14,64,NaN,NaN,41,NaN,100,NaN,64,89
14266,,,,,,NaN,NaN,,NaN,,NaN,,
14267,62,7,40,14,64,NaN,NaN,41,NaN,100,NaN,64,89
14268,,,,,,NaN,NaN,,NaN,,NaN,,
14269,62,7,40,14,64,NaN,NaN,41,NaN,100,NaN,64,89
14270,,,,,,NaN,NaN,,NaN,,NaN,,
14271,62,7,40,14,64,NaN,NaN,41,NaN,100,NaN,65,89
14272,,,,,,NaN,NaN,,NaN,,NaN,,
14273,62,7,40,14,64,NaN,NaN,41,NaN,100,NaN,65,89
14274,,,,,,NaN,NaN,,NaN,,NaN,,
14275,62,7,40,14,64,NaN,NaN,41,NaN,100,NaN,65,89
14276,,,,,,NaN,NaN,,NaN,,NaN,,
14277,62,7,40,14,64,NaN,NaN,41,NaN,100,NaN,65,89
14278,,,,,,NaN,NaN,,NaN,,NaN,,
14279,62,7,40,14,64,NaN,NaN,40,NaN,100,NaN,65,89
14280,,,,,,NaN,NaN,,NaN,,NaN,,
14281,62,7,40,14,64,NaN,NaN,40,NaN,100,NaN,65,89
14282,,,,,,NaN,NaN,,NaN,,NaN,,
14283,62,7,40,14,64,NaN,NaN,40,NaN,100,NaN,65,89
14284,,,,,,NaN,NaN,,NaN,,NaN,,
14285,62,7,40,14,64,NaN,NaN,40,NaN,100,NaN,64,88
14286,,,,,,NaN,NaN,,NaN,,NaN,,
14287,61,7,40,14,64,NaN,NaN,40,NaN,100,NaN,64,88
14288,,,,,,NaN,NaN,,NaN,,NaN,,
14289,61,7,40,14,64,NaN,NaN,40,NaN,100,NaN,64,88
14290,,,,,,NaN,NaN,,NaN,,NaN,,
14291,61,7,40,14,64,NaN,NaN,40,NaN,100,NaN,64,88
14292,,,,,,NaN,NaN,,NaN,,NaN,,
14293,61,7,40,14,64,NaN,NaN,40,NaN,100,NaN,64,88
14294,,,,,,NaN,NaN,,NaN,,NaN,,
14295,61,7,40,14,64,NaN,NaN,39,NaN,100,NaN,64,88
14296,,,,,,NaN,NaN,,NaN,,NaN,,
14297,61,7,40,14,64,NaN,NaN,40,NaN,100,NaN,64,88
14298,,,,,,NaN,NaN,,NaN,,NaN,,
14299,61,7,40,14,64,NaN,NaN,40,NaN,100,NaN,64,88
14300,,,,,,NaN,NaN,,NaN,,NaN,,
14301,61,7,40,14,64,NaN,NaN,39,NaN,100,NaN,64,88
14302,,,,,,NaN,NaN,,NaN,,NaN,,
14303,61,7,40,14,64,NaN,NaN,39,NaN,100,NaN,64,88
14304,,,,,,NaN,NaN,,NaN,,NaN,,
14305,61,7,40,14,64,NaN,NaN,39,NaN,100,NaN,64,87
14306,,,,,,NaN,NaN,,NaN,,NaN,,
14307,61,7,40,14,64,NaN,NaN,39,NaN,100,NaN,64,87
14308,,,,,,NaN,NaN,,NaN,,NaN,,
14309,60,7,40,14,64,NaN,NaN,39,NaN,100,NaN,64,87
14310,,,,,,NaN,NaN,,NaN,,NaN,,
14311,61,7,40,14,64,NaN,NaN,39,NaN,100,NaN,64,88
14312,,,,,,NaN,NaN,,NaN,,NaN,,
14313,60,7,40,14,64,NaN,NaN,39,NaN,100,NaN,64,88
14314,,,,,,NaN,NaN,,NaN,,NaN,,
14315,60,7,40,14,64,NaN,NaN,39,NaN,100,NaN,64,87
14316,,,,,,NaN,NaN,,NaN,,NaN,,
14317,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,87
14318,,,,,,NaN,NaN,,NaN,,NaN,,
14319,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,87
14320,,,,,,NaN,NaN,,NaN,,NaN,,
14321,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,87
14322,,,,,,NaN,NaN,,NaN,,NaN,,
14323,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,86
14324,,,,,,NaN,NaN,,NaN,,NaN,,
14325,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,87
14326,,,,,,NaN,NaN,,NaN,,NaN,,
14327,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,86
14328,,,,,,NaN,NaN,,NaN,,NaN,,
14329,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,87
14330,,,,,,NaN,NaN,,NaN,,NaN,,
14331,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,87
14332,,,,,,NaN,NaN,,NaN,,NaN,,
14333,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,87
14334,,,,,,NaN,NaN,,NaN,,NaN,,
14335,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,87
14336,,,,,,NaN,NaN,,NaN,,NaN,,
14337,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,88
14338,,,,,,NaN,NaN,,NaN,,NaN,,
14339,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,87
14340,,,,,,NaN,NaN,,NaN,,NaN,,
14341,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,88
14342,,,,,,NaN,NaN,,NaN,,NaN,,
14343,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,87
14344,,,,,,NaN,NaN,,NaN,,NaN,,
14345,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,87
14346,,,,,,NaN,NaN,,NaN,,NaN,,
14347,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,87
14348,,,,,,NaN,NaN,,NaN,,NaN,,
14349,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,87
14350,,,,,,NaN,NaN,,NaN,,NaN,,
14351,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,87
14352,,,,,,NaN,NaN,,NaN,,NaN,,
14353,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,87
14354,,,,,,NaN,NaN,,NaN,,NaN,,
14355,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,86
14356,,,,,,NaN,NaN,,NaN,,NaN,,
14357,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,86
14358,,,,,,NaN,NaN,,NaN,,NaN,,
14359,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,86
14360,,,,,,NaN,NaN,,NaN,,NaN,,
14361,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,86
14362,,,,,,NaN,NaN,,NaN,,NaN,,
14363,60,7,40,14,63,NaN,NaN,38,NaN,100,NaN,64,87
14364,,,,,,NaN,NaN,,NaN,,NaN,,
14365,59,7,40,14,63,NaN,NaN,38,NaN,100,NaN,64,86
14366,,,,,,NaN,NaN,,NaN,,NaN,,
14367,59,7,40,14,63,NaN,NaN,38,NaN,100,NaN,64,86
14368,,,,,,NaN,NaN,,NaN,,NaN,,
14369,59,7,40,14,63,NaN,NaN,38,NaN,100,NaN,63,86
14370,,,,,,NaN,NaN,,NaN,,NaN,,
14371,59,7,40,14,63,NaN,NaN,38,NaN,100,NaN,63,86
14372,,,,,,NaN,NaN,,NaN,,NaN,,
14373,59,7,40,14,63,NaN,NaN,38,NaN,100,NaN,63,85
14374,,,,,,NaN,NaN,,NaN,,NaN,,
14375,59,7,40,14,63,NaN,NaN,38,NaN,100,NaN,63,85
14376,,,,,,NaN,NaN,,NaN,,NaN,,
14377,59,7,40,14,63,NaN,NaN,38,NaN,100,NaN,63,86
14378,,,,,,NaN,NaN,,NaN,,NaN,,
14379,59,7,40,14,63,NaN,NaN,38,NaN,100,NaN,63,87
14380,,,,,,NaN,NaN,,NaN,,NaN,,
14381,59,7,40,14,63,NaN,NaN,38,NaN,100,NaN,63,86
14382,,,,,,NaN,NaN,,NaN,,NaN,,
14383,59,7,40,14,63,NaN,NaN,38,NaN,100,NaN,63,86
14384,,,,,,NaN,NaN,,NaN,,NaN,,
14385,59,7,40,14,63,NaN,NaN,38,NaN,100,NaN,63,86
14386,,,,,,NaN,NaN,,NaN,,NaN,,
14387,59,7,40,14,63,NaN,NaN,38,NaN,100,NaN,64,86
14388,,,,,,NaN,NaN,,NaN,,NaN,,
14389,59,7,40,14,63,NaN,NaN,38,NaN,100,NaN,64,86
14390,,,,,,NaN,NaN,,NaN,,NaN,,
14391,60,7,40,14,63,NaN,NaN,39,NaN,100,NaN,64,87
14392,,,,,,NaN,NaN,,NaN,,NaN,,
14393,60,7,40,14,63,NaN,NaN,38,NaN,100,NaN,64,86
14394,,,,,,NaN,NaN,,NaN,,NaN,,
14395,59,7,40,14,63,NaN,NaN,38,NaN,100,NaN,64,86
14396,,,,,,NaN,NaN,,NaN,,NaN,,
14397,59,7,40,14,63,NaN,NaN,38,NaN,100,NaN,64,86
14398,,,,,,NaN,NaN,,NaN,,NaN,,
14399,59,7,40,14,63,NaN,NaN,38,NaN,100,NaN,63,86
14400,,,,,,NaN,NaN,,NaN,,NaN,,
14401,59,7,40,14,63,NaN,NaN,38,NaN,100,NaN,63,86
14402,,,,,,NaN,NaN,,NaN,,NaN,,
14403,59,7,40,14,63,NaN,NaN,38,NaN,100,NaN,63,85
14404,,,,,,NaN,NaN,,NaN,,NaN,,
14405,59,7,40,14,62,NaN,NaN,38,NaN,100,NaN,63,85
14406,,,,,,NaN,NaN,,NaN,,NaN,,
14407,59,7,40,14,62,NaN,NaN,38,NaN,100,NaN,63,85
14408,,,,,,NaN,NaN,,NaN,,NaN,,
14409,59,7,40,14,62,NaN,NaN,38,NaN,100,NaN,63,85
14410,,,,,,NaN,NaN,,NaN,,NaN,,
14411,59,7,40,14,62,NaN,NaN,38,NaN,100,NaN,63,85
14412,,,,,,NaN,NaN,,NaN,,NaN,,
14413,59,8,40,14,62,NaN,NaN,38,NaN,100,NaN,63,85
14414,,,,,,NaN,NaN,,NaN,,NaN,,
14415,59,8,40,14,62,NaN,NaN,38,NaN,100,NaN,63,84
14416,,,,,,NaN,NaN,,NaN,,NaN,,
14417,59,8,40,14,62,NaN,NaN,38,NaN,100,NaN,63,85
14418,,,,,,NaN,NaN,,NaN,,NaN,,
14419,59,8,40,14,62,NaN,NaN,38,NaN,100,NaN,62,85
14420,,,,,,NaN,NaN,,NaN,,NaN,,
14421,59,8,40,14,62,NaN,NaN,38,NaN,100,NaN,62,85
14422,,,,,,NaN,NaN,,NaN,,NaN,,
14423,59,8,40,14,62,NaN,NaN,38,NaN,100,NaN,62,84
14424,,,,,,NaN,NaN,,NaN,,NaN,,
14425,58,8,40,14,62,NaN,NaN,38,NaN,100,NaN,62,84
14426,,,,,,NaN,NaN,,NaN,,NaN,,
14427,59,8,40,14,62,NaN,NaN,38,NaN,100,NaN,63,84
14428,,,,,,NaN,NaN,,NaN,,NaN,,
14429,59,8,40,14,62,NaN,NaN,38,NaN,100,NaN,63,84
14430,,,,,,NaN,NaN,,NaN,,NaN,,
14431,59,8,40,14,63,NaN,NaN,39,NaN,100,NaN,63,85
14432,,,,,,NaN,NaN,,NaN,,NaN,,
14433,59,8,40,14,63,NaN,NaN,39,NaN,100,NaN,63,84
14434,,,,,,NaN,NaN,,NaN,,NaN,,
14435,60,8,40,14,63,NaN,NaN,39,NaN,100,NaN,64,85
14436,,,,,,NaN,NaN,,NaN,,NaN,,
14437,59,8,39,14,64,NaN,NaN,39,NaN,100,NaN,64,84
14438,,,,,,NaN,NaN,,NaN,,NaN,,
14439,60,9,39,14,64,NaN,NaN,39,NaN,100,NaN,64,84
14440,,,,,,NaN,NaN,,NaN,,NaN,,
