time,SNUADC/CVP,SNUADC/ECG_V5,Solar8000/HR,Solar8000/ART_SBP,Solar8000/CVP,SNUADC/ART,Solar8000/PLETH_HR,Solar8000/PLETH_SPO2,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/RR_CO2,Solar8000/ETCO2,Solar8000/ART_MBP
9895,NaN,NaN,76,131,6,NaN,77,100,78,NaN,14,33,99
9896,NaN,NaN,,,,NaN,,,,NaN,,,
9897,NaN,NaN,76,127,6,NaN,77,100,76,NaN,14,33,98
9898,NaN,NaN,,,,NaN,,,,NaN,,,
9899,NaN,NaN,76,127,6,NaN,77,100,76,NaN,14,33,98
9900,NaN,NaN,,,,NaN,,,,NaN,,,
9901,NaN,NaN,76,127,7,NaN,77,100,77,NaN,14,33,98
9902,NaN,NaN,,,,NaN,,,,NaN,,,
9903,NaN,NaN,77,130,7,NaN,77,100,79,NaN,14,34,99
9904,NaN,NaN,,,,NaN,,,,NaN,,,
9905,NaN,NaN,77,130,7,NaN,78,100,79,NaN,14,34,100
9906,NaN,NaN,,,,NaN,,,,NaN,,,
9907,NaN,NaN,78,134,7,NaN,78,100,81,NaN,14,34,102
9908,NaN,NaN,,,,NaN,,,,NaN,,,
9909,NaN,NaN,78,135,7,NaN,78,100,81,NaN,14,34,102
9910,NaN,NaN,,,,NaN,,,,NaN,,,
9911,NaN,NaN,78,136,7,NaN,78,100,81,NaN,14,33,103
9912,NaN,NaN,,,,NaN,,,,NaN,,,
9913,NaN,NaN,78,136,7,NaN,78,100,81,NaN,14,33,103
9914,NaN,NaN,,,,NaN,,,,NaN,,,
9915,NaN,NaN,69,135,7,NaN,77,100,81,NaN,14,33,103
9916,NaN,NaN,,,,NaN,,,,NaN,,,
9917,NaN,NaN,67,135,7,NaN,77,100,81,NaN,14,33,103
9918,NaN,NaN,,,,NaN,,,,NaN,,,
9919,NaN,NaN,67,135,7,NaN,76,100,79,NaN,14,33,103
9920,NaN,NaN,,,,NaN,,,,NaN,,,
9921,NaN,NaN,78,134,7,NaN,76,100,79,NaN,14,33,102
9922,NaN,NaN,,,,NaN,,,,NaN,,,
9923,NaN,NaN,78,137,7,NaN,75,100,80,NaN,14,33,103
9924,NaN,NaN,,,,NaN,,,,NaN,,,
9925,NaN,NaN,73,134,7,NaN,75,100,81,NaN,14,33,102
9926,NaN,NaN,,,,NaN,,,,NaN,,,
9927,NaN,NaN,74,137,7,NaN,74,100,82,NaN,14,33,103
9928,NaN,NaN,,,,NaN,,,,NaN,,,
9929,NaN,NaN,73,135,7,NaN,74,100,81,NaN,14,33,103
9930,NaN,NaN,,,,NaN,,,,NaN,,,
9931,NaN,NaN,72,138,7,NaN,73,100,81,NaN,14,34,104
9932,NaN,NaN,,,,NaN,,,,NaN,,,
9933,NaN,NaN,73,137,7,NaN,73,100,79,NaN,14,34,103
9934,NaN,NaN,,,,NaN,,,,NaN,,,
9935,NaN,NaN,73,138,6,NaN,73,100,81,NaN,14,34,104
9936,NaN,NaN,,,,NaN,,,,NaN,,,
9937,NaN,NaN,72,139,6,NaN,73,100,81,NaN,14,34,104
9938,NaN,NaN,,,,NaN,,,,NaN,,,
9939,NaN,NaN,72,141,6,NaN,73,100,82,NaN,14,33,105
9940,NaN,NaN,,,,NaN,,,,NaN,,,
9941,NaN,NaN,73,140,6,NaN,73,100,81,NaN,14,33,105
9942,NaN,NaN,,,,NaN,,,,NaN,,,
9943,NaN,NaN,73,135,4,NaN,74,100,81,NaN,14,33,104
9944,NaN,NaN,,,,NaN,,,,NaN,,,
9945,NaN,NaN,74,135,4,NaN,75,100,80,NaN,14,33,103
9946,NaN,NaN,,,,NaN,,,,NaN,,,
9947,NaN,NaN,75,132,4,NaN,76,100,80,NaN,14,33,102
9948,NaN,NaN,,,,NaN,,,,NaN,,,
9949,NaN,NaN,77,136,4,NaN,77,100,81,NaN,14,33,103
9950,NaN,NaN,,,,NaN,,,,NaN,,,
9951,NaN,NaN,78,136,6,NaN,78,100,81,NaN,14,33,103
9952,NaN,NaN,,,,NaN,,,,NaN,,,
9953,NaN,NaN,78,139,6,NaN,78,100,81,NaN,14,33,105
9954,NaN,NaN,,,,NaN,,,,NaN,,,
9955,NaN,NaN,78,138,4,NaN,78,100,81,NaN,14,33,104
9956,NaN,NaN,,,,NaN,,,,NaN,,,
9957,NaN,NaN,77,137,4,NaN,78,100,80,NaN,14,33,104
9958,NaN,NaN,,,,NaN,,,,NaN,,,
9959,NaN,NaN,76,131,4,NaN,77,100,78,NaN,14,33,101
9960,NaN,NaN,,,,NaN,,,,NaN,,,
9961,NaN,NaN,76,131,5,NaN,76,100,80,NaN,14,34,101
9962,NaN,NaN,,,,NaN,,,,NaN,,,
9963,NaN,NaN,77,129,5,NaN,77,100,78,NaN,14,34,99
9964,NaN,NaN,,,,NaN,,,,NaN,,,
9965,NaN,NaN,78,125,5,NaN,78,100,78,NaN,14,34,97
9966,NaN,NaN,,,,NaN,,,,NaN,,,
9967,NaN,NaN,79,121,5,NaN,79,100,77,NaN,14,33,95
9968,NaN,NaN,,,,NaN,,,,NaN,,,
9969,NaN,NaN,79,125,4,NaN,79,100,79,NaN,14,33,96
9970,NaN,NaN,,,,NaN,,,,NaN,,,
9971,NaN,NaN,80,126,4,NaN,80,100,79,NaN,14,33,97
9972,NaN,NaN,,,,NaN,,,,NaN,,,
9973,NaN,NaN,80,130,5,NaN,80,100,82,NaN,14,33,99
9974,NaN,NaN,,,,NaN,,,,NaN,,,
9975,NaN,NaN,80,133,5,NaN,80,100,82,NaN,14,32,101
9976,NaN,NaN,,,,NaN,,,,NaN,,,
9977,NaN,NaN,78,131,5,NaN,79,100,82,NaN,14,32,101
9978,NaN,NaN,,,,NaN,,,,NaN,,,
9979,NaN,NaN,77,132,5,NaN,78,100,82,NaN,14,32,102
9980,NaN,NaN,,,,NaN,,,,NaN,,,
9981,NaN,NaN,77,130,5,NaN,77,100,81,NaN,14,33,101
9982,NaN,NaN,,,,NaN,,,,NaN,,,
9983,NaN,NaN,76,133,5,NaN,77,100,82,NaN,14,33,102
9984,NaN,NaN,,,,NaN,,,,NaN,,,
9985,NaN,NaN,77,130,5,NaN,77,100,82,NaN,14,33,101
9986,NaN,NaN,,,,NaN,,,,NaN,,,
9987,NaN,NaN,77,134,5,NaN,78,100,83,NaN,14,33,103
9988,NaN,NaN,,,,NaN,,,,NaN,,,
9989,NaN,NaN,77,130,5,NaN,78,100,82,NaN,14,32,101
9990,NaN,NaN,,,,NaN,,,,NaN,,,
9991,NaN,NaN,78,133,5,NaN,78,100,82,NaN,14,32,102
9992,NaN,NaN,,,,NaN,,,,NaN,,,
9993,NaN,NaN,78,129,5,NaN,78,100,81,NaN,14,32,100
9994,NaN,NaN,,,,NaN,,,,NaN,,,
9995,NaN,NaN,77,130,5,NaN,78,100,82,NaN,14,32,101
9996,NaN,NaN,,,,NaN,,,,NaN,,,
9997,NaN,NaN,77,129,5,NaN,78,100,81,NaN,14,32,100
9998,NaN,NaN,,,,NaN,,,,NaN,,,
9999,NaN,NaN,78,131,4,NaN,78,100,83,NaN,14,32,101
10000,NaN,NaN,,,,NaN,,,,NaN,,,
10001,NaN,NaN,78,133,4,NaN,78,100,82,NaN,14,32,102
10002,NaN,NaN,,,,NaN,,,,NaN,,,
10003,NaN,NaN,78,131,5,NaN,79,100,82,NaN,14,33,101
10004,NaN,NaN,,,,NaN,,,,NaN,,,
10005,NaN,NaN,78,127,5,NaN,79,100,80,NaN,14,33,100
10006,NaN,NaN,,,,NaN,,,,NaN,,,
10007,NaN,NaN,78,125,4,NaN,79,100,79,NaN,14,33,98
10008,NaN,NaN,,,,NaN,,,,NaN,,,
10009,NaN,NaN,79,127,4,NaN,79,100,80,NaN,14,32,99
10010,NaN,NaN,,,,NaN,,,,NaN,,,
10011,NaN,NaN,79,125,5,NaN,79,100,79,NaN,14,32,97
10012,NaN,NaN,,,,NaN,,,,NaN,,,
10013,NaN,NaN,80,129,5,NaN,80,100,81,NaN,14,32,99
10014,NaN,NaN,,,,NaN,,,,NaN,,,
10015,NaN,NaN,80,127,5,NaN,80,100,81,NaN,14,32,99
10016,NaN,NaN,,,,NaN,,,,NaN,,,
10017,NaN,NaN,80,132,5,NaN,80,100,82,NaN,14,32,101
10018,NaN,NaN,,,,NaN,,,,NaN,,,
10019,NaN,NaN,79,129,5,NaN,80,100,80,NaN,14,32,100
10020,NaN,NaN,,,,NaN,,,,NaN,,,
10021,NaN,NaN,78,131,5,NaN,79,100,80,NaN,14,32,101
10022,NaN,NaN,,,,NaN,,,,NaN,,,
10023,NaN,NaN,78,127,5,NaN,79,100,79,NaN,14,32,99
10024,NaN,NaN,,,,NaN,,,,NaN,,,
10025,NaN,NaN,78,128,5,NaN,78,100,79,NaN,14,32,99
10026,NaN,NaN,,,,NaN,,,,NaN,,,
10027,NaN,NaN,78,127,5,NaN,78,100,79,NaN,14,32,99
10028,NaN,NaN,,,,NaN,,,,NaN,,,
10029,NaN,NaN,78,127,5,NaN,78,100,80,NaN,14,32,99
10030,NaN,NaN,,,,NaN,,,,NaN,,,
10031,NaN,NaN,78,127,5,NaN,78,100,79,NaN,14,32,98
10032,NaN,NaN,,,,NaN,,,,NaN,,,
10033,NaN,NaN,78,127,5,NaN,78,100,80,NaN,14,32,99
10034,NaN,NaN,,,,NaN,,,,NaN,,,
10035,NaN,NaN,78,130,5,NaN,78,100,80,NaN,14,32,100
10036,NaN,NaN,,,,NaN,,,,NaN,,,
10037,NaN,NaN,78,129,5,NaN,78,100,80,NaN,14,32,100
10038,NaN,NaN,,,,NaN,,,,NaN,,,
10039,NaN,NaN,79,132,5,NaN,79,100,80,NaN,14,32,101
10040,NaN,NaN,,,,NaN,,,,NaN,,,
10041,NaN,NaN,79,133,5,NaN,79,100,80,NaN,14,32,101
10042,NaN,NaN,,,,NaN,,,,NaN,,,
10043,NaN,NaN,79,135,5,NaN,79,100,80,NaN,14,32,102
10044,NaN,NaN,,,,NaN,,,,NaN,,,
10045,NaN,NaN,77,128,4,NaN,78,100,77,NaN,14,33,99
10046,NaN,NaN,,,,NaN,,,,NaN,,,
10047,NaN,NaN,77,129,4,NaN,78,100,78,NaN,14,33,99
10048,NaN,NaN,,,,NaN,,,,NaN,,,
10049,NaN,NaN,77,129,4,NaN,78,100,77,NaN,14,33,98
10050,NaN,NaN,,,,NaN,,,,NaN,,,
10051,NaN,NaN,78,128,4,NaN,78,100,78,NaN,14,33,98
10052,NaN,NaN,,,,NaN,,,,NaN,,,
10053,NaN,NaN,78,123,4,NaN,78,100,76,NaN,14,33,96
10054,NaN,NaN,,,,NaN,,,,NaN,,,
10055,NaN,NaN,69,123,3,NaN,79,100,77,NaN,14,33,95
10056,NaN,NaN,,,,NaN,,,,NaN,,,
10057,NaN,NaN,70,123,3,NaN,79,100,77,NaN,14,33,95
10058,NaN,NaN,,,,NaN,,,,NaN,,,
10059,NaN,NaN,70,127,3,NaN,80,100,80,NaN,14,34,98
10060,NaN,NaN,,,,NaN,,,,NaN,,,
10061,NaN,NaN,70,124,3,NaN,81,100,80,NaN,14,34,97
10062,NaN,NaN,,,,NaN,,,,NaN,,,
10063,NaN,NaN,70,125,3,NaN,81,100,80,NaN,14,34,97
10064,NaN,NaN,,,,NaN,,,,NaN,,,
10065,NaN,NaN,71,126,3,NaN,81,100,81,NaN,14,32,98
10066,NaN,NaN,,,,NaN,,,,NaN,,,
10067,NaN,NaN,71,131,3,NaN,82,100,83,NaN,14,32,100
10068,NaN,NaN,,,,NaN,,,,NaN,,,
10069,NaN,NaN,71,131,3,NaN,81,100,83,NaN,14,32,101
10070,NaN,NaN,,,,NaN,,,,NaN,,,
10071,NaN,NaN,71,134,3,NaN,81,100,84,NaN,14,32,102
10072,NaN,NaN,,,,NaN,,,,NaN,,,
10073,NaN,NaN,71,131,4,NaN,80,100,82,NaN,14,32,101
10074,NaN,NaN,,,,NaN,,,,NaN,,,
10075,NaN,NaN,71,133,4,NaN,80,100,82,NaN,14,32,102
10076,NaN,NaN,,,,NaN,,,,NaN,,,
10077,NaN,NaN,71,130,4,NaN,79,100,81,NaN,14,32,101
10078,NaN,NaN,,,,NaN,,,,NaN,,,
10079,NaN,NaN,71,133,4,NaN,79,100,83,NaN,14,32,102
10080,NaN,NaN,,,,NaN,,,,NaN,,,
10081,NaN,NaN,71,133,4,NaN,79,100,82,NaN,14,32,102
10082,NaN,NaN,,,,NaN,,,,NaN,,,
10083,NaN,NaN,71,134,4,NaN,78,100,84,NaN,14,32,103
10084,NaN,NaN,,,,NaN,,,,NaN,,,
10085,NaN,NaN,71,132,4,NaN,78,100,82,NaN,14,32,102
10086,NaN,NaN,,,,NaN,,,,NaN,,,
10087,NaN,NaN,71,133,4,NaN,78,100,83,NaN,14,32,103
10088,NaN,NaN,,,,NaN,,,,NaN,,,
10089,NaN,NaN,71,132,4,NaN,77,100,82,NaN,14,32,102
10090,NaN,NaN,,,,NaN,,,,NaN,,,
10091,NaN,NaN,71,130,3,NaN,77,100,82,NaN,14,32,101
10092,NaN,NaN,,,,NaN,,,,NaN,,,
10093,NaN,NaN,71,130,3,NaN,77,100,81,NaN,14,32,101
10094,NaN,NaN,,,,NaN,,,,NaN,,,
10095,NaN,NaN,,127,3,NaN,77,100,81,NaN,14,32,99
10096,NaN,NaN,,,,NaN,,,,NaN,,,
10097,NaN,NaN,,128,3,NaN,78,100,80,NaN,14,32,99
10098,NaN,NaN,,,,NaN,,,,NaN,,,
10099,NaN,NaN,,125,3,NaN,78,100,80,NaN,14,32,98
10100,NaN,NaN,,,,NaN,,,,NaN,,,
10101,NaN,NaN,,127,3,NaN,78,100,80,NaN,14,32,99
10102,NaN,NaN,,,,NaN,,,,NaN,,,
10103,NaN,NaN,,126,3,NaN,79,100,80,NaN,14,32,98
10104,NaN,NaN,,,,NaN,,,,NaN,,,
10105,NaN,NaN,,130,3,NaN,79,100,81,NaN,14,32,100
10106,NaN,NaN,,,,NaN,,,,NaN,,,
10107,NaN,NaN,,128,4,NaN,78,100,80,NaN,14,32,99
10108,NaN,NaN,,,,NaN,,,,NaN,,,
10109,NaN,NaN,,128,4,NaN,78,100,81,NaN,14,32,99
10110,NaN,NaN,,,,NaN,,,,NaN,,,
10111,NaN,NaN,,126,4,NaN,78,100,80,NaN,14,32,99
10112,NaN,NaN,,,,NaN,,,,NaN,,,
10113,NaN,NaN,,130,4,NaN,78,100,81,NaN,14,32,100
10114,NaN,NaN,,,,NaN,,,,NaN,,,
10115,NaN,NaN,,128,4,NaN,78,100,80,NaN,14,31,100
10116,NaN,NaN,,,,NaN,,,,NaN,,,
10117,NaN,NaN,,127,4,NaN,78,100,81,NaN,14,31,99
10118,NaN,NaN,,,,NaN,,,,NaN,,,
10119,NaN,NaN,,126,4,NaN,78,100,79,NaN,14,31,99
10120,NaN,NaN,,,,NaN,,,,NaN,,,
10121,NaN,NaN,,126,4,NaN,78,100,80,NaN,14,32,98
10122,NaN,NaN,,,,NaN,,,,NaN,,,
10123,NaN,NaN,,125,4,NaN,77,100,78,NaN,14,32,98
10124,NaN,NaN,,,,NaN,,,,NaN,,,
10125,NaN,NaN,,124,4,NaN,77,100,78,NaN,14,32,97
10126,NaN,NaN,,,,NaN,,,,NaN,,,
10127,NaN,NaN,,125,4,NaN,76,100,79,NaN,14,32,98
10128,NaN,NaN,,,,NaN,,,,NaN,,,
10129,NaN,NaN,110,124,5,NaN,76,100,79,NaN,14,32,97
10130,NaN,NaN,,,,NaN,,,,NaN,,,
10131,NaN,NaN,93,132,5,NaN,77,100,82,NaN,14,32,101
10132,NaN,NaN,,,,NaN,,,,NaN,,,
10133,NaN,NaN,88,134,6,NaN,78,100,82,NaN,14,32,102
10134,NaN,NaN,,,,NaN,,,,NaN,,,
10135,NaN,NaN,78,137,6,NaN,78,100,83,NaN,14,32,104
10136,NaN,NaN,,,,NaN,,,,NaN,,,
10137,NaN,NaN,78,134,6,NaN,78,100,82,NaN,14,32,104
10138,NaN,NaN,,,,NaN,,,,NaN,,,
10139,NaN,NaN,77,135,6,NaN,78,100,82,NaN,14,32,104
10140,NaN,NaN,,,,NaN,,,,NaN,,,
10141,NaN,NaN,77,131,6,NaN,77,100,80,NaN,14,32,102
10142,NaN,NaN,,,,NaN,,,,NaN,,,
10143,NaN,NaN,77,129,6,NaN,77,100,79,NaN,14,33,101
10144,NaN,NaN,,,,NaN,,,,NaN,,,
10145,NaN,NaN,77,124,5,NaN,77,100,77,NaN,14,33,98
10146,NaN,NaN,,,,NaN,,,,NaN,,,
10147,NaN,NaN,77,123,5,NaN,77,100,77,NaN,14,33,97
10148,NaN,NaN,,,,NaN,,,,NaN,,,
10149,NaN,NaN,77,123,5,NaN,78,100,77,NaN,14,32,97
10150,NaN,NaN,,,,NaN,,,,NaN,,,
10151,NaN,NaN,78,125,5,NaN,78,100,79,NaN,14,32,97
10152,NaN,NaN,,,,NaN,,,,NaN,,,
10153,NaN,NaN,79,128,5,NaN,79,100,80,NaN,14,32,99
10154,NaN,NaN,,,,NaN,,,,NaN,,,
10155,NaN,NaN,79,128,5,NaN,79,100,80,NaN,14,32,99
10156,NaN,NaN,,,,NaN,,,,NaN,,,
10157,NaN,NaN,80,135,6,NaN,80,100,81,NaN,14,32,103
10158,NaN,NaN,,,,NaN,,,,NaN,,,
10159,NaN,NaN,80,134,5,NaN,80,100,81,NaN,14,32,103
10160,NaN,NaN,,,,NaN,,,,NaN,,,
10161,NaN,NaN,79,135,5,NaN,79,100,81,NaN,14,32,103
10162,NaN,NaN,,,,NaN,,,,NaN,,,
10163,NaN,NaN,78,131,5,NaN,79,100,79,NaN,14,33,101
10164,NaN,NaN,,,,NaN,,,,NaN,,,
10165,NaN,NaN,77,132,6,NaN,78,100,80,NaN,14,33,102
10166,NaN,NaN,,,,NaN,,,,NaN,,,
10167,NaN,NaN,77,132,6,NaN,78,100,80,NaN,14,33,102
10168,NaN,NaN,,,,NaN,,,,NaN,,,
10169,NaN,NaN,77,131,6,NaN,77,100,79,NaN,14,33,101
10170,NaN,NaN,,,,NaN,,,,NaN,,,
10171,NaN,NaN,77,133,6,NaN,77,100,80,NaN,14,33,102
10172,NaN,NaN,,,,NaN,,,,NaN,,,
10173,NaN,NaN,92,131,6,NaN,77,100,79,NaN,14,33,101
10174,NaN,NaN,,,,NaN,,,,NaN,,,
10175,NaN,NaN,103,132,6,NaN,77,100,80,NaN,14,33,101
10176,NaN,NaN,,,,NaN,,,,NaN,,,
10177,NaN,NaN,124,131,5,NaN,78,100,79,NaN,14,33,101
10178,NaN,NaN,,,,NaN,,,,NaN,,,
10179,NaN,NaN,116,132,5,NaN,77,100,80,NaN,14,33,101
10180,NaN,NaN,,,,NaN,,,,NaN,,,
10181,NaN,NaN,98,132,5,NaN,78,100,81,NaN,14,33,102
10182,NaN,NaN,,,,NaN,,,,NaN,,,
10183,NaN,NaN,90,134,5,NaN,78,100,81,NaN,14,33,103
10184,NaN,NaN,,,,NaN,,,,NaN,,,
10185,NaN,NaN,79,136,5,NaN,79,100,82,NaN,14,33,104
10186,NaN,NaN,,,,NaN,,,,NaN,,,
10187,NaN,NaN,79,135,6,NaN,79,100,82,NaN,14,33,104
10188,NaN,NaN,,,,NaN,,,,NaN,,,
10189,NaN,NaN,79,136,6,NaN,80,100,82,NaN,14,33,104
10190,NaN,NaN,,,,NaN,,,,NaN,,,
10191,NaN,NaN,79,134,5,NaN,80,100,81,NaN,14,33,103
10192,NaN,NaN,,,,NaN,,,,NaN,,,
10193,NaN,NaN,79,136,5,NaN,80,100,82,NaN,14,33,104
10194,NaN,NaN,,,,NaN,,,,NaN,,,
10195,NaN,NaN,79,135,5,NaN,80,100,82,NaN,14,33,104
10196,NaN,NaN,,,,NaN,,,,NaN,,,
10197,NaN,NaN,79,137,5,NaN,80,100,82,NaN,14,33,104
10198,NaN,NaN,,,,NaN,,,,NaN,,,
10199,NaN,NaN,78,135,5,NaN,79,100,80,NaN,14,33,103
10200,NaN,NaN,,,,NaN,,,,NaN,,,
10201,NaN,NaN,78,135,5,NaN,79,100,81,NaN,14,33,103
10202,NaN,NaN,,,,NaN,,,,NaN,,,
10203,NaN,NaN,78,131,5,NaN,78,100,79,NaN,14,33,101
10204,NaN,NaN,,,,NaN,,,,NaN,,,
10205,NaN,NaN,78,134,5,NaN,79,100,81,NaN,14,33,102
10206,NaN,NaN,,,,NaN,,,,NaN,,,
10207,NaN,NaN,79,136,5,NaN,79,100,81,NaN,14,33,103
10208,NaN,NaN,,,,NaN,,,,NaN,,,
10209,NaN,NaN,79,136,5,NaN,79,100,81,NaN,14,33,103
10210,NaN,NaN,,,,NaN,,,,NaN,,,
10211,NaN,NaN,78,135,5,NaN,79,100,80,NaN,14,33,103
10212,NaN,NaN,,,,NaN,,,,NaN,,,
10213,NaN,NaN,77,133,5,NaN,78,100,81,NaN,14,33,102
10214,NaN,NaN,,,,NaN,,,,NaN,,,
10215,NaN,NaN,77,134,5,NaN,78,100,80,NaN,14,33,102
10216,NaN,NaN,,,,NaN,,,,NaN,,,
10217,NaN,NaN,77,134,5,NaN,78,100,81,NaN,14,33,102
10218,NaN,NaN,,,,NaN,,,,NaN,,,
10219,NaN,NaN,77,136,5,NaN,78,100,81,NaN,14,33,103
10220,NaN,NaN,,,,NaN,,,,NaN,,,
10221,NaN,NaN,77,134,5,NaN,78,100,80,NaN,14,33,102
10222,NaN,NaN,,,,NaN,,,,NaN,,,
10223,NaN,NaN,77,136,5,NaN,78,100,80,NaN,14,33,102
10224,NaN,NaN,,,,NaN,,,,NaN,,,
10225,NaN,NaN,78,131,5,NaN,78,100,79,NaN,14,33,100
10226,NaN,NaN,,,,NaN,,,,NaN,,,
10227,NaN,NaN,78,132,5,NaN,78,100,79,NaN,14,33,101
10228,NaN,NaN,,,,NaN,,,,NaN,,,
10229,NaN,NaN,78,131,5,NaN,78,100,78,NaN,14,33,100
10230,NaN,NaN,,,,NaN,,,,NaN,,,
10231,NaN,NaN,78,135,5,NaN,79,100,81,NaN,14,33,102
10232,NaN,NaN,,,,NaN,,,,NaN,,,
10233,NaN,NaN,79,134,5,NaN,79,100,80,NaN,14,33,102
10234,NaN,NaN,,,,NaN,,,,NaN,,,
10235,NaN,NaN,79,136,5,NaN,79,100,81,NaN,14,33,103
10236,NaN,NaN,,,,NaN,,,,NaN,,,
10237,NaN,NaN,79,135,5,NaN,80,100,80,NaN,14,33,103
10238,NaN,NaN,,,,NaN,,,,NaN,,,
10239,NaN,NaN,79,135,5,NaN,80,100,80,NaN,14,33,103
10240,NaN,NaN,,,,NaN,,,,NaN,,,
10241,NaN,NaN,78,133,5,NaN,79,100,79,NaN,14,33,101
10242,NaN,NaN,,,,NaN,,,,NaN,,,
10243,NaN,NaN,78,130,5,NaN,79,100,79,NaN,14,33,100
10244,NaN,NaN,,,,NaN,,,,NaN,,,
10245,NaN,NaN,78,131,5,NaN,78,100,78,NaN,14,33,100
10246,NaN,NaN,,,,NaN,,,,NaN,,,
10247,NaN,NaN,78,131,5,NaN,79,100,78,NaN,14,33,99
10248,NaN,NaN,,,,NaN,,,,NaN,,,
10249,NaN,NaN,79,131,5,NaN,79,100,78,NaN,14,33,99
10250,NaN,NaN,,,,NaN,,,,NaN,,,
10251,NaN,NaN,79,130,5,NaN,79,100,78,NaN,14,33,99
10252,NaN,NaN,,,,NaN,,,,NaN,,,
10253,NaN,NaN,79,132,5,NaN,79,100,79,NaN,14,33,100
10254,NaN,NaN,,,,NaN,,,,NaN,,,
10255,NaN,NaN,79,131,5,NaN,79,100,79,NaN,14,33,100
10256,NaN,NaN,,,,NaN,,,,NaN,,,
10257,NaN,NaN,79,134,5,NaN,80,100,80,NaN,14,33,101
10258,NaN,NaN,,,,NaN,,,,NaN,,,
10259,NaN,NaN,80,133,5,NaN,80,100,80,NaN,14,33,101
10260,NaN,NaN,,,,NaN,,,,NaN,,,
10261,NaN,NaN,80,135,5,NaN,80,100,81,NaN,14,33,102
10262,NaN,NaN,,,,NaN,,,,NaN,,,
10263,NaN,NaN,80,134,5,NaN,80,100,80,NaN,14,33,101
10264,NaN,NaN,,,,NaN,,,,NaN,,,
10265,NaN,NaN,79,135,5,NaN,80,100,81,NaN,14,33,102
10266,NaN,NaN,,,,NaN,,,,NaN,,,
10267,NaN,NaN,79,133,5,NaN,79,100,79,NaN,14,33,101
10268,NaN,NaN,,,,NaN,,,,NaN,,,
10269,NaN,NaN,78,133,5,NaN,79,100,80,NaN,14,33,101
10270,NaN,NaN,,,,NaN,,,,NaN,,,
10271,NaN,NaN,78,132,4,NaN,79,100,80,NaN,14,33,101
10272,NaN,NaN,,,,NaN,,,,NaN,,,
10273,NaN,NaN,79,133,4,NaN,79,100,81,NaN,14,33,101
10274,NaN,NaN,,,,NaN,,,,NaN,,,
10275,NaN,NaN,80,134,4,NaN,80,100,81,NaN,14,33,101
10276,NaN,NaN,,,,NaN,,,,NaN,,,
10277,NaN,NaN,80,133,5,NaN,80,100,80,NaN,14,33,101
10278,NaN,NaN,,,,NaN,,,,NaN,,,
10279,NaN,NaN,80,134,5,NaN,80,100,80,NaN,14,33,101
10280,NaN,NaN,,,,NaN,,,,NaN,,,
10281,NaN,NaN,80,132,5,NaN,80,100,79,NaN,14,33,101
10282,NaN,NaN,,,,NaN,,,,NaN,,,
10283,NaN,NaN,79,133,5,NaN,80,100,79,NaN,14,33,101
10284,NaN,NaN,,,,NaN,,,,NaN,,,
10285,NaN,NaN,79,132,5,NaN,80,100,79,NaN,14,33,100
10286,NaN,NaN,,,,NaN,,,,NaN,,,
10287,NaN,NaN,79,134,5,NaN,80,100,79,NaN,14,33,101
10288,NaN,NaN,,,,NaN,,,,NaN,,,
10289,NaN,NaN,79,131,5,NaN,79,100,78,NaN,14,33,100
10290,NaN,NaN,,,,NaN,,,,NaN,,,
10291,NaN,NaN,79,132,5,NaN,79,100,78,NaN,14,33,100
10292,NaN,NaN,,,,NaN,,,,NaN,,,
10293,NaN,NaN,78,130,5,NaN,79,100,77,NaN,14,33,99
10294,NaN,NaN,,,,NaN,,,,NaN,,,
10295,NaN,NaN,78,131,5,NaN,79,100,78,NaN,14,33,99
10296,NaN,NaN,,,,NaN,,,,NaN,,,
10297,NaN,NaN,78,131,5,NaN,79,100,78,NaN,14,33,99
10298,NaN,NaN,,,,NaN,,,,NaN,,,
10299,NaN,NaN,78,131,5,NaN,79,100,78,NaN,14,33,99
10300,NaN,NaN,,,,NaN,,,,NaN,,,
10301,NaN,NaN,78,131,5,NaN,79,100,78,NaN,14,33,99
10302,NaN,NaN,,,,NaN,,,,NaN,,,
10303,NaN,NaN,78,131,5,NaN,79,100,78,NaN,14,33,99
10304,NaN,NaN,,,,NaN,,,,NaN,,,
10305,NaN,NaN,78,132,5,NaN,79,100,78,NaN,14,33,100
10306,NaN,NaN,,,,NaN,,,,NaN,,,
10307,NaN,NaN,79,131,5,NaN,79,100,78,NaN,14,33,100
10308,NaN,NaN,,,,NaN,,,,NaN,,,
10309,NaN,NaN,79,134,5,NaN,79,100,79,NaN,14,33,101
10310,NaN,NaN,,,,NaN,,,,NaN,,,
10311,NaN,NaN,79,133,5,NaN,79,100,80,NaN,14,33,101
10312,NaN,NaN,,,,NaN,,,,NaN,,,
10313,NaN,NaN,79,135,5,NaN,79,100,81,NaN,14,33,102
10314,NaN,NaN,,,,NaN,,,,NaN,,,
10315,NaN,NaN,78,134,5,NaN,79,100,80,NaN,14,33,102
10316,NaN,NaN,,,,NaN,,,,NaN,,,
10317,NaN,NaN,78,137,5,NaN,79,100,81,NaN,14,33,103
10318,NaN,NaN,,,,NaN,,,,NaN,,,
10319,NaN,NaN,78,135,5,NaN,79,100,80,NaN,14,33,102
10320,NaN,NaN,,,,NaN,,,,NaN,,,
